time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
16060.5,12,0.00814983,0.183095,0.135028,0.0143994,0.452747,-0.148405,-0.00660477,-0.243513,-0.0447182,0.0503893,-0.115211,-0.0628646,0.225289,-0.261428,0.243148,0.0804824
16062,12,0.0500885,0.178822,0.148936,0.00691279,0.406712,-0.136437,-0.00810795,-0.224962,-0.0714301,0.0506548,-0.090985,-0.088776,0.230506,-0.289295,0.30526,0.0564073
16063.5,-10,0.0433417,0.183165,0.138066,0.0200424,0.383795,-0.0857173,0.000492018,-0.24635,-0.0621042,0.061699,-0.102053,-0.0846684,0.208927,-0.254011,0.382413,0.0351213
16065,-5,0.0417882,0.182862,0.112189,-0.00528461,0.376358,-0.106388,0.0125593,-0.280984,-0.0518399,0.0838193,-0.119878,-0.0825616,0.223768,-0.233058,0.382426,0.0659524
16066.5,63,0.0419543,0.158259,0.115555,0.00762508,0.352926,-0.0973161,0.0338054,-0.275079,-0.0310641,0.0840816,-0.126645,-0.072318,0.204965,-0.202127,0.355518,0.0681338
16068,-28,0.0462748,0.170039,0.0828757,0.0512047,0.400064,-0.0938508,0.0226357,-0.27254,-0.0479153,0.102392,-0.13576,-0.110799,0.212004,-0.198435,0.509822,0.0826896
16069.5,10,0.0501633,0.125196,0.0916886,0.0524188,0.420676,-0.0930819,-0.0177083,-0.275046,-0.0481131,0.0829192,-0.139729,-0.0885891,0.201104,-0.182404,0.504178,0.0706047
16071,-16,0.0505346,0.130924,0.0913214,0.0411302,0.409552,-0.106489,-0.0103119,-0.282598,-0.0514096,0.0632326,-0.153787,-0.0610475,0.217568,-0.241048,0.419757,0.0875845
16072.5,63,0.0329679,0.133974,0.102056,0.0312585,0.431751,-0.108112,-0.0352446,-0.27855,-0.0618605,0.090111,-0.143046,-0.0553402,0.220404,-0.234734,0.261601,0.0849315
16074,26,0.041663,0.126893,0.104173,0.0431053,0.40836,-0.127849,-0.0598478,-0.265323,-0.0531797,0.0740274,-0.12975,-0.0168134,0.241034,-0.290686,0.16885,0.0920837
16075.5,-5,0.0333256,0.145318,0.124436,0.0195031,0.424845,-0.164411,-0.0131862,-0.238287,-0.0478618,0.0725184,-0.0982221,-0.0195046,0.238791,-0.273055,0.190219,0.125995
16077,-15,0.0458084,0.132892,0.108723,0.0705329,0.436384,-0.208022,0.0244819,-0.239931,-0.0337205,0.0968966,-0.0958613,-0.0565095,0.256532,-0.271166,0.236371,0.105382
16078.5,53,0.0704252,0.152121,0.108664,0.0833472,0.450321,-0.188526,-0.00522838,-0.22653,0.0120615,0.0842601,-0.09293,-0.0711313,0.230248,-0.30886,0.241071,0.115832
16080,33,0.0666847,0.165684,0.095786,0.1326,0.418731,-0.215365,0.0307785,-0.218001,0.0298774,0.101767,-0.0781922,-0.0493105,0.185993,-0.304661,0.229715,0.132868
16081.5,-1,0.0747889,0.145841,0.0756453,0.123371,0.399178,-0.234821,0.0614537,-0.223187,0.068364,0.0851069,-0.0836826,-0.0869123,0.170547,-0.276737,0.243581,0.171478
16083,-2,0.073219,0.147867,0.104545,0.125142,0.421146,-0.203245,0.0635303,-0.207426,0.0811734,0.109012,-0.061803,-0.0543709,0.173251,-0.254782,0.248977,0.194779
16084.5,14,0.10587,0.165131,0.110437,0.135087,0.428744,-0.183442,0.0338097,-0.225271,0.0721205,0.0788578,-0.0792171,-0.0819266,0.180729,-0.259803,0.258083,0.166142
16086,-26,0.109534,0.159613,0.130325,0.137703,0.3496,-0.171887,0.0901457,-0.234522,0.0521231,0.0727402,-0.100536,-0.083274,0.18788,-0.222385,0.294615,0.196464
16087.5,18,0.0805061,0.15839,0.129112,0.104929,0.392505,-0.176108,0.0993059,-0.283957,0.061879,0.0707706,-0.116094,-0.0777292,0.216597,-0.235094,0.388418,0.219938
16089,2,0.0656775,0.112138,0.102118,0.0958756,0.416917,-0.157975,0.0846153,-0.289357,0.0606805,0.0741059,-0.115374,-0.101757,0.237608,-0.236366,0.392081,0.198325
16090.5,5,0.0605001,0.115663,0.06877,0.0540393,0.396784,-0.139566,0.0848084,-0.305567,0.00503032,0.0741608,-0.132271,-0.122189,0.214688,-0.209552,0.401046,0.138426
16092,29,0.0445437,0.154629,0.0925733,0.0759892,0.392614,-0.13292,0.100128,-0.299222,0.0444425,0.0643872,-0.126505,-0.111957,0.189225,-0.227356,0.426115,0.140992
16093.5,28,0.0442604,0.143611,0.117014,0.0729973,0.390637,-0.126417,0.131225,-0.307131,0.0290839,0.0901679,-0.139466,-0.122624,0.166939,-0.155059,0.325414,0.153604
16095,22,0.0304495,0.152644,0.0862002,0.0513008,0.401793,-0.108292,0.11464,-0.323832,0.0190033,0.0638626,-0.158189,-0.0924742,0.17631,-0.190386,0.384966,0.128322
16096.5,-31,0.0249714,0.136678,0.0614856,0.0522173,0.387484,-0.116262,0.139093,-0.293971,0.0305119,0.0676923,-0.144991,-0.105089,0.172342,-0.202482,0.415894,0.100608
16098,51,0.0273405,0.119267,0.118458,0.0576492,0.403774,-0.0926253,0.135569,-0.265835,-0.0118308,0.0512965,-0.134122,-0.0385325,0.16751,-0.179692,0.392724,0.0844415
16099.5,65,0.0329486,0.125588,0.130754,0.0864366,0.386984,-0.0930233,0.147976,-0.272795,-0.0159489,0.0284855,-0.13281,-0.0470019,0.18418,-0.184598,0.318031,0.0882083
16101,-9,0.0418194,0.0992266,0.102087,0.0590771,0.370859,-0.0680552,0.132313,-0.269475,-0.0421076,0.0354599,-0.138686,-0.0287865,0.193508,-0.186471,0.344318,0.085493
16102.5,12,0.0392016,0.101703,0.115517,0.0675662,0.367253,-0.0769155,0.100907,-0.286916,-0.0363376,0.0484165,-0.153857,0.0122525,0.202324,-0.207219,0.431733,0.110142
16104,-243,0.0309366,0.086386,0.0780633,0.0547629,0.3914,-0.0606077,0.0730743,-0.272853,-0.000272762,0.0565412,-0.157024,0.0134122,0.193022,-0.202382,0.462235,0.0453235
16105.5,532,0.0281905,0.0915502,0.0861,0.0659869,0.36621,-0.12191,0.0731234,-0.260952,0.00100186,0.0461721,-0.142532,0.00213343,0.204409,-0.250132,0.441515,0.0709369
16107,149,0.0370158,0.0604043,0.0707001,0.078104,0.406693,-0.133479,0.090044,-0.25806,-0.0072061,0.0523602,-0.125455,0.00987016,0.210243,-0.228296,0.454037,0.0894099
16108.5,46,0.0371377,0.07963,0.0714259,0.119819,0.387836,-0.150157,0.0555084,-0.254952,-0.00929202,0.0473206,-0.129043,0.0045106,0.220118,-0.293152,0.476641,0.11672
16110,-431,0.029948,0.0658183,0.0949636,0.108413,0.362242,-0.136969,0.0391393,-0.224917,-0.00929833,0.0651814,-0.0911324,-0.0360883,0.242668,-0.276545,0.411975,0.113443
16111.5,154,0.0333836,0.082865,0.0811921,0.0863418,0.341235,-0.130844,0.0585929,-0.208731,-0.00244359,0.0775234,-0.0787926,-0.0483797,0.256447,-0.330222,0.399114,0.0792033
16113,174,0.0409944,0.0645188,0.0738273,0.0621591,0.344903,-0.11071,0.0388862,-0.207278,-0.0106188,0.0823445,-0.0912812,-0.0483117,0.267167,-0.318168,0.394623,0.112113
16114.5,75,0.05636,0.0615761,0.0790185,0.0784021,0.334508,-0.127315,-0.0156321,-0.233965,-0.00862144,0.0721455,-0.108369,-0.0510331,0.278076,-0.340361,0.411834,0.128377
16116,-229,0.0514192,0.0605653,0.0743858,0.0743051,0.326928,-0.160537,-0.0088761,-0.235032,-0.0417496,0.0647344,-0.0981371,-0.0232721,0.285582,-0.374949,0.472663,0.10142
16117.5,486,0.00178567,0.0825822,0.0996393,0.0668746,0.313004,-0.20088,-0.0460689,-0.237254,-0.0500481,0.0584575,-0.101028,-0.0547327,0.287082,-0.388286,0.435314,0.0863173
16119,197,0.00264988,0.0635625,0.0713175,0.0411834,0.335474,-0.158338,-0.0180945,-0.247577,-0.0434841,0.0571303,-0.112705,-0.0715197,0.299783,-0.333572,0.498045,0.0975284
16120.5,24,-0.00230758,0.0604815,0.0762567,0.014894,0.306492,-0.159736,0.0140062,-0.25611,-0.0709431,0.0520066,-0.152051,-0.0651627,0.313946,-0.394891,0.554503,0.0866308
16122,-493,0.0156503,0.0970114,0.097048,0.0375912,0.304757,-0.147418,0.0113074,-0.257738,-0.0785052,0.0794183,-0.144913,-0.0614289,0.299788,-0.432921,0.588313,0.091705
16123.5,115,0.0111307,0.114682,0.0863373,0.0436219,0.323486,-0.130065,-0.0564641,-0.255419,-0.0669126,0.101535,-0.155226,-0.049721,0.288937,-0.374379,0.584738,0.135957
16125,168,0.00758453,0.145324,0.0528073,0.0271664,0.29342,-0.101915,-0.055145,-0.2382,-0.0680173,0.0607336,-0.13204,-0.107952,0.274547,-0.321056,0.516347,0.180745
16126.5,142,0.00213361,0.176177,0.0900262,0.00918917,0.274223,-0.0969454,-0.0768926,-0.250193,-0.0655813,0.0678231,-0.133154,-0.114249,0.295018,-0.344231,0.510051,0.174882
16128,12,0.0199949,0.192715,0.0249441,-0.0323287,0.303108,-0.133465,-0.0211701,-0.298566,-0.0334525,0.0779363,-0.167834,-0.122302,0.279179,-0.327599,0.488799,0.181434
16129.5,-32,0.0235569,0.197306,0.0269763,0.00286505,0.305516,-0.108108,-0.0220822,-0.301749,-0.0257415,0.0909674,-0.162949,-0.109674,0.274803,-0.28086,0.540514,0.151079
16131,5,0.0271102,0.204479,0.0167343,-0.000588746,0.303371,-0.0920753,-0.0341541,-0.2688,-0.00258608,0.0985698,-0.137176,-0.0398765,0.303236,-0.282003,0.538886,0.169552
16132.5,-7,0.0438643,0.20649,-0.0166253,0.0121393,0.306006,-0.112372,-0.00866939,-0.248225,0.00796316,0.105805,-0.128701,-0.0641116,0.254835,-0.311624,0.509083,0.141149
16134,8,0.0297453,0.214616,-0.0197408,-0.0109577,0.324357,-0.105834,-0.0125625,-0.295029,-0.00748951,0.110352,-0.146887,-0.0469678,0.260461,-0.338919,0.445423,0.129705
16135.5,-1,0.0159955,0.216081,0.000842617,-0.0311692,0.363192,-0.164703,-0.00697893,-0.320255,-0.0279455,0.0790812,-0.170918,-0.0867915,0.217599,-0.362214,0.413633,0.106813
16137,-27,0.0288209,0.239625,0.00679381,-0.0349627,0.377092,-0.131783,0.00280633,-0.327069,-0.017355,0.0587961,-0.159472,-0.0797023,0.197731,-0.354585,0.329764,0.0980397
16138.5,103,0.0500964,0.242332,-0.00168137,-8.15E-05,0.377428,-0.143931,0.00166023,-0.311765,0.0211773,0.0446652,-0.162078,-0.0784897,0.23261,-0.314044,0.301038,0.0962492
16140,30,0.0376135,0.241026,0.012821,0.0269926,0.377477,-0.155909,-0.0106223,-0.293199,-0.00619926,0.0449137,-0.14103,-0.114764,0.21061,-0.297889,0.338942,0.102651
16141.5,-2,0.0472344,0.190019,0.037944,0.0378263,0.408464,-0.178177,-0.0372549,-0.293387,-0.027408,0.0693019,-0.139632,-0.105275,0.202371,-0.347526,0.384391,0.108413
16143,39,0.0456393,0.197921,0.0472264,0.0360592,0.351131,-0.168192,-0.0382895,-0.304149,0.00152718,0.0674797,-0.143818,-0.0549969,0.186338,-0.317221,0.389874,0.137257
16144.5,-155,0.0499389,0.167601,0.0817343,0.0192083,0.359389,-0.176177,-0.0236422,-0.29492,0.00605203,0.0817529,-0.147384,-0.0479072,0.177163,-0.316634,0.309798,0.130019
16146,244,0.000279657,0.145461,0.101475,0.0224703,0.374938,-0.177097,0.0241589,-0.329488,0.0294583,0.0983316,-0.174793,-0.0550416,0.178785,-0.307209,0.32274,0.120451
16147.5,132,0.0273637,0.151502,0.0287095,0.012449,0.348858,-0.159126,0.061987,-0.297296,0.0449109,0.102251,-0.164775,-0.0900828,0.155021,-0.394674,0.342889,0.120617
16149,29,0.0305364,0.153663,0.0162824,0.00170223,0.317776,-0.189167,0.0726649,-0.311955,0.0429145,0.116779,-0.179555,-0.13116,0.156335,-0.33678,0.294432,0.113134
16150.5,-110,0.0250496,0.152568,0.0269765,0.0142012,0.272302,-0.180955,0.0377035,-0.300179,0.00837481,0.0764184,-0.174103,-0.111684,0.197875,-0.353934,0.2239,0.0705303
16152,-172,0.0122908,0.177784,0.0275481,0.0395591,0.276523,-0.150066,0.0170566,-0.31455,0.0764534,0.109444,-0.189563,-0.133111,0.21193,-0.413216,0.28652,0.0737802
16153.5,111,-0.0141386,0.160707,0.0351039,0.0646846,0.263581,-0.153597,0.026602,-0.324709,0.0943787,0.0992852,-0.206301,-0.154383,0.215751,-0.338218,0.294706,0.0660206
16155,101,-0.0139413,0.147912,0.0891818,0.115515,0.291247,-0.156253,0.0170181,-0.302326,0.0207023,0.0657815,-0.184461,-0.163987,0.210361,-0.305032,0.313408,0.0811693
16156.5,-77,0.000139851,0.108322,0.100382,0.0728668,0.26618,-0.163865,0.0360874,-0.284452,0.0426436,0.101049,-0.16904,-0.165874,0.220224,-0.254831,0.340157,0.0543544
16158,36,-0.0101281,0.108018,0.0739976,0.110498,0.319711,-0.155051,0.0272859,-0.256007,0.0230992,0.0972311,-0.13802,-0.155249,0.229731,-0.28844,0.408153,0.0279314
16159.5,202,-0.00963663,0.0871561,0.0550299,0.124787,0.302957,-0.170616,0.0163354,-0.25714,0.0211011,0.0859363,-0.142771,-0.171524,0.225676,-0.258326,0.516105,0.0690213
16161,-40,0.00540444,0.0938809,0.0409767,0.119794,0.311468,-0.164521,0.00604722,-0.278084,0.0691968,0.0679126,-0.15471,-0.0983237,0.240314,-0.226774,0.436158,0.105239
16162.5,8,0.019289,0.109057,0.0160064,0.136896,0.349816,-0.169739,0.00500977,-0.288863,0.0463734,0.0939301,-0.161421,-0.0765662,0.217754,-0.268908,0.450632,0.123716
16164,-218,0.0300472,0.110317,0.0420682,0.170428,0.33056,-0.193497,-0.0171278,-0.281162,0.0679304,0.0597832,-0.160404,-0.0931573,0.230871,-0.345588,0.487745,0.0888306
16165.5,19,0.0244355,0.115895,0.0169888,0.145899,0.299279,-0.201823,-0.0569573,-0.275493,0.0661268,0.0657889,-0.178041,-0.128362,0.229014,-0.360591,0.420552,0.0349197
16167,122,0.00860972,0.157645,0.047982,0.136492,0.324897,-0.180596,-0.102324,-0.28527,0.0417394,0.0651038,-0.191898,-0.134208,0.231337,-0.323261,0.388415,0.038678
16168.5,24,0.0312111,0.144922,0.0260833,0.0718781,0.330706,-0.182641,-0.0475201,-0.266579,0.0366299,0.0829544,-0.183194,-0.152985,0.242045,-0.327789,0.40483,0.0214544
16170,38,0.0452957,0.157567,0.0134159,0.0554764,0.317165,-0.183437,-0.0224297,-0.276491,0.00614891,0.0671935,-0.180806,-0.134904,0.260301,-0.333134,0.382765,0.0303752
16171.5,27,0.0372902,0.162632,0.0123258,0.0672049,0.339726,-0.196947,0.0049117,-0.259435,0.00210381,0.051437,-0.162322,-0.139699,0.248564,-0.336674,0.405413,0.0479436
16173,25,0.057545,0.156896,-0.00625875,0.0878383,0.310826,-0.189002,0.0303844,-0.287211,0.0221629,0.082049,-0.190657,-0.107047,0.240524,-0.404036,0.333701,0.0156746
16174.5,6,0.0985414,0.168812,-0.0174523,0.0735836,0.290143,-0.205611,0.0109022,-0.264795,0.0405278,0.0638246,-0.171188,-0.109459,0.208694,-0.421454,0.218155,0.0579903
16176,-54,0.0939011,0.150293,-0.0217425,0.0670891,0.29892,-0.20411,0.0253903,-0.301367,0.0280554,0.0664793,-0.213761,-0.102091,0.206322,-0.400913,0.214758,0.0998902
16177.5,39,0.0740833,0.128947,0.011112,0.112784,0.282724,-0.213986,-0.0156619,-0.348406,0.0336695,0.0877287,-0.25974,-0.091882,0.20713,-0.369082,0.275459,0.0574659
16179,45,0.0877042,0.149741,-0.0136381,0.147864,0.231878,-0.21217,-0.00024825,-0.319366,0.0259368,0.0903505,-0.21481,-0.0703711,0.198188,-0.360131,0.230911,0.0784307
16180.5,25,0.0568617,0.125643,0.0101072,0.165038,0.246482,-0.244478,-0.00152162,-0.326269,0.0373758,0.12159,-0.22741,-0.0645265,0.239748,-0.407356,0.210653,0.0183096
16182,2,0.0835015,0.122202,0.01991,0.158612,0.265712,-0.221335,-0.0152169,-0.372331,0.0433052,0.0990184,-0.261537,-0.072384,0.242678,-0.366621,0.270347,0.0607433
16183.5,14,0.0638546,0.142267,0.0023274,0.129506,0.254866,-0.225311,-0.0297063,-0.357544,0.0118448,0.07949,-0.24708,-0.056003,0.235857,-0.413832,0.213559,0.0859595
16185,19,0.0602499,0.147224,0.0144171,0.112812,0.253728,-0.256044,-0.048805,-0.324312,-0.0055552,0.0964914,-0.226405,-0.0321175,0.219418,-0.378803,0.168117,0.0537048
16186.5,84,0.0573532,0.154024,-0.010915,0.135507,0.267415,-0.263599,-0.00238221,-0.295664,-0.0340006,0.0901821,-0.20679,-0.0320858,0.230057,-0.403192,0.138554,0.0754274
16188,-18,0.0208561,0.153594,0.0150728,0.135489,0.275168,-0.293114,-0.0415226,-0.26862,-0.0284176,0.0821462,-0.177843,0.0152457,0.232696,-0.470892,0.0991955,0.0617792
16189.5,-12,0.0109497,0.15695,0.0128111,0.0960263,0.28671,-0.296178,-0.0408322,-0.248567,-0.0290061,0.0890589,-0.149975,-0.0184767,0.20354,-0.454302,0.198372,0.0433903
16191,-11,0.0195873,0.147104,0.0065004,0.0893031,0.319165,-0.277004,-0.0393454,-0.243887,-0.0148793,0.0850645,-0.133566,-0.0309392,0.199582,-0.440642,0.246543,0.0604204
16192.5,-238,-0.00705035,0.179651,0.0586606,0.0541706,0.365875,-0.261836,-0.0432,-0.25279,0.0181042,0.10917,-0.141586,-0.00717505,0.184038,-0.399119,0.247391,0.0436938
16194,450,0.0186812,0.192332,0.0520401,0.028886,0.373673,-0.293616,-0.0176761,-0.23432,0.0415526,0.124775,-0.129847,0.0154052,0.197795,-0.331885,0.216985,0.0431404
16195.5,112,0.0164655,0.218485,0.0765105,0.0193749,0.378663,-0.279398,-0.0202358,-0.269148,0.0614088,0.108958,-0.15901,0.0365224,0.237081,-0.302509,0.212288,0.0911044
16197,-613,-0.0143787,0.219563,0.0904865,0.0707055,0.390762,-0.274435,-0.0549945,-0.244755,0.062752,0.12203,-0.147142,0.0384352,0.244903,-0.325632,0.229314,0.0713094
16198.5,-86,0.00165801,0.213749,0.118656,0.105961,0.368679,-0.236286,0.00243281,-0.249788,0.079241,0.114346,-0.130613,0.0155115,0.215578,-0.289256,0.224802,0.0817317
16200,210,-0.000593337,0.178103,0.160859,0.0881669,0.381016,-0.244251,0.00262226,-0.27525,0.0894034,0.122361,-0.140944,0.0163454,0.174261,-0.303538,0.203738,0.131561
16201.5,127,0.0213642,0.160293,0.155586,0.0781985,0.396178,-0.218781,0.00106184,-0.275973,0.0658067,0.0908717,-0.148629,0.0504862,0.171339,-0.238237,0.254206,0.158472
16203,24,0.000284096,0.13514,0.173223,0.100612,0.409062,-0.171838,0.0264868,-0.271831,0.0476881,0.102216,-0.16946,0.0502076,0.168078,-0.242371,0.32513,0.131177
16204.5,-2,-0.00999823,0.103378,0.118933,0.11301,0.371453,-0.169798,-0.0103477,-0.260789,0.0298221,0.0829576,-0.158161,0.0177591,0.1931,-0.261342,0.308202,0.114625
16206,36,-0.0142123,0.12977,0.0979866,0.135397,0.344199,-0.182844,-0.0196985,-0.26447,-0.0124516,0.0996122,-0.157469,-0.0197922,0.209314,-0.270155,0.304302,0.0558448
16207.5,-21,-0.0152242,0.134339,0.099253,0.121282,0.32449,-0.199024,0.00131159,-0.24912,-0.0168195,0.141516,-0.137488,-0.0118504,0.22832,-0.239327,0.397136,0.0514051
16209,-265,0.0118461,0.137281,0.0905851,0.142266,0.346572,-0.193743,0.0280098,-0.237827,-0.0163849,0.13208,-0.140275,-0.0182179,0.214947,-0.205863,0.494855,0.0340536
16210.5,583,0.00249315,0.1287,0.0832869,0.121129,0.301009,-0.201784,0.0559328,-0.27861,-0.0300265,0.133017,-0.186343,-0.0116261,0.23339,-0.246911,0.497792,0.0295035
16212,196,0.00537215,0.123784,0.100106,0.100666,0.290691,-0.204843,0.0477431,-0.308756,-0.0366908,0.107928,-0.223569,-0.0267611,0.222873,-0.302281,0.440929,0.0414352
16213.5,-39,0.0197813,0.141584,0.111219,0.0986615,0.267456,-0.202113,0.0524889,-0.306632,-0.0217956,0.0861331,-0.221378,-0.0376002,0.203949,-0.321614,0.437924,0.0991096
16215,-421,0.0320544,0.142866,0.111665,0.0974334,0.289661,-0.192346,0.04724,-0.266637,-0.0280356,0.100506,-0.191375,-0.01953,0.213402,-0.313598,0.433803,0.122779
16216.5,101,0.0132074,0.131387,0.094212,0.0421963,0.297979,-0.193477,0.0563634,-0.297477,-0.0239847,0.102439,-0.231526,-0.00962693,0.20005,-0.296217,0.583112,0.140647
16218,237,-0.014704,0.163868,0.0825275,0.0445991,0.289487,-0.196061,0.0541889,-0.279078,-0.0131666,0.0916058,-0.213819,0.011211,0.219772,-0.375885,0.548887,0.1262
16219.5,106,-0.014624,0.143036,0.0702511,0.0732518,0.295032,-0.193688,-0.0204671,-0.273113,0.000623536,0.0620134,-0.21583,0.0709079,0.243198,-0.426618,0.523752,0.123883
16221,7,-0.0449661,0.137856,0.0368209,0.0549851,0.276942,-0.197556,0.0365366,-0.303557,-0.00224535,0.0795837,-0.244662,0.0586496,0.254612,-0.44432,0.44729,0.127903
16222.5,-4,-0.0472475,0.135768,0.035905,0.0684903,0.297185,-0.203649,0.00864995,-0.271436,0.0260445,0.087735,-0.228061,0.039667,0.250381,-0.446908,0.401144,0.114732
16224,-38,-0.0286191,0.116342,0.0330689,0.0472445,0.293337,-0.221405,0.0913022,-0.305578,0.0147086,0.0681562,-0.261922,0.00588752,0.210208,-0.4378,0.375198,0.13951
16225.5,2,-0.0462651,0.131612,0.0448507,0.0632514,0.275417,-0.24835,0.0631318,-0.341099,0.00731287,0.0912025,-0.285943,0.032329,0.216513,-0.375593,0.307925,0.112585
16227,29,-0.0491117,0.165474,0.0398627,0.0301483,0.302406,-0.218554,0.0213346,-0.358187,-0.0467426,0.0602752,-0.290825,-0.0193993,0.241106,-0.422542,0.180788,0.0707987
16228.5,-16,-0.0365536,0.175128,0.0356249,0.0360594,0.283325,-0.18991,0.00319005,-0.370287,-0.0333369,0.0267433,-0.29905,-0.0341546,0.214473,-0.340258,0.157042,0.0274676
16230,18,-0.0334196,0.168845,0.0310565,0.0338932,0.275791,-0.207473,0.0569625,-0.349148,-0.0056799,0.0482335,-0.262288,-0.0581669,0.224766,-0.353887,0.192344,0.0109835
16231.5,25,-0.0415481,0.142135,0.043794,0.0106363,0.262162,-0.208658,0.088914,-0.34929,-0.0228866,0.0752367,-0.263687,-0.0765979,0.209856,-0.323582,0.195779,-0.0172079
16233,50,-0.0523397,0.13494,0.0690889,-0.0146139,0.236706,-0.216774,0.0635788,-0.342356,-0.012802,0.0567113,-0.24841,-0.0431004,0.228598,-0.318546,0.217289,0.0268696
16234.5,37,-0.0413705,0.105303,0.0697243,-0.0148801,0.245501,-0.215201,-0.00812165,-0.335863,-0.00653244,0.0659711,-0.254221,-0.0705906,0.314201,-0.29241,0.236648,0.00662943
16236,-23,-0.0368858,0.122379,0.0863908,0.00820305,0.250626,-0.202297,0.00264335,-0.373399,-0.0121159,0.0864854,-0.275585,-0.0786367,0.288666,-0.295575,0.237069,-0.0379166
16237.5,43,-0.0411918,0.108503,0.0946007,0.041935,0.281616,-0.221754,0.00584087,-0.368089,-0.0264962,0.057798,-0.255488,-0.151864,0.247188,-0.252674,0.251617,-0.0413752
16239,41,-0.00370398,0.0896987,0.0620047,0.035438,0.301645,-0.23561,0.0217006,-0.405681,-0.0350727,0.0545722,-0.298907,-0.178415,0.273337,-0.284593,0.293046,-0.0166317
16240.5,14,0.00587757,0.105761,0.0754195,0.0488824,0.306735,-0.267924,0.0744875,-0.396891,-0.0222103,0.0379167,-0.304307,-0.166934,0.296241,-0.287268,0.290662,-0.0439695
16242,-15,-0.00548549,0.0855931,0.0573155,0.0517684,0.343782,-0.270374,0.0501622,-0.410418,0.00183931,0.0610401,-0.31925,-0.193171,0.283223,-0.280781,0.216257,-0.00637406
16243.5,13,-0.00893423,0.0807769,0.0442911,0.0920854,0.383211,-0.26318,0.0403859,-0.409225,-0.0198614,0.0712422,-0.300232,-0.164314,0.247964,-0.28765,0.166294,-0.0301585
16245,4,-0.0111691,0.104282,0.0127024,0.0653128,0.379638,-0.286731,0.0631767,-0.44119,-0.0178753,0.0338632,-0.33232,-0.167757,0.254697,-0.294468,0.182252,-0.0214188
16246.5,63,-0.00779287,0.0901106,0.0395976,0.0691472,0.363994,-0.311844,0.0330588,-0.414725,-0.0179588,0.0532662,-0.297475,-0.129119,0.243101,-0.362873,0.234868,0.00132904
16248,9,-0.0238717,0.074783,-0.00761626,0.0812362,0.344334,-0.309903,0.039273,-0.436305,-0.0152274,0.0701395,-0.303422,-0.0899719,0.220052,-0.393303,0.25672,-0.00490934
16249.5,-4,-0.0240915,0.0696441,-0.0395467,0.105361,0.331206,-0.273429,0.0305857,-0.398727,0.0265224,0.0837539,-0.287397,-0.13742,0.241558,-0.343171,0.263635,0.0135164
16251,22,-0.0345432,0.0601063,-0.00843247,0.0838837,0.379248,-0.253919,-0.00362961,-0.376761,0.0344726,0.063198,-0.270354,-0.130436,0.246199,-0.34952,0.269859,0.0373499
16252.5,8,-0.0281343,0.0379534,0.0220851,0.109472,0.340562,-0.227744,-0.049569,-0.344886,0.0372621,0.0749525,-0.249167,-0.13051,0.255842,-0.367942,0.218787,0.0477338
16254,22,-0.0147194,0.0622316,-0.00879182,0.132501,0.332884,-0.237346,-0.0307646,-0.369414,0.0213742,0.0597953,-0.28011,-0.145682,0.225003,-0.383251,0.289002,0.0490659
16255.5,24,0.0063914,0.0656002,-0.0295397,0.136527,0.323691,-0.232932,-0.0826451,-0.342056,0.00582781,0.0498866,-0.262586,-0.161324,0.237185,-0.377967,0.224681,0.0266061
16257,5,0.00505708,0.0506181,-0.00873083,0.170384,0.362085,-0.222955,-0.0540422,-0.322731,0.0404827,0.0727952,-0.238747,-0.135254,0.22734,-0.33191,0.277305,0.0144056
16258.5,37,-0.00465977,0.0860289,-0.0131388,0.171485,0.343631,-0.239563,-0.0235395,-0.311139,0.0358107,0.0427263,-0.235442,-0.132858,0.263882,-0.312698,0.375673,0.0507427
16260,6,-0.0146215,0.0809352,0.011311,0.164127,0.33108,-0.221351,-0.0324366,-0.313568,0.0400256,0.0237192,-0.237912,-0.15336,0.248214,-0.271262,0.399029,0.083446
16261.5,-6,-0.0112476,0.107933,-0.00893236,0.179963,0.344134,-0.196866,-0.0313566,-0.357117,0.0294744,0.0123101,-0.262923,-0.114572,0.23138,-0.294332,0.378962,0.102576
16263,-4,-0.00560417,0.105562,-0.00175219,0.139795,0.368056,-0.227832,0.00207028,-0.342338,0.0215376,0.0417269,-0.249739,-0.14843,0.210975,-0.290315,0.417575,0.0907921
16264.5,8,0.0284987,0.0842445,-0.0101272,0.0912635,0.351287,-0.253613,-0.010686,-0.358294,0.0165773,0.0324462,-0.265501,-0.15704,0.23528,-0.274627,0.450909,0.145057
16266,66,0.0326007,0.0484484,-0.0292327,0.0853045,0.362574,-0.231385,0.00293185,-0.353233,0.0258339,0.0278264,-0.263755,-0.0654125,0.211121,-0.323413,0.41857,0.104222
16267.5,-11,0.0196081,0.0555348,-0.030836,0.0707274,0.377296,-0.222868,-0.00125592,-0.346662,0.0129598,0.0442968,-0.242421,-0.0537037,0.214603,-0.337456,0.348376,0.0972338
16269,14,0.0332888,0.0436648,0.0056941,0.103678,0.384206,-0.231651,-0.0526254,-0.328641,0.00480344,0.0687467,-0.240967,-0.0185205,0.208907,-0.34247,0.271034,0.0611805
