time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
10642.5,10,0.360661,-0.01167,0.129084,0.69436,0.0468761,0.127351,-0.0623464,0.340829,-0.389526,-0.284182,0.512468,-0.496282,-0.00554895,-0.103415,0.306419,-0.174812
10644,10,0.403212,-0.0142578,0.156616,0.664009,0.0514563,0.182706,0.0283625,0.324625,-0.345334,-0.284998,0.49049,-0.470145,0.00167929,-0.0980557,0.323004,-0.178606
10645.5,8,0.348834,0.00193684,0.147093,0.670193,0.0428352,0.149699,-0.0204976,0.275014,-0.367391,-0.27791,0.475587,-0.466302,0.0541566,-0.0957947,0.277739,-0.162322
10647,9,0.403501,0.0127572,0.161992,0.720427,0.082574,0.117453,0.00369021,0.289108,-0.361392,-0.220884,0.40418,-0.47078,0.0602339,-0.134044,0.276357,-0.131906
10648.5,10,0.363672,-0.00453895,0.121601,0.793554,0.0859014,0.227659,-0.015904,0.303981,-0.31093,-0.211972,0.337746,-0.516077,0.0404931,-0.151103,0.339933,-0.0942875
10650,9,0.338238,-0.0398807,0.0758605,0.784923,0.189684,0.24097,-0.0166439,0.316273,-0.364024,-0.16154,0.329445,-0.492404,0.0282875,-0.187665,0.369835,-0.0887987
10651.5,10,0.348148,-0.0171187,0.109076,0.870212,0.217055,0.218906,0.000167592,0.328065,-0.35906,-0.184091,0.387558,-0.470146,0.0654988,-0.184272,0.419896,-0.117348
10653,10,0.369042,-0.00739661,0.101057,0.917195,0.177972,0.242239,-0.0120834,0.337584,-0.326997,-0.193682,0.396499,-0.478683,0.0837886,-0.195169,0.401057,-0.109948
10654.5,9,0.359211,-0.0472087,0.0905903,0.931561,0.211148,0.237832,-0.0324305,0.357096,-0.373243,-0.190372,0.450074,-0.496525,0.0683656,-0.182912,0.398918,-0.0906788
10656,9,0.30663,-0.00443927,0.0620331,0.888656,0.200459,0.250634,-0.0658901,0.319197,-0.357577,-0.206746,0.431625,-0.462745,-0.00335065,-0.194371,0.39051,-0.112737
10657.5,9,0.320742,0.0140276,0.0818273,0.944961,0.271933,0.265205,-0.0330849,0.313913,-0.356402,-0.230954,0.407974,-0.483133,-0.00709374,-0.179062,0.473693,-0.15347
10659,9,0.357393,0.0113733,0.118057,0.92305,0.29803,0.302709,-0.0472539,0.354766,-0.362331,-0.196329,0.388857,-0.506243,-0.000452504,-0.190053,0.461975,-0.122757
10660.5,9,0.314365,-0.00953927,0.147775,0.916358,0.243899,0.252621,-0.0506846,0.322573,-0.353694,-0.18699,0.366232,-0.506409,-0.0126417,-0.187133,0.412536,-0.124666
10662,8,0.348008,-0.00182672,0.151412,0.891724,0.253105,0.263944,-0.0537723,0.311843,-0.359894,-0.211938,0.397901,-0.479259,-0.0402954,-0.19447,0.378691,-0.123231
10663.5,10,0.373602,-0.0114065,0.157214,0.901193,0.267183,0.23755,-0.0349957,0.265699,-0.348706,-0.211332,0.490902,-0.469743,-0.0310754,-0.181001,0.383881,-0.134942
10665,9,0.395075,-0.0265366,0.14763,0.796184,0.22888,0.234628,-3.67E-05,0.325969,-0.338987,-0.193493,0.440728,-0.497368,-0.0246312,-0.200624,0.368644,-0.0808658
10666.5,10,0.400343,-0.0218804,0.180168,0.761234,0.225686,0.224377,0.0256005,0.336062,-0.328143,-0.232202,0.393403,-0.470169,-0.0140118,-0.187963,0.409564,-0.092873
10668,12,0.39363,-0.0134344,0.223173,0.713028,0.219336,0.198382,0.0172146,0.326172,-0.339343,-0.26004,0.348101,-0.488862,-0.0229914,-0.161622,0.344531,-0.0883137
10669.5,7,0.361035,-0.0361216,0.206272,0.688254,0.278496,0.192771,-0.0305307,0.346461,-0.345231,-0.2748,0.395134,-0.492671,-0.0814938,-0.1903,0.372584,-0.0739664
10671,10,0.274429,-0.0247495,0.144482,0.623151,0.224001,0.229389,-0.0193215,0.328234,-0.358216,-0.284378,0.426081,-0.482449,-0.0566611,-0.183654,0.352457,-0.0697217
10672.5,10,0.270936,-0.00500254,0.141227,0.666922,0.24099,0.223726,0.0257216,0.315114,-0.325189,-0.269117,0.491874,-0.493248,-0.0758346,-0.185645,0.345455,-0.0521116
10674,8,0.28289,0.0142717,0.111217,0.60023,0.227317,0.243528,0.0412095,0.328846,-0.345417,-0.265264,0.503933,-0.508998,-0.0474896,-0.157401,0.356747,-0.0516284
10675.5,10,0.256163,-0.00793201,0.0701263,0.571846,0.297264,0.266432,-0.0147612,0.302164,-0.313321,-0.254384,0.470884,-0.459368,-0.00195914,-0.164294,0.33774,-0.0574975
10677,8,0.300834,-0.00638785,0.109692,0.581663,0.376434,0.281963,-0.0313451,0.306975,-0.31238,-0.317062,0.507806,-0.46327,0.0171446,-0.157117,0.37851,-0.0679015
10678.5,9,0.280643,-0.00775162,0.138803,0.556998,0.283184,0.184661,0.022474,0.287954,-0.308738,-0.307591,0.481958,-0.48678,-0.010151,-0.143968,0.401313,-0.0780532
10680,-8,0.231232,-0.0119828,0.120589,0.560855,0.281511,0.230728,0.0254698,0.282875,-0.299173,-0.285067,0.458152,-0.505716,0.048329,-0.135407,0.385721,-0.0950696
10681.5,39,0.250281,-0.00953296,0.108892,0.432184,0.296223,0.301151,-0.0161101,0.295453,-0.248646,-0.276325,0.517486,-0.511966,0.0182857,-0.124856,0.418452,-0.0575889
10683,-3,0.23098,-0.0516346,0.113168,0.558331,0.322208,0.275101,-0.0127513,0.292178,-0.24474,-0.272986,0.46086,-0.56743,0.0242427,-0.144684,0.436334,-0.0435561
10684.5,-30,0.283896,-0.0394622,0.147346,0.604862,0.305047,0.266392,-0.0155543,0.285218,-0.234239,-0.207394,0.466264,-0.558938,0.0507362,-0.146158,0.466782,-0.0943599
10686,50,0.279456,-0.0370179,0.151027,0.557404,0.282652,0.247882,-0.0687615,0.273115,-0.206623,-0.185419,0.461914,-0.514472,0.0330574,-0.155315,0.482609,-0.0892579
10687.5,-7,0.309822,-0.0428282,0.176726,0.618916,0.309994,0.283562,-0.0135311,0.24179,-0.248839,-0.203524,0.494856,-0.517307,0.0156635,-0.176367,0.450554,-0.139431
10689,-6,0.28717,-0.0277817,0.181079,0.668694,0.33576,0.258762,-0.0197515,0.259571,-0.259586,-0.249053,0.469218,-0.519541,0.0370831,-0.17026,0.444854,-0.113668
10690.5,17,0.330823,-0.0342653,0.142751,0.652076,0.302184,0.295894,0.0375688,0.277033,-0.29371,-0.289206,0.505765,-0.465682,0.0163207,-0.188537,0.384626,-0.170463
10692,16,0.323252,-0.027084,0.188414,0.625953,0.315988,0.299333,0.0186648,0.314277,-0.298922,-0.306814,0.53649,-0.475936,-0.00940956,-0.157014,0.395242,-0.135293
10693.5,12,0.311753,-0.0213718,0.180044,0.66386,0.339996,0.259237,-0.0239823,0.255849,-0.338195,-0.316897,0.565225,-0.495005,-0.0514746,-0.167078,0.378868,-0.131613
10695,8,0.308692,-0.0269945,0.1689,0.657031,0.290936,0.259736,-0.0145931,0.247413,-0.333719,-0.308266,0.500573,-0.532483,-0.0218582,-0.159907,0.380337,-0.146426
10696.5,4,0.244502,-0.0260473,0.162842,0.576439,0.320925,0.327259,-0.0119686,0.255145,-0.302443,-0.344968,0.512304,-0.51828,0.0251873,-0.163134,0.376566,-0.130601
10698,7,0.273157,-0.00667115,0.142586,0.678854,0.237859,0.33061,-0.0987415,0.265388,-0.29176,-0.37347,0.471914,-0.482006,0.0415764,-0.177852,0.332427,-0.0883853
10699.5,12,0.275518,0.00175586,0.214264,0.715194,0.241877,0.344805,-0.0690596,0.312188,-0.276208,-0.3493,0.488137,-0.476025,0.0285209,-0.194516,0.344096,-0.0846687
10701,8,0.294304,-0.0224504,0.214141,0.628785,0.166716,0.334715,-0.112256,0.30724,-0.284218,-0.341958,0.552061,-0.49699,0.0201077,-0.198409,0.275887,-0.0695039
10702.5,7,0.320061,-0.032471,0.199226,0.692465,0.155837,0.318012,-0.108021,0.29257,-0.267673,-0.334526,0.545635,-0.481257,0.00252583,-0.181985,0.338584,-0.0976192
10704,9,0.346367,-0.0780361,0.212884,0.781417,0.1808,0.321272,-0.0721679,0.291043,-0.241953,-0.311779,0.541478,-0.487413,4.88E-05,-0.187416,0.345933,-0.0736734
10705.5,9,0.353382,-0.104026,0.229508,0.773999,0.22412,0.376035,-0.0474737,0.260115,-0.271554,-0.327954,0.458604,-0.494224,0.0337814,-0.187892,0.345139,-0.102948
10707,10,0.359175,-0.132172,0.205474,0.836186,0.239937,0.364854,-0.0508825,0.232644,-0.25907,-0.323982,0.497838,-0.493053,0.0570966,-0.182626,0.339795,-0.124567
10708.5,10,0.381049,-0.0779026,0.214174,0.743262,0.247223,0.358856,-0.0731755,0.200622,-0.252026,-0.273878,0.497377,-0.479301,0.0762266,-0.193829,0.370173,-0.110928
10710,8,0.326804,-0.0600996,0.179758,0.810384,0.253779,0.341263,-0.0384767,0.171074,-0.253721,-0.253078,0.524062,-0.474542,0.123474,-0.197222,0.365103,-0.0911672
10711.5,8,0.325883,-0.0568431,0.163587,0.852182,0.288642,0.351344,-0.0334638,0.209062,-0.225554,-0.215418,0.561629,-0.484227,0.126327,-0.17992,0.347576,-0.0753525
10713,9,0.310476,-0.088957,0.162755,0.90655,0.269046,0.341108,-0.0167181,0.219169,-0.241774,-0.235464,0.571049,-0.491039,0.130748,-0.208191,0.354026,-0.100913
10714.5,10,0.312229,-0.0733027,0.197752,0.929426,0.150621,0.322749,-0.0179592,0.202726,-0.246939,-0.239917,0.58061,-0.48225,0.0983947,-0.207443,0.385759,-0.116037
10716,9,0.278403,-0.0930069,0.203974,0.92768,0.236347,0.357548,0.0531639,0.200696,-0.198841,-0.206455,0.643417,-0.47688,0.088926,-0.204208,0.367093,-0.107586
10717.5,10,0.283884,-0.122506,0.192243,0.873996,0.234723,0.339069,0.0822198,0.195951,-0.206204,-0.177986,0.579617,-0.486966,0.0911556,-0.204997,0.349367,-0.121255
10719,11,0.286213,-0.12978,0.186739,0.896405,0.199666,0.40628,0.0536074,0.15191,-0.205844,-0.172952,0.514067,-0.534771,0.112441,-0.20343,0.37138,-0.105977
10720.5,9,0.268005,-0.0582273,0.200201,0.752791,0.200552,0.411384,0.0243609,0.166273,-0.204472,-0.189833,0.541251,-0.576209,0.0989723,-0.200026,0.348595,-0.0886816
10722,8,0.259427,-0.0398886,0.190291,0.83571,0.196716,0.397685,0.0131861,0.199633,-0.172148,-0.229319,0.519104,-0.58398,0.125778,-0.225006,0.312809,-0.0573557
10723.5,11,0.269929,-0.0379023,0.203037,0.826586,0.194421,0.409745,0.0171107,0.246806,-0.191263,-0.264034,0.538739,-0.620814,0.116537,-0.206633,0.301901,-0.0441342
10725,8,0.288753,-0.0408707,0.200787,0.848152,0.178455,0.398751,0.0165648,0.302397,-0.195541,-0.268924,0.527141,-0.602222,0.121567,-0.226539,0.298102,-0.0409028
10726.5,8,0.362965,-0.0618156,0.166987,0.873145,0.204632,0.43103,0.0090825,0.330537,-0.163411,-0.262208,0.520498,-0.591838,0.127947,-0.222818,0.296998,-0.0624222
10728,10,0.305322,-0.106699,0.153899,0.867721,0.216606,0.340163,0.0145826,0.310983,-0.2089,-0.280457,0.497174,-0.593285,0.1437,-0.23954,0.289523,-0.058544
10729.5,8,0.304987,-0.134078,0.164507,0.903786,0.220432,0.32698,-0.0567853,0.261641,-0.216654,-0.272999,0.490275,-0.590144,0.118949,-0.227116,0.225845,-0.0664794
10731,11,0.318223,-0.125176,0.145529,0.820852,0.174061,0.304953,-0.0289687,0.244964,-0.171934,-0.243229,0.472684,-0.570809,0.111874,-0.222483,0.237986,-0.0566795
10732.5,8,0.311391,-0.107902,0.184415,0.846714,0.161288,0.256165,0.0240301,0.239806,-0.213426,-0.253082,0.506716,-0.562297,0.0943837,-0.223295,0.231781,-0.0293418
10734,10,0.330754,-0.0543073,0.205692,0.860684,0.161378,0.262052,0.0385219,0.236987,-0.234351,-0.26195,0.525421,-0.578443,0.106078,-0.219186,0.26509,-0.0429554
10735.5,9,0.326835,-0.0311039,0.18404,0.966315,0.149874,0.261762,0.0614685,0.207451,-0.258074,-0.289284,0.52166,-0.595832,0.107334,-0.237694,0.247841,-0.0689976
10737,11,0.32539,-0.0329999,0.201382,0.851072,0.159215,0.256927,0.0786249,0.232679,-0.274884,-0.282179,0.477082,-0.586087,0.0899268,-0.235135,0.276766,-0.0632798
10738.5,7,0.358452,-0.0474725,0.198214,0.885078,0.216278,0.190076,0.0829966,0.217074,-0.26591,-0.30996,0.503628,-0.54589,0.0542408,-0.244362,0.328726,-0.0604978
10740,12,0.304384,-0.0912872,0.183809,0.865433,0.187699,0.199523,0.0816879,0.25557,-0.271805,-0.279788,0.46519,-0.521458,0.0680952,-0.235014,0.367619,-0.0772997
10741.5,10,0.274987,-0.0961764,0.134015,0.89056,0.230329,0.2126,0.00477454,0.272703,-0.283749,-0.281456,0.475039,-0.534387,0.0623979,-0.243114,0.381325,-0.0683878
10743,7,0.251654,-0.0945689,0.124585,0.872228,0.316193,0.203535,0.06139,0.276446,-0.292751,-0.300662,0.494744,-0.527295,0.0765489,-0.253109,0.399679,-0.103707
10744.5,-1,0.19525,-0.0745986,0.122237,0.865035,0.281098,0.203506,0.0406865,0.25464,-0.259284,-0.32536,0.435514,-0.49139,0.0944752,-0.232211,0.412957,-0.105944
10746,26,0.200195,-0.102183,0.124456,0.923701,0.226343,0.186205,0.0389482,0.268947,-0.25676,-0.341412,0.451583,-0.486375,0.0924425,-0.207282,0.368883,-0.0815595
10747.5,48,0.236926,-0.117247,0.119593,0.961612,0.261633,0.175206,0.0408792,0.267958,-0.255537,-0.338564,0.410219,-0.47837,0.0257333,-0.221002,0.322735,-0.0923153
10749,-40,0.325171,-0.107775,0.139408,0.891507,0.330465,0.144474,0.0397041,0.268892,-0.277141,-0.325708,0.363235,-0.468943,0.00981331,-0.235912,0.310834,-0.140607
10750.5,5,0.380122,-0.139052,0.165186,0.85633,0.361135,0.106145,0.045055,0.280679,-0.259907,-0.289843,0.45103,-0.464586,-0.022681,-0.224563,0.286232,-0.117091
10752,3,0.369184,-0.120641,0.18297,0.804198,0.338923,0.154473,0.0306456,0.288369,-0.277931,-0.351446,0.457418,-0.455903,0.000348584,-0.23015,0.276129,-0.0982896
10753.5,54,0.340596,-0.0522548,0.18742,0.733084,0.44289,0.167481,0.0677792,0.283978,-0.313365,-0.357889,0.483221,-0.439834,0.0036504,-0.236458,0.292039,-0.118404
10755,-14,0.348708,-0.0803217,0.153152,0.685832,0.420612,0.165469,0.0744006,0.262148,-0.331981,-0.345982,0.421349,-0.458704,0.00439758,-0.219788,0.355436,-0.145175
10756.5,-16,0.341952,-0.0760444,0.148669,0.695417,0.373917,0.167723,-0.00994014,0.262204,-0.322886,-0.332384,0.403062,-0.450291,-0.00123255,-0.227417,0.368971,-0.148782
10758,15,0.329624,-0.101983,0.134524,0.58493,0.302929,0.188044,-0.0147719,0.254592,-0.35592,-0.362968,0.424544,-0.454148,-0.0263197,-0.227309,0.400136,-0.183941
10759.5,19,0.282083,-0.0537359,0.121794,0.496658,0.261052,0.190581,-0.00397344,0.290796,-0.372028,-0.406553,0.42003,-0.447778,-0.00440919,-0.220948,0.386514,-0.181307
10761,13,0.336657,-0.0974249,0.121891,0.465604,0.30098,0.190832,0.0179794,0.260257,-0.342859,-0.451955,0.399165,-0.497598,0.0275447,-0.24953,0.387681,-0.152932
10762.5,8,0.325379,-0.0841779,0.126673,0.437655,0.238444,0.131098,-0.00886953,0.249555,-0.387171,-0.41376,0.400983,-0.53196,0.0544496,-0.249061,0.424846,-0.165613
10764,7,0.305337,-0.084271,0.130976,0.395751,0.207649,0.146444,0.0374587,0.277506,-0.347056,-0.425089,0.447606,-0.512095,0.0604976,-0.240809,0.386991,-0.160871
10765.5,8,0.307083,-0.090863,0.123656,0.415733,0.271453,0.121129,0.0220612,0.243553,-0.329467,-0.47152,0.441328,-0.494852,0.0566723,-0.25559,0.422373,-0.188518
10767,9,0.309175,-0.102553,0.112734,0.448606,0.287172,0.1705,0.0210203,0.248752,-0.34298,-0.465544,0.475244,-0.514568,0.0636102,-0.246828,0.394952,-0.224431
10768.5,8,0.329281,-0.114076,0.0891843,0.496803,0.310586,0.196132,0.0189183,0.207822,-0.383786,-0.440813,0.442353,-0.527552,0.0550248,-0.263426,0.38833,-0.237054
10770,11,0.270321,-0.118689,0.0907371,0.396872,0.265626,0.205991,0.06072,0.218419,-0.405141,-0.459731,0.455571,-0.56368,0.00762853,-0.23381,0.379129,-0.249596
10771.5,11,0.2688,-0.119586,0.0556659,0.403713,0.266867,0.24027,0.0429964,0.205699,-0.372312,-0.422817,0.447412,-0.58191,0.0476472,-0.235909,0.343995,-0.259702
10773,12,0.198186,-0.104373,0.0183246,0.430344,0.223961,0.198966,0.0218019,0.158858,-0.358136,-0.420887,0.357142,-0.593556,0.0191551,-0.217727,0.331356,-0.255007
10774.5,10,0.173682,-0.126477,0.0320184,0.525035,0.161018,0.197362,-0.0415493,0.110134,-0.379611,-0.412151,0.381591,-0.6434,0.0539429,-0.206916,0.361653,-0.248419
10776,9,0.144339,-0.12159,0.0338717,0.573034,0.192414,0.168988,-0.0770099,0.12977,-0.442604,-0.400995,0.370532,-0.660325,0.0377971,-0.201028,0.324561,-0.259824
10777.5,10,0.105435,-0.128455,0.0294013,0.565982,0.22067,0.170382,-0.0477534,0.183929,-0.404631,-0.415247,0.393641,-0.666986,-0.0178863,-0.197011,0.321738,-0.229902
10779,10,0.166219,-0.105847,0.0513754,0.51869,0.225248,0.180275,-0.0633684,0.170644,-0.384778,-0.427663,0.318505,-0.639015,-0.0231418,-0.177594,0.331234,-0.241583
10780.5,9,0.169382,-0.112034,0.0855951,0.608269,0.223576,0.127694,-0.103638,0.16635,-0.37739,-0.404661,0.350611,-0.648125,0.00586575,-0.198696,0.301815,-0.253673
10782,9,0.163898,-0.10083,0.107005,0.571637,0.207011,0.136266,-0.0589019,0.211014,-0.371788,-0.404548,0.389263,-0.634103,0.0115818,-0.189787,0.28182,-0.243277
10783.5,10,0.175102,-0.0757281,0.132051,0.620559,0.265087,0.150079,-0.0815582,0.188818,-0.373733,-0.376446,0.416461,-0.663068,0.012648,-0.199705,0.27864,-0.194916
10785,7,0.190913,-0.0613966,0.115596,0.711118,0.218884,0.182835,-0.124087,0.190369,-0.376532,-0.407977,0.402457,-0.682152,-0.0160516,-0.222582,0.28226,-0.183304
10786.5,11,0.229093,-0.0697755,0.118119,0.625117,0.12517,0.166076,-0.0895402,0.208548,-0.392674,-0.375826,0.360585,-0.641237,-0.0329835,-0.206872,0.28876,-0.17246
10788,9,0.281156,-0.0845757,0.0669494,0.691025,0.123079,0.160647,-0.124862,0.213599,-0.345722,-0.445301,0.364635,-0.623777,-0.0259777,-0.209672,0.294146,-0.161124
10789.5,7,0.25304,-0.10866,0.107916,0.690786,0.179121,0.146615,-0.0931509,0.240767,-0.358308,-0.430418,0.322752,-0.637585,-0.0152237,-0.189701,0.322144,-0.112704
10791,11,0.23867,-0.101298,0.103263,0.65893,0.197122,0.217319,-0.131607,0.244056,-0.366142,-0.383258,0.321371,-0.660805,0.00557725,-0.215998,0.312154,-0.147925
10792.5,10,0.235629,-0.103434,0.10413,0.714012,0.221432,0.198636,-0.0922305,0.217096,-0.363063,-0.314874,0.327716,-0.661704,-0.0302009,-0.236676,0.353168,-0.129586
10794,10,0.273502,-0.0995989,0.105633,0.700307,0.220142,0.202655,-0.0806772,0.218373,-0.333393,-0.261152,0.340473,-0.637753,-0.0308882,-0.226104,0.302572,-0.10599
10795.5,9,0.242507,-0.170993,0.0849593,0.589331,0.268795,0.238284,-0.143102,0.200914,-0.336733,-0.262624,0.362794,-0.569534,-0.0767372,-0.206341,0.292224,-0.0851468
10797,7,0.22086,-0.175171,0.074658,0.621594,0.319533,0.245959,-0.11947,0.171336,-0.325416,-0.252832,0.424618,-0.556705,-0.0668391,-0.216597,0.281059,-0.109728
10798.5,9,0.203459,-0.187191,0.0668311,0.659938,0.358247,0.254392,-0.150052,0.175365,-0.30545,-0.269137,0.437441,-0.61436,-0.0393936,-0.215293,0.327034,-0.110181
10800,11,0.167494,-0.164968,0.0590647,0.567888,0.35486,0.237591,-0.132134,0.232262,-0.321714,-0.248399,0.445729,-0.616095,0.0101469,-0.223657,0.30822,-0.0885249
10801.5,7,0.164802,-0.15598,0.121763,0.535294,0.308948,0.253466,-0.110182,0.270334,-0.353817,-0.252383,0.461861,-0.610672,-0.00161929,-0.22065,0.329718,-0.0946442
10803,10,0.12229,-0.159407,0.133417,0.461292,0.323234,0.240314,-0.128292,0.240017,-0.35756,-0.228791,0.495892,-0.631505,-0.0122089,-0.217091,0.327768,-0.0603581
10804.5,8,0.140779,-0.153228,0.120437,0.543582,0.381272,0.24982,-0.167895,0.267462,-0.33892,-0.219089,0.481533,-0.60232,-0.0565891,-0.204919,0.299621,-0.0425024
10806,8,0.151171,-0.150171,0.0907004,0.539475,0.355888,0.246687,-0.152271,0.257865,-0.313063,-0.238768,0.483244,-0.540501,-0.0257198,-0.202221,0.27753,-0.0752878
10807.5,9,0.171458,-0.104114,0.108711,0.58603,0.321458,0.261653,-0.157434,0.297755,-0.295729,-0.230126,0.422453,-0.535972,-0.0224064,-0.209899,0.246536,-0.0464832
10809,8,0.180344,-0.0554042,0.0815915,0.581401,0.363455,0.257337,-0.104988,0.337305,-0.297595,-0.206702,0.356902,-0.508087,-0.0461176,-0.246703,0.221419,-0.12418
10810.5,10,0.241448,-0.069639,0.0799317,0.638653,0.416312,0.27327,-0.0857507,0.362683,-0.271678,-0.187267,0.343976,-0.539178,-0.0363155,-0.232709,0.26595,-0.178741
10812,11,0.304771,-0.082951,0.0954085,0.628761,0.338768,0.296248,-0.0457163,0.354145,-0.277696,-0.187893,0.338847,-0.553192,-0.069758,-0.227374,0.289823,-0.125014
10813.5,10,0.284707,-0.0303494,0.0721468,0.601247,0.434641,0.274245,-0.0522137,0.358501,-0.275776,-0.183103,0.31526,-0.47343,-0.0561089,-0.235953,0.261767,-0.0616867
10815,10,0.290598,-0.0430845,0.0667375,0.675126,0.410871,0.288995,-0.122145,0.379206,-0.281733,-0.177969,0.283734,-0.494654,-0.0768206,-0.264884,0.256425,-0.0456682
10816.5,9,0.291736,-0.0643086,0.0770343,0.695087,0.406855,0.341397,-0.126826,0.373029,-0.323075,-0.171702,0.332325,-0.500423,-0.125491,-0.288218,0.290047,-0.0812889
10818,9,0.235489,-0.0728969,0.0928008,0.57905,0.384705,0.397704,-0.089092,0.355794,-0.355391,-0.19859,0.290963,-0.513869,-0.0921806,-0.284023,0.346699,-0.0865558
10819.5,-10,0.270252,-0.0205498,0.124322,0.662593,0.332333,0.415352,-0.099408,0.34758,-0.322298,-0.165554,0.338289,-0.47645,-0.0811088,-0.294766,0.390277,-0.0853862
10821,43,0.324447,-0.0432764,0.143304,0.603778,0.395254,0.413451,-0.0964582,0.329971,-0.311027,-0.170411,0.343485,-0.498324,-0.109331,-0.301731,0.375325,-0.118611
10822.5,21,0.288358,-0.0644813,0.120308,0.517344,0.403226,0.389891,-0.0833169,0.337839,-0.33337,-0.178075,0.360627,-0.541819,-0.0731871,-0.322092,0.400299,-0.0835042
10824,-28,0.227242,-0.0718007,0.155217,0.504694,0.434729,0.392568,-0.0493516,0.355502,-0.341602,-0.187032,0.391231,-0.509858,-0.0514095,-0.302979,0.366288,-0.0940656
10825.5,16,0.231071,-0.034332,0.168581,0.515643,0.401683,0.416828,-0.0554855,0.356074,-0.313381,-0.170388,0.415522,-0.518233,-0.0321804,-0.297165,0.360218,-0.0732332
10827,22,0.177766,-0.0273944,0.19758,0.408244,0.351088,0.33856,-0.0878047,0.393076,-0.301954,-0.172702,0.452561,-0.524184,-0.00671787,-0.321683,0.347809,-0.104915
10828.5,15,0.233401,-0.0511888,0.183238,0.319029,0.339149,0.34383,-0.158255,0.365444,-0.300752,-0.175608,0.461505,-0.543507,0.0143447,-0.289088,0.293582,-0.108608
10830,8,0.239737,-0.0488234,0.175385,0.370878,0.360841,0.276418,-0.184958,0.363927,-0.282554,-0.230517,0.450043,-0.530424,0.0522088,-0.304876,0.336453,-0.105627
10831.5,8,0.230342,-0.0657188,0.178067,0.495711,0.420911,0.282821,-0.219477,0.399414,-0.280497,-0.247817,0.457071,-0.520236,0.0336412,-0.322218,0.329199,-0.127766
10833,-10,0.28228,-0.0453794,0.183369,0.431251,0.451804,0.29773,-0.230154,0.394135,-0.254544,-0.253506,0.423288,-0.516781,0.00729114,-0.329996,0.356933,-0.133901
10834.5,42,0.299869,-0.00980186,0.217388,0.488628,0.45528,0.268973,-0.197235,0.392303,-0.218959,-0.244626,0.417816,-0.524146,-0.0104921,-0.31536,0.368003,-0.114601
10836,41,0.29279,-0.0331026,0.200704,0.460238,0.450298,0.206507,-0.217709,0.377154,-0.219769,-0.252692,0.448121,-0.496175,-0.0187114,-0.331795,0.387689,-0.138206
10837.5,-36,0.296832,-0.0678409,0.186411,0.470049,0.339235,0.275795,-0.257692,0.42044,-0.20897,-0.254599,0.478648,-0.502109,0.0213461,-0.326231,0.402629,-0.122416
10839,11,0.322337,-0.0605562,0.179686,0.504935,0.385247,0.263968,-0.270956,0.38095,-0.248855,-0.267433,0.469807,-0.492213,0.0685201,-0.307843,0.396166,-0.11372
10840.5,22,0.297913,-0.0797828,0.151246,0.59589,0.338613,0.266534,-0.252016,0.420208,-0.223271,-0.289277,0.432583,-0.493147,0.0575899,-0.2856,0.364883,-0.0527047
10842,15,0.27437,-0.0968364,0.148398,0.43952,0.346457,0.255125,-0.215746,0.417593,-0.204437,-0.296584,0.37198,-0.540017,0.0714802,-0.274976,0.364509,-0.0371904
10843.5,11,0.258387,-0.10843,0.136447,0.434653,0.405648,0.256035,-0.193006,0.404658,-0.214035,-0.299867,0.384647,-0.535536,0.0343021,-0.264845,0.383619,-0.0575051
10845,8,0.27472,-0.0500263,0.1423,0.525191,0.426483,0.20096,-0.175453,0.389734,-0.241886,-0.306527,0.365152,-0.534995,0.0301304,-0.277364,0.347109,-0.0939121
10846.5,7,0.267033,-0.0557874,0.11796,0.602953,0.389627,0.176799,-0.134604,0.357693,-0.25228,-0.291521,0.392052,-0.56276,0.0185903,-0.268987,0.330455,-0.0195116
10848,9,0.231999,-0.0762418,0.14841,0.54638,0.423648,0.238896,-0.0966756,0.331045,-0.273162,-0.238898,0.387535,-0.534101,-0.0373969,-0.28465,0.352971,-0.0293803
10849.5,8,0.275442,-0.0813839,0.147651,0.499186,0.440366,0.245494,-0.0695306,0.366901,-0.280079,-0.244244,0.38889,-0.520054,0.00489987,-0.305153,0.379253,-0.0402321
10851,9,0.252063,-0.0845099,0.126025,0.676329,0.366209,0.269725,-0.0759769,0.344806,-0.288051,-0.220643,0.355963,-0.45916,0.0140492,-0.286026,0.395037,-0.0594547
10852.5,11,0.248723,-0.0590372,0.124977,0.660809,0.316845,0.229033,-0.0619708,0.347907,-0.291384,-0.202696,0.394079,-0.458003,0.0285861,-0.297281,0.428225,-0.0499632
10854,9,0.209273,-0.0373634,0.121867,0.725009,0.388265,0.257959,-0.10005,0.357266,-0.254211,-0.209603,0.356839,-0.484897,0.0750361,-0.308834,0.459483,-0.0189632
10855.5,7,0.201882,-0.0626641,0.157704,0.771622,0.411996,0.23013,-0.0638288,0.377364,-0.28538,-0.205936,0.34121,-0.495133,0.100528,-0.310833,0.432518,-0.000125066
10857,11,0.259791,-0.0318664,0.146266,0.882437,0.393966,0.274191,-0.101139,0.317735,-0.291075,-0.201813,0.416574,-0.468158,0.104193,-0.310497,0.441586,-0.0245403
10858.5,10,0.236935,-0.0361893,0.122613,0.833277,0.381215,0.226954,-0.100347,0.320625,-0.285372,-0.19769,0.472477,-0.465149,0.0982226,-0.30023,0.402521,-0.0874895
