time,value3,value1,value2
2436,-4,-0.194261,0.320432
2437.5,-115,-0.058927,0.400934
2439,-22,-0.101455,0.416404
2440.5,27,-0.109024,0.333691
2442,-75,-0.0484751,0.456497
2443.5,-43,-0.154976,0.407248
2445,-67,-0.129928,0.180894
2446.5,-21,-0.0872192,0.488382
2448,-102,-0.00883004,0.38073
2449.5,30,0.0392847,0.460601
2451,-114,-0.0342389,0.473229
2452.5,61,-0.0214444,0.248453
2454,-139,-0.0870389,0.422718
2455.5,-105,-0.0648737,0.483016
2457,-315,0.0122539,0.241508
2458.5,-101,-0.0765871,0.499432
2460,315,-0.152994,0.300227
2461.5,77,-0.0973106,0.529739
2463,-144,0.0106321,0.566359
2464.5,-70,-0.0693789,0.434398
2466,-24,-0.0648737,0.438818
2467.5,-31,-0.110466,0.428084
2469,75,-0.126324,0.369996
2470.5,-87,-0.0118935,0.517742
2472,28,-0.0700997,0.27876
2473.5,14,0.0643331,0.395252
2475,37,-0.0982116,0.431241
2476.5,-56,-0.118575,0.413562
2478,11,-0.0929857,0.262659
2479.5,-106,-0.127225,0.416719
2481,47,-0.0929857,0.412615
2482.5,-76,-0.0254089,0.305594
2484,-4,-0.185431,0.267711
2485.5,-18,-0.0962294,0.402829
2487,-102,-0.0940669,0.337479
2488.5,-27,0.00252287,0.314749
2490,36,-0.0877598,0.162584
2491.5,-8,-0.0578458,0.321695
2493,-127,-0.14957,0.221935
2494.5,-50,-0.081813,0.286968
2496,-145,-0.0212642,0.426822
2497.5,-98,-0.0192819,0.387675
2499,253,-0.0479345,0.265185
2500.5,-146,-0.0875796,0.346635
2502,-237,-0.065955,0.322642
2503.5,165,-0.181286,0.45334
2505,-61,-0.11479,0.381046
2506.5,-58,-0.0801912,0.487751
2508,-35,-0.0504574,0.388938
2509.5,-88,-0.0468533,0.422718
2511,-65,-0.218769,0.52816
2512.5,32,-0.1757,0.500063
2514,-32,-0.0356806,0.271499
2515.5,-6,-0.0412669,0.456813
2517,-21,-0.162184,0.416719
2518.5,-35,-0.169933,0.255083
2520,-35,0.00198225,0.311908
2521.5,-121,0.014957,0.402197
2523,-67,-0.0216246,0.407248
2524.5,-15,-0.137677,0.175843
2526,69,-0.138758,0.21057
2527.5,66,-0.0785693,0.300543
2529,-44,-0.217147,0.400303
2530.5,-104,-0.198225,0.357368
2532,25,-0.0461324,0.311277
2533.5,-41,-0.159481,0.284758
2535,12,-0.0982116,0.261712
2536.5,-44,-0.160202,0.486172
2538,38,-0.151552,0.402829
2539.5,-81,-0.080912,0.286021
2541,29,-0.0318963,0.418613
2542.5,-51,-0.162004,0.290441
2544,-5,-0.067757,0.342215
2545.5,-50,-0.110285,0.327061
2547,-2,-0.0472137,0.507956
2548.5,-68,0.0183809,0.424612
2550,183,-0.130829,0.469441
2551.5,-332,-0.167771,0.416404
2553,-5,-0.0922649,0.332113
2554.5,231,-0.121458,0.326746
2556,50,0.0762267,0.28097
2557.5,-94,-0.0733434,0.538894
2559,-88,-0.00883004,0.165741
2560.5,-48,0.0302744,0.414194
2562,-80,-0.101275,0.356737
2563.5,-13,-0.0657748,0.388307
2565,-51,-0.0540615,0.420823
2566.5,19,-0.121098,0.344109
2568,-62,-0.0446908,0.468493
2569.5,17,-0.021985,0.537947
2571,-106,-0.0318963,0.351686
2572.5,-18,-0.127945,0.424612
2574,-52,-0.0837953,0.518689
2575.5,-22,-0.13191,0.57804
2577,-45,-0.0859577,0.38294
2578.5,56,-0.0814526,0.262659
2580,-126,-0.151552,0.418613
2581.5,-98,0.00108123,0.31033
2583,-195,0.00288328,0.245928
2584.5,-70,-0.134793,0.497538
2586,193,-0.0946075,0.377257
2587.5,145,-0.0506376,0.337795
2589,-82,-0.0450512,0.281917
2590.5,-77,-0.075686,0.257924
2592,-130,-0.11479,0.328324
2593.5,-67,-0.130108,0.3198
2595,57,-0.0264901,0.279391
2596.5,3,-0.0596478,0.300543
2598,106,-0.0899222,0.225723
2599.5,-58,-0.147047,0.326114
2601,34,-0.0910035,0.278444
2602.5,-127,-0.174799,0.398093
2604,10,-0.147768,0.180578
2605.5,-35,-0.112087,0.260765
2607,-60,-0.0870389,0.373153
2608.5,-24,-0.12326,0.349792
2610,-43,-0.103438,0.50985
2611.5,-15,-0.0194621,0.24498
2613,-8,-0.24598,0.235194
2614.5,-47,-0.0194621,0.40125
2616,-69,-0.0837953,0.56415
2617.5,-59,-0.0819932,0.185629
2619,0,-0.103077,0.316959
2620.5,25,-0.157859,0.356106
2622,-103,-0.191558,0.30591
2623.5,-26,-0.155697,0.381677
2625,-66,-0.152093,0.233931
2626.5,17,-0.0693789,0.37631
2628,-56,-0.144705,0.354843
2629.5,30,-0.215525,0.178368
2631,-171,-0.168672,0.28539
2632.5,24,-0.137316,0.266132
2634,-70,-0.217327,0.277813
2635.5,65,-0.190477,0.254136
2637,6,-0.121999,0.190365
2638.5,-58,-0.0908232,0.194785
2640,-93,-0.196423,0.316328
2641.5,26,-0.197865,0.278129
2643,-15,-0.0636123,0.249716
2644.5,-41,-0.100735,0.2494
2646,-23,-0.138397,0.18121
2647.5,34,-0.170654,0.37852
2649,-29,-0.143443,0.2494
2650.5,-68,-0.126684,0.198573
2652,10,-0.0767673,0.400303
2653.5,-29,-0.154436,0.285705
2655,-5,-0.130649,0.288547
2656.5,-65,-0.130108,0.342846
2658,-6,-0.13209,0.339374
2659.5,-49,-0.143623,0.38736
2661,49,-0.182367,0.32864
2662.5,-14,-0.0785693,0.50764
2664,-24,-0.124161,0.449552
2665.5,-42,-0.0877598,0.238035
2667,-21,-0.131369,0.377257
2668.5,-41,-0.121638,0.314118
2670,12,-0.115692,0.149956
2671.5,-54,-0.170654,0.169529
2673,3,-0.132631,0.38294
2674.5,-58,-0.116232,0.321695
2676,-31,-0.154616,0.341899
2677.5,-61,-0.119115,0.477333
2679,-13,-0.0679372,0.365892
2680.5,24,-0.115511,0.463127
2682,-167,-0.135514,0.326114
2683.5,-68,-0.209758,0.320432
2685,-86,-0.111367,0.388622
2686.5,144,-0.222553,0.267395
2688,-36,-0.219129,0.28097
2689.5,-17,-0.102897,0.141748
2691,-163,-0.082714,0.240561
2692.5,-15,-0.179484,0.21057
2694,-49,-0.178583,0.448605
2695.5,8,-0.207776,0.239929
2697,-37,-0.215165,0.25382
2698.5,-18,-0.12326,0.29928
2700,-58,-0.126864,0.440081
2701.5,14,-0.0645133,0.352317
2703,-22,-0.118214,0.241823
2704.5,-45,-0.162004,0.165741
2706,-15,-0.14056,0.438818
2707.5,34,-0.152453,0.300227
2709,-88,-0.148128,0.167003
2710.5,-56,-0.0614499,0.390832
2712,37,-0.101455,0.375047
2713.5,19,-0.130829,0.231405
2715,9,-0.154075,0.45113
2716.5,-59,-0.112087,0.465021
2718,-12,-0.147948,0.262344
2719.5,-109,-0.094968,0.372206
2721,73,-0.175159,0.293598
2722.5,-55,-0.103978,0.279391
2724,8,-0.0239672,0.246875
2725.5,-92,-0.0857775,0.316012
2727,33,-0.0322567,0.48049
2728.5,-65,-0.117674,0.382624
2730,31,0.00594676,0.479543
2731.5,-96,-0.166149,0.398725
2733,-56,-0.103618,0.407248
2734.5,-19,-0.059828,0.366524
2736,-37,-0.136956,0.468809
2737.5,-54,-0.0385638,0.390201
2739,-28,-0.0737038,0.426822
2740.5,-14,0.00126143,0.364314
2742,-65,-0.148128,0.293282
2743.5,-62,-0.120377,0.135749
2745,-63,-0.206335,0.344109
2746.5,-31,-0.203271,0.326746
2748,-45,-0.190116,0.142379
2749.5,6,-0.189035,0.33306
2751,-72,-0.172997,0.239298
2752.5,-18,-0.124522,0.424927
2754,-32,-0.0639727,0.159111
2755.5,-5,-0.0872192,0.32864
2757,-35,-0.0942471,0.343793
2758.5,-13,-0.212822,0.300859
2760,-71,-0.101996,0.352949
2761.5,27,-0.0380232,0.392095
2763,-43,-0.204713,0.217515
2764.5,-7,-0.161824,0.347897
2766,11,-0.0591072,0.346635
2767.5,7,-0.0715413,0.321063
2769,-41,-0.14056,0.240876
2770.5,-78,-0.151732,0.459023
2772,41,-0.172636,0.321379
2773.5,-23,-0.147588,0.28097
2775,14,-0.107042,0.365576
2776.5,-65,-0.207416,0.190049
2778,-16,-0.177322,0.396515
2779.5,-62,-0.235708,0.47386
2781,23,-0.183809,0.288547
2782.5,-53,-0.0246881,0.434083
2784,-29,-0.154075,0.372837
2785.5,-26,-0.100194,0.378836
2787,-21,-0.0740642,0.302753
2788.5,-33,-0.0857775,0.399356
2790,1,-0.127405,0.474807
2791.5,-84,-0.10524,0.310014
2793,-15,-0.166689,0.272446
2794.5,-41,-0.106141,0.473545
2796,-43,-0.182728,0.275287
2797.5,-58,-0.115692,0.373469
2799,-12,-0.058927,0.328324
2800.5,5,-0.165068,0.465968
2802,-60,-0.0901024,0.318538
2803.5,-68,-0.101636,0.392726
2805,-42,-0.142902,0.365261
2806.5,8,-0.13191,0.437871
2808,-53,-0.0567645,0.328956
2809.5,20,-0.139479,0.439765
2811,-90,-0.0573051,0.456181
2812.5,2,-0.0443304,0.202993
2814,-58,-0.0850567,0.37852
2815.5,-7,-0.0834348,0.429031
2817,-59,-0.0437898,0.460285
2818.5,21,-0.107943,0.499747
2820,-61,-0.0852369,0.472282
2821.5,-15,-0.0749652,0.543945
2823,-17,-0.129387,0.341268
2824.5,-18,-0.103077,0.4827
2826,-26,-0.0279318,0.387991
2827.5,29,-0.0345993,0.269605
2829,-63,-0.0722621,0.288862
2830.5,33,0.000540615,0.455234
2832,-78,-0.0675768,0.491224
2833.5,-81,-0.152634,0.230458
2835,47,-0.0919045,0.404091
2836.5,-33,-0.143984,0.290441
2838,99,-0.0268505,0.552469
2839.5,-154,-0.0207236,0.518689
2841,-51,-0.0728028,0.38073
2842.5,-15,-0.080011,0.331797
2844,-26,-0.14038,0.449552
2845.5,71,-0.00594676,0.393989
2847,-77,0.0693789,0.432504
2848.5,-57,0.015858,0.599508
2850,-27,-0.0663154,0.341268
2851.5,-69,-0.130468,0.410721
2853,-1,-0.179124,0.484594
2854.5,-47,-0.0947878,0.350423
2856,-29,-0.102537,0.429347
2857.5,-85,-0.107763,0.459338
2859,4,-0.00955086,0.338427
2860.5,-52,-0.126324,0.335901
2862,-27,-0.0565843,0.527213
2863.5,-39,-0.136055,0.297386
2865,-63,-0.15822,0.357684
2866.5,-7,-0.0796505,0.365576
2868,-14,-0.135874,0.472598
2869.5,20,-0.0969502,0.38073
2871,-153,-0.14921,0.327377
2872.5,-16,-0.0614499,0.554047
2874,-17,-0.0704601,0.360525
2875.5,58,-0.143984,0.472282
2877,-57,-0.0245079,0.316644
2878.5,3,-0.128306,0.300543
2880,-54,-0.128306,0.414194
2881.5,13,-0.0432492,0.399672
2883,-37,-0.0641529,0.317275
2884.5,-42,-0.0807318,0.381361
2886,-7,-0.15804,0.627289
2887.5,20,0.0565843,0.393042
2889,-62,-0.0974908,0.359263
2890.5,-29,-0.12272,0.420192
2892,-3,-0.0937065,0.252241
2893.5,-9,-0.0546021,0.365261
2895,15,-0.066856,0.500695
2896.5,-46,-0.0499167,0.317275
2898,0,-0.0209038,0.476386
2899.5,-79,-0.0183809,0.35137
2901,44,-0.102356,0.483016
2902.5,6,-0.0268505,0.531633
2904,6,-0.126143,0.378836
2905.5,-544,-0.140019,0.446395
2907,-126,-0.22832,0.414194
2908.5,390,-0.162004,0.161952
2910,185,-0.120917,0.288862
2911.5,-135,-0.109745,0.423033
2913,-125,-0.0774881,0.417982
2914.5,-107,-0.100014,0.357684
2916,-19,-0.147768,0.438187
2917.5,-43,-0.222012,0.405039
2919,18,-0.0994731,0.30812
2920.5,-14,-0.161644,0.339689
2922,-92,-0.213002,0.226039
2923.5,-33,-0.148849,0.355158
2925,-37,-0.137316,0.452709
2926.5,50,-0.16687,0.260134
2928,-134,-0.135154,0.34474
2929.5,188,-0.222012,0.204571
2931,-323,-0.21985,0.258555
2932.5,-43,-0.15804,0.271499
2934,20,-0.141281,0.217831
2935.5,105,-0.157859,0.243086
2937,-2,-0.119836,0.295492
2938.5,12,-0.109925,0.190365
2940,-136,-0.16705,0.352949
2941.5,-1,-0.105059,0.346319
2943,-49,-0.121458,0.264869
2944.5,-13,-0.177141,0.266132
2946,17,-0.205253,0.351054
2947.5,-1,-0.165248,0.282233
2949,-16,-0.174438,0.344425
2950.5,-59,-0.110646,0.441975
2952,28,-0.150111,0.2333
2953.5,-32,-0.156598,0.259187
2955,48,-0.137857,0.547102
2956.5,-137,-0.108303,0.402829
2958,46,-0.117313,0.233931
2959.5,-110,-0.14074,0.401566
2961,42,-0.0203631,0.262659
2962.5,-81,-0.151732,0.37852
2964,35,-0.136235,0.457128
2965.5,-36,-0.156238,0.398409
2967,-42,-0.14074,0.339374
2968.5,-35,-0.104158,0.268026
2970,46,-0.059828,0.418613
2971.5,-63,-0.0839755,0.441028
2973,-50,-0.13173,0.141748
2974.5,-62,-0.0929857,0.317591
2976,-73,-0.0661352,0.28539
2977.5,-7,-0.166329,0.293598
2979,21,-0.109024,0.22667
2980.5,-160,-0.112808,0.38294
2982,-83,-0.0953284,0.32643
2983.5,-17,-0.0863181,0.453024
2985,-9,-0.14038,0.336848
2986.5,38,-0.0100915,0.481437
2988,-56,-0.187593,0.35137
2989.5,-27,-0.108123,0.393042
2991,-116,-0.100374,0.375363
2992.5,39,-0.00901024,0.350423
2994,-51,-0.106681,0.463127
2995.5,158,-0.0657748,0.32864
2997,-286,-0.129387,0.420508
2998.5,144,-0.113529,0.212148
3000,220,-0.0740642,0.328009
3001.5,31,-0.217868,0.381361
3003,-137,-0.232825,0.386412
3004.5,-76,-0.136956,0.331166
3006,-41,-0.0632519,0.389254
3007.5,-10,-0.162004,0.393673
3009,-23,-0.18489,0.381993
3010.5,-41,-0.0899222,0.591299
3012,24,-0.0773079,0.32864
3013.5,-12,-0.0776683,0.389885
3015,47,-0.0774881,0.497538
3016.5,-46,-0.163806,0.321379
3018,-29,-0.105059,0.461864
3019.5,-98,-0.0619905,0.549627
3021,48,-0.0937065,0.337164
3022.5,-68,-0.116232,0.310014
3024,-17,-0.160202,0.403144
3025.5,-43,-0.109384,0.404723
3027,-37,-0.0286526,0.522793
3028.5,-94,-0.0693789,0.295808
3030,69,-0.0108123,0.411037
3031.5,-94,-0.081813,0.33085
3033,-34,-0.051899,0.423349
3034.5,-41,-0.153535,0.473545
3036,-8,-0.171915,0.307173
3037.5,-87,-0.113529,0.395252
3039,10,-0.170474,0.194469
3040.5,-44,-0.142182,0.398093
3042,-58,-0.146146,0.387991
3043.5,-37,-0.151552,0.394621
3045,-69,-0.145065,0.292651
3046.5,14,-0.188855,0.310014
3048,-47,-0.119115,0.325799
3049.5,10,-0.0832546,0.375047
3051,-74,-0.268685,0.304331
3052.5,-37,-0.12272,0.358631
3054,-44,-0.136595,0.263291
3055.5,13,-0.163446,0.393989
3057,-32,-0.189756,0.183735
3058.5,-3,-0.148128,0.265185
3060,-61,-0.167951,0.252241
3061.5,22,-0.146146,0.369996
3063,-35,-0.109024,0.31033
3064.5,-13,-0.190477,0.342846
3066,0,-0.151372,0.536368
3067.5,2,-0.0335181,0.350107
3069,-58,-0.145606,0.187524
3070.5,-23,-0.161644,0.250347
3072,-62,-0.0609092,0.299912
3073.5,0,-0.0473939,0.456497
3075,-33,-0.156418,0.381993
3076.5,59,-0.154255,0.414825
3078,24,-0.00810922,0.429347
3079.5,-80,-0.1411,0.443238
3081,-2,-0.0872192,0.297702
3082.5,-74,-0.120197,0.595719
3084,-36,-0.128486,0.388622
3085.5,-79,-0.104158,0.420823
3087,11,-0.168852,0.334007
3088.5,-50,-0.0899222,0.410405
3090,18,-0.0558635,0.354843
3091.5,-74,-0.150291,0.478596
3093,-45,-0.0630717,0.361157
3094.5,-56,-0.130649,0.359894
3096,2,-0.0682976,0.290441
3097.5,-108,0.00810922,0.387044
3099,14,-0.145245,0.529739
3100.5,-38,-0.102356,0.420192
3102,-39,-0.126864,0.504799
3103.5,-58,-0.0558635,0.469441
3105,-75,-0.192098,0.370312
3106.5,48,-0.160923,0.390201
3108,-26,-0.136415,0.458707
3109.5,-49,-0.117313,0.428084
3111,-9,-0.134433,0.331166
3112.5,-88,-0.0421679,0.295808
3114,352,-0.11479,0.479859
3115.5,-567,-0.127225,0.489961
3117,-160,-0.120197,0.48049
3118.5,400,-0.0634321,0.440081
3120,-30,-0.150291,0.435345
3121.5,-54,-0.100735,0.370628
3123,-188,-0.11479,0.370312
3124.5,30,-0.0832546,0.461232
3126,-63,-0.0767673,0.42398
3127.5,61,-0.0722621,0.421455
3129,17,-0.106321,0.452709
3130.5,-51,-0.0657748,0.499432
3132,-13,-0.111367,0.481437
3133.5,-71,-0.133171,0.457128
3135,23,-0.102356,0.269605
3136.5,-82,-0.095869,0.296755
3138,14,-0.26418,0.277181
3139.5,-64,-0.118935,0.412931
3141,-36,-0.17588,0.287599
3142.5,-52,-0.144524,0.3741
3144,-28,-0.223274,0.516479
3145.5,-60,-0.00864983,0.562255
3147,3,-0.181646,0.447658
3148.5,-36,-0.0805516,0.556888
3150,26,-0.0300942,0.438818
3151.5,-73,-0.127585,0.472598
3153,-30,-0.15822,0.38736
3154.5,-60,-0.0728028,0.508587
3156,-38,0.0145966,0.382624
3157.5,-44,-0.167951,0.319485
3159,-13,-0.0850567,0.484278
3160.5,61,-0.258053,0.58246
3162,-205,-0.148309,0.504167
3163.5,14,-0.13173,0.406301
3165,-117,-0.0284724,0.499432
3166.5,121,-0.221292,0.509218
3168,-46,-0.167951,0.472282
3169.5,-24,-0.0578458,0.361472
3171,-91,-0.180385,0.481437
3172.5,-25,-0.180205,0.352317
3174,-43,-0.167591,0.397146
3175.5,13,-0.121098,0.501957
3177,-28,-0.045772,0.526897
3178.5,0,-0.127765,0.522478
3180,-82,-0.0823536,0.45334
3181.5,37,-0.0841557,0.456181
3183,-32,-0.0374826,0.408511
3184.5,11,-0.0120737,0.398725
3186,-60,-0.0823536,0.291072
3187.5,70,-0.100014,0.365261
3189,-176,-0.213002,0.366839
3190.5,-50,-0.156598,0.45997
3192,21,-0.0174799,0.57362
3193.5,73,-0.0866785,0.519636
3195,72,-0.0564041,0.596351
3196.5,-88,-0.0816328,0.397777
3198,-59,-0.0947878,0.532896
3199.5,-26,-0.0634321,0.30812
3201,-54,-0.0980314,0.499432
3202.5,-83,-0.0841557,0.506061
3204,39,-0.0302744,0.563518
3205.5,-33,-0.0037843,0.522793
3207,58,-0.0591072,0.446395
3208.5,-83,-0.0201829,0.485857
3210,-10,-0.118395,0.307173
3211.5,-111,-0.136055,0.549312
3213,-25,-0.119836,0.399987
3214.5,-60,-0.0484751,0.436608
3216,-31,-0.122179,0.394936
3217.5,-41,-0.136595,0.533211
3219,-11,-0.0162184,0.406933
3220.5,-15,-0.187773,0.502904
3222,-20,-0.144885,0.455234
3223.5,-82,-0.097671,0.429979
3225,-4,-0.138938,0.438187
3226.5,-1,-0.162184,0.419561
3228,-28,-0.113529,0.507956
3229.5,-25,-0.0946075,0.427137
3231,-91,-0.0672164,0.592878
3232.5,-3,-0.043069,0.509534
3234,-10,0.00306348,0.369365
3235.5,-24,0.00973106,0.531633
3237,-15,-0.0583864,0.56415
3238.5,-30,-0.0535208,0.599192
3240,17,-0.110105,0.453971
3241.5,-84,-0.134433,0.37189
3243,-15,0.0681174,0.541419
3244.5,144,-0.0113529,0.440081
3246,-214,-0.050998,0.427137
3247.5,174,-0.0722621,0.525003
3249,229,-0.00468533,0.610557
3250.5,-73,-0.0355004,0.340321
3252,-105,-0.113349,0.537
3253.5,-84,-0.0706403,0.555941
3255,-6,-0.0726226,0.419245
3256.5,-32,-0.0771277,0.431557
3258,-3,-0.116412,0.3198
3259.5,-19,-0.0582062,0.256977
3261,31,-0.0883004,0.426822
3262.5,-55,-0.0473939,0.465652
3264,-17,-0.142722,0.400934
3265.5,-59,-0.036942,0.466284
3267,-29,-0.0490157,0.351686
3268.5,-90,-0.0758662,0.417666
3270,12,-0.113529,0.50764
3271.5,-99,-0.0450512,0.460285
3273,-42,-0.102717,0.458707
3274.5,-66,-0.0409065,0.474807
3276,6,-0.137496,0.453971
3277.5,-51,-0.183629,0.334638
3279,-27,-0.103978,0.415772
3280.5,-12,-0.118755,0.473229
3282,-42,-0.0672164,0.557836
3283.5,-34,-0.0493761,0.540157
3285,-75,-0.153895,0.427769
3286.5,-19,-0.0834348,0.475123
3288,-17,-0.180926,0.379467
3289.5,-23,-0.11425,0.375994
3291,-236,0.00324369,0.494381
3292.5,77,0.00991127,0.616239
3294,2,-0.0464929,0.460601
3295.5,58,-0.0609092,0.406933
3297,-14,-0.0857775,0.442922
3298.5,-82,-0.157319,0.50322
3300,-104,-0.0273911,0.631077
3301.5,48,-0.108844,0.467231
3303,-28,-0.151732,0.439134
3304.5,2,-0.00864983,0.375679
3306,-33,-0.116232,0.397146
3307.5,-1,-0.0699195,0.345056
3309,-34,-0.151372,0.492171
3310.5,-44,-0.10596,0.494381
3312,-4,-0.0495563,0.297702
3313.5,-36,-0.0764069,0.416088
3315,7,-0.080912,0.507008
3316.5,-84,0.0154976,0.357053
3318,-41,-0.0257693,0.560361
3319.5,-1,-0.111006,0.543314
3321,-4,-0.0765871,0.473229
3322.5,-52,-0.0313556,0.507008
3324,64,-0.0931659,0.519005
3325.5,-180,-0.127225,0.554363
3327,-58,-0.0481147,0.425559
3328.5,-34,-0.0300942,0.45334
3330,54,-0.060729,0.459654
3331.5,-53,-0.00108123,0.372522
3333,-27,-0.0857775,0.564465
3334.5,-63,-0.0336983,0.503851
3336,-33,-0.073884,0.529739
3337.5,-46,-0.0937065,0.630761
3339,-53,0.0142362,0.534158
3340.5,-9,-0.0201829,0.50764
3342,-58,-0.014957,0.575199
3343.5,-22,-0.0353202,0.420192
3345,-86,-0.0670362,0.67338
3346.5,41,-0.103798,0.562887
3348,-38,-0.148309,0.505114
3349.5,-17,-0.0938867,0.559098
3351,-112,-0.050998,0.387044
3352.5,34,-0.0657748,0.588458
3354,-62,0.0466731,0.576462
3355.5,-13,-0.0663154,0.550575
3357,-48,-0.0302744,0.653176
3358.5,20,0.0191017,0.467231
3360,-44,-0.148489,0.614345
3361.5,41,-0.000720819,0.548996
3363,-172,-0.0749652,0.672749
3364.5,100,-0.0942471,0.622869
3366,-49,0.00630717,0.553416
3367.5,141,0.00991127,0.364945
3369,-27,-0.0367618,0.466284
3370.5,-127,0.00540615,0.491539
3372,37,-0.00162184,0.592878
3373.5,-110,-0.030815,0.541735
3375,-42,-0.00901024,0.476702
3376.5,18,-0.0787495,0.4988
3378,7,-0.0720819,0.704003
3379.5,20,-0.097671,0.60961
3381,25,-0.0910035,0.461232
3382.5,-88,-0.0391045,0.402197
3384,-48,-0.0791099,0.341268
3385.5,-70,-0.072983,0.522793
3387,-19,-0.100374,0.447658
3388.5,-69,-0.094968,0.411037
3390,32,-0.0416273,0.527213
3391.5,-82,0.0230662,0.500063
3393,-16,-0.0823536,0.546155
3394.5,-85,-0.00432492,0.486804
3396,-36,-0.107222,0.486488
3397.5,-37,-0.080912,0.506061
3399,-16,-0.0969502,0.645599
3400.5,-26,-0.116052,0.44671
3402,-49,-0.0427086,0.392726
3403.5,2,-0.0392847,0.528792
3405,95,-0.109925,0.350423
3406.5,-334,-0.0670362,0.441659
3408,30,-0.080912,0.521846
3409.5,343,-0.152453,0.354843
3411,-315,-0.104339,0.527529
3412.5,-5,-0.137136,0.424612
3414,142,-0.107943,0.58909
3415.5,103,-0.0236068,0.47165
3417,22,-0.0632519,0.534474
3418.5,-84,-0.0459522,0.474807
3420,-85,-0.0266703,0.438187
3421.5,52,-0.0854171,0.441975
3423,-63,-0.014056,0.557836
3424.5,14,-0.00955086,0.541735
3426,30,-0.0300942,0.443238
3427.5,30,0.00162184,0.435345
3429,-7,-0.161103,0.265501
3430.5,129,-0.066856,0.505114
3432,-414,-0.0875796,0.406933
3433.5,35,-0.0722621,0.310961
3435,163,-0.0868587,0.279076
3436.5,262,-0.0564041,0.489961
3438,-366,-0.141641,0.45997
3439.5,-22,-0.118214,0.315381
3441,136,-0.0610894,0.477017
3442.5,-71,0.0546021,0.546471
3444,-23,-0.160743,0.472598
3445.5,-5,-0.116412,0.434714
3447,37,-0.142722,0.370312
3448.5,-137,-0.101275,0.526266
3450,3,-0.106321,0.361788
3451.5,-87,-0.0410867,0.25161
3453,-11,-0.0191017,0.398409
3454.5,-110,-0.109925,0.250663
3456,-21,-0.0877598,0.4123
3457.5,22,-0.0464929,0.124384
3459,72,-0.161283,0.362104
3460.5,-359,-0.142542,0.416404
3462,14,-0.0614499,0.322326
3463.5,-160,-0.150111,0.20615
3465,120,-0.0773079,0.33527
3466.5,-38,-0.134973,0.354843
3468,142,-0.115872,0.385781
3469.5,-245,-0.110646,0.406617
3471,-158,-0.0774881,0.334323
3472.5,292,-0.14921,0.419245
3474,19,-0.0755058,0.248453
3475.5,-45,-0.147588,0.329903
3477,-68,-0.103257,0.399356
3478.5,5,-0.177502,0.364314
3480,-83,-0.118214,0.478911
3481.5,51,-0.0717215,0.378204
3483,-9,-0.0792901,0.459338
3484.5,-6,-0.053701,0.310961
3486,-21,-0.0715413,0.308435
3487.5,-24,-0.101095,0.369996
3489,-41,-0.138217,0.269289
3490.5,-4,-0.150291,0.299596
3492,-46,-0.112268,0.254767
3493.5,-11,-0.0515386,0.359263
3495,-86,-0.163986,0.296439
3496.5,-252,-0.081813,0.362735
3498,215,-0.0551427,0.36021
3499.5,-14,-0.115511,0.431557
3501,113,-0.0711809,0.364314
3502.5,-76,-0.129747,0.449867
3504,99,-0.195522,0.402829
3505.5,-421,-0.00612697,0.323589
3507,9,-0.045772,0.34916
3508.5,161,-0.0675768,0.245928
3510,157,-0.0819932,0.404407
3511.5,-131,-0.177141,0.427453
3513,-74,-0.136775,0.195416
3514.5,-55,-0.0567645,0.311592
3516,-105,-0.0859577,0.202677
3517.5,-24,-0.120377,0.306857
3519,-151,-0.161644,0.50322
3520.5,40,-0.129207,0.352317
3522,-133,-0.0605488,0.269289
3523.5,53,-0.217327,0.342846
3525,14,-0.0681174,0.352317
3526.5,-75,-0.0273911,0.238351
3528,75,-0.136055,0.320116
3529.5,-78,-0.0657748,0.430294
3531,-48,-0.206695,0.147746
3532.5,54,-0.154976,0.272446
3534,-300,-0.104158,0.423665
3535.5,24,-0.138758,0.404091
3537,-26,-0.159842,0.298333
3538.5,207,-0.138037,0.347897
3540,-80,-0.0495563,0.347582
3541.5,-19,-0.0899222,0.299596
3543,-81,-0.201469,0.287599
3544.5,-36,-0.133892,0.423349
3546,-47,-0.14074,0.422086
3547.5,-2,-0.0697393,0.386728
3549,28,-0.0396451,0.295492
3550.5,-38,-0.112448,0.414509
3552,-23,-0.106681,0.427137
3553.5,-5,-0.126864,0.248137
3555,32,-0.108123,0.406301
3556.5,-55,-0.110646,0.361788
3558,-265,-0.145425,0.324536
3559.5,-60,-0.0355004,0.443238
3561,-52,-0.0695591,0.408511
3562.5,107,-0.0643331,0.370312
3564,-2,-0.102176,0.286021
3565.5,-142,-0.129567,0.356421
3567,-69,-0.134433,0.32201
3568.5,-88,-0.0872192,0.287599
3570,19,-0.036041,0.262344
3571.5,-55,-0.0931659,0.20615
3573,-26,-0.145425,0.260765
3574.5,-89,-0.0881202,0.469441
3576,19,-0.165248,0.277181
3577.5,-33,-0.09677,0.182473
3579,-85,-0.102717,0.419561
3580.5,51,-0.0297338,0.218146
3582,-98,-0.180745,0.267395
3583.5,-28,-0.147948,0.319169
3585,-62,-0.111006,0.279707
3586.5,3,-0.108664,0.211517
3588,-26,-0.156598,0.364945
3589.5,-6,-0.0989325,0.423349
3591,-69,-0.116412,0.393989
3592.5,24,-0.0924451,0.373785
3594,-36,-0.150111,0.475755
