time,value3,value1,value2
10671,4,-0.0648001,-0.341875
10672.5,-76,-0.00383055,-0.324419
10674,-34,-0.109171,-0.348374
10675.5,-80,0.00287291,-0.40947
10677,1,-0.118109,-0.341689
10678.5,-70,-0.192804,-0.40947
10680,33,-0.0520316,-0.361745
10681.5,-83,-0.146519,-0.497306
10683,-20,-0.129281,-0.30622
10684.5,-74,-0.0102148,-0.367873
10686,-17,-0.0261754,-0.320148
10687.5,-48,-0.0849105,-0.379386
10689,11,-0.1296,-0.459052
10690.5,-95,-0.120662,-0.384958
10692,-13,-0.122897,-0.461838
10693.5,-7,0.0494779,-0.33649
10695,-24,0.0762918,-0.287093
10696.5,-14,-0.0565006,-0.322748
10698,12,0.0501164,-0.1896
10699.5,-82,0.0750149,-0.250696
10701,-74,-0.0549045,-0.367316
10702.5,39,-0.025537,-0.32739
10704,-61,0.0606504,-0.368059
10705.5,89,0.0778878,-0.288022
10707,-73,-0.0539469,-0.391828
10708.5,7,0.0143646,-0.392014
10710,-92,-0.0606504,-0.350417
10711.5,-57,0.0114916,-0.355617
10713,26,0.114916,-0.294893
10714.5,-69,-0.0370286,-0.284493
10716,83,-0.0619272,-0.341504
10717.5,-49,-0.015003,-0.338161
10719,-58,0.0124493,-0.284122
10720.5,-40,-0.0788455,-0.247725
10722,-51,-0.0951253,-0.330733
10723.5,-38,-0.0331981,-0.391643
10725,9,0.00478819,-0.341689
10726.5,-45,0.0376671,-0.251067
10728,-70,-0.163118,-0.236583
10729.5,-19,-0.0798031,-0.314577
10731,9,0.0051074,-0.301764
10732.5,-101,-0.118747,-0.318848
10734,-9,-0.0912948,-0.337232
10735.5,-53,-0.110448,-0.40687
10737,-34,-0.0124493,-0.329247
10738.5,-143,0.107894,-0.380501
10740,109,-0.0491587,-0.31272
10741.5,-200,-0.0529893,-0.315134
10743,106,0.0708652,-0.316991
10744.5,-40,-0.0162798,-0.280037
10746,-111,0.0651193,-0.365273
10747.5,-58,0.0679922,-0.276137
10749,-3,-0.135027,-0.308449
10750.5,-63,0.0593735,-0.318477
10752,-33,-0.126089,-0.303806
10753.5,-17,-0.0995943,-0.324233
10755,-43,-0.0357518,-0.354503
10756.5,10,-0.172056,-0.267595
10758,-22,-0.129281,-0.319591
10759.5,-20,-0.106298,-0.328504
10761,-97,-0.0702267,-0.340389
10762.5,81,0.0156414,-0.367502
10764,-55,-0.0108532,-0.283008
10765.5,-107,0.031602,-0.323119
10767,23,-0.107255,-0.31792
10768.5,-1,0.00383055,-0.274837
10770,-99,-0.0344749,-0.324419
10771.5,31,-0.0121301,-0.315134
10773,-19,-0.0408592,-0.27818
10774.5,-19,0.0456474,-0.212256
10776,-36,-0.00957637,-0.305292
10777.5,26,-0.0025537,-0.309377
10779,-43,-0.0172375,-0.322376
10780.5,8,-0.0146838,-0.331847
10782,-191,0.0683115,-0.377529
10783.5,-18,-0.108213,-0.409099
10785,18,-0.113001,-0.249767
10786.5,24,0.0727804,-0.306406
10788,-44,-0.0446897,-0.224141
10789.5,-108,0.0341557,-0.415412
10791,56,-0.015003,-0.333147
10792.5,-16,-0.0552238,-0.260909
10794,-138,0.0453282,-0.276694
10795.5,-87,0.0146838,-0.314391
10797,44,-0.042136,-0.33389
10798.5,-87,0.0628849,-0.315134
10800,164,-0.0619272,-0.304735
10801.5,-152,0.0609696,-0.330547
10803,-36,0.0143646,-0.343361
10804.5,-53,-0.0111724,-0.396285
10806,-62,-0.0143646,-0.302692
10807.5,-42,0.0306444,-0.315691
10809,11,-0.117789,-0.366573
10810.5,-24,-0.0322405,-0.406499
10812,-46,-0.0226641,-0.252182
10813.5,-39,-0.184186,-0.320334
10815,-71,-0.078207,-0.422283
10816.5,-11,-0.0414976,-0.180315
10818,2,0.22281,-0.236211
10819.5,-11,0.0226641,-0.346703
10821,-82,0.09321,-0.358217
10822.5,17,-0.0657578,-0.32479
10824,-56,0.0102148,-0.33779
10825.5,16,-0.0517124,-0.302506
10827,-31,0.066077,-0.349117
10828.5,20,-0.0121301,-0.324233
10830,-83,0.0960829,-0.354874
10831.5,64,0.0769302,-0.393314
10833,-29,-0.000957637,-0.299721
10834.5,-27,0.0437321,-0.320705
10836,-25,-0.0536277,-0.250882
10837.5,-46,0.00542661,-0.258495
10839,-18,-0.0051074,-0.233797
10840.5,-25,0.120343,-0.392757
10842,6,0.0392631,-0.361188
10843.5,-14,0.0319212,-0.277808
10845,-16,-0.125131,-0.321634
10846.5,-56,-0.113959,-0.285051
10848,-37,-0.111086,-0.341318
10849.5,-50,0.0951253,-0.380501
10851,52,0.147157,-0.221541
10852.5,-80,-0.107575,-0.266109
10854,-45,-0.0622464,-0.248468
10855.5,-57,0.0347942,-0.302135
10857,-88,0.0290483,-0.288579
10858.5,64,-0.10151,-0.32739
10860,64,-0.0890603,-0.328876
10861.5,-111,-0.0233025,-0.384772
10863,-56,-0.0274523,-0.283936
10864.5,-70,-0.0443705,-0.277994
10866,-27,-0.0520316,-0.319219
10867.5,-60,0.0121301,-0.349303
10869,5,0.0427745,-0.370659
10870.5,22,0.0280907,-0.297121
10872,-30,-0.0114916,-0.329062
10873.5,-30,-0.131516,-0.393871
10875,-75,-0.0482011,-0.29675
10876.5,-8,-0.0191527,-0.318662
10878,-26,-0.0833144,-0.445867
10879.5,-18,-0.129281,-0.305663
10881,-42,-0.0536277,-0.363788
10882.5,-34,0.0367094,-0.322376
10884,-22,-0.189931,-0.301206
10885.5,-13,-0.0351134,-0.29805
10887,-55,-0.138219,-0.437325
10888.5,25,-0.0625656,-0.27168
10890,-78,-0.042136,-0.346517
10891.5,28,-0.163118,-0.289879
10893,-19,0.0437321,-0.363045
10894.5,-103,-0.00383055,-0.308449
10896,51,-0.0130877,-0.270194
10897.5,-42,-0.0577775,-0.249396
10899,102,0.0762918,-0.345032
10900.5,-47,-0.0370286,-0.25961
10902,-71,0.0025537,-0.240111
10903.5,-41,-0.0478819,-0.319777
10905,-8,0.0319212,-0.325719
10906.5,-31,-0.0226641,-0.216341
10908,-43,-0.151626,-0.315877
10909.5,-37,0.00287291,-0.349117
10911,23,-0.0695883,-0.354874
10912.5,6,-0.0108532,-0.304363
10914,-36,0.104702,-0.189043
10915.5,-98,0.0143646,-0.305663
10917,-35,-0.0925716,-0.320891
10918.5,-40,-0.0603312,-0.386815
10920,2,0.128323,-0.340761
10921.5,-99,-0.126089,-0.249025
10923,35,0.0121301,-0.35506
10924.5,-75,0.0287291,-0.268337
10926,-29,-0.127366,-0.282822
10927.5,-30,-0.0868258,-0.266852
10929,-33,-0.116832,-0.295264
10930.5,-25,0.0491587,-0.248839
10932,-56,0.0162798,-0.289136
10933.5,-26,0.190889,-0.355617
10935,-78,-0.190251,-0.31402
10936.5,-21,0.0118109,-0.262766
10938,-18,0.0632041,-0.338904
10939.5,26,0.0153222,-0.320891
10941,-108,0.114916,-0.12312
10942.5,-40,0.0715036,-0.272237
10944,-15,-0.016599,-0.306406
10945.5,-12,-0.0280907,-0.219127
10947,-5,-0.00798031,-0.1987
10948.5,10,0.0213872,-0.25441
10950,-37,0.0893795,-0.250882
10951.5,-60,0.10119,-0.247725
10953,9,0.116832,-0.30752
10954.5,-55,0.0756533,-0.241968
10956,-34,0.0625656,-0.268152
10957.5,70,0.0389439,-0.21467
10959,76,-0.0156414,-0.168802
10960.5,-62,0.0964022,-0.35636
10962,-67,-0.0475627,-0.280594
10963.5,17,0.0427745,-0.353574
10965,-39,0.08108,-0.254224
10966.5,-103,0.103744,-0.30752
10968,67,0.0341557,-0.224141
10969.5,-75,0.0172375,-0.266109
10971,123,0.0501164,-0.279665
10972.5,-73,0.171736,-0.262395
10974,-60,0.0868258,-0.275208
10975.5,-45,0.00861874,-0.362488
10977,-76,0.00734189,-0.308077
10978.5,-20,-0.0226641,-0.300464
10980,26,-0.00606504,-0.277808
10981.5,-53,0.0303252,-0.344846
10983,-21,0.0434129,-0.324048
10984.5,-45,0.2027,-0.328504
10986,-15,0.1296,-0.170845
10987.5,-81,0.0858681,-0.301578
10989,-23,-0.0169183,-0.276694
10990.5,-3,0.100233,-0.305663
10992,-62,0.0730996,-0.205385
10993.5,-32,0.128323,-0.359331
10995,-90,-0.0223449,-0.226183
10996.5,-5,0.0868258,-0.313834
10998,-49,0.091614,-0.241039
10999.5,9,0.025537,-0.296564
11001,-92,-0.00925716,-0.191829
11002.5,-30,0.0692691,-0.27688
11004,-48,0.0992751,-0.207985
11005.5,-1,-0.0233025,-0.253481
11007,-32,-0.0999135,-0.406684
11008.5,-5,0.0948061,-0.286165
11010,-63,-0.0504356,-0.309377
11011.5,21,-0.0520316,-0.27558
11013,-39,0.105659,-0.271494
11014.5,-75,-0.021068,-0.24921
11016,20,-0.0319212,-0.366387
11017.5,32,-0.0667154,-0.207613
11019,-48,0.0213872,-0.254039
11020.5,-76,-0.140773,-0.332033
11022,66,0.0877834,-0.283379
11023.5,-4,-0.00893795,-0.244382
11025,15,0.031602,-0.34856
11026.5,-115,0.0328789,-0.236026
11028,-5,-0.130239,-0.299164
11029.5,-70,-0.160564,-0.301392
11031,60,-0.00670346,-0.355617
11032.5,-19,0.0469242,-0.329619
11034,9,0.00893795,-0.299907
11035.5,-74,-0.0558622,-0.269823
11037,-18,-0.0855489,-0.265923
11038.5,-31,-0.0606504,-0.322191
11040,-21,-0.248028,-0.386815
11041.5,-52,-0.051074,-0.267223
11043,-12,-0.0596927,-0.301206
11044.5,-9,-0.087145,-0.249767
11046,-60,0.0239409,-0.363788
11047.5,1,0.0475627,-0.280037
11049,-199,0.0718228,-0.41467
11050.5,65,0.04054,-0.234726
11052,-42,0.00638425,-0.322562
11053.5,-80,0.162479,-0.257938
11055,-25,0.0242601,-0.300649
11056.5,20,0.019472,-0.423026
11058,-85,-0.0603312,-0.325348
11059.5,17,-0.0507548,-0.236768
11061,-135,0.025537,-0.284493
11062.5,35,-0.0427745,-0.307335
11064,-83,-0.104702,-0.295635
11065.5,19,-0.114597,-0.268523
11067,-66,0.0727804,-0.272237
11068.5,-46,0.105659,-0.352831
11070,39,-0.121301,-0.312163
11071.5,-130,-0.153222,-0.313091
11073,-51,-0.139177,-0.291736
11074.5,-39,-0.0220257,-0.286908
11076,48,-0.0718228,-0.21467
11077.5,81,-0.0217064,-0.246425
11079,-72,0.0967214,-0.262024
11080.5,-100,-0.0344749,-0.30752
11082,24,0.0446897,-0.317362
11083.5,-155,0.174928,-0.29155
11085,-5,-0.0912948,-0.226369
11086.5,71,0.0181951,-0.296378
11088,-33,-0.0248986,-0.347632
11089.5,37,-0.0111724,-0.313834
11091,-15,0.0217064,-0.346889
11092.5,-12,0.155776,-0.21207
11094,28,0.15418,-0.241782
11095.5,-96,0.0603312,-0.264623
11097,-52,0.0778878,-0.339832
11098.5,-61,0.0127685,-0.294707
11100,3,-0.0446897,-0.401856
11101.5,-24,-0.0689499,-0.362859
11103,0,-0.136623,-0.320148
11104.5,-8,0.00319212,-0.411513
11106,-73,-0.0727804,-0.348746
11107.5,-1,-0.0587351,-0.295821
11109,-186,-0.0788455,-0.366202
11110.5,37,-0.107894,-0.328319
11112,-106,-0.17014,-0.232869
11113.5,81,-0.0328789,-0.401856
11115,-49,-0.0124493,-0.354317
11116.5,-35,-0.108851,-0.24661
11118,-87,-0.0912948,-0.290622
11119.5,26,0.00829952,-0.389971
11121,-124,0.0839529,-0.268152
11122.5,-29,-0.0229833,-0.344846
11124,-61,-0.140773,-0.330176
11125.5,18,-0.0737381,-0.31532
11127,-50,-0.0504356,-0.264623
11128.5,-2,-0.143007,-0.317362
11130,-27,-0.0973598,-0.389043
11131.5,-9,0.00127685,-0.317548
11133,-80,-0.0919332,-0.355988
11134.5,-41,0.0539469,-0.305106
11136,-23,0.0245794,-0.312349
11137.5,-73,0.0331981,-0.345218
11139,14,-0.0711844,-0.421355
11140.5,-96,-0.108851,-0.297121
11142,125,-0.0823568,-0.305292
11143.5,-6,-0.0750149,-0.298421
11145,11,0.0979982,-0.337418
11146.5,-111,-0.164394,-0.293407
11148,196,-0.318574,-0.299164
11149.5,-336,-0.19855,-0.356174
11151,91,-0.180993,-0.27038
11152.5,206,-0.066077,-0.316434
11154,162,-0.0836337,-0.332404
11155.5,-33,-0.0568198,-0.395914
11157,-327,-0.125131,-0.372144
11158.5,-39,-0.107255,-0.400371
11160,30,-0.128643,-0.433797
11161.5,188,0.171417,-0.33779
11163,-27,-0.1296,-0.162674
11164.5,4,-0.101829,-0.272794
11166,-85,-0.0928908,-0.409656
11167.5,-47,-0.147476,-0.238254
11169,-8,-0.0229833,-0.298421
11170.5,-201,-0.0861874,-0.371587
11172,-50,-0.045009,-0.261281
11173.5,348,-0.0829952,-0.338161
11175,45,0.146519,-0.374187
11176.5,-43,-0.0383055,-0.252182
11178,-182,-0.282503,-0.401485
11179.5,-147,-0.156095,-0.337047
11181,-222,-0.055543,-0.359517
11182.5,-98,-0.229514,-0.27298
11184,167,-0.20685,-0.334818
11185.5,92,-0.00127685,-0.336675
11187,-216,-0.100233,-0.186443
11188.5,-64,-0.0204296,-0.339461
11190,-35,-0.197912,-0.349674
11191.5,35,-0.160883,-0.309749
11193,-14,-0.0596927,-0.381429
11194.5,-223,-0.168544,-0.3857
11196,-120,-0.129281,-0.292479
11197.5,222,-0.251539,-0.286722
11199,17,-0.16599,-0.328504
11200.5,-143,-0.0657578,-0.350046
11202,40,-0.156414,-0.373815
11203.5,21,-0.0197912,-0.275023
11205,-416,-0.135346,-0.321819
11206.5,-5,-0.26335,-0.309563
11208,98,-0.0762918,-0.393314
11209.5,204,-0.171417,-0.306406
11211,57,-0.253774,-0.30622
11212.5,-126,-0.103744,-0.394057
11214,-58,-0.206211,-0.264995
11215.5,-77,-0.0622464,-0.283194
11217,122,-0.188974,-0.318848
11218.5,-326,-0.0935292,-0.270566
11220,-74,-0.208765,-0.360631
11221.5,92,-0.0331981,-0.314763
11223,169,-0.233025,-0.378458
11224.5,99,-0.0794839,-0.13129
11226,-133,-0.210361,-0.336675
11227.5,-147,-0.170779,-0.333147
11229,-66,-0.0807607,-0.278922
11230.5,74,-0.133431,-0.380315
11232,-305,-0.128643,-0.324605
11233.5,-23,-0.119705,-0.348003
11235,-86,-0.180993,-0.342618
11236.5,239,-0.205573,-0.320334
11238,-118,-0.111724,-0.343732
11239.5,-119,-0.342196,-0.315505
11241,-81,-0.0785263,-0.324233
11242.5,-71,-0.0418168,-0.341318
11244,-152,-0.171098,-0.303435
11245.5,-104,-0.183547,-0.333518
11247,-149,-0.241325,-0.242896
11248.5,204,-0.149711,-0.321819
11250,-25,-0.344111,-0.399628
11251.5,-14,-0.314743,-0.375487
11253,-204,-0.232706,-0.304549
11254.5,-148,-0.276757,-0.433797
11256,32,-0.323043,-0.386257
11257.5,119,-0.211638,-0.44401
11259,73,-0.232067,-0.332033
11260.5,95,-0.277076,-0.335747
11262,-334,-0.262073,-0.278922
11263.5,-58,-0.127047,-0.333147
11265,223,-0.27963,-0.393128
11266.5,70,-0.366137,-0.350046
11268,-51,-0.173652,-0.424326
11269.5,-99,-0.215468,-0.377901
11271,-7,-0.177801,-0.366945
11272.5,148,-0.119385,-0.21857
11274,-287,-0.066077,-0.31792
11275.5,112,-0.228556,-0.372701
11277,113,-0.112044,-0.372144
11278.5,48,-0.0999135,-0.302135
11280,-60,-0.231429,-0.339461
11281.5,-22,-0.257285,-0.338904
11283,22,-0.202061,-0.385143
11284.5,2,-0.261116,-0.353203
11286,-100,-0.263669,-0.354317
11287.5,61,-0.218022,-0.315505
11289,-73,-0.44179,-0.346517
11290.5,75,-0.251539,-0.33649
11292,-61,-0.215149,-0.34856
11293.5,-116,-0.121301,-0.341689
11295,-47,-0.2027,-0.293593
11296.5,-177,-0.231429,-0.37493
11298,2,-0.314424,-0.310306
11299.5,275,-0.131516,-0.397771
11301,-125,-0.191527,-0.256453
11302.5,-129,-0.0772494,-0.280222
11304,-71,-0.196635,-0.321448
11305.5,-12,-0.318255,-0.313648
11307,-335,-0.334215,-0.438811
11308.5,-12,-0.304209,-0.316434
11310,-9,-0.181313,-0.346703
11311.5,164,-0.0434129,-0.328133
11313,-4,0.00414976,-0.320705
11314.5,-144,-0.325916,-0.443639
11316,-76,-0.138538,-0.358588
11317.5,-39,-0.282184,-0.303621
11319,-56,-0.124174,-0.305292
11320.5,11,-0.235579,-0.342246
11322,-78,-0.394866,-0.368059
11323.5,-170,-0.157372,-0.408913
11325,100,-0.225364,-0.374187
11326.5,-54,-0.254093,-0.423398
11328,75,-0.415295,-0.407056
11329.5,-65,-0.314105,-0.427854
11331,5,-0.230152,-0.439554
11332.5,-77,-0.306763,-0.382729
11334,-27,-0.191847,-0.398885
11335.5,-12,-0.187697,-0.391828
11337,5,-0.2758,-0.442896
11338.5,17,-0.265904,-0.453295
11340,-44,-0.35688,-0.397957
11341.5,73,-0.289206,-0.370473
11343,-229,-0.276757,-0.431011
11344.5,16,-0.270054,-0.383658
11346,163,-0.278353,-0.46518
11347.5,-46,-0.291441,-0.432868
11349,-67,-0.327512,-0.41207
11350.5,-79,-0.143007,-0.350603
11352,-34,-0.159606,-0.292293
11353.5,32,-0.273884,-0.375301
11355,-21,-0.270373,-0.30622
11356.5,-28,-0.244198,-0.234726
11358,-304,-0.382097,-0.363602
11359.5,-37,-0.215468,-0.421541
11361,-132,-0.211957,-0.332776
11362.5,238,-0.287291,-0.379572
11364,-9,-0.351772,-0.309006
11365.5,-63,-0.246751,-0.381243
11367,-164,-0.215468,-0.34726
11368.5,-53,-0.148753,-0.387557
11370,40,-0.14205,-0.317734
11371.5,-122,-0.0833144,-0.229155
11373,-40,-0.164075,-0.396471
11374.5,30,-0.201423,-0.346517
11376,-112,-0.261435,-0.376601
11377.5,-107,-0.430937,-0.447353
11379,53,-0.21483,-0.405385
11380.5,-58,-0.126408,-0.302692
11382,45,-0.146519,-0.406313
11383.5,-75,-0.237813,-0.376972
11385,-50,-0.381459,-0.348932
11386.5,-35,-0.264308,-0.352088
11388,-29,-0.255689,-0.392943
11389.5,-68,-0.321447,-0.492107
11391,29,-0.1944,-0.340575
11392.5,-23,-0.209084,-0.323305
11394,-33,-0.0868258,-0.48895
11395.5,5,-0.309955,-0.41207
11397,30,-0.233344,-0.469823
11398.5,-48,-0.20653,-0.467594
11400,-46,-0.241325,-0.338347
11401.5,-8,-0.233983,-0.336675
11403,-23,-0.262393,-0.310492
11404.5,19,-0.256647,-0.382729
11406,-53,-0.196316,-0.310863
11407.5,-26,-0.117789,-0.361745
11409,-70,-0.119385,-0.394243
11410.5,48,-0.268777,-0.418198
11412,-38,-0.375713,-0.358031
11413.5,-7,-0.225683,-0.345589
11415,-26,-0.111405,-0.325905
11416.5,-16,-0.163437,-0.358402
11418,-58,-0.0887411,-0.3909
11419.5,19,-0.116513,-0.316991
11421,-101,-0.224406,-0.289136
11422.5,-5,-0.103744,-0.300278
11424,-30,0.0207488,-0.221541
11425.5,40,-0.10151,-0.27948
11427,-101,-0.0651193,-0.311049
11428.5,-54,-0.000638425,-0.36843
11430,-14,-0.227918,-0.210027
11431.5,-75,-0.102467,-0.275951
11433,-26,-0.0836337,-0.272237
11434.5,-65,-0.0909755,-0.336675
11436,-18,-0.184505,-0.413184
11437.5,-77,-0.27963,-0.47428
11439,48,-0.194081,-0.402785
11440.5,-92,-0.252178,-0.302506
11442,-25,-0.155137,-0.316434
11443.5,-62,-0.320489,-0.33519
11445,-6,-0.218341,-0.454967
11446.5,-61,-0.266223,-0.429897
11448,-16,-0.197912,-0.32999
11449.5,-25,-0.138219,-0.295078
11451,-1,-0.10151,-0.400742
11452.5,-41,-0.173971,-0.301949
11454,-56,-0.102786,-0.336118
11455.5,-13,-0.10119,-0.33649
11457,22,-0.0896987,-0.271494
11458.5,-13,-0.0427745,-0.415784
11460,-81,-0.244517,-0.479108
11461.5,33,-0.0440513,-0.444567
11463,-19,-0.118428,-0.286722
11464.5,-5,-0.0900179,-0.397957
11466,-13,-0.231748,-0.352274
11467.5,-110,-0.207169,-0.340761
11469,-95,-0.209084,-0.365459
11470.5,-48,-0.28378,-0.401113
11472,92,-0.207169,-0.319777
11473.5,-61,-0.235579,-0.392014
11475,-50,-0.362945,-0.360816
11476.5,-49,-0.0801223,-0.353017
11478,-52,-0.188974,-0.280779
11479.5,-38,-0.0284099,-0.297678
11481,-4,-0.311871,-0.371958
11482.5,-16,-0.0695883,-0.437511
11484,0,-0.110767,-0.313834
11485.5,-27,-0.15801,-0.3857
11487,-81,-0.325277,-0.345218
11488.5,-55,-0.185782,-0.297121
11490,40,-0.18259,-0.387372
11491.5,-56,-0.266862,-0.355617
11493,-41,-0.107575,-0.404085
11494.5,-63,-0.0861874,-0.390529
11496,-8,-0.22696,-0.400928
11497.5,-67,-0.116832,-0.447724
11499,22,-0.183228,-0.287093
11500.5,-102,-0.212595,-0.394243
11502,-18,-0.231429,-0.438996
11503.5,-69,-0.204615,-0.335747
11505,-27,-0.181951,-0.416341
11506.5,-36,-0.225364,-0.358031
11508,-12,-0.165033,-0.391271
11509.5,-26,-0.27165,-0.412998
11511,-20,-0.173652,-0.441411
11512.5,-52,-0.161202,-0.431011
11514,-40,-0.150987,-0.436582
11515.5,-23,-0.256647,-0.380315
11517,5,-0.0558622,-0.321819
11518.5,-33,-0.0472434,-0.41467
11520,-69,-0.210361,-0.42284
11521.5,2,-0.232706,-0.259052
11523,-19,-0.120343,-0.440853
11524.5,34,-0.104702,-0.361374
11526,-41,-0.0137261,-0.362859
11527.5,4,-0.17844,-0.248282
11529,-49,0.0188335,-0.417084
11530.5,33,-0.0692691,-0.360631
11532,-33,-0.202061,-0.43064
11533.5,-35,-0.262712,-0.34596
11535,-41,-0.266862,-0.377158
11536.5,-42,-0.107575,-0.382543
11538,-16,-0.110448,-0.30622
11539.5,-4,-0.0654386,-0.287093
11541,-29,-0.051074,-0.373815
11542.5,-115,-0.128643,-0.351346
11544,117,-0.152264,-0.329062
11545.5,-56,-0.16631,-0.298607
11547,-80,-0.151307,-0.358959
11548.5,-68,-0.25952,-0.344475
11550,43,-0.293037,-0.407799
11551.5,-100,-0.256966,-0.359145
11553,38,-0.187378,-0.421726
11554.5,-73,-0.269735,-0.390343
11556,-28,-0.112363,-0.342989
11557.5,-59,-0.016599,-0.340946
11559,28,-0.252178,-0.227112
11560.5,-100,-0.21898,-0.388486
11562,-44,-0.172694,-0.333518
11563.5,30,-0.256647,-0.310492
11565,-29,-0.0331981,-0.269452
11566.5,-81,-0.277715,-0.374373
11568,-31,-0.0884218,-0.355802
11569.5,-51,-0.200146,-0.361374
11571,-19,-0.214192,-0.239925
11572.5,-32,0.00893795,-0.373258
11574,-54,-0.0153222,-0.264438
11575.5,3,-0.318574,-0.395171
11577,-4,-0.165671,-0.440482
11578.5,-27,-0.253774,-0.411327
11580,-102,-0.0679922,-0.436025
11581.5,31,-0.132154,-0.44401
11583,-72,-0.184824,-0.30882
11584.5,15,-0.0868258,-0.291364
11586,-7,-0.176844,-0.291179
11587.5,2,-0.158649,-0.296007
11589,-87,-0.10151,-0.42934
11590.5,68,-0.09321,-0.337047
11592,-68,-0.21068,-0.386072
11593.5,36,-0.146838,-0.400742
11595,-16,0.107255,-0.326276
11596.5,-10,-0.158968,-0.383658
11598,-28,-0.100233,-0.313834
11599.5,-17,-0.0296868,-0.37493
11601,-18,-0.0513932,-0.338718
11602.5,-15,-0.0909755,-0.358588
11604,54,-0.0523508,-0.340018
11605.5,-65,-0.0817184,-0.368244
11607,-33,-0.0881026,-0.283379
11608.5,-67,0.015003,-0.338718
11610,22,-0.0293675,-0.377344
11611.5,-62,-0.0785263,-0.371587
11613,-1,-0.08108,-0.415412
11614.5,-86,0.0590543,-0.283565
11616,15,-0.102467,-0.255338
11617.5,-86,-0.0367094,-0.336675
11619,21,-0.172694,-0.326833
11620.5,-65,-0.104063,-0.285236
11622,-113,-0.0108532,-0.349303
11623.5,-16,-0.0785263,-0.323305
11625,-52,0.016599,-0.339832
11626.5,-10,-0.0156414,-0.316434
11628,-8,0.0788455,-0.345032
11629.5,-42,-0.0718228,-0.373258
11631,-67,-0.0804415,-0.416155
11632.5,-50,-0.12577,-0.225255
11634,-61,0.0568198,-0.332404
11635.5,7,-0.178759,-0.306406
11637,27,-0.139496,-0.371958
11638.5,-21,0.00861874,-0.317548
11640,-76,-0.272288,-0.407984
11641.5,9,-0.242282,-0.379944
11643,-75,-0.0836337,-0.394614
11644.5,3,-0.255689,-0.350231
11646,-42,-0.0446897,-0.358402
11647.5,0,-0.177482,-0.384029
11649,-73,-0.320489,-0.342803
11650.5,10,-0.0628849,-0.394428
11652,-11,-0.161521,-0.360816
11653.5,-9,-0.0689499,-0.353388
11655,-12,-0.118428,-0.346332
11656.5,-48,0.0750149,-0.232497
11658,-70,-0.0121301,-0.341504
11659.5,-15,0.0124493,-0.268152
11661,1,-0.0743765,-0.340575
11662.5,7,-0.0718228,-0.423955
11664,36,-0.0667154,-0.357288
11665.5,-46,0.0804415,-0.343546
11667,-97,-0.0418168,-0.456824
11668.5,-49,0.0347942,-0.322748
11670,121,-0.0788455,-0.325162
11671.5,-180,0.184824,-0.343361
11673,36,-0.121939,-0.354317
11674.5,-84,-0.067673,-0.268523
11676,95,-0.134388,-0.286722
11677.5,-86,0.091614,-0.348003
11679,0,-0.0823568,-0.27038
11680.5,-97,-0.00351134,-0.28635
11682,-54,0.180355,-0.311606
11683.5,-68,0.0849105,-0.280965
11685,-25,0.188016,-0.34856
11686.5,-60,0.0233025,-0.243082
11688,-11,0.0523508,-0.351717
11689.5,-10,0.0759726,-0.238068
11691,-50,-0.0813992,-0.249396
11692.5,-54,0.0632041,-0.308263
11694,-86,-0.0287291,-0.31272
11695.5,8,0.0545853,-0.379944
11697,-49,-0.0114916,-0.345218
11698.5,6,0.14173,-0.29805
11700,-84,-0.072142,-0.280779
11701.5,31,-0.0944869,-0.343732
11703,-70,-0.000957637,-0.428969
11704.5,12,-0.0197912,-0.209099
11706,-40,-0.100871,-0.343546
11707.5,5,-0.0625656,-0.27168
11709,-85,0.0025537,-0.269823
11710.5,28,0.105979,-0.304735
11712,61,0.0169183,-0.340761
11713.5,-151,-0.0900179,-0.324419
11715,-41,0.0175567,-0.383843
11716.5,53,0.0593735,-0.318477
11718,-18,-0.0912948,-0.326462
11719.5,15,0.00223449,-0.387186
11721,-30,-0.0376671,-0.326276
11722.5,-2,0.0877834,-0.242154
11724,-5,-0.0801223,-0.335747
11725.5,-82,-0.0874642,-0.301949
11727,-25,-0.139815,-0.314391
11728.5,-73,0.0549045,-0.300835
11730,38,-0.0248986,-0.309377
11731.5,-39,0.0229833,-0.292664
11733,-9,-0.0383055,-0.373815
11734.5,-46,0.0619272,-0.312163
11736,-68,-0.0568198,-0.346517
11737.5,34,-0.0791647,-0.306778
11739,-169,0.0264946,-0.323119
11740.5,-89,-0.105979,-0.271866
11742,48,-0.0191527,-0.264066
11743.5,-2,-0.0287291,-0.304921
11745,5,-0.146838,-0.35636
11746.5,-76,-0.131196,-0.31142
11748,-54,-0.010534,-0.272609
11749.5,-9,-0.164075,-0.328504
11751,-83,0.0590543,-0.371773
11752.5,-48,-0.0472434,-0.210027
11754,-44,0.082676,-0.296378
11755.5,56,-0.0197912,-0.308635
11757,-95,0.057139,-0.230826
11758.5,-14,-0.00383055,-0.407242
11760,-48,-0.112044,-0.320334
11761.5,-33,0.128323,-0.393314
11763,-50,-0.132473,-0.349117
11764.5,-20,-0.119066,-0.411884
11766,-59,-0.0785263,-0.308263
11767.5,-6,0.0954445,-0.301764
11769,-22,-0.191847,-0.345589
11770.5,25,-0.0692691,-0.444939
11772,-72,-0.0424553,-0.299164
11773.5,-19,0.0785263,-0.392386
11775,-4,-0.0912948,-0.330733
11776.5,28,0.042136,-0.302506
