time,value3,value1,value2
19261.5,-69,0.0337899,-4.46623
19263,-72,-0.014242,-4.55344
19264.5,62,0.00167553,-4.48521
19266,-52,0.1575,-4.57034
19267.5,-91,0.179561,-4.49043
19269,-66,0.0946676,-4.47562
19270.5,38,0.164761,-4.43013
19272,-48,0.292939,-4.5428
19273.5,82,0.0840559,-4.40864
19275,-108,0.0731649,-4.40593
19276.5,26,0.111144,-4.48334
19278,-85,0.139069,-4.50691
19279.5,-22,0.156383,-4.4512
19281,-38,0.0561304,-4.41302
19282.5,22,0.189894,-4.4656
19284,-44,0.146051,-4.5019
19285.5,7,0.215865,-4.45267
19287,-28,0.0941091,-4.48062
19288.5,-17,0.203019,-4.43389
19290,10,0.27395,-4.56012
19291.5,1,0.146888,-4.40968
19293,-29,0.0871277,-4.5597
19294.5,-71,0.209442,-4.44348
19296,31,0.0712102,-4.51881
19297.5,-44,0.0770745,-4.41657
19299,25,0.206649,-4.45308
19300.5,-41,0.0575266,-4.42262
19302,-4,0.0636703,-4.53487
19303.5,-87,-0.0474734,-4.53717
19305,64,0.0982979,-4.57576
19306.5,-83,0.177886,-4.47123
19308,7,0.0834974,-4.56074
19309.5,-54,0.158617,-4.56345
19311,-26,0.0307181,-4.45141
19312.5,-13,0.111702,-4.43368
19314,8,0.172859,-4.6707
19315.5,-68,0.148843,-4.48375
19317,-28,0.165319,-4.40322
19318.5,-44,0.266968,-4.46247
19320,-41,0.158617,-4.46372
19321.5,-55,0.13125,-4.509
19323,-14,0.294335,-4.45851
19324.5,-9,0.0343484,-4.44787
19326,-80,0.223125,-4.51547
19327.5,-34,0.100532,-4.49669
19329,-80,0.0605984,-4.47687
19330.5,-21,0.119521,-4.49731
19332,-71,0.157779,-4.5839
19333.5,37,-0.0399335,-4.44369
19335,-75,0.0555718,-4.52006
19336.5,-36,0.0499867,-4.4898
19338,-34,0.0438431,-4.48647
19339.5,-1,0.201064,-4.54614
19341,21,0.014242,-4.55386
19342.5,-156,-0.0418883,-4.59308
19344,13,0.0826596,-4.42241
19345.5,-44,0.0103325,-4.45684
19347,109,0.075399,-4.50128
19348.5,-84,0.229548,-4.44891
19350,-19,0.22508,-4.46205
19351.5,-40,0.117567,-4.45141
19353,-106,-0.0843352,-4.54489
19354.5,-43,-0.0871277,-4.60873
19356,88,-0.0801463,-4.52047
19357.5,27,0.0723272,-4.45308
19359,-21,0.090758,-4.51881
19360.5,-100,0.205811,-4.42199
19362,1,0.105,-4.51213
19363.5,-81,0.190732,-4.56366
19365,56,0.0293218,-4.5741
19366.5,-28,0.0767953,-4.49711
19368,26,0.0558511,-4.56617
19369.5,-130,0.0608777,-4.4341
19371,13,0.172859,-4.48313
19372.5,20,0.234854,-4.63544
19374,2,0.0329521,-4.48855
19375.5,-30,0.0957846,-4.41928
19377,-43,0.10137,-4.53028
19378.5,-19,0.207487,-4.44202
19380,-59,0.251888,-4.40447
19381.5,-70,0.038258,-4.48229
19383,-12,0.165599,-4.45392
19384.5,14,0.0846144,-4.46644
19386,-67,0.063391,-4.54739
19387.5,-26,0.0608777,-4.48313
19389,-110,0.0781915,-4.51881
19390.5,1,-0.00614362,-4.47937
19392,-47,0.129295,-4.49001
19393.5,38,0.120638,-4.54614
19395,-142,0.140745,-4.52402
19396.5,-2,0.196875,-4.46539
19398,-106,0.0396543,-4.52882
19399.5,20,0.0913166,-4.4656
19401,-126,0.0569681,-4.35752
19402.5,-76,0.119521,-4.52548
19404,109,0.0759575,-4.38715
19405.5,-201,0.0952261,-4.43869
19407,90,-0.0025133,-4.45079
19408.5,-78,0.00893618,-4.50733
19410,93,-0.0287633,-4.49377
19411.5,-29,0.103883,-4.49064
19413,-102,0.050266,-4.61207
19414.5,-17,-0.089641,-4.51588
19416,5,-0.0608777,-4.55866
19417.5,-20,0.0469149,-4.50858
19419,-41,0.113936,-4.5211
19420.5,-22,0.0837767,-4.51067
19422,39,0.12762,-4.47979
19423.5,-74,0.00139628,-4.48417
19425,31,-0.0215027,-4.51776
19426.5,-33,-0.139348,-4.48959
19428,-30,0.129854,-4.49335
19429.5,-48,0.13488,-4.48647
19431,-18,0.168391,-4.50921
19432.5,-51,0.0759575,-4.51025
19434,-45,0.0128458,-4.47875
19435.5,3,0.0642288,-4.61332
19437,-22,0.0287633,-4.4391
19438.5,-12,-0.0354654,-4.50545
19440,-41,0.0731649,-4.59934
19441.5,-37,-0.167833,-4.42951
19443,-23,0.0625532,-4.52486
19444.5,-15,-0.0293218,-4.57931
19446,-68,-0.0714894,-4.50754
19447.5,9,0.013125,-4.4391
19449,-90,-0.0201064,-4.61916
19450.5,-31,-0.0259708,-4.55866
19452,-58,0.0321144,-4.61144
19453.5,12,-0.0829389,-4.54697
19455,-100,-0.12762,-4.62104
19456.5,-45,-0.0139628,-4.53174
19458,-66,-0.102208,-4.57764
19459.5,-13,0.000837767,-4.60831
19461,-43,-0.0661836,-4.57034
19462.5,8,0.0949469,-4.52924
19464,43,0.222008,-4.51484
19465.5,-132,0.00363032,-4.5017
19467,-27,-0.061157,-4.5019
19468.5,-85,0.0980187,-4.53612
19470,34,0.0293218,-4.58849
19471.5,-79,0.158338,-4.51463
19473,53,-0.0569681,-4.54697
19474.5,-120,-0.00446809,-4.52298
19476,24,0.00558511,-4.54635
19477.5,-24,0.0901995,-4.54906
19479,-57,0.037141,-4.51672
19480.5,1,-0.0692554,-4.46268
19482,-28,0.075399,-4.50942
19483.5,-34,0.0318351,-4.57827
19485,-23,0.229827,-4.49794
19486.5,-30,0.0642288,-4.51359
19488,25,-0.0689761,-4.43305
19489.5,16,0.101649,-4.57222
19491,-7,-0.0530585,-4.47019
19492.5,-37,0.0801463,-4.54405
19494,-108,0.0106117,-4.51004
19495.5,54,0.104721,-4.4752
19497,-81,0.145771,-4.44369
19498.5,14,-0.0740027,-4.53737
19500,-53,-0.014242,-4.45642
19501.5,15,0.00809841,-4.44328
19503,-68,0.132646,-4.50921
19504.5,21,-0.00307181,-4.43493
19506,-67,0.222287,-4.55511
19507.5,-35,0.0444016,-4.43806
19509,-81,0.208045,-4.5332
19510.5,-9,0.0326729,-4.5163
19512,-71,0.0399335,-4.53779
19513.5,18,0.0617155,-4.54802
19515,-66,-0.064508,-4.53737
19516.5,-41,0.0153591,-4.52173
19518,39,0.207487,-4.56429
19519.5,-92,0.0664628,-4.49356
19521,-37,-0.00865692,-4.50462
19522.5,-41,0.107793,-4.42825
19524,15,0.173697,-4.57576
19525.5,-144,0.0589229,-4.52047
19527,63,0.0893618,-4.47311
19528.5,-114,0.00139628,-4.46414
19530,-21,0.102208,-4.48396
19531.5,-41,0.125386,-4.48083
19533,-3,0.0315559,-4.49585
19534.5,-77,0.0527793,-4.48605
19536,-20,0.0237367,-4.63189
19537.5,-75,-0.0678591,-4.51234
19539,1,0.144096,-4.47416
19540.5,-18,0.103604,-4.49919
19542,-7,-0.0402128,-4.53007
19543.5,-81,-0.165599,-4.50754
19545,2,0.180399,-4.53258
19546.5,-19,-0.101649,-4.51484
19548,5,0.120918,-4.50754
19549.5,-2,-0.0365825,-4.51943
19551,13,0.141862,-4.4681
19552.5,-44,-0.0268085,-4.4222
19554,-66,0.0416091,-4.46289
19555.5,22,0.00977394,-4.54343
19557,-20,-0.0254123,-4.54155
19558.5,8,0.24379,-4.52548
19560,-39,0.118125,-4.45809
19561.5,2,0.18012,-4.44495
19563,-75,0.038258,-4.47478
19564.5,30,0.100811,-4.48647
19566,146,0.0955054,-4.49961
19567.5,-218,-0.0337899,-4.39404
19569,-28,0.222567,-4.60247
19570.5,196,0.117567,-4.45058
19572,-30,0.0220612,-4.52799
19573.5,-129,0.107234,-4.42012
19575,-209,0.132926,-4.45287
19576.5,136,0.187101,-4.4656
19578,-31,0.0187101,-4.44578
19579.5,-94,0.0784708,-4.43326
19581,-94,0.103604,-4.52173
19582.5,-35,0.064508,-4.43305
19584,12,-0.0245745,-4.5766
19585.5,-43,0.163085,-4.50921
19587,-40,0.244907,-4.45162
19588.5,-69,0.18738,-4.44077
19590,-6,0.0910373,-4.52861
19591.5,-81,0.151077,-4.50211
19593,69,-0.0449601,-4.48897
19594.5,-190,-0.0530585,-4.54134
19596,18,0.101928,-4.5211
19597.5,-8,0.0538963,-4.56971
19599,259,0.0432846,-4.48459
19600.5,-391,0.0982979,-4.48521
19602,-26,0.123989,-4.48939
19603.5,159,0.0547341,-4.54384
19605,246,0.135718,-4.54676
19606.5,-141,0.12008,-4.49773
19608,-321,-0.0136835,-4.54802
19609.5,192,0.0270878,-4.57284
19611,-121,0.0963431,-4.48229
19612.5,70,-0.0793086,-4.47937
19614,-45,0.0170346,-4.46351
19615.5,-19,-0.0175931,-4.51129
19617,-80,-0.163085,-4.54301
19618.5,10,-0.0857314,-4.54071
19620,-11,0.127899,-4.45037
19621.5,27,-0.111423,-4.52214
19623,-66,-0.0156383,-4.56429
19624.5,24,0.0349069,-4.56304
19626,-10,-0.0890825,-4.53404
19627.5,-23,-0.0924336,-4.50274
19629,-58,-0.0899203,-4.54968
19630.5,51,-0.183192,-4.56784
19632,-157,-0.00363032,-4.5236
19633.5,-280,-0.0689761,-4.53466
19635,-56,-0.244907,-4.53717
19636.5,49,0.0215027,-4.49565
19638,185,0.0354654,-4.49585
19639.5,-100,0.0818219,-4.49982
19641,57,-0.166436,-4.56408
19642.5,-325,-0.21754,-4.56387
19644,-66,0.0323936,-4.60331
19645.5,173,-0.0270878,-4.50399
19647,54,-0.170067,-4.48521
19648.5,-96,0.0410506,-4.38256
19650,-54,0.0220612,-4.51797
19651.5,-65,-0.0840559,-4.53758
19653,-34,-0.147168,-4.56179
19654.5,-43,-0.148285,-4.52506
19656,-145,-0.126503,-4.53153
19657.5,5,0.00726064,-4.49356
19659,32,-0.0215027,-4.53466
19660.5,50,-0.235133,-4.47666
19662,-83,-0.0726064,-4.53445
19663.5,-115,-0.0963431,-4.51275
19665,-12,-0.0720479,-4.45621
19666.5,42,0.0203857,-4.53508
19668,-233,-0.0234575,-4.50775
19669.5,-50,0.0580851,-4.49857
19671,-27,0.0566889,-4.50545
19672.5,141,-0.0860107,-4.5428
19674,-45,0.0438431,-4.56366
19675.5,-65,-0.0597607,-4.4704
19677,-14,0.00614362,-4.49752
19678.5,-132,-0.0346277,-4.47749
19680,-149,-0.172859,-4.48271
19681.5,289,-0.124827,-4.5234
19683,-110,-0.100253,-4.50754
19684.5,-8,-0.039375,-4.53863
19686,-80,-0.207766,-4.58974
19687.5,29,-0.0815426,-4.52486
19689,-35,-0.242394,-4.48688
19690.5,-20,0.00363032,-4.49043
19692,-23,-0.161689,-4.48083
19693.5,-30,0.0407713,-4.47061
19695,10,-0.109189,-4.57764
19696.5,-65,-0.136277,-4.59413
19698,32,-0.161689,-4.47207
19699.5,-124,-0.139628,-4.44787
19701,-15,-0.014242,-4.48667
19702.5,-32,-0.224242,-4.53967
19704,-20,-0.0474734,-4.43994
19705.5,-91,-0.103325,-4.48062
19707,31,0.0770745,-4.48167
19708.5,-63,0.0100532,-4.55261
19710,-187,0.113936,-4.5163
19711.5,-147,-0.0217819,-4.50587
19713,-37,-0.0943884,-4.5307
19714.5,129,0.118125,-4.63878
19716,-18,-0.139907,-4.60205
19717.5,-100,-0.0848937,-4.52214
19719,-70,-0.170067,-4.5234
19720.5,-72,-0.000558511,-4.47082
19722,-21,-0.089641,-4.54906
19723.5,43,-0.0854522,-4.5912
19725,-34,-0.204415,-4.42658
19726.5,-303,-0.0999735,-4.5355
19728,-72,-0.00390958,-4.48438
19729.5,97,0.0203857,-4.44119
19731,111,-0.107513,-4.51213
19732.5,-7,0.0326729,-4.47207
19734,-267,-0.12371,-4.48354
19735.5,-57,-0.013125,-4.50545
19737,4,-0.100253,-4.51359
19738.5,87,-0.0538963,-4.55678
19740,-81,-0.0424468,-4.5428
19741.5,7,0.0276463,-4.49711
19743,-56,0.0890825,-4.49293
19744.5,69,0.00530585,-4.5839
19746,-36,-0.0751197,-4.51651
19747.5,5,-0.0315559,-4.59955
19749,-100,-0.0938298,-4.52298
19750.5,7,-0.0148005,-4.53904
19752,82,-0.0483112,-4.51922
19753.5,148,-0.0139628,-4.56366
19755,-351,-0.038258,-4.56617
19756.5,-65,-0.0351862,-4.54322
19758,156,-0.0829389,-4.49836
19759.5,70,-0.130971,-4.50378
19761,-44,0.0164761,-4.54092
19762.5,-120,0.00390958,-4.60205
19764,1,-0.089641,-4.57097
19765.5,-61,-0.102766,-4.46977
19767,8,-0.0745612,-4.41594
19768.5,-30,0.0159176,-4.46205
19770,-40,-0.114774,-4.48313
19771.5,-53,-0.110585,-4.51275
19773,22,-0.0996942,-4.50921
19774.5,-14,-0.075399,-4.49231
19776,4,-0.192128,-4.59058
19777.5,-405,-0.105559,-4.56262
19779,-36,-0.0647873,-4.48834
19780.5,18,-0.025133,-4.52965
19782,137,0.00390958,-4.51526
19783.5,-28,-0.121476,-4.48751
19785,-138,-0.230944,-4.55198
19786.5,-62,0.0388165,-4.41574
19788,-43,0.0544548,-4.51547
19789.5,-70,0.036024,-4.43764
19791,-16,-0.144654,-4.61812
19792.5,9,-0.188777,-4.52214
19794,-49,-0.0368617,-4.4704
19795.5,18,-0.138231,-4.5067
19797,-77,-0.0416091,-4.58056
19798.5,-17,-0.0268085,-4.51192
19800,-53,-0.146888,-4.54989
19801.5,-26,-0.242394,-4.60581
19803,-36,-0.268644,-4.51129
19804.5,10,-0.126782,-4.54217
19806,0,-0.0787501,-4.57284
19807.5,-36,-0.0790293,-4.54322
19809,-17,-0.022899,-4.51505
19810.5,39,-0.0499867,-4.46685
19812,-54,-0.132646,-4.54259
19813.5,-56,-0.0226197,-4.44599
19815,-16,-0.0901995,-4.60685
19816.5,18,-0.0823804,-4.51505
19818,22,-0.240439,-4.52652
19819.5,-97,-0.0416091,-4.54322
19821,-35,-0.0924336,-4.55219
19822.5,-65,-0.0388165,-4.58348
19824,51,-0.00977394,-4.46164
19825.5,-52,-0.113657,-4.50733
19827,47,-0.0865692,-4.46685
19828.5,-185,-0.0365825,-4.59204
19830,7,-0.0686969,-4.56554
19831.5,-65,-0.050266,-4.50942
19833,113,0.0695346,-4.5307
19834.5,-55,-0.0625532,-4.53299
19836,-54,-0.038258,-4.46289
19837.5,-19,-0.0050266,-4.47854
19839,-76,-0.0868485,-4.5234
19840.5,-100,-0.0569681,-4.54885
19842,-13,-0.217261,-4.53654
19843.5,23,-0.0469149,-4.52298
19845,-46,-0.133484,-4.567
19846.5,-96,0.0471942,-4.5476
19848,-7,-0.144934,-4.54196
19849.5,-175,0.039375,-4.53278
19851,-133,-0.0678591,-4.50128
19852.5,284,-0.107513,-4.51901
19854,-145,-0.0910373,-4.51964
19855.5,-103,0.0312766,-4.54217
19857,-102,-0.167553,-4.56804
19858.5,-3,-0.163923,-4.51505
19860,-17,-0.107513,-4.52444
19861.5,-50,-0.0706516,-4.49982
19863,14,-0.110864,-4.58453
19864.5,-17,0.00893618,-4.54718
19866,-57,0.0234575,-4.55532
19867.5,-5,-0.223963,-4.5211
19869,-12,-0.0667421,-4.50316
19870.5,76,-0.0631117,-4.57764
19872,-128,-0.149681,-4.54322
19873.5,-55,0.0332314,-4.50608
19875,18,-0.0667421,-4.55615
19876.5,-71,-0.0301596,-4.53612
19878,20,-0.0399335,-4.49502
19879.5,40,-0.156383,-4.4921
19881,-16,-0.183471,-4.56408
19882.5,-111,-0.104162,-4.46936
19884,29,-0.162247,-4.49293
19885.5,12,-0.143817,-4.57597
19887,0,-0.0686969,-4.4946
19888.5,-75,-0.0463564,-4.58724
19890,-39,-0.209442,-4.55678
19891.5,-44,-0.148005,-4.55573
19893,1,-0.177048,-4.58244
19894.5,-17,-0.151356,-4.54655
19896,-23,-0.1575,-4.53341
19897.5,-28,-0.00446809,-4.56137
19899,-53,-0.178444,-4.54196
19900.5,-87,-0.104442,-4.54635
19902,-32,-0.25887,-4.61144
19903.5,29,-0.140466,-4.56721
19905,-100,-0.149681,-4.5574
19906.5,5,0.0159176,-4.53508
19908,-73,-0.276184,-4.53195
19909.5,-50,-0.218657,-4.57848
19911,-68,-0.223125,-4.52652
19912.5,47,-0.0888033,-4.51505
19914,-97,-0.0751197,-4.54322
19915.5,-24,-0.178444,-4.54113
19917,-75,-0.234575,-4.61374
19918.5,4,-0.192966,-4.61728
19920,-97,-0.214468,-4.56199
19921.5,-13,-0.142141,-4.56784
19923,9,-0.197992,-4.60664
19924.5,-48,-0.00363032,-4.51964
19926,-37,-0.166157,-4.56617
19927.5,-59,-0.214747,-4.53904
19929,9,-0.182912,-4.48459
19930.5,-14,0.0402128,-4.5234
19932,-15,-0.149122,-4.5814
19933.5,-73,-0.0111702,-4.49439
19935,-19,-0.13125,-4.52945
19936.5,-27,-0.14242,-4.48208
19938,30,-0.0181516,-4.49794
19939.5,-65,-0.0865692,-4.58641
19941,18,-0.110585,-4.52423
19942.5,-101,0.0435639,-4.51547
19944,47,-0.127899,-4.48334
19945.5,0,0.0148005,-4.52736
19947,-65,-0.0636703,-4.43764
19948.5,83,-0.183471,-4.44933
19950,-32,-0.0734442,-4.5211
19951.5,-54,-0.0446809,-4.55636
19953,-28,-0.104721,-4.59287
19954.5,-5,-0.0871277,-4.56179
19956,-27,-0.139348,-4.50983
19957.5,28,0.105279,-4.5524
19959,-62,0.00670213,-4.51442
19960.5,-40,0.0282048,-4.47749
19962,-34,0.0960639,-4.4946
19963.5,23,0.0913166,-4.43138
19965,-81,-0.0293218,-4.51129
19966.5,-15,0.167553,-4.43034
19968,-21,0.0276463,-4.48167
19969.5,-47,0.089641,-4.53445
19971,-58,0.000558511,-4.50149
19972.5,34,0.00642288,-4.60936
19974,-67,-0.128458,-4.53362
19975.5,-49,-0.0312766,-4.57222
19977,-40,-0.0929921,-4.485
19978.5,-41,0.0801463,-4.55135
19980,-96,-0.110585,-4.52548
19981.5,57,0.0298803,-4.45225
19983,21,0.0396543,-4.50337
19984.5,-92,-0.216982,-4.57514
19986,-54,-0.132367,-4.56888
19987.5,-52,0.037141,-4.51359
19989,19,-0.0868485,-4.4608
19990.5,-44,-0.0572474,-4.47082
19992,21,0.0427261,-4.45642
19993.5,-114,0.0670213,-4.57681
19995,-8,0.0924336,-4.41532
19996.5,-27,0.012008,-4.55949
19998,7,0.025133,-4.55177
19999.5,-36,-0.0315559,-4.50337
20001,6,-0.0103325,-4.47916
20002.5,-60,-0.00586437,-4.48793
20004,19,-0.0538963,-4.52945
20005.5,-22,-0.0460772,-4.54572
20007,-24,-0.0851729,-4.53717
20008.5,8,0.108072,-4.41407
20010,29,0,-4.56971
20011.5,-84,-0.0346277,-4.60936
20013,-36,-0.177886,-4.40009
20014.5,71,-0.0485905,-4.51922
20016,-278,-0.0566889,-4.49836
20017.5,63,-0.13879,-4.49523
20019,100,0.0779123,-4.51046
20020.5,45,-0.0525,-4.5115
20022,-94,0.0301596,-4.53508
20023.5,-35,0.0522208,-4.54447
20025,-55,-0.146051,-4.42325
20026.5,-17,0.036024,-4.52903
20028,-71,-0.226755,-4.56909
20029.5,-30,0.0608777,-4.52193
20031,-76,0.0234575,-4.57576
20032.5,21,-0.0547341,-4.47395
20034,-75,0.0533378,-4.48897
20035.5,-28,-0.0762368,-4.46456
20037,-60,-0.0290426,-4.53237
20038.5,-52,-0.0469149,-4.54739
20040,-52,0.00726064,-4.53195
20041.5,-24,0.106396,-4.55448
20043,-18,0.263338,-4.64274
20044.5,-78,-0.100532,-4.44077
20046,-56,0.147168,-4.55469
20047.5,-64,0.0346277,-4.51505
20049,-5,0.0483112,-4.47541
20050.5,-50,0.117287,-4.54989
20052,28,-0.0631117,-4.50024
20053.5,-90,-0.0343484,-4.49106
20055,-22,-0.0117287,-4.56053
20056.5,-89,-0.110864,-4.50128
20058,33,0.0485905,-4.54196
20059.5,-32,0.0600399,-4.50962
20061,-54,0.0603192,-4.44495
20062.5,-83,-0.101649,-4.51484
20064,46,0.12371,-4.54217
20065.5,7,0.0159176,-4.55407
20067,-34,-0.0628325,-4.47019
20068.5,5,-0.0343484,-4.55114
20070,-33,0,-4.5067
20071.5,28,0.171742,-4.47061
20073,-75,-0.0882447,-4.46038
20074.5,40,-0.0706516,-4.5332
20076,-18,0.0913166,-4.49293
20077.5,8,0.0485905,-4.46143
20079,-60,-0.0374202,-4.48438
20080.5,24,0.0625532,-4.45329
20082,-156,-0.0798671,-4.52423
20083.5,38,-0.115891,-4.49523
20085,-16,-0.141583,-4.50316
20086.5,-80,-0.0220612,-4.51734
20088,-14,0.0731649,-4.48354
20089.5,18,0.0368617,-4.44912
20091,-46,-0.0307181,-4.51839
20092.5,-33,-0.198551,-4.47749
20094,-66,0.0457979,-4.5403
20095.5,-64,0.027367,-4.48188
20097,-13,-0.0432846,-4.52465
20098.5,-58,0.0201064,-4.45162
20100,27,-0.0921543,-4.5403
20101.5,-51,0.063391,-4.40676
20103,-56,-0.0287633,-4.52632
20104.5,-88,-0.0980187,-4.42095
20106,29,-0.0134043,-4.48647
20107.5,-75,-0.0396543,-4.48417
20109,-46,0.0195479,-4.55323
20110.5,-130,0.00781915,-4.57451
20112,50,-0.0103325,-4.46414
20113.5,-58,-0.0552926,-4.51171
20115,-16,-0.065625,-4.56554
20116.5,-40,-0.0667421,-4.45955
20118,-28,-0.107513,-4.58202
20119.5,-8,0.0516623,-4.56241
20121,-35,-0.0848937,-4.55156
20122.5,-42,0.0234575,-4.39508
20124,-14,-0.0416091,-4.64065
20125.5,-39,-0.0351862,-4.45141
20127,-23,0.0100532,-4.52799
20128.5,25,0.0522208,-4.43952
20130,-10,-0.0189894,-4.53487
20131.5,-53,-0.0421676,-4.44661
20133,-75,-0.112819,-4.52089
20134.5,17,-0.145771,-4.51797
20136,-40,-0.0985772,-4.57535
20137.5,2,-0.0215027,-4.57389
20139,-53,-0.0198271,-4.62208
20140.5,24,0.0483112,-4.43827
20142,-87,0.0977394,-4.50962
20143.5,17,0.0301596,-4.43034
20145,-29,0.0410506,-4.55219
20146.5,6,-0.0494282,-4.37526
20148,-24,-0.115612,-4.50503
20149.5,-20,-0.104162,-4.48313
20151,-45,-0.0996942,-4.54843
20152.5,-43,-0.0385373,-4.53633
20154,-24,-0.0418883,-4.52694
20155.5,-20,-0.167553,-4.49711
20157,5,-0.175372,-4.46581
20158.5,-46,0.0477527,-4.5259
20160,-55,-0.0198271,-4.57848
20161.5,-99,-0.169229,-4.44954
20163,36,-0.102766,-4.61374
20164.5,-53,-0.0667421,-4.50796
20166,-23,0.0201064,-4.53216
20167.5,-63,-0.0284841,-4.4873
20169,-27,-0.014242,-4.47582
20170.5,-60,0.0103325,-4.55386
20172,17,0.00446809,-4.49481
20173.5,-118,0.024016,-4.46873
20175,-9,0.012008,-4.49377
20176.5,-69,-0.000558511,-4.48125
20178,-17,-0.0731649,-4.44578
20179.5,-46,0.0268085,-4.51004
20181,14,-0.0418883,-4.56638
20182.5,9,0.0762368,-4.53821
20184,-92,0.0215027,-4.53174
20185.5,-6,0.024016,-4.52173
20187,-55,0.107513,-4.49293
20188.5,-41,0.137673,-4.46769
20190,26,0.0245745,-4.46936
20191.5,-8,0.113378,-4.56158
20193,-104,-0.0254123,-4.42554
20194.5,-2,0.0231782,-4.51922
20196,-9,0.108072,-4.40655
20197.5,25,0.00949469,-4.42137
20199,-57,-0.0483112,-4.58891
20200.5,-9,0.0522208,-4.53049
20202,-59,0.147168,-4.50232
20203.5,48,0.0508245,-4.46957
20205,-49,-0.109189,-4.54948
20206.5,-61,-0.107234,-4.56617
20208,-51,-0.0175931,-4.42679
20209.5,42,-0.090758,-4.50858
20211,-53,-0.0580851,-4.50149
20212.5,4,-0.0234575,-4.51693
20214,14,-0.0712102,-4.55094
20215.5,-45,-0.108072,-4.47269
20217,-11,-0.0329521,-4.59079
20218.5,-40,-0.154987,-4.50503
20220,-27,-0.0910373,-4.538
20221.5,-28,0.0664628,-4.52214
20223,22,-0.118404,-4.54718
20224.5,-99,0.0893618,-4.46831
20226,18,-0.0455186,-4.54885
20227.5,-77,0.142141,-4.51964
20229,-56,-0.0452394,-4.49794
20230.5,-62,0.00446809,-4.41907
20232,-5,-0.0167553,-4.50462
20233.5,-75,-0.104721,-4.46852
20235,-41,-0.0173138,-4.40593
20236.5,-57,-0.114216,-4.52298
20238,-15,0.037141,-4.52778
20239.5,-52,-0.0550133,-4.50629
20241,-40,-0.00195479,-4.46122
20242.5,23,-0.0242952,-4.51359
20244,-80,-0.0343484,-4.48125
20245.5,-31,-0.0893618,-4.52214
20247,-73,-0.0153591,-4.53571
20248.5,19,0.010891,-4.44286
20250,-15,0.0533378,-4.53717
20251.5,32,0.0390958,-4.5814
20253,-275,0.00837767,-4.51171
20254.5,345,0.0647873,-4.57013
20256,174,0.0569681,-4.59767
20257.5,-27,0.0787501,-4.52945
20259,-127,-0.0343484,-4.45204
20260.5,-61,0.1427,-4.51588
20262,-24,0.0242952,-4.48876
20263.5,-43,0.11645,-4.52131
20265,24,-0.0100532,-4.53153
20266.5,26,0.0915958,-4.47854
20268,3,-0.0318351,-4.5163
20269.5,1,-0.0639495,-4.57138
20271,-38,-0.196596,-4.52319
20272.5,-54,0.118963,-4.47123
20274,16,-0.136556,-4.47958
20275.5,-60,0.151636,-4.50128
20277,25,-0.0187101,-4.49168
20278.5,-34,-0.0977394,-4.60059
20280,-42,-0.0703724,-4.55469
20281.5,-87,-0.0834974,-4.57493
20283,17,0.10863,-4.48313
20284.5,-18,-0.111981,-4.52131
20286,-15,-0.00642288,-4.53237
20287.5,-69,-0.0385373,-4.55052
20289,-20,-0.00977394,-4.55135
20290.5,-58,0.0483112,-4.55573
20292,65,-0.0254123,-4.48939
20293.5,-49,-0.0335107,-4.5017
20295,-609,0.088524,-4.44515
20296.5,-227,0.0307181,-4.56658
20298,418,0.00893618,-4.51421
20299.5,-25,0.149681,-4.57222
20301,-108,-0.0237367,-4.4898
20302.5,-37,-0.0284841,-4.45246
20304,-129,0.0516623,-4.43055
20305.5,-19,-0.038258,-4.52569
20307,-85,-0.0421676,-4.51421
20308.5,40,-0.0910373,-4.54843
20310,-5,0.0290426,-4.48876
20311.5,18,-0.00167553,-4.50337
20313,-78,-0.0807048,-4.47791
20314.5,-24,-0.00642288,-4.50003
20316,-61,-0.00670213,-4.5501
20317.5,2,0.0298803,-4.50503
20319,-38,-0.0578059,-4.53988
20320.5,-3,-0.0533378,-4.53028
20322,-51,-0.051383,-4.5259
20323.5,7,-0.0407713,-4.52465
20325,-37,-0.109189,-4.48292
20326.5,-29,0.0703724,-4.52131
20328,-7,-0.0430053,-4.45037
20329.5,39,0.14242,-4.52652
20331,-28,0.0215027,-4.51401
20332.5,-27,-0.00670213,-4.45287
20334,-2,-0.0106117,-4.53633
20335.5,-25,-0.0466357,-4.58161
20337,-1,0.0720479,-4.49982
20338.5,-20,-0.0686969,-4.52986
20340,4,0.0538963,-4.55031
20341.5,-49,-0.0390958,-4.51004
20343,18,0.0488697,-4.51755
20344.5,-52,0.0170346,-4.50295
20346,3,0.0469149,-4.59475
20347.5,-41,-0.212793,-4.54635
20349,-74,-0.129295,-4.57869
20350.5,-152,-0.0100532,-4.56992
20352,-143,0.00865692,-4.54259
20353.5,354,-0.0198271,-4.55845
20355,168,-0.0323936,-4.55469
20356.5,-79,0.0686969,-4.43785
20358,-154,0.0494282,-4.48292
20359.5,-133,0.0566889,-4.58578
20361,-25,0.0413298,-4.4197
20362.5,35,0.0187101,-4.55198
20364,-132,-0.13879,-4.53904
20365.5,111,0.0485905,-4.53571
20367,-87,0.0184309,-4.51776
20368.5,-67,0.0969017,-4.47207
20370,-12,0.0483112,-4.51359
20371.5,-2,0.0159176,-4.45997
20373,-100,0.11254,-4.42533
20374.5,-31,-0.010891,-4.47165
20376,-73,0.0203857,-4.55261
