time,value3,value1,value2
13929,-29,0.190323,-5.47792
13930.5,7,0.0814897,-5.45905
13932,-57,0.0890701,-5.48589
13933.5,14,0.207379,-5.44185
13935,13,0.03709,-5.37497
13936.5,-69,0.234723,-5.44856
13938,-59,0.0116414,-5.41355
13939.5,12,-0.18166,-5.40076
13941,-36,0.0165145,-5.43431
13942.5,7,0.141862,-5.43619
13944,-47,0.163521,-5.4406
13945.5,17,0.130221,-5.42906
13947,-74,0.0587484,-5.36302
13948.5,92,0.125077,-5.45905
13950,99,0.0858213,-5.48966
13951.5,-307,0.115602,-5.43955
13953,-36,0.0603727,-5.45821
13954.5,268,-0.0151609,-5.4299
13956,11,-0.0384436,-5.47372
13957.5,-18,-0.0135365,-5.48232
13959,-144,0.044129,-5.45213
13960.5,-278,0.0609142,-5.41145
13962,-29,0.0338412,-5.46827
13963.5,25,0.0779702,-5.42068
13965,87,0.107209,-5.42613
13966.5,-20,0.126702,-5.48316
13968,-59,0.117767,-5.5014
13969.5,-123,0.15567,-5.39908
13971,-30,0.0492728,-5.4993
13972.5,-52,0.153504,-5.47792
13974,-30,0.00460241,-5.40244
13975.5,-88,0.0920481,-5.47813
13977,76,0.231203,-5.47331
13978.5,-158,0.135636,-5.49301
13980,91,0.203047,-5.40348
13981.5,-258,0.110999,-5.47498
13983,75,0.112082,-5.42152
13984.5,-156,0.145653,-5.4991
13986,121,0.0655166,-5.51356
13987.5,-22,0.0565825,-5.53222
13989,-50,0.0568533,-5.471
13990.5,-104,0.134553,-5.44332
13992,-17,0.158377,-5.4385
13993.5,-29,0.199528,-5.38021
13995,53,0.11885,-5.43032
13996.5,9,0.0939432,-5.42613
13998,-118,0.0116414,-5.45129
13999.5,208,0.0879872,-5.42026
14001,-258,0.172184,-5.32863
14002.5,-30,0.271542,-5.44605
14004,225,0.100441,-5.50287
14005.5,64,0.129138,-5.43808
14007,-137,0.20792,-5.4406
14008.5,-54,0.0579362,-5.49197
14010,-61,0.154587,-5.52153
14011.5,5,0.133199,-5.44521
14013,-10,0.090153,-5.45674
14014.5,16,0.219833,-5.40852
14016,144,0.054146,-5.41418
14017.5,-253,0.0346534,-5.39111
14019,-80,-0.0674117,-5.43389
14020.5,242,0.217396,-5.46408
14022,10,0.122641,-5.36595
14023.5,-111,0.258276,-5.4016
14025,-119,0.0584776,-5.38587
14026.5,7,0.126702,-5.4429
14028,-113,0.00649751,-5.40244
14029.5,-101,0.0332998,-5.45066
14031,-38,0.040068,-5.54313
14032.5,55,-0.0232828,-5.44206
14034,31,0.00189511,-5.49448
14035.5,-50,0.100441,-5.46618
14037,-65,0.0327583,-5.44647
14038.5,-110,-0.0392558,-5.50287
14040,-67,0.174079,-5.3431
14041.5,-4,0.00054146,-5.44102
14043,6,0.0519801,-5.44752
14044.5,-33,0.121287,-5.43116
14046,-19,0.0027073,-5.43766
14047.5,-59,0.0944847,-5.55801
14049,-31,0.0728263,-5.37036
14050.5,31,0.128326,-5.43514
14052,-52,0.0389851,-5.46387
14053.5,-31,0.128867,-5.36029
14055,4,0.139697,-5.41963
14056.5,-15,0.0652459,-5.46848
14058,-30,0.164604,-5.38734
14059.5,-39,0.130221,-5.35736
14061,14,0.17056,-5.354
14062.5,23,0.0682239,-5.36784
14064,-7,0.237159,-5.4341
14065.5,-17,0.0636215,-5.39132
14067,-83,0.175162,-5.31416
14068.5,51,0.0116414,-5.51293
14070,-41,0.080136,-5.38231
14071.5,3,0.108292,-5.40076
14073,-98,0.346805,-5.37518
14074.5,66,0.176516,-5.42948
14076,-41,0.21523,-5.45548
14077.5,-28,0.0527923,-5.44395
14079,-33,0.0839262,-5.42256
14080.5,-17,0.148631,-5.432
14082,3,0.176787,-5.39761
14083.5,-82,-0.0251779,-5.46282
14085,-20,0.223623,-5.45506
14086.5,-25,0.178682,-5.44626
14088,1,0.0877164,-5.43829
14089.5,-72,0.201152,-5.45066
14091,-26,0.221186,-5.4775
14092.5,-82,0.10775,-5.39069
14094,1,0.0934018,-5.41837
14095.5,-65,0.00568533,-5.42277
14097,7,0.186533,-5.43032
14098.5,-76,0.0522508,-5.39195
14100,-21,0.19303,-5.44123
14101.5,-82,0.145382,-5.41669
14103,29,0.0514387,-5.51922
14104.5,-39,-0.0446704,-5.445
14106,-9,0.0928603,-5.47855
14107.5,-54,0.125348,-5.48589
14109,-20,0.0961091,-5.4666
14110.5,-18,0.00568533,-5.45381
14112,-47,0.0915067,-5.45968
14113.5,23,-0.00487314,-5.50455
14115,16,-0.0178682,-5.44395
14116.5,-14,0.0536045,-5.3886
14118,-77,0.160543,-5.51608
14119.5,-3,0.200881,-5.45234
14121,-18,0.0755336,-5.48651
14122.5,27,-0.033029,-5.41376
14124,-47,0.145111,-5.43934
14125.5,-9,0.104772,-5.42005
14127,-74,0.182472,-5.40076
14128.5,48,0.131845,-5.47519
14130,-36,0.0194925,-5.41271
14131.5,10,-0.0197633,-5.44227
14133,-66,0.0695776,-5.38839
14134.5,-30,0.140238,-5.45464
14136,-44,0.21875,-5.39237
14137.5,1,0.0684946,-5.46681
14139,-60,0.00433168,-5.38042
14140.5,-9,-0.00216584,-5.49364
14142,-23,0.128055,-5.35589
14143.5,-63,0.0682239,-5.32486
14145,-57,0.223894,-5.45527
14146.5,-27,0.215772,-5.43452
14148,17,0.133199,-5.44584
14149.5,-86,0.0257193,-5.536
14151,-14,-0.0387144,-5.44919
14152.5,-102,0.0105585,-5.41334
14154,-12,0.253674,-5.50685
14155.5,-70,0.169748,-5.43808
14157,24,0.168665,-5.44123
14158.5,-94,0.0379022,-5.44563
14160,-40,0.126431,-5.41019
14161.5,-51,0.090153,-5.44584
14163,-27,0.0717434,-5.43955
14164.5,-87,0.0508972,-5.54397
14166,62,0.132387,-5.41984
14167.5,-72,-0.125077,-5.38923
14169,-25,0.247447,-5.49993
14170.5,-22,0.0988164,-5.30473
14172,-49,0.0592898,-5.43032
14173.5,14,0.137801,-5.47016
14175,22,0.117497,-5.49176
14176.5,-96,0.0173267,-5.43829
14178,-36,0.135906,-5.48002
14179.5,5,0.0963798,-5.51818
14181,22,0.040068,-5.53935
14182.5,4,0.158918,-5.44814
14184,-25,0.114519,-5.51482
14185.5,-22,-0.0203047,-5.55298
14187,-75,0.00297803,-5.43682
14188.5,41,0.136719,-5.47876
14190,-11,-0.0121828,-5.46429
14191.5,-7,-0.0552289,-5.43347
14193,-66,0.100711,-5.45024
14194.5,-5,0.0422338,-5.49511
14196,-53,0.00054146,-5.4991
14197.5,-13,0.064163,-5.44668
14199,-71,-0.054146,-5.40286
14200.5,-26,0.0181389,-5.36532
14202,-15,0.0322168,-5.38545
14203.5,-70,0.106938,-5.47813
14205,-85,0.266398,-5.44668
14206.5,-3,-0.0192218,-5.45192
14208,19,0.101794,-5.51818
14209.5,-86,0.0609142,-5.54858
14211,3,0.125077,-5.48505
14212.5,-102,0.0460241,-5.33723
14214,-11,0.064163,-5.45255
14215.5,-63,-0.087175,-5.45402
14217,66,0.0232828,-5.43452
14218.5,-124,0.0476484,-5.39845
14220,-24,0.0517094,-5.37665
14221.5,-67,0.0817604,-5.39195
14223,11,-0.0785116,-5.46597
14224.5,-73,-0.134553,-5.40244
14226,-27,0.0712019,-5.40537
14227.5,-28,0.0143487,-5.45821
14229,30,0.0944847,-5.46073
14230.5,-4,0.217125,-5.42403
14232,-155,0.034112,-5.37748
14233.5,40,0.083114,-5.41208
14235,16,0.0549581,-5.38147
14236.5,-74,0.0617264,-5.38482
14238,-47,0.0159731,-5.43347
14239.5,28,0.0682239,-5.42047
14241,-16,0.128867,-5.48022
14242.5,36,0.151338,-5.44626
14244,-43,0.208462,-5.40265
14245.5,7,-0.0433168,-5.4754
14247,-59,0.0595606,-5.47205
14248.5,61,0.0178682,-5.45108
14250,-63,-0.0909652,-5.49301
14251.5,-37,0.0950262,-5.42613
14253,10,0.243657,-5.51985
14254.5,-107,0.18166,-5.49679
14256,-41,0.183013,-5.46114
14257.5,2,0.0958383,-5.51587
14259,16,0.161626,-5.43242
14260.5,-28,0.102336,-5.4689
14262,-20,0.0793238,-5.41774
14263.5,-174,0.0465655,-5.44123
14265,-24,0.214418,-5.4884
14266.5,-96,0.0563118,-5.51126
14268,38,0.18545,-5.4299
14269.5,-133,0.0257193,-5.4689
14271,-6,0.124536,-5.40411
14272.5,-43,0.0644337,-5.57185
14274,-5,0.0495435,-5.41334
14275.5,-87,0.106668,-5.40579
14277,-31,0.146736,-5.43431
14278.5,-19,0.113436,-5.38902
14280,-35,-0.0476484,-5.45485
14281.5,-102,-0.0449411,-5.38713
14283,-13,0.191947,-5.40642
14284.5,-9,0.120204,-5.50329
14286,-45,-0.0993578,-5.44563
14287.5,-40,0.0915067,-5.4819
14289,0,-0.0433168,-5.51042
14290.5,-33,-0.0823019,-5.41606
14292,-44,0.0124536,-5.44898
14293.5,13,0.0536045,-5.53893
14295,3,0.0073097,-5.43305
14296.5,-16,0.00920481,-5.51713
14298,-74,0.0027073,-5.50937
14299.5,12,-0.0473777,-5.52363
14301,-17,0.0549581,-5.43745
14302.5,2,0.010017,-5.45632
14304,-63,0.040068,-5.45192
14305.5,-6,0.16677,-5.49008
14307,-55,-0.136448,-5.39594
14308.5,-2,-0.0449411,-5.40013
14310,-3,0.0110999,-5.36469
14311.5,32,-0.0148901,-5.42655
14313,-67,0.0980042,-5.44605
14314.5,3,0.0809482,-5.47834
14316,-53,0.144299,-5.44144
14317.5,-31,-0.0354656,-5.49092
14319,-4,0.110458,-5.41669
14320.5,-18,0.0619971,-5.45464
14322,-13,-0.0993578,-5.44794
14323.5,-55,-0.0289681,-5.44311
14325,-71,-0.0890701,-5.55403
14326.5,-4,0.0349241,-5.51063
14328,-24,0.131575,-5.56284
14329.5,-62,-0.0132658,-5.47205
14331,-45,0.0414217,-5.39615
14332.5,-72,0.102607,-5.44647
14334,4,0.00027073,-5.46764
14335.5,-55,0.0316754,-5.47876
14337,35,0.0395265,-5.41523
14338.5,-99,0.0384436,-5.43934
14340,5,0.102065,-5.47456
14341.5,-57,0.0498143,-5.42739
14343,14,0.0127243,-5.41942
14344.5,-81,0.093131,-5.41208
14346,-4,0.0546874,-5.41795
14347.5,-38,0.0573947,-5.46366
14349,2,0.225518,-5.45318
14350.5,-6,0.109916,-5.50958
14352,-64,0.154316,-5.45443
14353.5,9,0.10775,-5.41669
14355,-31,0.128867,-5.41837
14356.5,-42,0.0181389,-5.45443
14358,-56,0.230933,-5.48672
14359.5,84,0.104502,-5.43011
14361,-61,-0.0384436,-5.47897
14362.5,-1,0.115872,-5.47079
14364,-36,0.174891,-5.38692
14365.5,-103,0.191677,-5.39048
14367,-84,0.0167852,-5.42173
14368.5,88,0.138343,-5.47079
14370,88,0.206296,-5.5253
14371.5,-108,0.132658,-5.37769
14373,-65,-0.0546874,-5.31395
14374.5,-8,0.184908,-5.42802
14376,-32,0.0338412,-5.42969
14377.5,-29,0.0414217,-5.32087
14379,-80,0.0906945,-5.38126
14380.5,-2,0.0536045,-5.52405
14382,-34,0.149984,-5.4169
14383.5,-59,0.0928603,-5.45402
14385,-48,0.0633508,-5.47582
14386.5,-22,0.00027073,-5.42739
14388,5,0.19655,-5.46261
14389.5,-89,0.097192,-5.50245
14391,-34,-0.0514387,-5.33073
14392.5,-34,0.00460241,-5.39069
14394,4,0.012995,-5.37119
14395.5,-66,0.0879872,-5.52048
14397,-12,0.080136,-5.51734
14398.5,-107,0.164062,-5.50308
14400,-45,0.149984,-5.36365
14401.5,-41,0.113165,-5.471
14403,-4,0.113707,-5.43577
14404.5,4,0.0384436,-5.41753
14406,-28,0.137801,-5.45989
14407.5,-26,0.0779702,-5.43431
14409,-23,0.165145,-5.37455
14410.5,-55,0.0592898,-5.48358
14412,-41,0.0684946,-5.39594
14413.5,17,0.10748,-5.42047
14415,13,0.128597,-5.46995
14416.5,-24,0.0779702,-5.4169
14418,-66,0.162979,-5.4211
14419.5,37,0.0175974,-5.49553
14421,-28,0.0676824,-5.44269
14422.5,11,0.157023,-5.4666
14424,-61,0.024095,-5.42445
14425.5,-12,-0.0173267,-5.44416
14427,-44,0.193572,-5.41103
14428.5,20,-0.0560411,-5.47289
14430,-47,0.128867,-5.43284
14431.5,16,0.156482,-5.45779
14433,-56,0.139967,-5.3779
14434.5,-25,0.136177,-5.37895
14436,-33,0.203318,-5.44374
14437.5,-22,0.18924,-5.43137
14439,-51,0.253403,-5.42089
14440.5,-15,0.20765,-5.39971
14442,-13,0.117497,-5.42235
14443.5,-73,0.125619,-5.42089
14445,-115,0.10775,-5.41397
14446.5,2,0.149443,-5.393
14448,-47,0.0855506,-5.40139
14449.5,-27,0.19303,-5.32905
14451,-49,0.156211,-5.46219
14452.5,-83,0.135094,-5.41061
14454,-23,0.201152,-5.41292
14455.5,-52,0.162709,-5.46827
14457,31,0.232828,-5.42865
14458.5,-135,0.0154316,-5.37036
14460,-7,0.132387,-5.48022
14461.5,-64,0.0387144,-5.43284
14463,29,0.155399,-5.37748
14464.5,-47,0.234993,-5.35903
14466,-8,0.121287,-5.44395
14467.5,-71,0.162438,-5.33199
14469,-29,0.162167,-5.43871
14470.5,9,0.0749921,-5.39321
14472,-24,0.154045,-5.41921
14473.5,-3,0.159189,-5.41103
14475,1,0.105855,-5.48651
14476.5,-24,0.0584776,-5.44898
14478,-34,0.148089,-5.3995
14479.5,15,0.0928603,-5.4146
14481,-13,0.244198,-5.42319
14482.5,-1,0.0774287,-5.40516
14484,-79,0.109104,-5.51021
14485.5,-41,0.266669,-5.4146
14487,2,0.263962,-5.40055
14488.5,-31,0.151338,-5.4406
14490,-14,0.109646,-5.38818
14491.5,16,0.120745,-5.39048
14493,-56,0.106126,-5.38944
14494.5,-7,-0.047107,-5.38231
14496,-61,0.117767,-5.36449
14497.5,-7,0.12995,-5.46743
14499,-63,0.0676824,-5.51587
14500.5,-22,0.0728263,-5.48337
14502,-52,0.0706605,-5.43473
14503.5,-7,0.3376,-5.46576
14505,-76,0.115331,-5.4536
14506.5,-23,0.123724,-5.41879
14508,-16,0.260442,-5.42802
14509.5,-49,0.194925,-5.34561
14511,-28,0.165687,-5.42424
14512.5,-82,0.125077,-5.53621
14514,-3,0.0860921,-5.37895
14515.5,-62,0.175162,-5.43556
14517,-6,0.17435,-5.42424
14518.5,-77,0.0406095,-5.41145
14520,-3,0.177057,-5.37392
14521.5,-52,0.180577,-5.46576
14523,25,0.12968,-5.4169
14524.5,-34,0.105314,-5.42508
14526,-16,0.0606435,-5.46618
14527.5,-64,0.0828433,-5.43242
14529,20,0.172455,-5.52321
14530.5,-23,0.143216,-5.41732
14532,6,0.154316,-5.46932
14533.5,-16,0.108833,-5.42613
14535,-2,0.118038,-5.42256
14536.5,-11,0.14457,-5.43955
14538,-55,0.226601,-5.40223
14539.5,43,0.0947554,-5.46345
14541,-58,0.090153,-5.38503
14542.5,8,0.0717434,-5.38755
14544,-36,0.0663288,-5.57311
14545.5,-43,0.125889,-5.55948
14547,-59,-0.0127243,-5.34708
14548.5,37,0.193843,-5.43347
14550,-17,0.109375,-5.42466
14551.5,-54,0.148089,-5.48987
14553,-54,0.247447,-5.41229
14554.5,-1,0.0573947,-5.38734
14556,-51,0.122641,-5.54334
14557.5,-14,0.0546874,-5.48106
14559,-66,0.0465655,-5.37119
14560.5,-31,0.0958383,-5.45003
14562,-36,0.0906945,-5.42739
14563.5,-71,0.108021,-5.45947
14565,-34,0.272354,-5.40369
14566.5,-30,0.0319461,-5.3735
14568,19,0.105585,-5.43913
14569.5,-83,0.134011,-5.367
14571,-41,0.0879872,-5.50727
14572.5,-32,0.135365,-5.42131
14574,-79,0.13347,-5.37832
14575.5,-13,0.144299,-5.38084
14577,2,0.0779702,-5.34771
14578.5,-146,0.151067,-5.42005
14580,14,0.178952,-5.45045
14581.5,-77,0.100441,-5.45779
14583,-3,0.16704,-5.43892
14584.5,-37,0.172726,-5.41879
14586,-7,0.13726,-5.40327
14587.5,-56,0.106938,-5.47435
14589,17,0.124536,-5.37769
14590.5,20,0.0787824,-5.38734
14592,-73,0.11885,-5.40726
14593.5,7,0.186262,-5.46073
14595,-16,0.205484,-5.4601
14596.5,4,0.113165,-5.40432
14598,-54,0.250967,-5.44898
14599.5,-2,0.188428,-5.33974
14601,-6,0.134553,-5.41061
14602.5,-5,0.0885286,-5.484
14604,-71,0.20034,-5.49322
14605.5,-11,0.170289,-5.53306
14607,-76,-0.0194925,-5.47456
14608.5,56,0.0820311,-5.40097
14610,71,-0.113436,-5.52635
14611.5,247,0.0652459,-5.41229
14613,-503,0.112353,-5.45234
14614.5,-80,0.050085,-5.38357
14616,239,0.160001,-5.432
14617.5,-21,0.0934018,-5.46806
14619,-129,-0.0468363,-5.4234
14620.5,-64,0.0143487,-5.47142
14622,-69,0.135094,-5.45255
14623.5,-92,0.263962,-5.46513
14625,-50,0.047107,-5.39573
14626.5,-8,0.127784,-5.50958
14628,8,0.158648,-5.38524
14629.5,-76,0.0806775,-5.33702
14631,-42,-0.0804067,-5.52782
14632.5,-51,0.152692,-5.45213
14634,-14,0.131845,-5.45884
14635.5,-48,0.113977,-5.51755
14637,-9,0.176787,-5.41103
14638.5,-98,0.0990871,-5.45066
14640,-34,0.280747,-5.4471
14641.5,-58,0.128597,-5.44395
14643,36,0.0387144,-5.48945
14644.5,-59,0.0665995,-5.55822
14646,122,0.131845,-5.45024
14647.5,-160,0.0525216,-5.54082
14649,-500,0.134282,-5.42865
14650.5,-330,0.14836,-5.42571
14652,450,0.186262,-5.38336
14653.5,79,0.132387,-5.39426
14655,-100,0.216855,-5.3322
14656.5,-155,0.252049,-5.36428
14658,-95,0.178952,-5.41586
14659.5,17,0.240408,-5.46848
14661,-20,0.241762,-5.41061
14662.5,41,0.278852,-5.38357
14664,-50,0.157835,-5.39153
14665.5,14,0.193572,-5.47393
14667,-71,0.244198,-5.41355
14668.5,9,0.183284,-5.40831
14670,-49,0.243657,-5.36574
14671.5,-35,0.275061,-5.40202
14673,-58,0.209545,-5.37832
14674.5,-41,0.208191,-5.39803
14676,-83,0.12237,-5.34142
14677.5,16,0.0787824,-5.28544
14679,22,0.242845,-5.39552
14680.5,-60,0.101253,-5.44961
14682,-58,0.133199,-5.32884
14683.5,-17,0.232557,-5.37728
14685,-47,0.127514,-5.40873
14686.5,-33,0.284266,-5.36511
14688,53,0.118309,-5.33723
14689.5,-82,0.169748,-5.46303
14691,-43,0.162438,-5.35107
14692.5,-125,0.139697,-5.41292
14694,40,0.273979,-5.51335
14695.5,-130,0.0319461,-5.47939
14697,50,0.0481899,-5.44919
14698.5,-122,0.134823,-5.48966
14700,59,0.123453,-5.497
14701.5,-16,0.0766165,-5.36176
14703,31,0.0855506,-5.38923
14704.5,-60,0.19655,-5.43389
14706,-20,0.221186,-5.43892
14707.5,-105,0.178952,-5.41858
14709,28,0.207379,-5.4211
14710.5,-51,0.17083,-5.34037
14712,68,0.14457,-5.4429
14713.5,-117,0.154587,-5.44018
14715,33,0.128055,-5.40202
14716.5,-22,0.246635,-5.43682
14718,34,0.198174,-5.44563
14719.5,20,0.26721,-5.4299
14721,-85,0.14836,-5.43598
14722.5,3,-0.0162438,-5.43829
14724,-90,0.0611849,-5.52468
14725.5,5,-0.00568533,-5.445
14727,-77,0.0265315,-5.49343
14728.5,18,0.017056,-5.471
14730,41,0.0952969,-5.45548
14731.5,9,0.26342,-5.40789
14733,-92,0.12616,-5.44689
14734.5,-27,0.123182,-5.44018
14736,-63,0.0885286,-5.50413
14737.5,10,0.102607,-5.44835
14739,-81,0.229308,-5.46932
14740.5,-38,0.0113707,-5.50056
14742,-27,0.123453,-5.47037
14743.5,-7,0.224976,-5.5079
14745,-78,0.0969213,-5.53788
14746.5,-25,0.275603,-5.41061
14748,2,0.0869043,-5.43724
14749.5,-81,0.362236,-5.47792
14751,-27,0.172726,-5.4385
14752.5,-61,0.215501,-5.49532
14754,8,0.160543,-5.32528
14755.5,-37,0.149714,-5.53537
14757,2,0.105043,-5.39153
14758.5,-107,0.116685,-5.53306
14760,-8,0.0793238,-5.48966
14761.5,-36,0.135636,-5.38252
14763,14,0.264774,-5.47247
14764.5,-84,0.0934018,-5.46156
14766,-26,0.141321,-5.43032
14767.5,-33,0.191135,-5.45779
14769,8,0.142675,-5.51063
14770.5,-57,0.340037,-5.48316
14772,6,0.183013,-5.45821
14773.5,-8,0.197091,-5.393
14775,-8,0.274791,-5.43011
14776.5,-30,0.281288,-5.4016
14778,-74,0.170018,-5.34436
14779.5,44,0.221998,-5.5383
14781,-53,0.206567,-5.47205
14782.5,58,0.171372,-5.46408
14784,-65,0.148631,-5.39489
14785.5,23,0.154045,-5.33618
14787,-70,0.310256,-5.53684
14788.5,8,0.199799,-5.37392
14790,-42,0.177057,-5.46345
14791.5,-17,0.183826,-5.55109
14793,-64,0.0498143,-5.46219
14794.5,0,-0.00812189,-5.42361
14796,-52,0.196821,-5.47876
14797.5,-7,0.23364,-5.36428
14799,-96,0.102607,-5.37769
14800.5,-11,0.172455,-5.53998
14802,-24,0.205755,-5.39237
14803.5,-29,0.0950262,-5.49889
14805,-58,0.184908,-5.43116
14806.5,-37,0.202777,-5.55047
14808,-9,0.083114,-5.51377
14809.5,-38,0.271271,-5.46911
14811,-142,0.278852,-5.39048
14812.5,-21,0.237971,-5.43976
14814,39,0.251508,-5.36281
14815.5,44,0.190864,-5.40621
14817,-51,0.223894,-5.40873
14818.5,-119,0.256923,-5.47666
14820,-39,0.0998993,-5.44563
14821.5,-77,0.159731,-5.35778
14823,30,0.195738,-5.40621
14824.5,-42,0.175433,-5.35819
14826,6,0.126972,-5.47121
14827.5,-37,0.170018,-5.41648
14829,29,0.287786,-5.44835
14830.5,-23,0.172455,-5.40076
14832,-27,0.225247,-5.50706
14833.5,-16,0.189511,-5.39363
14835,12,0.203047,-5.32842
14836.5,-30,0.184908,-5.38839
14838,-46,0.206567,-5.36239
14839.5,23,0.291305,-5.44835
14841,1,0.344639,-5.37308
14842.5,16,0.087175,-5.44416
14844,-51,0.182743,-5.35736
14845.5,-34,0.0590191,-5.40852
14847,-49,0.210898,-5.45905
14848.5,30,0.402846,-5.40244
14850,-74,0.31161,-5.44982
14851.5,-11,0.248259,-5.40873
14853,-76,0.131033,-5.33744
14854.5,-2,0.258276,-5.39237
14856,-73,0.122641,-5.37434
14857.5,-6,0.27831,-5.43787
14859,-62,0.236889,-5.39174
14860.5,-46,0.121287,-5.34037
14862,-50,0.328937,-5.50601
14863.5,-35,0.0649751,-5.40369
14865,-57,0.190864,-5.34352
14866.5,2,0.221186,-5.38021
14868,38,0.183013,-5.40139
14869.5,-156,0.280205,-5.37853
14871,-30,0.142133,-5.42215
14872.5,-78,0.249071,-5.4515
14874,59,0.132116,-5.41082
14875.5,-32,0.335163,-5.38566
14877,-52,0.201694,-5.42697
14878.5,-23,0.211711,-5.4754
14880,-126,0.0993578,-5.46324
14881.5,-29,0.144028,-5.52027
14883,18,0.169477,-5.43766
14884.5,61,0.178682,-5.48379
14886,68,0.21523,-5.47813
14887.5,-188,0.232557,-5.36742
14889,-11,0.109646,-5.43137
14890.5,28,0.28183,-5.46848
14892,-43,0.185991,-5.47876
14893.5,-12,0.11506,-5.46806
14895,27,0.263149,-5.51377
14896.5,-74,0.253132,-5.4861
14898,-63,0.304571,-5.49071
14899.5,12,0.148631,-5.4666
14901,-28,0.243386,-5.41145
14902.5,25,0.263149,-5.47079
14904,-47,0.170018,-5.43871
14905.5,-19,0.255569,-5.4125
14907,-56,0.155399,-5.44668
14908.5,7,0.28562,-5.45569
14910,-54,0.189511,-5.3951
14911.5,-14,0.128326,-5.43095
14913,-65,0.114248,-5.38503
14914.5,-13,0.122099,-5.47729
14916,-42,0.27073,-5.47918
14917.5,-3,0.0980042,-5.4949
14919,-92,0.232015,-5.46911
14920.5,-52,0.242574,-5.4081
14922,8,0.141862,-5.38923
14923.5,-16,0.175162,-5.54166
14925,-100,0.240137,-5.45318
14926.5,-32,0.212252,-5.42927
14928,82,0.151338,-5.53768
14929.5,-200,0.128055,-5.44563
14931,-21,0.230391,-5.35107
14932.5,-75,0.197362,-5.42781
14934,18,0.24122,-5.43452
14935.5,-53,0.194113,-5.47645
14937,-57,0.106397,-5.42319
14938.5,28,0.232015,-5.46932
14940,-67,0.136177,-5.42906
14941.5,-26,0.0798653,-5.58213
14943,-19,0.161896,-5.43347
14944.5,34,0.093131,-5.51985
14946,-158,0.194925,-5.54816
14947.5,-15,0.164062,-5.45192
14949,-11,0.0154316,-5.56871
14950.5,132,0.240679,-5.50601
14952,-48,0.151879,-5.36973
14953.5,-66,0.264232,-5.52677
14955,6,0.160001,-5.50224
14956.5,-30,0.0197633,-5.46702
14958,-38,0.127243,-5.42865
14959.5,25,0.134553,-5.46995
14961,-11,0.177869,-5.44311
14962.5,-3,0.139426,-5.53788
14964,-45,0.15567,-5.46408
14965.5,-29,0.131033,-5.41145
14967,-52,0.185721,-5.47519
14968.5,41,0.10017,-5.37476
14970,-42,0.084197,-5.48421
14971.5,-51,0.102336,-5.52006
14973,-74,0.133741,-5.48274
14974.5,-25,0.161896,-5.48274
14976,-52,0.156753,-5.47645
14977.5,8,0.143487,-5.37748
14979,-94,0.124806,-5.42508
14980.5,-1,0.108833,-5.39153
14982,-37,0.204942,-5.48002
14983.5,-66,0.198716,-5.49847
14985,-68,0.0473777,-5.53285
14986.5,-8,0.134823,-5.61777
14988,-1,0.111541,-5.50601
14989.5,-77,0.162709,-5.47687
14991,-39,0.157565,-5.45611
14992.5,-58,0.345451,-5.38482
14994,-10,0.180035,-5.35966
14995.5,-19,0.116143,-5.40873
14997,40,0.0939432,-5.45947
14998.5,-136,0.111811,-5.44856
15000,26,0.176516,-5.47268
15001.5,-46,0.173267,-5.4364
15003,11,0.249884,-5.40223
15004.5,-22,0.203047,-5.49574
15006,19,0.179765,-5.39677
15007.5,-67,0.033029,-5.52342
15009,15,0.251779,-5.48148
15010.5,-3,0.0384436,-5.48127
15012,-4,0.177057,-5.44144
15013.5,-32,0.164333,-5.53788
15015,6,0.150526,-5.34876
15016.5,-45,0.174079,-5.38944
15018,-36,0.276144,-5.40327
15019.5,-12,0.259088,-5.51356
15021,2,0.314588,-5.41963
15022.5,-1,0.201423,-5.43242
15024,-60,0.414758,-5.52216
15025.5,-37,0.151879,-5.49218
15027,-21,0.30782,-5.48295
15028.5,15,0.266127,-5.43556
15030,-157,0.256652,-5.43913
15031.5,5,0.10017,-5.41669
15033,-52,0.267481,-5.41627
15034.5,43,0.263149,-5.51272
15036,-118,0.183013,-5.40139
15037.5,25,0.260984,-5.54627
15039,-126,0.309715,-5.44835
15040.5,-7,0.135365,-5.3605
15042,-48,0.0974627,-5.45003
15043.5,-45,0.354656,-5.39132
15045,-66,0.232286,-5.47876
15046.5,12,0.288598,-5.42865
15048,-45,0.139697,-5.39845
15049.5,-88,0.0998993,-5.40642
15051,-17,0.168394,-5.39782
15052.5,-91,0.227684,-5.36029
15054,24,0.242303,-5.4364
15055.5,-41,0.0544167,-5.54984
15057,1,0.230662,-5.41627
15058.5,-90,0.139155,-5.52447
15060,96,0.157294,-5.35505
15061.5,-169,0.227142,-5.32968
15063,27,0.179223,-5.36553
15064.5,-76,0.167852,-5.46345
15066,120,0.149984,-5.3909
15067.5,-110,0.0565825,-5.56137
15069,54,0.176245,-5.47268
15070.5,-95,0.102877,-5.47058
15072,22,0.119933,-5.50224
15073.5,-60,-0.00054146,-5.53222
15075,-43,0.220374,-5.44102
15076.5,21,0.090153,-5.5599
15078,-44,0.0798653,-5.54061
15079.5,62,0.161084,-5.39824
15081,-25,0.132387,-5.42906
15082.5,-40,0.184638,-5.43116
15084,-51,0.0373607,-5.43053
15085.5,-33,0.087175,-5.49343
15087,-42,0.282913,-5.3215
