time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
12720,21,-0.00840464,-0.144373,-0.0881751,-1.73019,-0.3651,-0.446361,-0.335511,-0.256374,-0.213501,-0.441648,0.0939525,-0.11157,-0.69552,-0.066585,0.223554,0.137418
12721.5,17,-0.0102373,-0.130958,-0.0368343,-1.69386,-0.334538,-0.418508,-0.329998,-0.284566,-0.181718,-0.442988,0.0845572,-0.13174,-0.698802,-0.0717834,0.195086,0.0990943
12723,10,-0.0108174,-0.12093,-0.0712369,-1.74123,-0.265395,-0.443268,-0.350688,-0.309568,-0.267874,-0.415964,0.0772064,-0.15506,-0.710145,-0.0834026,0.144073,0.122632
12724.5,7,0.0314298,-0.134916,-0.058197,-1.75457,-0.339974,-0.435131,-0.320988,-0.316477,-0.287135,-0.41313,0.0838496,-0.167005,-0.687178,-0.0584338,0.189853,0.106742
12726,5,0.0347022,-0.136765,-0.067168,-1.75876,-0.38925,-0.43148,-0.334824,-0.29708,-0.276769,-0.378137,0.0401075,-0.157409,-0.692819,-0.0463728,0.202372,0.117426
12727.5,9,0.0408551,-0.162463,-0.0700651,-1.8055,-0.359842,-0.446551,-0.347872,-0.307094,-0.267079,-0.351278,0.0565376,-0.166536,-0.655569,-0.0227933,0.237149,0.115758
12729,8,0.0271465,-0.150307,-0.0549237,-1.67377,-0.360737,-0.455394,-0.345895,-0.263392,-0.258719,-0.306881,0.0685624,-0.179917,-0.640348,0.00681473,0.209203,0.12957
12730.5,8,0.0255011,-0.169537,-0.0804919,-1.7583,-0.352024,-0.463353,-0.364399,-0.295708,-0.254432,-0.341921,0.0733077,-0.165801,-0.617115,0.016255,0.179818,0.0984789
12732,6,0.0304356,-0.149004,-0.122361,-1.69573,-0.296598,-0.443242,-0.364349,-0.296207,-0.235464,-0.338487,0.0770261,-0.171828,-0.657982,-0.00026393,0.135035,0.116034
12733.5,10,-0.0159119,-0.162995,-0.089788,-1.69995,-0.249094,-0.45871,-0.348793,-0.305195,-0.229546,-0.292841,0.0477777,-0.197921,-0.663492,-0.0249635,0.0853248,0.0995946
12735,10,0.0509025,-0.120872,-0.117046,-1.62759,-0.312217,-0.438015,-0.317493,-0.324793,-0.20839,-0.302741,0.0286361,-0.191693,-0.614684,8.99E-05,0.0796135,0.0880232
12736.5,9,0.00731987,-0.119268,-0.110519,-1.65425,-0.332149,-0.437747,-0.347785,-0.350597,-0.191148,-0.315865,0.0848852,-0.196423,-0.594399,0.00644313,0.138893,0.0219974
12738,10,0.00765712,-0.131886,-0.107232,-1.75635,-0.334623,-0.474219,-0.332693,-0.313682,-0.187863,-0.344529,0.0946278,-0.220702,-0.619615,0.021849,0.115129,-0.031381
12739.5,8,0.0362953,-0.147077,-0.127199,-1.75255,-0.313057,-0.501276,-0.337603,-0.324263,-0.173393,-0.303756,0.11997,-0.244169,-0.607608,0.0133019,0.132299,0.0261597
12741,7,0.0497735,-0.118563,-0.117807,-1.80382,-0.337664,-0.524053,-0.367077,-0.3349,-0.193108,-0.308773,0.156589,-0.222013,-0.588793,-0.00436771,0.127533,0.0582002
12742.5,9,0.0308961,-0.162444,-0.11675,-1.7738,-0.325311,-0.527244,-0.354828,-0.34633,-0.171639,-0.268626,0.11165,-0.223064,-0.569572,0.0122639,0.146284,0.0664845
12744,10,0.0753874,-0.181483,-0.136135,-1.66867,-0.22616,-0.510185,-0.336645,-0.369981,-0.186493,-0.286425,0.104352,-0.229824,-0.597651,0.029835,0.161749,0.0674927
12745.5,9,0.0191985,-0.166659,-0.129178,-1.65021,-0.316559,-0.462313,-0.390674,-0.355257,-0.202739,-0.280535,0.11491,-0.242044,-0.656099,0.0184649,0.151687,0.092982
12747,9,-0.00570982,-0.148459,-0.164699,-1.67265,-0.278955,-0.462238,-0.397541,-0.36131,-0.228873,-0.28366,0.0746914,-0.229789,-0.610318,-0.0274835,0.107835,0.0591019
12748.5,8,-0.0409581,-0.149465,-0.202216,-1.63817,-0.235594,-0.465841,-0.338697,-0.398313,-0.234047,-0.305012,0.0506486,-0.238459,-0.583606,-0.0633424,0.132318,0.10155
12750,8,-0.0352585,-0.136308,-0.217492,-1.69697,-0.25843,-0.494259,-0.338234,-0.385582,-0.165673,-0.313695,0.0372969,-0.265317,-0.607994,-0.0669853,0.126609,0.0740664
12751.5,9,-0.0445634,-0.118075,-0.16764,-1.77918,-0.270655,-0.51564,-0.310376,-0.377465,-0.192995,-0.290331,0.0219656,-0.275603,-0.630324,-0.0599976,0.131346,0.0803611
12753,8,-0.00375316,-0.157147,-0.205232,-1.81801,-0.222177,-0.502364,-0.300218,-0.390206,-0.177653,-0.269303,0.0816441,-0.263544,-0.592078,-0.0555884,0.121503,0.0892503
12754.5,10,-0.0514933,-0.118677,-0.233148,-1.87445,-0.279664,-0.495661,-0.31792,-0.41244,-0.217808,-0.297147,0.111047,-0.243326,-0.627822,-0.0631878,0.156844,0.122235
12756,9,-0.0955287,-0.159734,-0.202068,-1.87837,-0.27549,-0.475466,-0.330273,-0.428738,-0.219051,-0.314622,0.114306,-0.213826,-0.675625,-0.0526757,0.124232,0.144668
12757.5,8,-0.0907874,-0.17572,-0.148213,-1.87409,-0.307422,-0.486663,-0.347356,-0.4267,-0.218731,-0.331613,0.118896,-0.189214,-0.703014,-0.0189227,0.0873578,0.129798
12759,8,-0.0886587,-0.218999,-0.140787,-1.85852,-0.265973,-0.529783,-0.41821,-0.460505,-0.240748,-0.310671,0.0644678,-0.188378,-0.696395,-0.0320684,0.113888,0.136565
12760.5,11,-0.133789,-0.188151,-0.148155,-1.91481,-0.283392,-0.512995,-0.472434,-0.450093,-0.196167,-0.314996,0.0928257,-0.171478,-0.682811,-0.0564795,0.0996779,0.127341
12762,9,-0.108114,-0.203341,-0.176602,-1.97133,-0.244346,-0.518341,-0.434139,-0.458542,-0.200294,-0.329843,0.047081,-0.176614,-0.680881,-0.0518437,0.0638484,0.0710849
12763.5,9,-0.104253,-0.201159,-0.169665,-1.92065,-0.255601,-0.48906,-0.396094,-0.448697,-0.208685,-0.30655,0.0307714,-0.173486,-0.667705,-0.034947,0.103074,0.0684092
12765,8,-0.0895504,-0.200986,-0.167489,-1.94925,-0.220523,-0.541906,-0.404805,-0.447262,-0.2112,-0.347943,0.0564219,-0.169701,-0.67148,-0.0255239,0.155305,0.0970307
12766.5,10,-0.155976,-0.21029,-0.161464,-1.89687,-0.225833,-0.510793,-0.430542,-0.46379,-0.20411,-0.346435,0.108235,-0.142397,-0.694326,-0.0348284,0.155291,0.0881336
12768,6,-0.184752,-0.250368,-0.178227,-1.85364,-0.241317,-0.524226,-0.413736,-0.4382,-0.231187,-0.381733,0.150447,-0.116208,-0.629469,-0.0523121,0.20136,0.0877829
12769.5,8,-0.137407,-0.247575,-0.180371,-1.90456,-0.29808,-0.444005,-0.45409,-0.43633,-0.254836,-0.361256,0.145899,-0.141727,-0.656898,-0.0443335,0.151131,0.0975418
12771,62,-0.159486,-0.227931,-0.181562,-1.79417,-0.221877,-0.444711,-0.431947,-0.436503,-0.277918,-0.378219,0.1291,-0.0778188,-0.662517,-0.0646262,0.156707,0.0507132
12772.5,-52,-0.160645,-0.206416,-0.117555,-1.81783,-0.267498,-0.514055,-0.471673,-0.416612,-0.303729,-0.408653,0.114532,-0.0651926,-0.650795,-0.0627906,0.176772,0.0641791
12774,0,-0.156877,-0.220547,-0.102102,-1.9895,-0.193163,-0.521918,-0.487143,-0.417272,-0.334874,-0.417927,0.135674,-0.0838639,-0.695157,-0.0690915,0.158625,0.0690447
12775.5,25,-0.18877,-0.203861,-0.138482,-1.99168,-0.150054,-0.517979,-0.462888,-0.369976,-0.358587,-0.393409,0.128736,-0.0925942,-0.673689,-0.0738946,0.0938602,0.0371553
12777,19,-0.171497,-0.240235,-0.157174,-1.94092,-0.146945,-0.568458,-0.42853,-0.343373,-0.361222,-0.417269,0.0501201,-0.0733231,-0.618523,-0.0867487,0.14137,0.0350517
12778.5,10,-0.162366,-0.244592,-0.145154,-2.00264,-0.140578,-0.577698,-0.40238,-0.35544,-0.299197,-0.419782,0.0694162,-0.0860141,-0.58794,-0.0867496,0.117829,0.0351734
12780,6,-0.123141,-0.208371,-0.208659,-1.9254,-0.203846,-0.54458,-0.37467,-0.372241,-0.298058,-0.427522,0.0519779,-0.115844,-0.64507,-0.102078,0.154478,0.0630886
12781.5,9,-0.0701962,-0.235346,-0.221073,-1.8676,-0.245322,-0.519493,-0.348537,-0.350237,-0.29955,-0.421847,0.0644587,-0.144952,-0.63128,-0.0818927,0.163481,0.0708842
12783,7,-0.0856305,-0.276753,-0.203772,-1.87611,-0.245772,-0.515273,-0.403167,-0.321896,-0.280748,-0.410841,0.101657,-0.154033,-0.617344,-0.103201,0.145252,0.107318
12784.5,8,-0.0738597,-0.241919,-0.162318,-1.85644,-0.228332,-0.496264,-0.384326,-0.340566,-0.272099,-0.420739,0.0898338,-0.160268,-0.613953,-0.0888323,0.143893,0.0941681
12786,7,-0.103897,-0.247641,-0.210056,-1.82115,-0.179327,-0.490171,-0.350069,-0.296486,-0.28734,-0.403945,0.0863749,-0.181704,-0.616621,-0.0844316,0.110225,0.112154
12787.5,12,-0.0485994,-0.236172,-0.194597,-1.69567,-0.2066,-0.520352,-0.349662,-0.268322,-0.321922,-0.411583,0.118619,-0.186463,-0.585846,-0.106064,0.181019,0.110207
12789,11,-0.0426703,-0.172158,-0.168851,-1.60226,-0.146683,-0.53755,-0.347506,-0.27156,-0.337937,-0.440788,0.0868688,-0.177506,-0.594757,-0.12351,0.182196,0.0729927
12790.5,8,-0.0384032,-0.14088,-0.170085,-1.69589,-0.183168,-0.57191,-0.34318,-0.268163,-0.330405,-0.389546,0.0245937,-0.191405,-0.598201,-0.153959,0.17244,0.0822157
12792,10,0.0210372,-0.15645,-0.16269,-1.8114,-0.1363,-0.61752,-0.347041,-0.317079,-0.314273,-0.388512,0.0248967,-0.183568,-0.602826,-0.159964,0.188111,0.123158
12793.5,8,-0.0238358,-0.1541,-0.129042,-1.76305,-0.158359,-0.623952,-0.364834,-0.316184,-0.308747,-0.400221,-0.000243701,-0.179744,-0.554364,-0.153511,0.204566,0.110842
12795,11,-0.0358869,-0.155821,-0.142392,-1.69414,-0.24721,-0.593027,-0.380847,-0.320575,-0.29658,-0.367362,0.0727048,-0.193096,-0.564517,-0.138304,0.194924,0.145295
12796.5,10,-0.0707906,-0.155323,-0.126673,-1.67509,-0.154681,-0.550508,-0.399435,-0.361651,-0.278074,-0.421213,0.0554901,-0.187028,-0.568697,-0.123317,0.207876,0.096109
12798,10,-0.0583654,-0.16766,-0.174278,-1.75949,-0.14635,-0.529549,-0.406022,-0.367807,-0.249187,-0.430916,0.0615427,-0.209017,-0.557586,-0.0882836,0.174393,0.120349
12799.5,6,0.024456,-0.196149,-0.137992,-1.79053,-0.236402,-0.530093,-0.333206,-0.389682,-0.268878,-0.445548,0.0912981,-0.197804,-0.590678,-0.0933365,0.142377,0.132493
12801,9,-0.0111359,-0.224345,-0.136395,-1.78527,-0.230607,-0.595094,-0.358944,-0.371503,-0.254222,-0.430486,0.123602,-0.206444,-0.604444,-0.0669405,0.12908,0.128512
12802.5,10,-0.00948767,-0.227478,-0.109074,-1.7532,-0.181374,-0.591706,-0.387477,-0.36368,-0.254342,-0.426622,0.0791998,-0.220679,-0.642764,-0.0666087,0.0743229,0.15475
12804,9,-0.0293889,-0.240525,-0.122202,-1.72043,-0.265545,-0.584985,-0.458495,-0.390051,-0.242578,-0.403341,0.0331603,-0.244148,-0.642551,-0.0836616,0.0828779,0.13323
12805.5,7,-0.0430232,-0.2042,-0.0700467,-1.70656,-0.275869,-0.545368,-0.485425,-0.384457,-0.2471,-0.40809,0.0281869,-0.215535,-0.656087,-0.0836821,0.078822,0.141265
12807,10,-0.0873709,-0.156423,-0.0955816,-1.73313,-0.280402,-0.557966,-0.539489,-0.363831,-0.258006,-0.36686,0.0800614,-0.173958,-0.664457,-0.102064,0.0920993,0.173079
12808.5,11,-0.0502992,-0.165837,-0.0778885,-1.70822,-0.217862,-0.573501,-0.505823,-0.310742,-0.251632,-0.357982,0.0775798,-0.138154,-0.661312,-0.131333,0.0607894,0.162219
12810,9,-0.0516847,-0.166128,-0.091916,-1.7854,-0.156818,-0.582237,-0.473137,-0.347233,-0.290504,-0.393811,0.0654021,-0.165031,-0.635983,-0.11068,0.0627041,0.15043
12811.5,8,-0.0850086,-0.141333,-0.0797663,-1.83143,-0.110206,-0.568071,-0.523062,-0.313995,-0.304984,-0.408782,0.0538898,-0.218609,-0.584206,-0.088623,0.0916996,0.0918645
12813,9,-0.0850616,-0.133847,-0.0976734,-1.81036,-0.119409,-0.54116,-0.531007,-0.322318,-0.269809,-0.435318,0.0573401,-0.214834,-0.663445,-0.0992812,0.1272,0.0947675
12814.5,9,-0.0824362,-0.153956,-0.116378,-1.84217,-0.0967617,-0.575683,-0.485662,-0.3454,-0.264413,-0.430128,0.0571307,-0.218864,-0.67146,-0.0792313,0.124354,0.0679625
12816,10,-0.148504,-0.140862,-0.10585,-1.9001,-0.0525864,-0.562172,-0.487802,-0.34687,-0.317117,-0.439361,0.0972714,-0.210541,-0.677148,-0.095745,0.141542,0.0821213
12817.5,8,-0.122427,-0.143139,-0.101181,-1.90341,-0.068741,-0.526935,-0.489133,-0.314782,-0.354117,-0.435452,0.183119,-0.186258,-0.620873,-0.0949909,0.167826,0.0239394
12819,8,-0.118203,-0.161296,-0.0995675,-1.85367,-0.111831,-0.511481,-0.467661,-0.333049,-0.305395,-0.38685,0.222263,-0.191854,-0.567938,-0.0921432,0.146341,0.0602318
12820.5,8,-0.145945,-0.155393,-0.123999,-1.86943,-0.0970792,-0.475018,-0.51515,-0.354316,-0.279172,-0.399568,0.244233,-0.208516,-0.595418,-0.105775,0.173086,0.0969247
12822,10,-0.118519,-0.14957,-0.133785,-1.82894,-0.146853,-0.495701,-0.495849,-0.357493,-0.239743,-0.458626,0.266768,-0.210272,-0.586975,-0.127009,0.149665,0.111814
12823.5,9,-0.0986483,-0.179612,-0.08343,-1.90967,-0.140495,-0.558372,-0.503533,-0.346988,-0.224043,-0.435515,0.250588,-0.229614,-0.606068,-0.0830751,0.13846,0.094588
12825,9,-0.106426,-0.154492,-0.0917266,-1.8261,-0.115739,-0.538201,-0.540873,-0.380968,-0.236894,-0.431569,0.276355,-0.200839,-0.615626,-0.0926976,0.18198,0.108905
12826.5,11,-0.0856255,-0.158218,-0.095126,-1.76456,-0.185059,-0.54155,-0.538089,-0.337303,-0.216443,-0.389255,0.237118,-0.215635,-0.581519,-0.0660762,0.153907,0.139119
12828,-3,-0.104863,-0.183304,-0.0752599,-1.77167,-0.207001,-0.498934,-0.579728,-0.367425,-0.193719,-0.401733,0.213959,-0.197947,-0.587431,-0.0385021,0.138987,0.139311
12829.5,37,-0.109346,-0.176991,-0.0950967,-1.78001,-0.15775,-0.462678,-0.567093,-0.366321,-0.186579,-0.381784,0.275984,-0.181704,-0.557669,-0.0240964,0.131201,0.113694
12831,54,-0.140646,-0.196365,-0.124413,-1.86368,-0.230007,-0.492462,-0.548563,-0.348622,-0.221884,-0.361301,0.344513,-0.135114,-0.564059,0.0099799,0.135008,0.124085
12832.5,-49,-0.118562,-0.183376,-0.132678,-1.83353,-0.216523,-0.465244,-0.5468,-0.330094,-0.23603,-0.381209,0.342656,-0.17489,-0.606417,0.0191037,0.136084,0.111677
12834,8,-0.148406,-0.181402,-0.0654245,-1.75953,-0.211526,-0.503163,-0.524334,-0.347202,-0.276103,-0.410081,0.34209,-0.188082,-0.625474,0.000275508,0.120595,0.0517483
12835.5,24,-0.173127,-0.173233,-0.111759,-1.81009,-0.172529,-0.477498,-0.54289,-0.331415,-0.224389,-0.432273,0.279154,-0.178317,-0.64148,-0.00770485,0.0991312,0.0441556
12837,17,-0.111976,-0.19196,-0.129795,-1.7443,-0.256394,-0.496359,-0.523201,-0.322404,-0.243682,-0.450982,0.247924,-0.176633,-0.633388,0.00579013,0.123073,0.0562623
12838.5,7,-0.162794,-0.176088,-0.159338,-1.81591,-0.333063,-0.446723,-0.513833,-0.345106,-0.214996,-0.470348,0.280034,-0.200631,-0.606657,-0.0161892,0.112177,0.101009
12840,8,-0.158276,-0.18149,-0.180012,-1.82374,-0.283102,-0.469186,-0.516736,-0.359228,-0.21724,-0.492413,0.234905,-0.205435,-0.633697,-0.0265718,0.127761,0.0844602
12841.5,9,-0.105025,-0.143909,-0.17902,-1.77024,-0.294049,-0.45059,-0.498469,-0.394211,-0.208108,-0.476036,0.227988,-0.215895,-0.66566,-0.0239146,0.16953,0.035313
12843,7,-0.108957,-0.165824,-0.193657,-1.7592,-0.256317,-0.461127,-0.503505,-0.397111,-0.247016,-0.498795,0.23005,-0.257605,-0.642184,-0.041622,0.20383,0.0172743
12844.5,10,-0.106081,-0.182736,-0.19241,-1.66725,-0.296115,-0.478478,-0.515792,-0.396008,-0.229149,-0.468719,0.148484,-0.2073,-0.576059,-0.0488829,0.218713,0.036099
12846,10,-0.121134,-0.1977,-0.150983,-1.64503,-0.30814,-0.464723,-0.462424,-0.376826,-0.214509,-0.456818,0.118167,-0.214667,-0.568789,-0.0682869,0.188848,0.0292652
12847.5,9,-0.141633,-0.194293,-0.12775,-1.6758,-0.309446,-0.461259,-0.429902,-0.345454,-0.206009,-0.374901,0.07928,-0.252301,-0.542416,-0.107006,0.215103,0.0601892
12849,9,-0.134954,-0.166426,-0.142338,-1.76598,-0.343931,-0.442931,-0.433443,-0.322788,-0.217785,-0.390921,0.0912404,-0.232884,-0.59304,-0.0994866,0.152685,0.0638419
12850.5,8,-0.108093,-0.168193,-0.137348,-1.68507,-0.310727,-0.468396,-0.401433,-0.32058,-0.243854,-0.407024,0.109739,-0.235755,-0.599325,-0.0823081,0.178325,0.0699501
12852,9,-0.0630683,-0.149839,-0.146909,-1.67669,-0.221363,-0.437815,-0.4114,-0.315622,-0.24609,-0.437527,0.112577,-0.230265,-0.599261,-0.0697394,0.123345,0.0593283
12853.5,11,-0.0728,-0.132554,-0.181397,-1.63595,-0.259898,-0.445434,-0.392929,-0.333805,-0.236231,-0.46161,0.0841929,-0.201103,-0.583188,-0.0750561,0.147687,0.0618581
12855,9,-0.0607084,-0.124157,-0.178788,-1.67348,-0.249373,-0.472747,-0.353636,-0.33495,-0.264772,-0.449156,0.12218,-0.193911,-0.579781,-0.080275,0.167244,0.0439858
12856.5,11,-0.0776261,-0.0999799,-0.165346,-1.73656,-0.183988,-0.449074,-0.323641,-0.353799,-0.297294,-0.412245,0.123773,-0.220702,-0.561843,-0.0888761,0.166977,0.0452289
12858,8,-0.0971289,-0.121941,-0.175435,-1.7406,-0.245295,-0.481267,-0.325281,-0.323245,-0.336636,-0.421581,0.116368,-0.193465,-0.557138,-0.0705897,0.213288,0.0717357
12859.5,10,-0.0515967,-0.145798,-0.161219,-1.68957,-0.252885,-0.496604,-0.349425,-0.365911,-0.330674,-0.412709,0.121305,-0.194142,-0.538413,-0.0586145,0.165627,0.06698
12861,8,-0.0640794,-0.136331,-0.158039,-1.53623,-0.245441,-0.518275,-0.332976,-0.323751,-0.325667,-0.39419,0.0821041,-0.176988,-0.54139,-0.0487043,0.156118,0.0344911
12862.5,8,-0.0779869,-0.137783,-0.171077,-1.54469,-0.230414,-0.533583,-0.322944,-0.274299,-0.300655,-0.396483,0.069474,-0.203857,-0.552077,-0.0580043,0.12781,0.0572359
12864,8,-0.0798113,-0.140112,-0.166541,-1.56011,-0.202614,-0.5311,-0.309142,-0.307009,-0.302248,-0.384222,0.0669463,-0.157312,-0.573517,-0.0730258,0.140891,0.05796
12865.5,10,-0.0648801,-0.114851,-0.126962,-1.66967,-0.174025,-0.501593,-0.300897,-0.329395,-0.26159,-0.403523,0.0900842,-0.150947,-0.565738,-0.0895816,0.14467,0.0223433
12867,8,-0.0423536,-0.128167,-0.15568,-1.64916,-0.161381,-0.491819,-0.284528,-0.331352,-0.269967,-0.439432,0.124167,-0.161688,-0.559118,-0.0587894,0.108103,0.0700788
12868.5,8,0.00572029,-0.0971971,-0.137893,-1.59555,-0.12264,-0.472009,-0.296641,-0.356872,-0.24405,-0.425404,0.144346,-0.150041,-0.569558,-0.0722864,0.102935,0.0852349
12870,9,0.0163752,-0.0828752,-0.104876,-1.71328,-0.136548,-0.478831,-0.318877,-0.395061,-0.228998,-0.418677,0.13654,-0.170885,-0.569039,-0.079662,0.0827671,0.08598
12871.5,10,-0.0419317,-0.103735,-0.138021,-1.80167,-0.170478,-0.481824,-0.344855,-0.408271,-0.240994,-0.403775,0.199678,-0.158641,-0.623865,-0.100326,0.120101,0.0806059
12873,10,-0.0644693,-0.137338,-0.13753,-1.76796,-0.242652,-0.416333,-0.358093,-0.413106,-0.244596,-0.436289,0.186339,-0.118232,-0.608382,-0.0970893,0.148059,0.079396
12874.5,10,-0.0761994,-0.121814,-0.10344,-1.75324,-0.277868,-0.418233,-0.364043,-0.421912,-0.24388,-0.457124,0.0975436,-0.145163,-0.622666,-0.118035,0.188268,0.139157
12876,9,-0.0712525,-0.135712,-0.0746077,-1.7107,-0.172756,-0.460853,-0.3861,-0.394942,-0.220211,-0.449754,0.0933138,-0.107071,-0.5951,-0.0887352,0.184488,0.135719
12877.5,9,-0.0470195,-0.140038,-0.0682562,-1.65094,-0.173325,-0.461448,-0.364194,-0.382548,-0.234165,-0.4052,0.0983463,-0.102823,-0.580206,-0.0568708,0.191431,0.0774162
12879,10,-0.0792061,-0.126545,-0.0887934,-1.68893,-0.122683,-0.427366,-0.407712,-0.379932,-0.242767,-0.47212,0.0923788,-0.0747784,-0.569089,-0.0484364,0.194858,0.0362271
12880.5,10,-0.0798394,-0.137157,-0.0754768,-1.73484,-0.133017,-0.414001,-0.393786,-0.370895,-0.226045,-0.468727,0.0765115,-0.0928141,-0.566329,-0.0198789,0.155153,0.0704847
12882,10,-0.10019,-0.123442,-0.0893757,-1.7703,-0.124474,-0.410365,-0.399149,-0.379839,-0.225385,-0.442921,0.126316,-0.0996805,-0.551261,-0.0149991,0.0836822,0.0892271
12883.5,7,-0.0254825,-0.131552,-0.0911614,-1.75144,-0.201249,-0.408665,-0.424258,-0.391229,-0.245657,-0.457616,0.153461,-0.109736,-0.556766,-0.0262237,0.097414,0.0722447
12885,9,-0.0384381,-0.160327,-0.0905499,-1.73642,-0.187072,-0.46011,-0.381236,-0.312384,-0.225048,-0.431658,0.23148,-0.121046,-0.578118,-0.0624978,0.088613,0.0767067
12886.5,7,-0.0313866,-0.143527,-0.119211,-1.76977,-0.207622,-0.451862,-0.427226,-0.29451,-0.23672,-0.452114,0.248661,-0.137685,-0.574455,-0.0613089,0.136177,0.0791106
12888,9,-0.035198,-0.157299,-0.122451,-1.8076,-0.226118,-0.446013,-0.382714,-0.260233,-0.29723,-0.441452,0.272964,-0.104539,-0.601665,-0.0485265,0.140898,0.128423
12889.5,-6,-0.0461128,-0.152819,-0.116492,-1.90803,-0.246333,-0.48061,-0.38978,-0.315882,-0.29125,-0.38256,0.304228,-0.077937,-0.587258,-0.0406374,0.150319,0.12364
12891,44,-0.018513,-0.143418,-0.110759,-1.93789,-0.206234,-0.519615,-0.343047,-0.332926,-0.290546,-0.405819,0.355568,-0.114388,-0.581919,-0.0143058,0.182778,0.173739
12892.5,47,0.00899988,-0.111946,-0.0963549,-2.00186,-0.15468,-0.486011,-0.360642,-0.285526,-0.283436,-0.386725,0.34211,-0.111992,-0.557665,-0.0147549,0.225158,0.201902
12894,-44,0.0348307,-0.0907796,-0.0870892,-2.00867,-0.174901,-0.47832,-0.320402,-0.294097,-0.275958,-0.365749,0.315633,-0.0962716,-0.552997,-0.022389,0.195589,0.230069
12895.5,13,0.00996299,-0.071986,-0.0850361,-2.0597,-0.0586721,-0.499197,-0.328928,-0.290674,-0.264911,-0.369622,0.334896,-0.147037,-0.51867,-0.0340314,0.196719,0.19457
12897,25,0.0469245,-0.0581398,-0.0513883,-2.00019,-0.108717,-0.505398,-0.277542,-0.323232,-0.277273,-0.304009,0.350575,-0.167859,-0.539256,-0.0478352,0.135198,0.216217
12898.5,15,0.0433012,-0.0175539,-0.0691751,-2.02669,-0.163275,-0.482657,-0.293932,-0.307986,-0.247387,-0.324169,0.31386,-0.166252,-0.549775,-0.0575114,0.104281,0.230864
12900,9,0.0534058,-0.0255142,-0.0293482,-2.04468,-0.195722,-0.450126,-0.291384,-0.320993,-0.223368,-0.307341,0.242145,-0.185475,-0.574496,-0.0359992,0.0745739,0.21624
12901.5,8,-0.00700031,-0.0395817,-0.0419436,-1.99057,-0.165443,-0.467003,-0.253894,-0.324161,-0.23089,-0.301466,0.227322,-0.1989,-0.543358,-0.0232897,0.123542,0.220407
12903,7,0.0059959,-0.0632365,-0.113182,-1.90673,-0.139382,-0.438136,-0.311425,-0.316989,-0.226149,-0.305869,0.272542,-0.23262,-0.538976,-0.0318055,0.143162,0.201993
12904.5,5,-0.0309576,-0.0717421,-0.0889218,-1.86642,-0.157564,-0.417925,-0.263579,-0.347287,-0.251021,-0.29677,0.207721,-0.165113,-0.547998,-0.0219735,0.154708,0.181794
12906,9,-0.0219811,-0.100363,-0.102585,-1.92387,-0.160841,-0.427008,-0.268242,-0.347825,-0.25254,-0.278891,0.210704,-0.131162,-0.588912,-0.0210775,0.166979,0.225271
12907.5,8,-0.0278022,-0.134303,-0.0934363,-1.97948,-0.203049,-0.473996,-0.206818,-0.328264,-0.240597,-0.307882,0.23604,-0.122891,-0.595228,-0.0298145,0.192601,0.207982
12909,11,0.0311127,-0.169962,-0.0829833,-2.02953,-0.237467,-0.468556,-0.227298,-0.367828,-0.231287,-0.296475,0.231772,-0.119967,-0.581084,-0.0415819,0.166758,0.186781
12910.5,8,-0.00728322,-0.155778,-0.122385,-2.01599,-0.212531,-0.479394,-0.24931,-0.373367,-0.268956,-0.298849,0.171028,-0.147694,-0.62174,-0.0105287,0.175943,0.121357
12912,10,-0.0536012,-0.143013,-0.0672535,-1.95499,-0.207932,-0.548942,-0.297755,-0.371669,-0.283792,-0.319525,0.189835,-0.129372,-0.648416,-0.0198868,0.167283,0.123326
12913.5,11,-0.0589334,-0.140473,-0.0767979,-1.87666,-0.238293,-0.565379,-0.328827,-0.381649,-0.30254,-0.329706,0.155382,-0.131614,-0.638486,-0.0151508,0.178768,0.130336
12915,9,-0.0193592,-0.122846,-0.0513692,-1.85888,-0.239446,-0.558668,-0.319807,-0.403995,-0.251061,-0.268927,0.212216,-0.167865,-0.625354,-0.0223115,0.188163,0.16969
12916.5,10,-0.020631,-0.152237,-0.0551068,-1.77844,-0.227398,-0.583048,-0.389836,-0.390696,-0.243223,-0.264787,0.239058,-0.177561,-0.593325,-0.0182006,0.160883,0.175288
12918,9,0.0461207,-0.0871561,-0.0532938,-1.79196,-0.243915,-0.59555,-0.414087,-0.410282,-0.252717,-0.274964,0.191949,-0.190162,-0.609877,-0.0279483,0.187584,0.143655
12919.5,7,0.0441817,-0.103241,-0.0302155,-1.81976,-0.246885,-0.555926,-0.366713,-0.360715,-0.228165,-0.332999,0.141264,-0.251562,-0.636977,-0.0167668,0.155189,0.120424
12921,11,0.034952,-0.125132,-0.0723056,-1.74909,-0.251937,-0.521838,-0.380749,-0.375132,-0.219019,-0.348996,0.180173,-0.216717,-0.667468,-0.00453461,0.198447,0.131352
12922.5,10,0.0357337,-0.112108,-0.0462169,-1.67182,-0.23864,-0.528922,-0.393977,-0.30792,-0.205751,-0.352016,0.172653,-0.231862,-0.665547,-0.00943122,0.148979,0.151664
12924,8,-0.00847049,-0.103965,-0.0471417,-1.68624,-0.259982,-0.544214,-0.384407,-0.295318,-0.211078,-0.350522,0.165332,-0.267454,-0.671445,-0.0384196,0.133141,0.158662
