time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
13809,122,0.440763,0.110177,-0.00174026,0.476552,-0.128987,0.364107,-0.315297,0.0134649,0.189786,-0.0858855,0.0782068,0.531276,0.0572527,0.45033,0.661985,0.0905162
13810.5,5,0.429216,0.102533,-0.0108592,0.461155,-0.120206,0.373444,-0.306826,-0.00192791,0.177288,-0.0855124,0.0637223,0.504662,0.0716374,0.4447,0.600027,0.0892649
13812,-87,0.437583,0.0775812,-0.0257778,0.477814,-0.115391,0.399565,-0.342708,0.0491829,0.183941,-0.0719517,0.112074,0.497581,0.0892902,0.451072,0.5796,0.0912588
13813.5,-11,0.43169,0.0866898,-0.0371395,0.462582,-0.124439,0.395308,-0.303216,0.0119078,0.210297,-0.0344997,0.0828947,0.476747,0.0964064,0.405965,0.524467,0.0653623
13815,27,0.43413,0.071756,0.00658583,0.469217,-0.137473,0.387245,-0.267239,-0.00182433,0.210562,-0.0218324,0.0705665,0.457193,0.10709,0.395238,0.607709,0.058046
13816.5,-1,0.425311,0.0448223,0.0141877,0.452811,-0.159497,0.385013,-0.241385,-0.00941756,0.189197,-0.0475015,0.0709815,0.511502,0.126118,0.420538,0.580861,0.0541915
13818,-24,0.399475,0.0526287,0.0161247,0.432233,-0.123989,0.361849,-0.242916,0.00858049,0.167191,-0.0523694,0.0628736,0.547525,0.150303,0.442037,0.5991,0.0421421
13819.5,-76,0.423725,0.0589315,0.0349051,0.47823,-0.130634,0.332804,-0.237332,0.00847492,0.156027,-0.0852041,0.0561824,0.569099,0.138054,0.413085,0.618342,0.0215472
13821,53,0.406309,0.127252,0.0192821,0.480103,-0.110365,0.334165,-0.219255,-0.00391065,0.180854,-0.0764833,0.0481409,0.572447,0.155483,0.406095,0.54096,0.00301182
13822.5,115,0.403026,0.152115,-0.00562036,0.450112,-0.0669023,0.36342,-0.217777,0.0102759,0.177891,-0.0902753,0.0651358,0.55899,0.14999,0.415692,0.543401,-0.0304407
13824,4,0.384926,0.144132,-0.0368093,0.432419,-0.0795131,0.333954,-0.208616,0.0107533,0.194359,-0.07183,0.0697286,0.572186,0.143762,0.417339,0.57528,-0.00477571
13825.5,-6,0.390493,0.140562,-0.0124773,0.435676,-0.0615253,0.320127,-0.224735,0.0718833,0.136654,-0.0506207,0.131817,0.586474,0.119545,0.40611,0.577116,-0.0276991
13827,12,0.420633,0.139758,-0.0331713,0.450814,-0.0811075,0.351844,-0.22445,0.0594276,0.0816333,-0.0417514,0.100462,0.591298,0.112511,0.500866,0.544846,-0.0350696
13828.5,35,0.405935,0.128674,-0.0223682,0.436248,-0.0755702,0.371927,-0.206791,0.0457091,0.0574216,-0.0387786,0.0839535,0.532168,0.120086,0.485734,0.603436,-0.0534035
13830,17,0.378078,0.156527,-0.0221965,0.431276,-0.0986375,0.400844,-0.192203,0.0102864,0.126983,-0.0523335,0.0505182,0.53238,0.0975947,0.444786,0.629311,-0.0527433
13831.5,8,0.362989,0.148344,-0.0135234,0.418664,-0.0946927,0.420787,-0.187775,0.0112644,0.140209,-0.0795612,0.0763624,0.514493,0.105164,0.441617,0.646945,-0.0938809
13833,-22,0.330993,0.145316,-0.0163012,0.417775,-0.100922,0.454073,-0.180309,0.0512737,0.157359,-0.0714047,0.115171,0.493575,0.115399,0.406353,0.549742,-0.0930731
13834.5,33,0.37018,0.17512,0.0175961,0.418719,-0.0766754,0.404699,-0.220577,0.0328525,0.172486,-0.071077,0.0889128,0.522151,0.0957299,0.394316,0.503248,-0.0342338
13836,-229,0.389615,0.156885,0.0202248,0.437296,-0.058714,0.412622,-0.255513,0.0353363,0.193815,-0.0675761,0.081637,0.495244,0.0827339,0.40954,0.492499,8.03E-07
13837.5,372,0.390239,0.153967,0.0176861,0.454016,-0.036887,0.427949,-0.202988,0.0415849,0.168878,-0.0814573,0.0914454,0.44813,0.0659031,0.41625,0.506854,0.0257418
13839,-21,0.373761,0.144594,0.000687344,0.435061,-0.0460657,0.390179,-0.248384,0.0339148,0.187173,-0.0865364,0.0722042,0.431839,0.0841293,0.375261,0.572069,0.0141972
13840.5,-275,0.357211,0.144351,0.00345813,0.448807,-0.0689953,0.391091,-0.25487,0.0653884,0.177715,-0.0768809,0.110621,0.436861,0.0784976,0.390483,0.541718,0.0428087
13842,-38,0.369853,0.161721,0.010082,0.46612,-0.0626104,0.371021,-0.254182,0.0345193,0.209632,-0.0601758,0.0676532,0.426116,0.0687224,0.345715,0.603447,0.0576386
13843.5,181,0.38691,0.187957,0.00262039,0.453801,-0.0259824,0.368825,-0.263569,0.0574043,0.201322,-0.0437387,0.0936013,0.444566,0.0496558,0.403295,0.605293,0.0682554
13845,77,0.402262,0.202172,-0.0314577,0.487179,-0.0393397,0.378219,-0.254615,0.0890372,0.244149,-0.0555953,0.1113,0.443093,0.0391279,0.382667,0.591407,0.0852208
13846.5,18,0.431397,0.191352,-0.0458653,0.452121,-0.0567656,0.398838,-0.250907,0.0695987,0.189489,-0.0656652,0.10219,0.447794,0.0638825,0.396513,0.63686,0.0696785
13848,-5,0.391011,0.151254,0.0338393,0.464161,-0.0369349,0.403116,-0.281505,0.0320378,0.165602,-0.051284,0.0667289,0.405826,0.054927,0.45092,0.600029,0.0537402
13849.5,25,0.413526,0.127936,0.0454274,0.480519,-0.0152271,0.407494,-0.256835,0.0664582,0.175892,-0.0189043,0.110136,0.423493,0.0331752,0.477007,0.643206,0.068257
13851,20,0.414684,0.113456,0.0259127,0.52256,-0.0435567,0.37838,-0.281619,0.0668356,0.182993,-0.0202199,0.0942758,0.40605,0.0373454,0.504298,0.607154,0.0661115
13852.5,-46,0.431217,0.116567,0.00318664,0.506341,0.000173132,0.407181,-0.313931,0.0764558,0.152966,-0.0147915,0.105244,0.457037,0.0376757,0.526954,0.499796,0.099282
13854,44,0.433017,0.132138,0.0250678,0.474016,0.0153393,0.401633,-0.300811,0.12023,0.189518,-0.00850333,0.149847,0.449899,0.0593665,0.510483,0.620841,0.0885737
13855.5,30,0.427924,0.108081,0.0282401,0.464105,0.00119536,0.411448,-0.275515,0.102187,0.171492,-0.0132635,0.133449,0.469184,0.0705447,0.546502,0.664764,0.096097
13857,-13,0.421619,0.115586,0.0230928,0.500521,0.0332442,0.394367,-0.304523,0.14991,0.152491,-0.034179,0.153221,0.519482,0.0744009,0.603704,0.68168,0.055286
13858.5,24,0.429369,0.14017,0.0158789,0.508012,0.0134496,0.3507,-0.306265,0.158747,0.206682,-0.0103227,0.171622,0.47597,0.0904938,0.585279,0.612098,0.0712083
13860,6,0.419306,0.130249,0.03107,0.472614,0.055339,0.396812,-0.330457,0.137354,0.231999,-0.00728664,0.134671,0.482605,0.109898,0.550901,0.685164,0.0379564
13861.5,-18,0.396135,0.115297,0.00602128,0.472433,0.0227836,0.410548,-0.347009,0.122616,0.267437,-0.0151742,0.135137,0.463268,0.131854,0.533942,0.733962,0.0302606
13863,-458,0.385953,0.124971,0.0221981,0.471108,0.0274536,0.401225,-0.352334,0.0920436,0.300566,-0.0328929,0.114354,0.450284,0.11439,0.532661,0.756679,0.0342548
13864.5,789,0.364396,0.104281,0.0300457,0.428647,0.0146717,0.405,-0.353646,0.0620205,0.253535,-0.0284014,0.0908022,0.477163,0.104449,0.485115,0.700799,0.0296593
13866,165,0.361002,0.0752998,0.0159412,0.422692,-0.00866998,0.37825,-0.345691,0.0505511,0.268611,-0.00291866,0.081722,0.473234,0.0843766,0.507147,0.712698,0.0274734
13867.5,-1011,0.366036,0.0969251,-0.0130156,0.431281,-0.00368542,0.357085,-0.321998,0.0718329,0.276007,0.0226207,0.0818291,0.466485,0.0998998,0.50219,0.740368,0.0403267
13869,-219,0.386918,0.105304,-0.0333976,0.443371,-0.0442351,0.342796,-0.302851,0.0754352,0.245938,0.0219616,0.0900029,0.473265,0.134836,0.460233,0.761031,0.0581349
13870.5,319,0.370945,0.0658593,-0.0279927,0.466458,-0.0323485,0.360875,-0.284747,0.0851988,0.227825,0.00453682,0.1016,0.49865,0.118785,0.445986,0.857366,0.0733823
13872,236,0.389442,0.0797543,-0.0195144,0.43289,-0.0324592,0.394599,-0.302825,0.072164,0.247941,0.0177088,0.084978,0.476503,0.114609,0.457949,0.904492,0.0668241
13873.5,92,0.383199,0.0937055,-0.0196281,0.466616,-0.0863444,0.369419,-0.25862,0.086268,0.239813,0.0323688,0.0920292,0.46099,0.139945,0.433762,0.847965,0.0776924
13875,-1,0.364844,0.089154,-0.00191885,0.415014,-0.0679307,0.363417,-0.330648,0.0804003,0.237126,0.0307349,0.0842398,0.465508,0.124453,0.444405,0.832426,0.0703131
13876.5,-35,0.392901,0.0845758,-0.00869669,0.43309,-0.0667993,0.363038,-0.323687,0.0954364,0.195205,0.031669,0.0952015,0.42418,0.118425,0.464789,0.826922,0.0788825
13878,-47,0.390959,0.113707,0.0244402,0.421749,-0.0799351,0.371689,-0.355708,0.0623149,0.210867,0.0299047,0.0721518,0.43037,0.100165,0.455806,0.792286,0.0678741
13879.5,-37,0.379057,0.115588,0.0408403,0.397884,-0.0971616,0.374715,-0.332319,0.0911993,0.200274,0.019901,0.10391,0.403401,0.0884369,0.453441,0.795037,0.0513363
13881,10,0.403283,0.109331,0.0690235,0.421741,-0.111121,0.399915,-0.322581,0.113935,0.1929,0.0281302,0.128858,0.463491,0.105479,0.477369,0.793271,0.0267019
13882.5,76,0.396345,0.0986384,0.0727048,0.447863,-0.109016,0.401969,-0.344706,0.108561,0.185646,0.0321299,0.115366,0.436023,0.0968569,0.500811,0.819951,0.0408024
13884,0,0.413507,0.109015,0.0553669,0.443473,-0.121791,0.444277,-0.363749,0.135831,0.206894,0.0287166,0.144418,0.409695,0.0704842,0.515554,0.742196,0.0507627
13885.5,5,0.385237,0.073295,0.0389884,0.432257,-0.1127,0.445333,-0.329114,0.145073,0.221388,0.0276483,0.153401,0.447864,0.0403307,0.509121,0.66091,0.0803978
13887,27,0.380102,0.0690979,0.0149548,0.434078,-0.124848,0.453158,-0.307079,0.130566,0.223013,0.027288,0.123118,0.503507,0.0656069,0.471555,0.775737,0.0286763
13888.5,48,0.406118,0.0484538,0.0284313,0.426126,-0.138356,0.414982,-0.259839,0.0856539,0.223241,0.0441961,0.0952568,0.505782,0.059474,0.448549,0.812651,0.035949
13890,43,0.407673,0.0265008,0.0862506,0.4521,-0.182166,0.383797,-0.303466,0.0728245,0.208633,0.0664266,0.0825002,0.53153,0.0601586,0.36874,0.833153,0.0456147
13891.5,45,0.374479,0.0387898,0.0879511,0.445543,-0.183508,0.411527,-0.337944,0.0963938,0.181905,0.0501659,0.119282,0.56555,0.036814,0.368091,0.737117,0.0231125
13893,-48,0.385738,0.0515365,0.108584,0.412613,-0.18909,0.373548,-0.289357,0.0501336,0.14242,0.0501587,0.103113,0.477661,0.0170874,0.312852,0.719942,-0.00532982
13894.5,44,0.382275,0.0150591,0.116053,0.422501,-0.225511,0.396485,-0.270428,0.0313247,0.136819,0.0471466,0.100879,0.46846,-0.00622887,0.379438,0.683284,0.0240643
13896,24,0.337679,0.0210227,0.147041,0.469472,-0.225349,0.40232,-0.289067,0.0633081,0.12252,0.0378233,0.133601,0.515215,0.00851378,0.393607,0.613542,0.0337484
13897.5,-5,0.374821,0.00542709,0.174155,0.453912,-0.198954,0.41048,-0.281479,0.0178482,0.158105,-0.0172555,0.077229,0.50507,0.029056,0.382845,0.644061,0.0397339
13899,3,0.361435,0.00392057,0.143574,0.469261,-0.174169,0.415973,-0.292922,0.00728439,0.1568,-0.0377718,0.0563803,0.508795,0.0443349,0.383328,0.61499,0.00455927
13900.5,32,0.381916,0.00545613,0.114503,0.42466,-0.191237,0.39844,-0.317143,0.00555264,0.12754,-0.020369,0.0553868,0.549508,0.0403293,0.462567,0.641124,-0.0454286
13902,46,0.363001,0.0220181,0.134804,0.425496,-0.193473,0.380015,-0.322844,-0.00980147,0.0956515,-0.0217385,0.0403572,0.543165,0.0330873,0.449358,0.660404,-0.0198249
13903.5,-4,0.391759,0.0289725,0.146879,0.458508,-0.174383,0.381679,-0.289255,-0.0113296,0.0944192,-0.0696588,0.0292537,0.507729,0.0163007,0.466704,0.549133,-0.0447535
13905,6,0.347247,0.0267981,0.134256,0.430967,-0.174701,0.3726,-0.336031,0.0211568,0.0880635,-0.0817287,0.0558108,0.534087,0.0486864,0.452445,0.567718,-0.0203874
13906.5,-3,0.327668,0.0101431,0.131672,0.430882,-0.142305,0.348562,-0.329837,0.0496421,0.0993176,-0.0998052,0.0730483,0.530089,0.0656392,0.473295,0.513773,-0.0335592
13908,35,0.338101,0.00961066,0.0849472,0.413078,-0.10723,0.359982,-0.323827,0.0519519,0.112224,-0.0705885,0.0855331,0.513637,0.0678466,0.455835,0.558509,-0.0450239
13909.5,64,0.342156,0.000939124,0.0619967,0.40461,-0.0959919,0.358625,-0.341912,0.071087,0.0895825,-0.0841685,0.0983848,0.491599,0.0291855,0.467449,0.511139,-0.0467618
13911,16,0.327733,-0.0312014,0.00416947,0.436223,-0.0990027,0.373799,-0.33426,0.0647308,0.0726001,-0.0875739,0.107528,0.51756,0.0604967,0.489341,0.599954,-0.0432556
13912.5,-28,0.35451,-0.0379603,0.00168742,0.483856,-0.0870436,0.349377,-0.319107,0.0457163,0.136015,-0.101459,0.0775916,0.519233,0.0604372,0.520483,0.616284,-0.0494605
13914,35,0.354514,-0.00982813,-0.000546425,0.51946,-0.0773099,0.346965,-0.330703,0.0559435,0.158214,-0.122772,0.0956801,0.489806,0.0982504,0.48051,0.598472,-0.0644053
13915.5,36,0.36123,-0.0587224,-0.00488013,0.491926,-0.0806448,0.349554,-0.31547,0.0867192,0.123566,-0.142555,0.105094,0.505904,0.111958,0.494105,0.646045,-0.0302736
13917,13,0.348686,-0.0461035,-0.0105874,0.49243,-0.059713,0.360347,-0.301326,0.103632,0.117691,-0.168576,0.125279,0.527623,0.144619,0.430077,0.541865,-0.0245161
13918.5,-11,0.362181,-0.0335417,-0.0123682,0.435631,-0.0805058,0.333568,-0.28033,0.0920144,0.109934,-0.171355,0.111337,0.543555,0.174228,0.430921,0.631848,0.00250646
13920,18,0.38689,-0.0405485,-0.00183841,0.419386,-0.0657642,0.349661,-0.266219,0.12445,0.0936937,-0.137187,0.152303,0.529371,0.201946,0.46727,0.599758,0.0104461
13921.5,13,0.398113,-0.0208318,0.000926807,0.460565,-0.0810623,0.359914,-0.233941,0.0889292,0.077226,-0.108641,0.127783,0.487281,0.175547,0.438973,0.518581,0.021492
13923,47,0.385667,-0.037061,0.0243247,0.467111,-0.0739855,0.366497,-0.230995,0.118664,0.0997484,-0.0789413,0.150949,0.480331,0.197357,0.406515,0.582624,0.0563943
13924.5,-24,0.366033,-0.0135968,0.0298945,0.427956,-0.0616973,0.358142,-0.227038,0.114573,0.102119,-0.108918,0.167356,0.477692,0.241802,0.423696,0.628955,0.111207
13926,1,0.362647,-0.0298266,0.023033,0.430788,-0.0475498,0.364109,-0.240445,0.124436,0.107029,-0.0827979,0.162939,0.500626,0.232383,0.411832,0.61977,0.112177
13927.5,42,0.359256,-0.021543,0.0297645,0.410959,-0.0613238,0.392486,-0.232498,0.104468,0.172248,-0.095758,0.145837,0.507206,0.203368,0.395434,0.581821,0.0970592
13929,17,0.348803,-0.0384239,0.0242067,0.442228,-0.0891613,0.317538,-0.223605,0.110826,0.159035,-0.120847,0.144177,0.501478,0.21662,0.365424,0.549081,0.0900834
13930.5,-176,0.329929,-0.00639012,-0.0200323,0.429392,-0.0511649,0.341845,-0.241271,0.123071,0.146526,-0.0877231,0.141875,0.539306,0.225978,0.330788,0.607247,0.0888754
13932,257,0.319999,0.00147746,-0.0270639,0.448356,-0.0519674,0.34574,-0.236287,0.0947106,0.135268,-0.0983873,0.130515,0.563309,0.250232,0.350458,0.631328,0.0948084
13933.5,571,0.311234,0.0259068,-0.0393295,0.426189,-0.0542337,0.323594,-0.18873,0.074454,0.121742,-0.0869456,0.106559,0.537509,0.230558,0.392946,0.606358,0.100928
13935,200,0.32245,-0.0149953,-0.0242966,0.439078,-0.0711996,0.339627,-0.219454,0.0775433,0.14475,-0.0722397,0.117308,0.478938,0.208999,0.388605,0.616393,0.116186
13936.5,-1061,0.320324,0.0127681,-0.02006,0.409411,-0.0846674,0.335017,-0.207515,0.116694,0.151262,-0.0616093,0.149397,0.517413,0.203075,0.394232,0.59009,0.129529
13938,-1,0.334762,0.0211294,-0.0177959,0.499831,-0.0556129,0.332455,-0.201556,0.105275,0.146937,-0.0766883,0.135265,0.522315,0.199668,0.438062,0.543802,0.137247
13939.5,304,0.34569,0.0269678,0.0147021,0.533838,-0.0431032,0.334908,-0.217511,0.0558694,0.142428,-0.0722255,0.0813517,0.513469,0.190826,0.481323,0.524757,0.159013
13941,195,0.349674,0.00836821,0.0354318,0.560665,-0.0660717,0.349545,-0.229695,0.0610681,0.116149,-0.0642015,0.0806881,0.530816,0.192495,0.505641,0.5585,0.140772
13942.5,102,0.36393,0.0241571,0.00994686,0.557783,-0.0527735,0.354785,-0.274161,0.0479381,0.135396,-0.0796224,0.0510123,0.572138,0.184157,0.547864,0.546467,0.143465
13944,-52,0.359034,0.0417404,0.0556751,0.552572,-0.0595915,0.340991,-0.236738,0.0163057,0.167224,-0.0796752,0.0459111,0.539831,0.16895,0.498797,0.529983,0.15369
13945.5,-54,0.369773,0.0681673,0.0475262,0.562124,-0.0814258,0.361366,-0.232642,0.0327347,0.126121,-0.0811254,0.0603018,0.538875,0.157831,0.511199,0.591472,0.142221
13947,-25,0.347597,0.10665,0.0732339,0.550377,-0.067879,0.342153,-0.235482,0.0593098,0.100855,-0.0798257,0.0861773,0.565331,0.177989,0.47978,0.627024,0.131509
13948.5,26,0.340547,0.110442,0.0710732,0.524982,-0.072929,0.359504,-0.302863,0.0466064,0.0972507,-0.0738469,0.0791751,0.563834,0.177947,0.462943,0.62934,0.138639
13950,13,0.339021,0.122529,0.051059,0.457372,-0.07593,0.393894,-0.25996,0.0326652,0.119931,-0.0572448,0.066815,0.561281,0.177481,0.535492,0.654038,0.120095
13951.5,23,0.346082,0.0953371,0.0397578,0.444765,-0.0943291,0.422201,-0.272249,0.0615046,0.135714,-0.0623407,0.0890101,0.501939,0.147539,0.513719,0.683334,0.126026
13953,-31,0.353985,0.104839,0.050754,0.434873,-0.103683,0.438421,-0.240674,0.0816911,0.126463,-0.082356,0.0952542,0.523653,0.144123,0.421038,0.81288,0.117324
13954.5,49,0.372113,0.109294,0.0219299,0.423645,-0.0956304,0.470473,-0.253587,0.080796,0.151778,-0.10077,0.0962294,0.515075,0.125646,0.437403,0.734419,0.129382
13956,67,0.383437,0.14535,0.0726552,0.416155,-0.0932731,0.465207,-0.198209,0.101812,0.158512,-0.0886897,0.113666,0.531056,0.109017,0.447682,0.710447,0.154276
13957.5,32,0.372287,0.145031,0.0333806,0.404764,-0.0986146,0.481887,-0.218414,0.1275,0.196053,-0.0848301,0.132185,0.530174,0.122076,0.429606,0.698767,0.150938
13959,3,0.347967,0.0955901,0.0465634,0.436652,-0.0547833,0.465431,-0.248346,0.138327,0.195582,-0.0436857,0.146026,0.55027,0.110082,0.384103,0.623236,0.114394
13960.5,26,0.376851,0.0527796,0.0829509,0.451402,-0.0737529,0.46728,-0.286596,0.151584,0.203183,-0.0799936,0.166762,0.54144,0.114264,0.410517,0.558086,0.0643428
13962,41,0.379956,0.0549712,0.0875627,0.471361,-0.0957152,0.455987,-0.278384,0.162261,0.178852,-0.0852191,0.183203,0.534298,0.0938519,0.443186,0.530546,0.0871597
13963.5,14,0.407191,0.0795931,0.0708042,0.468981,-0.0683867,0.4564,-0.258377,0.113929,0.173929,-0.0963341,0.137218,0.513005,0.100084,0.382979,0.517067,0.134996
13965,-15,0.426538,0.115246,0.0740493,0.469163,-0.0407029,0.46497,-0.233844,0.112067,0.15561,-0.091109,0.131169,0.502278,0.0780952,0.352943,0.527551,0.122276
13966.5,6,0.436378,0.0955292,0.0674188,0.483278,-0.0495,0.420589,-0.226557,0.0920817,0.14221,-0.0886105,0.120072,0.516727,0.0638676,0.357687,0.549708,0.0519365
13968,23,0.414082,0.0794705,0.0673885,0.451225,-0.0399178,0.436971,-0.240447,0.0673222,0.149901,-0.0685284,0.0957467,0.550621,0.0572669,0.347975,0.629013,0.0619534
13969.5,36,0.429127,0.0664635,0.0609078,0.448824,-0.0683517,0.448277,-0.206831,0.0753888,0.116393,-0.0558646,0.0881914,0.545372,0.0583861,0.416768,0.669292,0.0647285
13971,0,0.414268,0.0600581,0.0486217,0.464972,-0.0599725,0.447875,-0.243577,0.063335,0.102285,-0.0538849,0.0753335,0.544264,0.0771501,0.36111,0.687168,0.0485052
13972.5,-18,0.412255,0.0516428,0.0303363,0.409465,-0.0629824,0.453595,-0.263161,0.0422027,0.0874273,-0.0380768,0.0613383,0.473768,0.0782065,0.394271,0.693363,0.025324
13974,47,0.4502,0.0397318,0.0288515,0.405428,-0.0569415,0.445257,-0.256423,0.0781149,0.105226,-0.0306624,0.0931681,0.504325,0.0838638,0.370732,0.714486,0.00563087
13975.5,21,0.427038,0.0731062,-0.0243705,0.410222,-0.0854745,0.429819,-0.272112,0.0695509,0.104888,-0.0356112,0.0844571,0.485227,0.103717,0.401025,0.777313,0.0257386
13977,14,0.408258,0.0662775,-0.00747774,0.430811,-0.0800153,0.462996,-0.27318,0.0909393,0.129891,-0.0434716,0.0968107,0.49656,0.109818,0.389521,0.695341,0.0153644
13978.5,9,0.376038,0.0519393,-0.0294461,0.467942,-0.0604331,0.402416,-0.307641,0.103166,0.129864,-0.0295063,0.107525,0.51841,0.112101,0.375354,0.671037,-0.0084029
13980,2,0.373889,0.0660215,0.0153168,0.479853,-0.0451253,0.374868,-0.269481,0.127714,0.117495,-0.061822,0.144429,0.519596,0.101532,0.412811,0.684499,0.00686797
13981.5,13,0.405,0.0842375,0.0328874,0.468486,-0.063002,0.373609,-0.208598,0.146045,0.13167,-0.0494281,0.162296,0.476073,0.091593,0.391231,0.763045,-0.0121496
13983,42,0.390489,0.0700309,0.0133359,0.445178,-0.0829512,0.386491,-0.186868,0.173831,0.126836,-0.0378729,0.189482,0.483099,0.103613,0.427736,0.751758,-0.0386257
13984.5,-30,0.39791,0.0938697,-0.0040022,0.409669,-0.0587005,0.389624,-0.197766,0.136632,0.190073,-0.0310799,0.134589,0.489423,0.112934,0.461225,0.699197,-0.0176025
13986,2,0.407859,0.12424,0.0183397,0.393405,-0.0803666,0.41016,-0.189736,0.136012,0.220754,-0.0273708,0.158286,0.466191,0.115333,0.459589,0.714083,0.00170849
13987.5,23,0.415609,0.125309,0.0208941,0.427301,-0.0749035,0.393472,-0.198171,0.138715,0.251145,-0.0116092,0.155382,0.47983,0.0821918,0.470828,0.66953,0.0424893
13989,24,0.396078,0.115911,0.0144164,0.405496,-0.0530017,0.388502,-0.186185,0.130863,0.229116,-0.00984718,0.151758,0.531875,0.0932268,0.479036,0.575722,0.0577411
13990.5,25,0.401047,0.0795015,-0.0262622,0.394299,-0.0899065,0.371865,-0.208463,0.15515,0.178737,0.0223963,0.153948,0.482303,0.113213,0.539172,0.645358,0.0601574
13992,9,0.423935,0.11926,-0.00350126,0.429268,-0.0868348,0.361386,-0.225903,0.151173,0.197898,0.0205574,0.146227,0.504373,0.098469,0.550714,0.59637,0.0986034
13993.5,13,0.400474,0.102274,-0.017865,0.403779,-0.059365,0.364385,-0.266832,0.166657,0.178417,0.0387397,0.161491,0.529058,0.117503,0.534409,0.565002,0.0559817
13995,37,0.379531,0.113732,-0.0129808,0.411935,-0.0549725,0.416797,-0.294967,0.151245,0.162427,0.0847596,0.150188,0.47575,0.131639,0.480333,0.620162,0.0184023
13996.5,31,0.387703,0.124286,-0.051436,0.431772,-0.0407255,0.42827,-0.255899,0.135117,0.154826,0.0676674,0.153141,0.494057,0.150994,0.546059,0.625991,0.014222
13998,3,0.424318,0.121013,-0.0289971,0.435094,-0.0726816,0.420613,-0.246407,0.0977771,0.192118,0.0550897,0.127327,0.460318,0.172477,0.498444,0.663745,0.0010993
13999.5,7,0.405981,0.0920453,-0.0304858,0.45465,-0.076222,0.396005,-0.288766,0.128132,0.179079,0.0333503,0.158212,0.42915,0.189887,0.52804,0.619985,0.0384309
14001,-100,0.414779,0.102599,0.000441691,0.504509,-0.0781216,0.39607,-0.256844,0.0879784,0.204378,0.0514555,0.119774,0.410338,0.181595,0.567387,0.656927,0.00416656
14002.5,48,0.399118,0.0747494,0.0298252,0.468879,-0.0932134,0.393484,-0.277712,0.0889628,0.176225,0.0533232,0.116884,0.407066,0.19574,0.531621,0.595474,0.0427515
14004,620,0.395005,0.0670335,0.0467193,0.487963,-0.082348,0.383489,-0.2482,0.114932,0.149035,0.00991927,0.133264,0.393676,0.204619,0.547096,0.588224,0.0891784
14005.5,177,0.382526,0.0976778,0.0998703,0.510659,-0.113745,0.420769,-0.247744,0.107953,0.172092,0.0137364,0.135487,0.445499,0.197635,0.483489,0.619861,0.042819
14007,-1072,0.379384,0.111523,0.103048,0.529052,-0.116267,0.387683,-0.25995,0.10393,0.192226,-0.0200983,0.131429,0.435497,0.163966,0.467552,0.694977,0.0705184
14008.5,-62,0.359173,0.0907329,0.12372,0.535143,-0.121625,0.412116,-0.253098,0.109841,0.195842,0.0159756,0.115661,0.412435,0.153988,0.441133,0.738554,0.0942778
14010,355,0.356645,0.0965987,0.0842435,0.520863,-0.116668,0.380688,-0.230399,0.104124,0.160826,0.0121739,0.124288,0.457561,0.132813,0.501246,0.646324,0.0637892
14011.5,238,0.354026,0.122359,0.0502635,0.525157,-0.155184,0.36351,-0.230417,0.0964711,0.170977,0.0241814,0.130639,0.458405,0.15804,0.507048,0.639642,0.0425897
14013,32,0.358553,0.107954,0.0522069,0.516234,-0.146614,0.363652,-0.226954,0.0996162,0.179803,0.00533233,0.131307,0.441086,0.159778,0.445539,0.5149,0.0188299
14014.5,5,0.348171,0.0894484,0.0609256,0.517795,-0.144048,0.380438,-0.248635,0.091912,0.190833,-0.00301559,0.11959,0.411841,0.171184,0.420687,0.539735,0.0465881
14016,-21,0.351046,0.0653236,0.0419262,0.525011,-0.142511,0.357468,-0.289031,0.0573872,0.15385,0.0343557,0.100361,0.416051,0.155777,0.416114,0.453253,0.0629901
14017.5,-25,0.362583,0.116138,0.0532218,0.529763,-0.146017,0.351602,-0.280576,0.0396087,0.135379,0.00947978,0.0893154,0.402968,0.123941,0.460934,0.455984,0.0660515
14019,-34,0.357133,0.129824,0.0646786,0.486668,-0.148142,0.352141,-0.276447,0.0539583,0.10857,-0.0267345,0.0937115,0.434177,0.103417,0.449159,0.399078,0.0660766
14020.5,5,0.328476,0.111059,0.109322,0.4845,-0.145938,0.370079,-0.305796,0.0671237,0.112218,-0.020855,0.108573,0.445394,0.111046,0.395981,0.402987,0.0711694
14022,28,0.327985,0.145252,0.128592,0.510449,-0.107154,0.358457,-0.325684,0.0614147,0.125995,-0.00033486,0.0912534,0.451873,0.114275,0.412309,0.439013,0.0687327
14023.5,19,0.289335,0.131209,0.11754,0.520435,-0.128607,0.374442,-0.327486,0.0713262,0.0979643,0.0051088,0.111005,0.488636,0.104345,0.373621,0.46437,0.0466488
14025,5,0.278301,0.108691,0.105011,0.476529,-0.125783,0.383803,-0.356082,0.0549129,0.110697,-0.00321677,0.0924326,0.516501,0.126857,0.363586,0.417933,0.0669449
14026.5,18,0.271469,0.100713,0.0872823,0.464623,-0.114234,0.35838,-0.372682,0.0524316,0.115367,0.0185452,0.0813719,0.458423,0.117594,0.369172,0.371899,0.04894
14028,78,0.2605,0.0742569,0.0837169,0.453325,-0.115935,0.386536,-0.354557,0.0439276,0.102905,0.0160896,0.078687,0.467616,0.0959935,0.378013,0.391246,0.0791474
