time,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17
8875.5,-67,-0.0693003,0.0406683,0.253839,0.0811038,0.299697,0.0886928,0.294508,0.12436,-0.205048,0.169041,0.204323,0.442977,-0.107892,0.317762,0.950115,-0.0586259
8877,41,-0.0690834,0.0354469,0.239833,0.120216,0.338828,0.108884,0.325199,0.100923,-0.180218,0.174718,0.1771,0.409213,-0.142967,0.307862,1.01717,-0.0720136
8878.5,16,-0.0370438,0.0665379,0.260868,0.11303,0.35118,0.105643,0.301149,0.0630789,-0.177644,0.171068,0.148205,0.447876,-0.152645,0.291452,1.00846,-0.0697192
8880,190,-0.058815,0.0559587,0.25828,0.103149,0.345461,0.10553,0.343882,0.0760225,-0.140416,0.230272,0.172531,0.451464,-0.15781,0.346062,1.01472,-0.00952569
8881.5,-69,-0.0646384,0.0780714,0.223794,0.0808867,0.344334,0.0898786,0.327706,0.0871716,-0.176115,0.22749,0.193425,0.452742,-0.137443,0.316456,1.04571,-0.019142
8883,13,-0.0800353,0.0464811,0.220461,0.0898663,0.325229,0.0737532,0.264864,0.0999561,-0.164682,0.205131,0.19805,0.467156,-0.170188,0.311687,1.0877,-0.0270417
8884.5,53,-0.0623924,0.0665397,0.196189,0.102784,0.326628,0.0615345,0.266754,0.111962,-0.130295,0.170796,0.211798,0.440727,-0.155671,0.319271,1.02403,-0.0171658
8886,39,-0.0613171,0.0638111,0.211199,0.149969,0.289693,0.0780683,0.292173,0.119267,-0.136729,0.18136,0.223972,0.441519,-0.160951,0.30422,1.12033,-0.0203562
8887.5,1,-0.0742921,0.0373413,0.208384,0.168255,0.278062,0.0932037,0.274815,0.112591,-0.142829,0.182496,0.211961,0.457055,-0.17571,0.303175,1.02239,-0.0394582
8889,17,-0.0642809,0.0315291,0.212033,0.133508,0.282168,0.115748,0.276557,0.110083,-0.124221,0.2061,0.214332,0.427345,-0.188159,0.299109,0.987794,-0.0736357
8890.5,42,-0.0767873,0.0399214,0.243516,0.150311,0.270033,0.0988196,0.244243,0.116326,-0.130953,0.198923,0.220062,0.424793,-0.194985,0.30295,1.06799,-0.0432472
8892,9,-0.089248,0.0714885,0.205808,0.136133,0.254588,0.125645,0.274454,0.0976925,-0.167598,0.207647,0.21643,0.444733,-0.195291,0.310782,1.04152,-0.0479814
8893.5,-5,-0.1027,0.0389402,0.194379,0.106589,0.257021,0.1452,0.337644,0.120426,-0.146513,0.223091,0.239725,0.443563,-0.176805,0.322207,0.990917,-0.00732476
8895,-47,-0.0719466,0.0676037,0.198687,0.106171,0.245641,0.11513,0.377574,0.120634,-0.147618,0.203702,0.230932,0.425735,-0.153704,0.274985,0.859412,0.00133434
8896.5,43,-0.0456453,0.124804,0.201822,0.112338,0.236154,0.121206,0.356335,0.125572,-0.177963,0.228884,0.24998,0.464697,-0.137083,0.269988,0.914395,-0.0108778
8898,38,-0.0457283,0.101471,0.19846,0.107078,0.232138,0.139165,0.32536,0.143017,-0.15028,0.211641,0.270919,0.509126,-0.15944,0.280492,0.831411,0.00493089
8899.5,-1,-0.0631884,0.100098,0.22388,0.0989306,0.243098,0.106895,0.302142,0.165218,-0.141431,0.245569,0.283173,0.493715,-0.153294,0.249942,0.877921,-0.00499865
8901,11,-0.0938779,0.10071,0.200502,0.0682711,0.232608,0.121952,0.283786,0.1932,-0.110605,0.250796,0.314573,0.49857,-0.189874,0.219323,0.832406,0.0128643
8902.5,13,-0.088277,0.113729,0.205435,0.0944426,0.246536,0.103384,0.241855,0.210882,-0.11561,0.242458,0.337041,0.515814,-0.197363,0.19489,0.901364,0.0262987
8904,21,-0.0677443,0.119905,0.212595,0.103205,0.242738,0.0953396,0.265528,0.188794,-0.13,0.227751,0.313124,0.471255,-0.192845,0.197278,0.929604,-0.0114348
8905.5,87,-0.0700929,0.103758,0.202466,0.115073,0.231782,0.0608241,0.272858,0.197917,-0.162106,0.209648,0.309573,0.430371,-0.185027,0.246304,0.962066,0.0070718
8907,-27,-0.0732394,0.10539,0.209428,0.102143,0.228203,0.0483688,0.306561,0.184626,-0.163197,0.225671,0.29719,0.43688,-0.149221,0.221049,1.00115,0.0191982
8908.5,-8,-0.082268,0.120943,0.220394,0.124927,0.222721,0.0682586,0.34494,0.152912,-0.162942,0.234056,0.27546,0.466535,-0.13555,0.319576,0.971495,0.0240726
8910,37,-0.0397869,0.0940706,0.230016,0.140597,0.240904,0.0624524,0.378211,0.187625,-0.176925,0.16977,0.299043,0.464745,-0.142216,0.311995,1.08855,0.0382735
8911.5,22,-0.0745379,0.0985178,0.226803,0.133649,0.272848,0.056462,0.37639,0.165862,-0.163249,0.203796,0.279325,0.482641,-0.142171,0.314548,1.02197,0.0401081
8913,-295,-0.0737973,0.0727336,0.173698,0.148731,0.267675,0.101289,0.326045,0.136275,-0.176892,0.247269,0.270566,0.428915,-0.164645,0.321846,1.08184,0.0394944
8914.5,589,-0.0664175,0.0897052,0.195163,0.100575,0.247692,0.115377,0.345535,0.114397,-0.160438,0.276855,0.263482,0.380562,-0.156311,0.328413,1.01734,0.025731
8916,520,-0.0847349,0.104749,0.196177,0.107301,0.223928,0.135703,0.33597,0.113708,-0.167257,0.232622,0.273683,0.391271,-0.180081,0.273696,0.94802,0.058639
8917.5,-185,-0.0803926,0.0811123,0.208468,0.095149,0.230935,0.145075,0.324397,0.158841,-0.16536,0.229411,0.318815,0.373601,-0.19793,0.290704,0.933545,0.0471132
8919,-1015,-0.0850911,0.0690757,0.213098,0.0913235,0.196031,0.120116,0.380899,0.142707,-0.18837,0.203939,0.292126,0.321026,-0.165212,0.244132,0.985343,0.0605199
8920.5,638,-0.0877705,0.0944947,0.181647,0.0904408,0.20834,0.116262,0.357209,0.111685,-0.164898,0.193668,0.262115,0.293995,-0.217904,0.262847,1.00237,0.0797576
8922,303,-0.0824361,0.101901,0.183765,0.0885085,0.193788,0.108714,0.326994,0.125018,-0.186409,0.149968,0.26746,0.282541,-0.198406,0.28844,1.08251,0.0729142
8923.5,-236,-0.0848647,0.116418,0.147579,0.0591757,0.201547,0.0861167,0.289636,0.124017,-0.101654,0.164366,0.286251,0.344405,-0.189615,0.264597,1.11096,0.0512794
8925,-15,-0.0818864,0.129021,0.140737,0.0654904,0.209032,0.0721518,0.305566,0.125117,-0.134123,0.176935,0.285987,0.376285,-0.17107,0.268764,1.04919,0.0352052
8926.5,81,-0.0793781,0.123508,0.142988,0.0447178,0.158479,0.061113,0.312704,0.169859,-0.119166,0.137244,0.320301,0.403807,-0.194615,0.259389,1.07815,0.0301748
8928,52,-0.0726452,0.149487,0.156888,0.0723912,0.168763,0.0611196,0.336916,0.148373,-0.146177,0.136952,0.288071,0.390345,-0.20017,0.249076,1.07743,0.0324417
8929.5,9,-0.0693398,0.135,0.162224,0.0679968,0.200886,0.0677533,0.328636,0.166288,-0.155657,0.119363,0.300607,0.388372,-0.228519,0.261045,1.04297,-0.00703843
8931,10,-0.0758321,0.164679,0.162574,0.0674555,0.153408,0.0319178,0.312291,0.136908,-0.15801,0.149086,0.277137,0.360068,-0.261121,0.223065,1.09369,0.0144256
8932.5,6,-0.0680767,0.15029,0.154727,0.0223064,0.164703,0.0516683,0.269626,0.148469,-0.165689,0.166298,0.286373,0.357612,-0.258983,0.236386,1.05478,0.00430151
8934,15,-0.0352771,0.148653,0.163989,0.0351527,0.17537,0.0727575,0.289676,0.149374,-0.179088,0.157844,0.278307,0.340576,-0.2556,0.292127,1.10291,0.0140627
8935.5,-36,-0.0317494,0.114854,0.161195,0.0341977,0.150295,0.118504,0.317885,0.167439,-0.194854,0.11286,0.293417,0.345141,-0.250262,0.312293,1.07154,0.0156761
8937,44,-0.0597304,0.1447,0.144581,0.0159854,0.133004,0.158401,0.337767,0.109942,-0.216459,0.0858053,0.25349,0.35198,-0.212102,0.30419,1.08699,0.0216577
8938.5,46,-0.0584049,0.125612,0.161289,0.00670617,0.161918,0.126246,0.327708,0.145451,-0.197285,0.105257,0.285662,0.344871,-0.208403,0.34315,1.13754,0.0262862
8940,14,-0.0613431,0.104046,0.151591,-0.00335199,0.12487,0.121779,0.28562,0.115655,-0.228224,0.104076,0.242316,0.341203,-0.197153,0.328836,1.16189,0.0395108
8941.5,61,-0.0806843,0.0964118,0.164631,0.0288439,0.185755,0.141975,0.290093,0.0775874,-0.195824,0.107879,0.218484,0.342584,-0.152629,0.32533,1.1824,0.0340499
8943,6,-0.0564355,0.0964686,0.161525,0.0319334,0.21065,0.131856,0.325884,0.0565777,-0.187981,0.0797655,0.212214,0.370355,-0.204703,0.360301,1.21072,0.0321547
8944.5,50,-0.0657674,0.062115,0.180991,0.0569027,0.229538,0.168379,0.299649,0.0706714,-0.20255,0.0988481,0.208968,0.357507,-0.219673,0.314895,1.21084,0.0357335
8946,10,-0.0418053,0.0965426,0.186638,0.0386957,0.244024,0.165051,0.328978,0.0943566,-0.228328,0.0897419,0.225619,0.375593,-0.211465,0.297782,1.18136,0.0363122
8947.5,-6,-0.0527724,0.126142,0.191967,0.0473429,0.228668,0.183214,0.33081,0.0951717,-0.270683,0.0840771,0.226225,0.366513,-0.186566,0.278004,1.10409,0.0296613
8949,-15,-0.0502493,0.1447,0.2168,0.0457377,0.201781,0.154441,0.329917,0.112157,-0.264314,0.121612,0.243148,0.35717,-0.230034,0.295206,1.04441,0.0349993
8950.5,29,-0.0715605,0.123996,0.192646,0.0531117,0.220048,0.098466,0.411279,0.124443,-0.235411,0.122883,0.249191,0.346031,-0.264777,0.391319,1.05694,0.0632058
8952,38,-0.0609618,0.0905837,0.180555,0.043818,0.2586,0.131955,0.422246,0.12825,-0.21465,0.162182,0.253632,0.361363,-0.266443,0.369688,1.07244,0.054243
8953.5,10,-0.0689805,0.082218,0.167941,0.0462635,0.272944,0.10219,0.479974,0.136676,-0.248487,0.166793,0.268213,0.36658,-0.266275,0.325844,1.10612,0.0348528
8955,-32,-0.092894,0.0843869,0.183798,0.0683774,0.27128,0.0741269,0.483224,0.121258,-0.253915,0.200728,0.262962,0.384929,-0.252156,0.301385,1.07725,0.0230634
8956.5,56,-0.113383,0.0831063,0.18298,0.0740564,0.295663,0.0672241,0.484455,0.133884,-0.260036,0.209661,0.271818,0.337073,-0.229859,0.314999,0.979386,0.0275513
8958,30,-0.105832,0.0881881,0.198322,0.126105,0.291476,0.0401086,0.48768,0.137997,-0.226927,0.192004,0.266406,0.345109,-0.258991,0.352253,0.984322,0.0455564
8959.5,23,-0.127265,0.0853728,0.198278,0.154458,0.280671,0.0595498,0.535054,0.114197,-0.22308,0.205898,0.240564,0.366386,-0.245392,0.380157,1.03104,0.0553442
8961,4,-0.125899,0.0770664,0.199723,0.153805,0.255368,0.0390647,0.554396,0.114028,-0.254838,0.180247,0.240475,0.336769,-0.275264,0.391519,0.994172,0.060756
8962.5,19,-0.136203,0.0695907,0.218585,0.146674,0.270538,0.113162,0.509545,0.120877,-0.259322,0.171566,0.241592,0.289438,-0.25837,0.401746,0.986356,0.018067
8964,-26,-0.112255,0.0898783,0.184111,0.145946,0.256299,0.0878254,0.467061,0.0737863,-0.284057,0.187309,0.188473,0.297556,-0.283608,0.441576,1.0061,0.0109759
8965.5,83,-0.123234,0.0834304,0.184252,0.127369,0.26032,0.0917885,0.461861,0.0689078,-0.261521,0.162738,0.177415,0.322417,-0.26588,0.409919,0.987223,0.0102557
8967,-3,-0.122272,0.085709,0.182399,0.108658,0.235293,0.109376,0.47031,0.0362651,-0.315386,0.169824,0.146492,0.30422,-0.270354,0.402054,0.997013,0.00205846
8968.5,10,-0.151184,0.0729818,0.153523,0.103482,0.217292,0.0920652,0.460974,0.0308885,-0.339458,0.143498,0.160004,0.256242,-0.248947,0.312471,0.893084,-0.00758385
8970,28,-0.112828,0.0504439,0.124319,0.101099,0.21667,0.102232,0.474594,0.019299,-0.33548,0.180152,0.15399,0.311764,-0.268457,0.261848,0.837597,0.0229937
8971.5,13,-0.129086,0.0472468,0.152206,0.110048,0.178418,0.105264,0.434758,0.015869,-0.303168,0.178683,0.141187,0.327402,-0.272257,0.221912,0.900399,0.0331505
8973,-414,-0.129432,0.0711542,0.175078,0.110991,0.160074,0.113856,0.377306,-0.0182204,-0.2849,0.205589,0.101104,0.344207,-0.277761,0.230973,1.02316,0.0543702
8974.5,826,-0.147472,0.0608061,0.13605,0.10928,0.133011,0.0797835,0.407764,0.00785349,-0.270931,0.195542,0.123149,0.387421,-0.243106,0.2085,1.03499,0.105552
8976,494,-0.175414,0.0909775,0.102409,0.0727493,0.160919,0.0710404,0.386893,0.0140687,-0.2667,0.152044,0.122618,0.348679,-0.227759,0.241404,1.01182,0.0765013
8977.5,-396,-0.168028,0.0994285,0.0775746,0.0913612,0.154124,0.0578184,0.38124,0.0349135,-0.27803,0.123602,0.128731,0.34151,-0.225831,0.294768,1.0572,0.0492233
8979,-675,-0.13143,0.122736,0.0428556,0.103845,0.157808,0.0601938,0.435445,0.056674,-0.288846,0.137133,0.145617,0.359635,-0.256408,0.253416,0.962751,0.0711005
8980.5,250,-0.136533,0.108153,0.0645422,0.114796,0.155596,0.0373501,0.48296,0.0897595,-0.279116,0.150673,0.166806,0.392333,-0.283302,0.229324,0.935529,0.0122787
8982,271,-0.125462,0.0954906,0.0719397,0.0910839,0.145816,0.0593614,0.486335,0.0782834,-0.274993,0.16247,0.150525,0.405376,-0.321266,0.192016,0.958943,0.00727624
8983.5,139,-0.110161,0.0861725,0.0667246,0.130051,0.14405,0.0995646,0.481325,0.096207,-0.271283,0.125783,0.164832,0.373811,-0.327916,0.254694,1.0082,0.0144752
8985,51,-0.111195,0.0967203,0.0820666,0.142648,0.11884,0.105668,0.49884,0.0853362,-0.232105,0.0880923,0.146551,0.326677,-0.293665,0.22985,0.934156,0.0326555
8986.5,-33,-0.108165,0.0953608,0.070397,0.139193,0.131581,0.0573737,0.491733,0.0708021,-0.238554,0.0995287,0.134093,0.375155,-0.296611,0.233742,0.95348,0.0180662
8988,-30,-0.10148,0.0932137,0.0683043,0.127834,0.191041,0.0271646,0.467971,0.0677222,-0.245284,0.097752,0.126076,0.361827,-0.30385,0.232244,0.97369,0.0321129
8989.5,-18,-0.078422,0.122684,0.0597424,0.147196,0.218423,0.0196048,0.489786,0.0684506,-0.286253,0.101798,0.142029,0.363876,-0.300566,0.205269,0.900278,0.0236172
8991,-4,-0.0910635,0.0993324,0.0723197,0.1467,0.210652,0.00540849,0.458172,0.0501046,-0.283888,0.10252,0.137213,0.389518,-0.28552,0.22287,0.901852,0.061266
8992.5,3,-0.0816129,0.129346,0.1153,0.128901,0.202151,0.00894626,0.455979,0.043094,-0.258589,0.0881799,0.14646,0.364611,-0.243,0.158705,0.904677,0.0981697
8994,19,-0.101509,0.133498,0.0995654,0.126252,0.195504,0.0281898,0.425205,0.0462852,-0.279381,0.0727432,0.15658,0.358579,-0.243925,0.155335,0.935404,0.0891076
8995.5,-7,-0.119416,0.129615,0.101234,0.111351,0.176205,0.0478032,0.406402,0.059908,-0.280175,0.0993414,0.176473,0.369146,-0.217656,0.231683,0.926418,0.0979374
8997,52,-0.104376,0.102569,0.0933372,0.0535624,0.169138,0.0320616,0.429291,0.0959204,-0.263897,0.134376,0.207159,0.415327,-0.189011,0.271643,0.93947,0.0907859
8998.5,33,-0.128881,0.102933,0.0963711,0.0487751,0.179614,0.0252867,0.40288,0.0855783,-0.270565,0.137875,0.197428,0.373404,-0.197211,0.26073,0.972355,0.0643442
9000,15,-0.133895,0.106956,0.0916811,0.0638106,0.190298,0.0263268,0.384192,0.120774,-0.300046,0.0991695,0.216631,0.363762,-0.193751,0.27966,0.945582,0.0496057
9001.5,6,-0.1508,0.0881788,0.106259,0.0369476,0.174032,0.0336357,0.395326,0.142449,-0.275293,0.124488,0.240705,0.354305,-0.181881,0.257319,0.908802,0.0397382
9003,4,-0.142606,0.0514215,0.142878,0.0787682,0.209396,0.0588225,0.411276,0.129204,-0.238495,0.13501,0.226621,0.33604,-0.193921,0.268465,0.89684,0.0535049
9004.5,58,-0.116984,0.0411994,0.158767,0.0586591,0.222379,0.0409593,0.371419,0.127285,-0.252646,0.170761,0.244103,0.367196,-0.202048,0.247868,0.876209,0.0617429
9006,5,-0.102704,0.0407739,0.182467,0.0718527,0.22552,0.00907778,0.388066,0.151059,-0.284228,0.189504,0.25105,0.37573,-0.196853,0.27746,0.928103,0.0876526
9007.5,2,-0.0946712,0.0424692,0.179061,0.0831581,0.21327,0.00689544,0.379753,0.139953,-0.300294,0.187684,0.232136,0.414231,-0.20552,0.282841,0.864887,0.0611468
9009,7,-0.0691958,0.0548473,0.14854,0.097031,0.190435,-0.00934383,0.356178,0.144459,-0.2715,0.185463,0.243874,0.427035,-0.209776,0.287059,0.871408,0.0172863
9010.5,9,-0.0784566,0.0447445,0.124039,0.111223,0.209586,-0.0129979,0.401455,0.148515,-0.278334,0.199816,0.236863,0.429586,-0.217151,0.277729,0.849093,-0.00331529
9012,20,-0.0776684,0.0261849,0.102483,0.137367,0.192396,-0.0122079,0.360039,0.147164,-0.267493,0.174383,0.235146,0.387407,-0.231501,0.271833,0.78955,0.0143793
9013.5,34,-0.0910738,0.0542767,0.113013,0.125052,0.163106,-0.0160854,0.321917,0.123947,-0.275037,0.153441,0.230006,0.386899,-0.243166,0.293403,0.817698,0.0212455
9015,-50,-0.0754254,0.0543907,0.109132,0.074997,0.16941,-0.0501648,0.315137,0.103052,-0.293875,0.16282,0.206806,0.378248,-0.211553,0.312815,0.819073,0.0123267
9016.5,-166,-0.0749402,0.0706566,0.137053,0.0697731,0.171817,-0.0321477,0.314541,0.13375,-0.241317,0.161528,0.253033,0.376315,-0.185603,0.245282,0.814674,0.00278992
9018,391,-0.0743315,0.0855269,0.140415,0.0477188,0.175491,-0.0368352,0.26784,0.146877,-0.231705,0.176522,0.243708,0.310594,-0.197062,0.217628,0.868494,0.0225162
9019.5,47,-0.0848001,0.122462,0.14072,0.0324215,0.172014,-0.00893493,0.255456,0.164191,-0.207917,0.184177,0.253889,0.345466,-0.140665,0.249619,0.931025,0.0478191
9021,-479,-0.0666807,0.132152,0.127885,0.028326,0.149535,0.0380979,0.281581,0.144022,-0.225126,0.19496,0.230098,0.310919,-0.170169,0.292161,0.904157,0.0241642
9022.5,-10,-0.0653487,0.148954,0.153189,0.00870959,0.154181,0.0500928,0.295776,0.161872,-0.258842,0.195515,0.241041,0.331323,-0.177544,0.279196,0.879976,-0.0314738
9024,173,-0.053822,0.120897,0.148754,0.0203553,0.141276,0.0438089,0.294999,0.163186,-0.249023,0.203801,0.246297,0.385968,-0.198774,0.326906,0.875124,-0.0219096
9025.5,96,-0.0537759,0.119198,0.132889,0.0669643,0.154286,0.04835,0.30997,0.17962,-0.236787,0.186925,0.263609,0.401989,-0.191405,0.252963,0.972222,0.00670341
9027,2,-0.0378982,0.126905,0.11119,0.108628,0.158959,0.0294947,0.356479,0.18766,-0.268719,0.191982,0.276195,0.431622,-0.20416,0.266419,0.951099,0.0245285
9028.5,-13,-0.0446085,0.127376,0.13099,0.11142,0.152612,0.0497424,0.313631,0.182895,-0.280774,0.184075,0.280531,0.438395,-0.19792,0.266029,0.998323,-0.0100083
9030,12,-0.0583936,0.12018,0.140153,0.0726841,0.164489,0.074593,0.305562,0.208609,-0.251461,0.127317,0.30201,0.428886,-0.189803,0.266303,1.02532,-0.0108947
9031.5,-6,-0.0320705,0.11509,0.121438,0.0878889,0.215381,0.0740164,0.322865,0.193498,-0.21303,0.138141,0.281196,0.439835,-0.163109,0.279675,1.03976,-0.026036
9033,29,-0.007347,0.116973,0.106326,0.0827981,0.268975,0.0671246,0.309214,0.1869,-0.152182,0.130361,0.27225,0.42355,-0.161808,0.252957,1.00484,-0.0373983
9034.5,4,-0.0215878,0.117283,0.102867,0.105241,0.251877,0.0415485,0.320222,0.17921,-0.165078,0.15879,0.284171,0.470143,-0.175022,0.297666,1.05232,0.0354164
9036,13,-0.0232159,0.0806168,0.101979,0.111216,0.236489,0.065944,0.299635,0.162289,-0.154131,0.164519,0.271132,0.419617,-0.176491,0.261024,0.948499,0.0367817
9037.5,43,-0.0264025,0.10442,0.109096,0.112327,0.252793,0.0624085,0.353955,0.14106,-0.171776,0.152545,0.276175,0.39287,-0.141955,0.261798,0.907201,0.0315937
9039,27,-0.0210082,0.0974415,0.1296,0.0962582,0.268723,0.0824238,0.378701,0.151956,-0.176224,0.159677,0.280913,0.356704,-0.11004,0.202491,0.855939,0.0397581
9040.5,-662,-0.02235,0.0752285,0.110209,0.0772449,0.27527,0.0573571,0.303983,0.165763,-0.192277,0.136702,0.279784,0.369019,-0.114671,0.155991,0.835171,0.0501257
9042,991,-0.026656,0.0637803,0.10092,0.083175,0.280409,0.058759,0.275703,0.122684,-0.180464,0.145029,0.2558,0.387514,-0.133849,0.154142,0.786885,0.0364316
9043.5,386,-0.0315642,0.0721801,0.0816756,0.0529532,0.255132,0.0518634,0.280321,0.0889143,-0.160873,0.16946,0.212245,0.382313,-0.139852,0.119977,0.818117,0.0482642
9045,-1066,-0.0492357,0.0619603,0.0834022,0.0357101,0.236654,0.0476967,0.289136,0.0922738,-0.172282,0.164194,0.210394,0.357346,-0.132955,0.133606,0.792675,0.0170157
9046.5,-299,-0.0549843,0.0488372,0.0869349,0.0432335,0.201933,0.0536334,0.241587,0.0700454,-0.210664,0.134537,0.183962,0.357503,-0.148637,0.180249,0.769778,-0.0337555
9048,313,-0.0505187,0.0518042,0.0656264,0.0619523,0.206616,0.0365441,0.272487,0.0790421,-0.226671,0.134711,0.186537,0.360765,-0.165878,0.17035,0.797084,0.0118954
9049.5,256,-0.0483931,0.0420057,0.0894882,0.00426782,0.225404,0.0438509,0.273615,0.0693877,-0.223159,0.131362,0.168482,0.32976,-0.184522,0.201443,0.776564,0.000137046
9051,84,-0.0602506,0.0294926,0.0706453,-0.01977,0.208643,0.0983509,0.262771,0.049448,-0.254291,0.135552,0.141847,0.365445,-0.231322,0.188174,0.813056,-0.0561179
9052.5,7,-0.064037,0.0452466,0.0388454,-0.022629,0.202353,0.0806135,0.294095,0.0567541,-0.254196,0.172027,0.154626,0.349577,-0.225493,0.119978,0.78953,-0.0773057
9054,-39,-0.0626251,0.050189,0.0569753,-0.0291847,0.188148,0.0664342,0.299838,0.0325773,-0.269248,0.176627,0.154941,0.328664,-0.246097,0.156734,0.750036,-0.0676878
9055.5,-48,-0.0675512,0.0714932,0.0695819,-0.00606883,0.197728,0.0511237,0.281713,0.00956808,-0.271673,0.188944,0.156424,0.319205,-0.251716,0.140435,0.789181,-0.0280802
9057,18,-0.0859273,0.0932069,0.0757335,0.0235541,0.191272,0.0347951,0.271754,0.0501144,-0.251612,0.175695,0.178529,0.339171,-0.262193,0.158269,0.825821,-0.0509393
9058.5,41,-0.0840477,0.0663375,0.0562872,0.0382669,0.141238,0.0616503,0.276343,0.0141006,-0.244061,0.159682,0.159478,0.323199,-0.268913,0.192445,0.864434,-0.0764195
9060,-2,-0.0723725,0.0938776,0.0407643,0.0378539,0.171339,0.082761,0.267344,0.0546937,-0.217183,0.163181,0.199054,0.282687,-0.232223,0.130698,0.845634,-0.0166883
9061.5,8,-0.0670287,0.113815,0.0695859,0.0747478,0.142646,0.0841717,0.259669,0.0699759,-0.205969,0.173922,0.210904,0.32425,-0.206499,0.147005,0.852672,0.0155546
9063,18,-0.052752,0.0913498,0.0838997,0.0553253,0.181903,0.0767741,0.27902,0.0612282,-0.189388,0.216488,0.20699,0.30704,-0.195647,0.212309,0.835048,-0.0150651
9064.5,58,-0.0459276,0.0824457,0.105439,0.0173631,0.164718,0.0430955,0.312106,0.106109,-0.188059,0.225597,0.213653,0.345777,-0.175874,0.221705,0.871329,0.0279618
9066,24,-0.0464988,0.0802046,0.122352,0.0142044,0.177143,0.0974161,0.269037,0.102749,-0.202929,0.240804,0.198679,0.402098,-0.196854,0.211411,0.854658,-0.00201136
9067.5,25,-0.0421932,0.0853457,0.105417,0.031559,0.203402,0.134833,0.244251,0.0762227,-0.168115,0.218086,0.170623,0.377103,-0.231997,0.20152,0.893206,0.0540536
9069,6,-0.0248918,0.0800438,0.137667,0.0292565,0.185826,0.113703,0.240155,0.0558495,-0.163662,0.219054,0.164345,0.355388,-0.224224,0.20387,0.8518,0.0490257
9070.5,15,-0.0187879,0.0579543,0.153088,0.0291756,0.21398,0.12298,0.266116,0.0525147,-0.16058,0.200068,0.161292,0.384999,-0.225568,0.22161,0.923046,0.0426133
9072,38,-0.0136386,0.0630113,0.181314,0.0205686,0.188562,0.0826419,0.233999,0.0432629,-0.169238,0.204201,0.160941,0.392924,-0.19905,0.195074,0.932207,-0.0141147
9073.5,17,-0.0108977,0.0638682,0.180002,0.0287527,0.195838,0.0715737,0.215258,0.0316861,-0.17116,0.189815,0.153236,0.375869,-0.227094,0.211819,0.90663,-0.0334635
9075,-52,-0.0168653,0.0641776,0.145182,0.00909365,0.160173,0.0720637,0.274627,0.0230171,-0.191735,0.204317,0.1465,0.355837,-0.218769,0.228139,0.911796,-0.0467253
9076.5,36,-0.0103591,0.0542963,0.095787,0.00533958,0.166268,0.0758186,0.283588,0.0134648,-0.13209,0.188363,0.14643,0.315572,-0.236293,0.227202,0.892488,-0.0424302
9078,48,-0.0108724,0.067339,0.062215,0.00594351,0.172256,0.0814923,0.296735,0.0063679,-0.130003,0.185295,0.14397,0.328489,-0.23643,0.208232,0.930071,-0.0646093
9079.5,19,0.00897725,0.116022,0.0592091,0.0400546,0.20227,0.0644211,0.302638,0.00898135,-0.13245,0.199859,0.147149,0.336993,-0.209034,0.211785,0.887797,-0.0985364
9081,15,-0.00224839,0.115042,0.0654085,0.0369025,0.259938,0.0554298,0.327857,0.0405857,-0.161222,0.241,0.176973,0.361032,-0.219402,0.191857,0.972354,-0.0928348
9082.5,-208,0.0217306,0.136788,0.0677724,0.055401,0.272138,0.031788,0.332765,0.0212759,-0.180938,0.232279,0.157478,0.377985,-0.240824,0.172046,0.915987,-0.0831738
9084,75,0.0293691,0.126572,0.0352704,0.0871266,0.253217,0.0375311,0.312618,0.0166482,-0.195901,0.2182,0.145924,0.363204,-0.218201,0.187343,0.915989,-0.101656
9085.5,84,0.0238502,0.0952119,0.0176442,0.0619146,0.246238,0.0539162,0.344039,0.023484,-0.184962,0.241738,0.153102,0.367846,-0.226609,0.206736,0.932902,-0.0930002
9087,-3,-0.024494,0.0972359,0.0116748,0.0594213,0.224127,0.0564269,0.345635,-0.00486637,-0.159051,0.255914,0.137392,0.343155,-0.236678,0.251692,0.945305,-0.112764
9088.5,-16,-0.0437332,0.0868196,0.0275747,0.0438071,0.219052,0.0620004,0.393237,0.00362087,-0.183309,0.245897,0.148419,0.319373,-0.208633,0.259025,0.862048,-0.123381
9090,36,-0.040737,0.067747,0.0478211,0.0727095,0.268007,0.0703304,0.361113,0.0210101,-0.206068,0.232598,0.157943,0.378334,-0.220291,0.247498,0.835032,-0.100474
9091.5,30,-0.0698847,0.0408836,0.0660428,0.0916099,0.256031,0.0362766,0.378367,0.0271597,-0.180209,0.229,0.165317,0.399019,-0.24225,0.235874,0.848767,-0.062117
9093,4,-0.063929,0.00654676,0.0638909,0.101793,0.236961,0.0507478,0.385425,0.0291941,-0.185359,0.204153,0.163165,0.404371,-0.223028,0.224162,0.832943,-0.0789302
9094.5,-18,-0.0754379,0.00820113,0.0424133,0.112949,0.261259,0.0443984,0.397706,0.0320251,-0.198645,0.199117,0.154838,0.396314,-0.204269,0.25675,0.76656,-0.0227225
9096,57,-0.059976,-0.0157094,0.0695858,0.0857237,0.234379,0.0226244,0.430359,0.020822,-0.191756,0.212104,0.146944,0.424564,-0.214905,0.247326,0.713861,-0.0521568
