time,value4,value1,value2,value3
14749.5,-3,-0.212885,-0.20399,-0.134088
14751,-6,-0.215317,-0.195402,-0.140456
14752.5,-19,-0.214075,-0.18994,-0.129496
14754,-6,-0.210716,-0.201104,-0.12733
14755.5,-14,-0.203972,-0.198499,-0.128274
14757,-13,-0.223544,-0.198775,-0.109534
14758.5,-7,-0.236159,-0.200177,-0.121473
14760,-24,-0.24287,-0.195169,-0.12463
14761.5,17,-0.232738,-0.20483,-0.113569
14763,-15,-0.255249,-0.210884,-0.127341
14764.5,-13,-0.246407,-0.199774,-0.117267
14766,-30,-0.237837,-0.203679,-0.111431
14767.5,11,-0.21403,-0.200864,-0.124728
14769,-5,-0.220435,-0.193091,-0.123308
14770.5,-10,-0.214934,-0.199208,-0.120225
14772,-26,-0.231637,-0.195079,-0.118732
14773.5,-7,-0.245531,-0.195735,-0.121048
14775,-20,-0.24467,-0.19112,-0.12905
14776.5,0,-0.245864,-0.188722,-0.134897
14778,-7,-0.256237,-0.200358,-0.126856
14779.5,-16,-0.258015,-0.207535,-0.13467
14781,-23,-0.247413,-0.211487,-0.139149
14782.5,-9,-0.236855,-0.214191,-0.154721
14784,-18,-0.248063,-0.209007,-0.155051
14785.5,-10,-0.238534,-0.220469,-0.143917
14787,-14,-0.227095,-0.213382,-0.147659
14788.5,-21,-0.23079,-0.202801,-0.149331
14790,1,-0.228192,-0.194793,-0.154805
14791.5,-31,-0.23558,-0.195468,-0.160678
14793,0,-0.231686,-0.204917,-0.14411
14794.5,-12,-0.235719,-0.20905,-0.140377
14796,-11,-0.234985,-0.20931,-0.144861
14797.5,-20,-0.234059,-0.209785,-0.130275
14799,-9,-0.245585,-0.190824,-0.124166
14800.5,-19,-0.235779,-0.197661,-0.143499
14802,4,-0.233584,-0.20176,-0.15
14803.5,-22,-0.218982,-0.195217,-0.14356
14805,1,-0.223092,-0.198092,-0.157936
14806.5,-24,-0.240627,-0.198602,-0.14077
14808,-1,-0.23471,-0.204759,-0.148755
14809.5,-9,-0.231811,-0.211703,-0.156602
14811,-5,-0.226595,-0.204922,-0.158398
14812.5,-13,-0.24198,-0.207112,-0.159382
14814,-5,-0.241636,-0.207303,-0.16639
14815.5,-16,-0.247349,-0.220858,-0.164421
14817,-9,-0.239507,-0.21533,-0.158154
14818.5,-1,-0.232365,-0.221226,-0.166902
14820,-26,-0.239449,-0.22796,-0.167819
14821.5,4,-0.233236,-0.229197,-0.171714
14823,-18,-0.236138,-0.206735,-0.163155
14824.5,-15,-0.23701,-0.204565,-0.150887
14826,-10,-0.237611,-0.203285,-0.154521
14827.5,-2,-0.228868,-0.215016,-0.155308
14829,-14,-0.241481,-0.221736,-0.162678
14830.5,-10,-0.244617,-0.226465,-0.151166
14832,-26,-0.245049,-0.216808,-0.135701
14833.5,2,-0.244139,-0.201925,-0.132538
14835,-20,-0.237809,-0.211034,-0.125246
14836.5,-4,-0.242259,-0.222053,-0.126606
14838,-23,-0.252918,-0.212479,-0.134609
14839.5,0,-0.256906,-0.207295,-0.128572
14841,-24,-0.261689,-0.212817,-0.135
14842.5,-18,-0.249918,-0.208974,-0.136842
14844,-30,-0.253926,-0.199655,-0.134944
14845.5,25,-0.254959,-0.201909,-0.14055
14847,-17,-0.266314,-0.198762,-0.142915
14848.5,-37,-0.260088,-0.22697,-0.156413
14850,-5,-0.271866,-0.231261,-0.168775
14851.5,-20,-0.257866,-0.213335,-0.151839
14853,-7,-0.26096,-0.215784,-0.149409
14854.5,-4,-0.252377,-0.216792,-0.136902
14856,-13,-0.236673,-0.219349,-0.138328
14857.5,-17,-0.235216,-0.222233,-0.144751
14859,-11,-0.234245,-0.223321,-0.149369
14860.5,-20,-0.213667,-0.216653,-0.142082
14862,9,-0.210486,-0.200164,-0.127669
14863.5,-29,-0.210887,-0.19908,-0.130699
14865,-3,-0.225695,-0.189684,-0.120023
14866.5,-18,-0.229622,-0.201546,-0.129655
14868,8,-0.22832,-0.205173,-0.122906
14869.5,-20,-0.231481,-0.194597,-0.129633
14871,3,-0.227151,-0.193331,-0.128031
14872.5,-14,-0.223784,-0.198715,-0.133456
14874,-6,-0.221284,-0.200205,-0.145614
14875.5,-19,-0.222857,-0.1875,-0.140746
14877,-5,-0.235175,-0.187768,-0.144288
14878.5,-2,-0.245222,-0.187374,-0.137704
14880,-25,-0.230321,-0.180433,-0.13838
14881.5,-19,-0.222795,-0.175147,-0.138503
14883,-6,-0.243914,-0.172594,-0.124632
14884.5,-1,-0.23705,-0.172303,-0.112181
14886,-5,-0.231462,-0.176867,-0.11664
14887.5,-17,-0.215304,-0.167535,-0.128791
14889,-26,-0.235121,-0.167951,-0.115612
14890.5,3,-0.228277,-0.181419,-0.121748
14892,-33,-0.233957,-0.194135,-0.117553
14893.5,-16,-0.22947,-0.191477,-0.123857
14895,-26,-0.235491,-0.190797,-0.133835
14896.5,5,-0.250643,-0.193718,-0.142407
14898,-18,-0.264165,-0.196855,-0.140161
14899.5,-2,-0.249773,-0.205455,-0.140033
14901,-24,-0.23739,-0.200914,-0.129957
14902.5,-14,-0.234825,-0.199718,-0.12968
14904,-19,-0.248033,-0.199103,-0.133802
14905.5,-6,-0.231507,-0.200896,-0.133937
14907,-20,-0.23065,-0.189348,-0.14381
14908.5,-16,-0.241264,-0.181137,-0.13065
14910,3,-0.229521,-0.186523,-0.137844
14911.5,-6,-0.225197,-0.18021,-0.133592
14913,-17,-0.225215,-0.175502,-0.138322
14914.5,-8,-0.238027,-0.173144,-0.1199
14916,-12,-0.223261,-0.169087,-0.116631
14917.5,-13,-0.217292,-0.157162,-0.128783
14919,-8,-0.221837,-0.15634,-0.122417
14920.5,-19,-0.222527,-0.156177,-0.128408
14922,12,-0.212986,-0.160997,-0.126043
14923.5,-27,-0.197867,-0.157162,-0.12575
14925,-9,-0.206973,-0.148002,-0.120198
14926.5,-14,-0.215224,-0.153695,-0.13466
14928,7,-0.21685,-0.166397,-0.139558
14929.5,-27,-0.225299,-0.167117,-0.140697
14931,8,-0.202309,-0.177363,-0.142372
14932.5,-14,-0.189616,-0.172463,-0.142357
14934,-10,-0.178833,-0.172045,-0.162812
14935.5,-27,-0.189331,-0.153893,-0.165868
14937,1,-0.20338,-0.165185,-0.157088
14938.5,-4,-0.207665,-0.157124,-0.14374
14940,-15,-0.209885,-0.154939,-0.133305
14941.5,-24,-0.21171,-0.153077,-0.133574
14943,-5,-0.208534,-0.155204,-0.13796
14944.5,-17,-0.205558,-0.163911,-0.145638
14946,-8,-0.21443,-0.168669,-0.143093
14947.5,-1,-0.218195,-0.167487,-0.156417
14949,-23,-0.224539,-0.170197,-0.146782
14950.5,-7,-0.232223,-0.173507,-0.15631
14952,-36,-0.245662,-0.173794,-0.156982
14953.5,3,-0.245547,-0.167552,-0.15481
14955,-7,-0.2654,-0.179044,-0.134342
14956.5,-14,-0.277033,-0.1858,-0.131277
14958,-22,-0.27301,-0.198554,-0.131848
14959.5,16,-0.269116,-0.192537,-0.127231
14961,-22,-0.252961,-0.205618,-0.134796
14962.5,-13,-0.230862,-0.20805,-0.133829
14964,-37,-0.217239,-0.21167,-0.12826
14965.5,8,-0.210591,-0.202955,-0.126724
14967,-14,-0.197207,-0.190652,-0.115279
14968.5,-11,-0.219436,-0.192917,-0.105184
14970,-17,-0.216984,-0.199906,-0.109653
14971.5,-2,-0.217051,-0.196475,-0.117676
14973,-16,-0.23024,-0.194948,-0.112801
14974.5,-5,-0.225676,-0.171797,-0.109561
14976,-102,-0.212221,-0.181983,-0.117568
14977.5,107,-0.218263,-0.181755,-0.110838
14979,-11,-0.216577,-0.18519,-0.107991
14980.5,7,-0.212814,-0.191669,-0.108806
14982,-111,-0.21188,-0.179111,-0.0988247
14983.5,-53,-0.199252,-0.180067,-0.104322
14985,50,-0.199147,-0.172532,-0.119076
14986.5,25,-0.195103,-0.172177,-0.12299
14988,2,-0.185927,-0.164507,-0.128693
14989.5,-26,-0.18559,-0.154525,-0.130441
14991,-18,-0.181746,-0.168584,-0.109774
14992.5,-37,-0.200451,-0.17275,-0.120831
14994,-5,-0.207639,-0.175701,-0.128633
14995.5,-24,-0.216336,-0.18701,-0.137413
14997,0,-0.227882,-0.188061,-0.159447
14998.5,-19,-0.233544,-0.19271,-0.155357
15000,-5,-0.231555,-0.18554,-0.164456
15001.5,-18,-0.226873,-0.192025,-0.147201
15003,-38,-0.210908,-0.18701,-0.14841
15004.5,36,-0.207168,-0.194229,-0.156257
15006,58,-0.215331,-0.187859,-0.148496
15007.5,-50,-0.2208,-0.188436,-0.149202
15009,-2,-0.235799,-0.176829,-0.140732
15010.5,-148,-0.234373,-0.179802,-0.135277
15012,15,-0.222607,-0.177917,-0.129696
15013.5,49,-0.209186,-0.167957,-0.107788
15015,13,-0.203183,-0.169088,-0.104578
15016.5,-18,-0.187948,-0.163254,-0.105137
15018,-33,-0.191553,-0.162241,-0.0997468
15019.5,-19,-0.20762,-0.16185,-0.106172
15021,-18,-0.220571,-0.161423,-0.110131
15022.5,5,-0.222335,-0.163633,-0.11427
15024,-26,-0.221815,-0.164981,-0.117409
15025.5,2,-0.21599,-0.168916,-0.115367
15027,-18,-0.215628,-0.170502,-0.121761
15028.5,0,-0.236394,-0.163471,-0.119092
15030,-6,-0.23963,-0.158037,-0.129362
15031.5,4,-0.233043,-0.159096,-0.122463
15033,-22,-0.235017,-0.153699,-0.129036
15034.5,-13,-0.240943,-0.162784,-0.138047
15036,-15,-0.239937,-0.168185,-0.124094
15037.5,-4,-0.241208,-0.166415,-0.115885
15039,1,-0.223391,-0.161877,-0.113349
15040.5,-26,-0.225267,-0.158475,-0.125463
15042,-5,-0.224595,-0.164662,-0.136475
15043.5,-7,-0.229804,-0.163559,-0.136492
15045,-19,-0.225086,-0.166445,-0.132789
15046.5,-11,-0.228265,-0.153411,-0.139103
15048,-8,-0.237328,-0.148161,-0.127302
15049.5,-15,-0.236321,-0.149672,-0.116784
15051,-4,-0.233872,-0.150501,-0.118272
15052.5,-32,-0.233121,-0.152648,-0.128394
15054,9,-0.236191,-0.147894,-0.133989
15055.5,-17,-0.23937,-0.13956,-0.127798
15057,-3,-0.222307,-0.137461,-0.130941
15058.5,-28,-0.222517,-0.132736,-0.135888
15060,-8,-0.229929,-0.13718,-0.126745
15061.5,-23,-0.23383,-0.13887,-0.123879
15063,-6,-0.222656,-0.14125,-0.116964
15064.5,-14,-0.231633,-0.148598,-0.126061
15066,-6,-0.237029,-0.158398,-0.125973
15067.5,-19,-0.227726,-0.153407,-0.129898
15069,-24,-0.234917,-0.175723,-0.138215
15070.5,2,-0.23869,-0.18421,-0.14063
15072,-4,-0.243301,-0.180339,-0.146419
15073.5,-36,-0.234676,-0.182344,-0.143545
15075,-6,-0.234923,-0.165444,-0.155527
15076.5,22,-0.240723,-0.166545,-0.143846
15078,-12,-0.253621,-0.17325,-0.153544
15079.5,-24,-0.262345,-0.178272,-0.145561
15081,-22,-0.266379,-0.177226,-0.149182
15082.5,24,-0.266564,-0.190704,-0.132829
15084,-31,-0.261641,-0.170876,-0.125479
15085.5,-34,-0.24785,-0.171271,-0.112337
15087,8,-0.238364,-0.172996,-0.115688
15088.5,25,-0.253182,-0.175099,-0.113852
15090,-14,-0.262767,-0.171337,-0.111965
15091.5,-11,-0.247689,-0.175675,-0.117754
15093,-24,-0.246782,-0.180821,-0.136527
15094.5,-10,-0.236012,-0.179912,-0.127152
15096,-20,-0.23831,-0.190759,-0.123718
15097.5,-13,-0.23218,-0.194183,-0.131604
15099,13,-0.227373,-0.179066,-0.134298
15100.5,-8,-0.225169,-0.181554,-0.145628
15102,-28,-0.217804,-0.185981,-0.143155
15103.5,-11,-0.207855,-0.188418,-0.124983
15105,-19,-0.211341,-0.175177,-0.102593
15106.5,-6,-0.216932,-0.16546,-0.105947
15108,-11,-0.214353,-0.167281,-0.11134
15109.5,-17,-0.212531,-0.155945,-0.118713
15111,-3,-0.227011,-0.1551,-0.126106
15112.5,-39,-0.212275,-0.168663,-0.127085
15114,1,-0.220238,-0.17228,-0.127591
15115.5,-11,-0.228057,-0.178981,-0.119169
15117,-9,-0.233491,-0.170559,-0.115803
15118.5,-24,-0.226635,-0.159938,-0.120372
15120,-7,-0.233803,-0.165528,-0.109676
15121.5,-16,-0.227657,-0.153857,-0.111092
15123,-1,-0.226024,-0.149965,-0.116464
15124.5,-22,-0.225973,-0.146395,-0.110164
15126,-2,-0.22033,-0.144985,-0.108737
15127.5,-21,-0.228373,-0.151738,-0.105129
15129,-8,-0.21264,-0.144577,-0.0921647
15130.5,-13,-0.215942,-0.153277,-0.0956584
15132,4,-0.209794,-0.153499,-0.0969591
15133.5,-15,-0.205794,-0.145186,-0.100154
15135,-7,-0.192307,-0.142038,-0.0959341
15136.5,-19,-0.197116,-0.138568,-0.0995079
15138,-8,-0.197535,-0.137772,-0.0922897
15139.5,1,-0.217235,-0.131729,-0.091658
15141,-23,-0.214258,-0.131691,-0.0788862
15142.5,9,-0.198837,-0.149251,-0.0822557
15144,-20,-0.19442,-0.152524,-0.0832138
15145.5,-13,-0.209383,-0.14433,-0.0929108
15147,-14,-0.197882,-0.149082,-0.0889927
15148.5,0,-0.178492,-0.155892,-0.0965957
15150,-13,-0.189831,-0.15007,-0.100037
15151.5,-6,-0.200448,-0.140006,-0.0957015
15153,-26,-0.189914,-0.146765,-0.0977929
15154.5,-1,-0.198389,-0.143568,-0.0973462
15156,-20,-0.190729,-0.148282,-0.0892052
15157.5,0,-0.198365,-0.152701,-0.105314
15159,-21,-0.170717,-0.150715,-0.100792
15160.5,-9,-0.178685,-0.141284,-0.106487
15162,-21,-0.187185,-0.143942,-0.109722
15163.5,-11,-0.175343,-0.135066,-0.106473
15165,-16,-0.182917,-0.127736,-0.112838
15166.5,-7,-0.169659,-0.131733,-0.103614
15168,-18,-0.177694,-0.129944,-0.098181
15169.5,-23,-0.193249,-0.130949,-0.102244
15171,-1,-0.189709,-0.124823,-0.102332
15172.5,-20,-0.199094,-0.136865,-0.112166
15174,-10,-0.201339,-0.145204,-0.105023
15175.5,-103,-0.210668,-0.136228,-0.0938868
15177,92,-0.218952,-0.152499,-0.100754
15178.5,-8,-0.217901,-0.137571,-0.0971092
15180,-37,-0.203731,-0.138574,-0.0999962
15181.5,-6,-0.195728,-0.130771,-0.112418
15183,-60,-0.200432,-0.1334,-0.125135
15184.5,27,-0.20352,-0.14011,-0.115849
15186,22,-0.217291,-0.14761,-0.116482
15187.5,6,-0.217103,-0.138495,-0.117441
15189,3,-0.211786,-0.147536,-0.111084
15190.5,-83,-0.207918,-0.153513,-0.119064
15192,-11,-0.204921,-0.145692,-0.122216
15193.5,10,-0.207255,-0.140882,-0.118831
15195,7,-0.198885,-0.141374,-0.119528
15196.5,-15,-0.203586,-0.123455,-0.135341
15198,-11,-0.204932,-0.127699,-0.137218
15199.5,-5,-0.217986,-0.141831,-0.131875
15201,-29,-0.212057,-0.154698,-0.118427
15202.5,-3,-0.212771,-0.155245,-0.115487
15204,-8,-0.218607,-0.138054,-0.116505
15205.5,-16,-0.210333,-0.134391,-0.118293
15207,-10,-0.19956,-0.143834,-0.103461
15208.5,-6,-0.197703,-0.143279,-0.105112
15210,-13,-0.192692,-0.145462,-0.103966
15211.5,-9,-0.186945,-0.142945,-0.106072
15213,-30,-0.173364,-0.14272,-0.0975413
15214.5,6,-0.183169,-0.146919,-0.0872068
15216,-22,-0.182514,-0.141787,-0.0921786
15217.5,-10,-0.188026,-0.139548,-0.0961212
15219,-31,-0.17109,-0.156221,-0.103966
15220.5,-4,-0.180771,-0.150486,-0.116289
15222,-18,-0.169004,-0.157433,-0.116174
15223.5,-9,-0.166401,-0.165124,-0.121329
15225,-22,-0.171659,-0.160082,-0.127191
15226.5,-6,-0.171663,-0.151938,-0.11878
15228,-15,-0.18461,-0.135827,-0.0983943
15229.5,-1,-0.189075,-0.12469,-0.106237
15231,1,-0.195979,-0.107367,-0.112789
15232.5,-28,-0.204545,-0.112202,-0.116571
15234,-26,-0.211157,-0.109597,-0.117233
15235.5,5,-0.214997,-0.106257,-0.10859
15237,-5,-0.225796,-0.111162,-0.105949
15238.5,-44,-0.217484,-0.125251,-0.106477
15240,-8,-0.214071,-0.131649,-0.101062
15241.5,1,-0.210954,-0.138823,-0.100865
15243,25,-0.19064,-0.132798,-0.117074
15244.5,-30,-0.17801,-0.142179,-0.1143
15246,-10,-0.184713,-0.142146,-0.0996758
15247.5,-24,-0.178871,-0.138578,-0.0923893
15249,-24,-0.191052,-0.148136,-0.0843709
15250.5,-9,-0.198913,-0.161416,-0.0941492
15252,43,-0.186802,-0.157954,-0.104682
15253.5,-6,-0.182233,-0.160629,-0.100564
15255,-23,-0.18785,-0.169127,-0.100953
15256.5,-27,-0.19046,-0.168501,-0.100813
15258,1,-0.217901,-0.160233,-0.102368
15259.5,-26,-0.216191,-0.160739,-0.0976013
15261,-25,-0.215982,-0.161257,-0.105463
15262.5,-25,-0.219485,-0.151583,-0.106262
15264,9,-0.234747,-0.152829,-0.106276
15265.5,-2,-0.223824,-0.145792,-0.105871
15267,-9,-0.214313,-0.161026,-0.105824
15268.5,-23,-0.203372,-0.172034,-0.103458
15270,-27,-0.21273,-0.172654,-0.0998979
15271.5,-6,-0.222485,-0.175739,-0.0825592
15273,-37,-0.206722,-0.168841,-0.087835
15274.5,4,-0.201163,-0.155746,-0.0945228
15276,-8,-0.211445,-0.166439,-0.0972321
15277.5,-7,-0.202671,-0.168178,-0.0910598
15279,-26,-0.193721,-0.16561,-0.0919598
15280.5,-3,-0.18743,-0.162984,-0.10168
15282,-27,-0.175008,-0.173752,-0.0852705
15283.5,25,-0.192935,-0.166681,-0.0810388
15285,-23,-0.187188,-0.16978,-0.09197
15286.5,-20,-0.18143,-0.16929,-0.0854254
15288,-33,-0.182813,-0.17301,-0.0842206
15289.5,-6,-0.183339,-0.170237,-0.0864884
15291,-7,-0.183712,-0.1743,-0.0815962
15292.5,12,-0.186329,-0.158629,-0.0810877
15294,-18,-0.193976,-0.156942,-0.0669899
15295.5,-13,-0.189903,-0.156698,-0.0714876
15297,-18,-0.200022,-0.158481,-0.077831
15298.5,-6,-0.201743,-0.16402,-0.0862416
15300,1,-0.211764,-0.173591,-0.088696
15301.5,-23,-0.222534,-0.178545,-0.0946904
15303,12,-0.221925,-0.181023,-0.0926056
15304.5,-22,-0.224047,-0.190734,-0.0921539
15306,-15,-0.212415,-0.176268,-0.0850166
15307.5,-13,-0.219287,-0.179887,-0.0832333
15309,0,-0.208752,-0.177185,-0.090633
15310.5,-14,-0.20129,-0.174833,-0.0969349
15312,-8,-0.209421,-0.168117,-0.108231
15313.5,-24,-0.203998,-0.159012,-0.106878
15315,-13,-0.190195,-0.154203,-0.108611
15316.5,-14,-0.194364,-0.147653,-0.114167
15318,23,-0.217451,-0.144811,-0.106449
15319.5,-19,-0.223413,-0.157577,-0.11685
15321,-25,-0.231322,-0.159033,-0.121801
15322.5,-22,-0.227459,-0.169449,-0.133163
15324,-6,-0.244313,-0.16971,-0.132592
15325.5,5,-0.236693,-0.176963,-0.130155
15327,-45,-0.222387,-0.167003,-0.12334
15328.5,-18,-0.222387,-0.170761,-0.108367
15330,-6,-0.215047,-0.177347,-0.112825
15331.5,5,-0.208016,-0.186461,-0.115453
15333,-25,-0.193071,-0.177609,-0.108277
15334.5,-12,-0.207482,-0.163827,-0.10483
15336,-8,-0.216404,-0.176406,-0.11149
15337.5,-13,-0.219629,-0.18152,-0.118867
15339,-19,-0.221389,-0.175712,-0.125604
15340.5,-8,-0.202996,-0.18245,-0.12022
15342,-17,-0.207261,-0.183157,-0.112891
15343.5,9,-0.206182,-0.172301,-0.118146
15345,-22,-0.204836,-0.188287,-0.128119
15346.5,1,-0.201923,-0.181964,-0.127689
15348,-21,-0.205775,-0.177057,-0.124251
15349.5,3,-0.206104,-0.168449,-0.127721
15351,-15,-0.218295,-0.179456,-0.12876
15352.5,-5,-0.191346,-0.184608,-0.117707
15354,-24,-0.200983,-0.188348,-0.12325
15355.5,1,-0.199324,-0.194995,-0.118512
15357,-12,-0.204952,-0.20431,-0.105894
15358.5,-9,-0.212737,-0.189795,-0.115468
15360,-5,-0.20443,-0.187396,-0.12278
15361.5,-26,-0.203965,-0.184372,-0.128178
15363,-6,-0.195528,-0.185038,-0.133364
15364.5,-13,-0.21225,-0.172244,-0.121425
15366,-14,-0.21109,-0.174269,-0.129839
15367.5,-10,-0.226148,-0.173947,-0.12625
15369,-5,-0.213709,-0.182827,-0.127339
15370.5,-16,-0.22013,-0.187913,-0.128489
15372,-9,-0.223383,-0.181474,-0.12173
15373.5,-33,-0.228496,-0.176894,-0.121777
15375,5,-0.231815,-0.179626,-0.118932
15376.5,-20,-0.211626,-0.180517,-0.122701
15378,-6,-0.218319,-0.182296,-0.125821
15379.5,-28,-0.226908,-0.194151,-0.123035
15381,-3,-0.229723,-0.187835,-0.116185
15382.5,-23,-0.223958,-0.171741,-0.114597
15384,-8,-0.221858,-0.179578,-0.117982
15385.5,-17,-0.229981,-0.176557,-0.10627
15387,-5,-0.23392,-0.164813,-0.103259
15388.5,-21,-0.23934,-0.176091,-0.105993
15390,-19,-0.247009,-0.175138,-0.0930998
15391.5,3,-0.226777,-0.169084,-0.0987346
15393,-13,-0.220442,-0.169837,-0.093617
15394.5,-20,-0.219045,-0.165757,-0.089245
15396,-4,-0.207785,-0.163901,-0.0890485
15397.5,-14,-0.200082,-0.163026,-0.0893083
15399,-18,-0.200245,-0.158328,-0.0902458
15400.5,-8,-0.215202,-0.149544,-0.0972507
15402,-19,-0.212535,-0.153025,-0.113245
15403.5,10,-0.210594,-0.142104,-0.11902
15405,-27,-0.215947,-0.145893,-0.110506
15406.5,-8,-0.205356,-0.141271,-0.103242
15408,-15,-0.207458,-0.15364,-0.0857909
15409.5,9,-0.208175,-0.159843,-0.0919146
15411,-18,-0.217296,-0.168726,-0.0951803
15412.5,-4,-0.210781,-0.171874,-0.110407
15414,-15,-0.21489,-0.158553,-0.117167
15415.5,-7,-0.204365,-0.151057,-0.111977
15417,-17,-0.19551,-0.143765,-0.120647
15418.5,-3,-0.215326,-0.158301,-0.124074
15420,-80,-0.217608,-0.160906,-0.12327
15421.5,60,-0.214459,-0.167597,-0.139412
15423,-1,-0.21392,-0.166554,-0.131475
15424.5,-38,-0.211123,-0.164006,-0.13152
15426,-1,-0.216805,-0.168249,-0.148027
15427.5,-39,-0.217681,-0.174424,-0.154004
15429,-50,-0.213117,-0.18001,-0.148605
15430.5,34,-0.221346,-0.177817,-0.145328
15432,28,-0.220251,-0.180288,-0.147815
15433.5,23,-0.212372,-0.182608,-0.140109
15435,-33,-0.214376,-0.180009,-0.127967
15436.5,-36,-0.213757,-0.183565,-0.129061
15438,72,-0.222293,-0.180851,-0.112631
15439.5,-102,-0.218449,-0.168819,-0.107097
15441,-22,-0.237057,-0.180552,-0.112504
15442.5,10,-0.242382,-0.180535,-0.114536
15444,-11,-0.232057,-0.193503,-0.118802
15445.5,3,-0.232731,-0.194246,-0.107691
15447,33,-0.236893,-0.182657,-0.115272
15448.5,15,-0.246742,-0.186559,-0.100662
15450,-26,-0.250612,-0.184198,-0.095263
15451.5,-25,-0.246465,-0.1809,-0.0791293
15453,-14,-0.23315,-0.184011,-0.0778633
15454.5,-114,-0.226893,-0.171423,-0.0631246
15456,-15,-0.227151,-0.157546,-0.0481715
15457.5,117,-0.228421,-0.158551,-0.0408306
15459,34,-0.213016,-0.18494,-0.0510467
15460.5,-50,-0.210641,-0.194515,-0.0561964
15462,-14,-0.215502,-0.194598,-0.0551386
15463.5,-75,-0.221323,-0.194361,-0.0581842
15465,-133,-0.213519,-0.205668,-0.0735126
15466.5,84,-0.220606,-0.211783,-0.089563
15468,53,-0.231249,-0.213248,-0.102299
15469.5,-7,-0.234548,-0.212783,-0.0960863
15471,0,-0.226273,-0.208299,-0.0992126
15472.5,-75,-0.227911,-0.210385,-0.108073
15474,-63,-0.23405,-0.204211,-0.114014
15475.5,31,-0.233795,-0.20087,-0.111123
15477,9,-0.230017,-0.196637,-0.109469
15478.5,5,-0.219605,-0.195306,-0.107938
15480,-89,-0.215526,-0.204255,-0.108138
15481.5,55,-0.222066,-0.197669,-0.0998891
15483,-3,-0.217978,-0.212161,-0.0994402
15484.5,-37,-0.226925,-0.223944,-0.0944595
15486,9,-0.241906,-0.202836,-0.0970077
15487.5,-95,-0.23752,-0.199542,-0.0983513
15489,-81,-0.243477,-0.20159,-0.0941791
15490.5,89,-0.245247,-0.206464,-0.105297
15492,46,-0.239275,-0.208308,-0.120133
15493.5,-60,-0.24633,-0.220024,-0.119041
15495,-2,-0.258299,-0.225933,-0.122129
15496.5,-65,-0.266619,-0.21604,-0.12095
15498,-38,-0.249467,-0.219585,-0.125254
15499.5,4,-0.253324,-0.229008,-0.143535
15501,13,-0.247378,-0.233348,-0.135226
15502.5,0,-0.238566,-0.232899,-0.120343
15504,-19,-0.227362,-0.235281,-0.128035
15505.5,-108,-0.232066,-0.236006,-0.132104
15507,93,-0.229117,-0.240546,-0.125698
15508.5,10,-0.224101,-0.229786,-0.127072
15510,-32,-0.232403,-0.239301,-0.121812
15511.5,8,-0.230062,-0.236557,-0.120975
15513,-96,-0.233985,-0.226481,-0.138583
15514.5,-85,-0.239393,-0.226758,-0.127407
15516,59,-0.243043,-0.223096,-0.113045
15517.5,63,-0.252772,-0.212247,-0.117679
15519,-10,-0.257272,-0.217427,-0.137406
15520.5,-14,-0.250827,-0.231622,-0.135118
15522,-14,-0.246057,-0.232546,-0.131758
15523.5,-76,-0.234562,-0.233894,-0.139773
15525,-2,-0.250286,-0.237676,-0.143267
15526.5,15,-0.24321,-0.238912,-0.145818
15528,6,-0.221419,-0.243365,-0.155226
15529.5,-6,-0.219005,-0.238019,-0.151354
15531,-19,-0.209975,-0.230163,-0.143705
15532.5,-9,-0.214921,-0.236823,-0.136126
15534,-34,-0.20637,-0.226275,-0.132739
15535.5,0,-0.226042,-0.22488,-0.146326
15537,-20,-0.232893,-0.220071,-0.148196
15538.5,-80,-0.241465,-0.213977,-0.142985
15540,47,-0.257595,-0.209483,-0.142987
15541.5,23,-0.258957,-0.220545,-0.142918
15543,-65,-0.250533,-0.219763,-0.152072
15544.5,-20,-0.254659,-0.223896,-0.162661
15546,-30,-0.251441,-0.234361,-0.149311
15547.5,27,-0.23887,-0.240714,-0.151244
15549,-22,-0.245908,-0.235822,-0.136111
15550.5,-12,-0.253519,-0.236477,-0.128418
15552,51,-0.249177,-0.226912,-0.132514
15553.5,-94,-0.246379,-0.224361,-0.137529
15555,-39,-0.251964,-0.222207,-0.129031
15556.5,27,-0.257495,-0.226422,-0.11834
15558,23,-0.257621,-0.237105,-0.120803
15559.5,-15,-0.245987,-0.235028,-0.115095
15561,-21,-0.240688,-0.228646,-0.125956
15562.5,-59,-0.241568,-0.224949,-0.141491
15564,18,-0.227349,-0.217994,-0.138455
15565.5,-16,-0.225488,-0.22625,-0.137694
15567,4,-0.228539,-0.238681,-0.137329
15568.5,-16,-0.236871,-0.234652,-0.142354
15570,-1,-0.222384,-0.233333,-0.141022
15571.5,-3,-0.224559,-0.222797,-0.14159
15573,-2,-0.234315,-0.228532,-0.131758
15574.5,-23,-0.224396,-0.228018,-0.145194
15576,-10,-0.220662,-0.234841,-0.140827
15577.5,-17,-0.22405,-0.228268,-0.140218
15579,-1,-0.228789,-0.234241,-0.139348
15580.5,-10,-0.223984,-0.234336,-0.155193
15582,-28,-0.22096,-0.240504,-0.153691
15583.5,64,-0.217431,-0.234284,-0.158049
15585,-20,-0.205529,-0.236731,-0.156567
15586.5,-85,-0.232854,-0.239146,-0.152358
15588,70,-0.223083,-0.241725,-0.151666
15589.5,-85,-0.222268,-0.231872,-0.154275
