time,value1,value2,value3,value4
4605,4,-0.000341349,-0.032076,0.004104
4606.5,19,-0.00812211,-0.0323272,0.00122133
4608,14,-0.00697922,-0.0367325,0.00138944
4609.5,1,-0.00298309,-0.0379084,0.00200503
4611,6,-0.0129321,-0.0455912,-0.00272591
4612.5,-2,-0.021421,-0.0573433,-0.0167169
4614,28,-0.0301864,-0.0503063,-0.0105213
4615.5,-5,-0.0224156,-0.0438812,0.00615353
4617,4,-0.0199068,-0.0491953,-0.00689856
4618.5,46,-0.0276267,-0.0398487,0.0020757
4620,-6,-0.00813686,-0.0461965,0.00643723
4621.5,-6,-0.033957,-0.0633576,0.0165932
4623,-4,-0.0396855,-0.0622765,0.0261612
4624.5,3,-0.0204805,-0.0635706,0.0167021
4626,20,-0.0198996,-0.0569547,-0.000968284
4627.5,13,-0.0328216,-0.0513211,0.000771775
4629,7,-0.0179749,-0.0504505,0.00281675
4630.5,10,-0.0237217,-0.044489,-0.000633219
4632,9,-0.0365534,-0.040894,-0.0210222
4633.5,11,-0.0179748,-0.0475631,-0.0196013
4635,11,-0.0262737,-0.0478606,-0.0188425
4636.5,4,-0.0267974,-0.0555226,-0.0239057
4638,16,-0.00636588,-0.0649476,-0.0145197
4639.5,-1,0.0158059,-0.0515414,-0.00989756
4641,7,0.00662556,-0.0497176,-0.00159498
4642.5,37,0.00818966,-0.0493192,-0.0121695
4644,4,0.0149786,-0.0381675,-0.0130346
4645.5,25,0.0149684,-0.0535255,-0.0201185
4647,15,0.017705,-0.0503579,-0.00774421
4648.5,4,0.0195572,-0.0502102,-0.00447714
4650,18,0.00442598,-0.0470997,-0.00571231
4651.5,13,0.00450385,-0.040369,-0.00209561
4653,26,0.0132338,-0.036992,-0.00806828
4654.5,21,0.0087572,-0.0389114,-0.0166609
4656,10,0.0020941,-0.0499541,-0.00937679
4657.5,16,-0.0113262,-0.0578034,0.00177698
4659,83,0.0030256,-0.048932,0.00681681
4660.5,-74,-0.00465809,-0.0520617,0.0113641
4662,43,-0.00555631,-0.0469522,0.0184385
4663.5,8,-0.00112245,-0.0383193,0.0170532
4665,-65,0.0132592,-0.0433443,0.0244674
4666.5,146,0.00906643,-0.0377814,0.0207079
4668,-6,-0.00777076,-0.0397323,0.0181127
4669.5,-25,-0.00429047,-0.0431111,0.0176861
4671,96,-0.0120519,-0.0432764,0.0106093
4672.5,-27,-0.00540398,-0.0329924,0.0133329
4674,11,0.00940058,-0.0455598,0.023553
4675.5,-76,0.0159955,-0.0450081,0.0179833
4677,88,0.0166968,-0.0445667,0.0139399
4678.5,-54,0.0279961,-0.0609932,0.0135574
4680,95,0.0303904,-0.048984,0.0224268
4681.5,32,0.0163188,-0.0449824,0.0214122
4683,-44,0.0181593,-0.0381828,0.0171298
4684.5,48,0.0193428,-0.0454699,0.0143911
4686,-1,0.0299203,-0.035429,0.023781
4687.5,-38,0.0249956,-0.0214116,0.0323239
4689,-22,0.0159998,-0.026485,0.0333849
4690.5,30,0.0204081,-0.0241045,0.0251272
4692,39,0.00318054,-0.0145111,0.0245348
4693.5,-50,-0.000681854,-0.0111165,0.0149542
4695,17,0.010578,-0.00893105,0.0190081
4696.5,-36,0.00557318,-0.00498584,0.0250004
4698,103,-0.00993937,-0.0066022,0.0279041
4699.5,-12,-0.00621797,0.00100586,0.019746
4701,24,-0.0198057,0.00213039,0.0316388
4702.5,28,-0.0085252,0.0142038,0.0359297
4704,-38,0.000499183,0.0126509,0.0399466
4705.5,5,-0.00509016,0.0201203,0.0315105
4707,25,0.00228414,0.0239747,0.0189884
4708.5,41,-0.00684033,0.040088,0.0307235
4710,11,0.00709582,0.0421457,0.0261252
4711.5,18,0.0366394,0.0343605,0.0218967
4713,-23,0.0457319,0.0346851,0.0238405
4714.5,14,0.0471311,0.0380885,0.0240552
4716,-59,0.0275445,0.038122,0.0248456
4717.5,123,0.0405747,0.0379594,0.0286394
4719,48,0.0405014,0.0522606,0.0343205
4720.5,10,0.0239743,0.0386646,0.0440201
4722,-22,0.0307363,0.0402874,0.0495117
4723.5,-27,0.0218443,0.0338586,0.0489565
4725,5,0.00760393,0.0222765,0.0568629
4726.5,16,0.0121023,0.0255481,0.0519509
4728,39,0.0274505,0.0283927,0.0475401
4729.5,65,0.0323134,0.0385469,0.0517092
4731,11,0.0382262,0.0329207,0.0455942
4732.5,58,0.0292808,0.0399724,0.060771
4734,-51,0.0155756,0.0500075,0.0556959
4735.5,-42,0.0191057,0.0430361,0.0595397
4737,-25,0.0170662,0.0353001,0.0612744
4738.5,31,0.0220799,0.0221418,0.0755146
4740,74,0.016123,0.0163878,0.0670784
4741.5,46,0.0166544,0.0199281,0.0646937
4743,-9,0.0223764,0.0262072,0.0688685
4744.5,-31,0.00619977,0.032632,0.0717272
4746,-36,0.00828241,0.0335674,0.0683097
4747.5,-4,-0.0032937,0.02621,0.0600086
4749,56,-0.00836523,0.024983,0.0574915
4750.5,11,-0.00794418,0.0200243,0.0549967
4752,-12,0.00366059,0.0220798,0.0534476
4753.5,52,0.00273586,0.0281937,0.0548887
4755,62,-0.0184692,0.0324409,0.0509557
4756.5,-57,-0.00350742,0.0355735,0.0512114
4758,-18,0.00287619,0.0364509,0.0395602
4759.5,-55,0.0149653,0.0365468,0.0526448
4761,-6,0.0274777,0.0420778,0.0534218
4762.5,149,0.0328167,0.0580552,0.0646963
4764,-27,0.0396401,0.0526939,0.082204
4765.5,48,0.0272338,0.0539349,0.0784781
4767,-18,0.0417707,0.0557232,0.0802396
4768.5,-26,0.0519557,0.041662,0.0784873
4770,9,0.0346305,0.031663,0.0683569
4771.5,28,0.0213481,0.0296484,0.0674348
4773,54,0.0273833,0.0328092,0.0562502
4774.5,13,0.0373158,0.0306412,0.08043
4776,21,0.0533516,0.0320126,0.084619
4777.5,-14,0.0358435,0.0340567,0.0895167
4779,11,0.0306009,0.0446689,0.0814416
4780.5,25,0.0504836,0.0380077,0.0739162
4782,40,0.0531958,0.0474131,0.0842191
4783.5,58,0.0585917,0.0525889,0.0818771
4785,-79,0.0402764,0.0622976,0.0793849
4786.5,51,0.0242758,0.0576029,0.0919961
4788,-66,0.0249101,0.0618392,0.102944
4789.5,42,0.0392377,0.0602285,0.101118
4791,92,0.0454028,0.0620837,0.0946748
4792.5,-33,0.0499497,0.0621286,0.097527
4794,66,0.05195,0.0628841,0.0977468
4795.5,-32,0.0580285,0.0689808,0.108679
4797,-7,0.059954,0.0759792,0.103919
4798.5,-21,0.0622166,0.0836991,0.121417
4800,18,0.0555517,0.091087,0.119711
4801.5,42,0.0477158,0.0769983,0.111371
4803,12,0.044866,0.075045,0.108719
4804.5,-2,0.0387339,0.0736339,0.10591
4806,45,0.0352728,0.0716718,0.102632
4807.5,5,0.0444459,0.0704429,0.109219
4809,-8,0.062282,0.0750278,0.110606
4810.5,-2,0.0652829,0.081991,0.10443
4812,-15,0.061231,0.0881676,0.0904165
4813.5,19,0.0682944,0.0907984,0.0914743
4815,14,0.079579,0.0846458,0.100018
4816.5,8,0.0631817,0.0848371,0.09864
4818,34,0.0828564,0.0870356,0.0913863
4819.5,-15,0.0621439,0.0818249,0.0920783
4821,-52,0.0591532,0.0716339,0.0973398
4822.5,46,0.0591202,0.0806774,0.097219
4824,-88,0.0523041,0.0733294,0.0972255
4825.5,107,0.0549411,0.0818444,0.0958218
4827,49,0.0592175,0.0852474,0.0951455
4828.5,-45,0.0643241,0.0862275,0.101031
4830,55,0.060801,0.0808754,0.121684
4831.5,-24,0.056538,0.0832223,0.121299
4833,-15,0.0555834,0.0859331,0.122435
4834.5,20,0.0442741,0.0924197,0.124546
4836,24,0.0468799,0.0802992,0.126853
4837.5,29,0.0367816,0.0721178,0.106122
4839,14,0.0297142,0.0628455,0.0926983
4840.5,16,0.0191968,0.0637986,0.10732
4842,42,0.0313444,0.0674776,0.0983306
4843.5,1,0.0323467,0.0723904,0.0925821
4845,7,0.0304519,0.0584426,0.10599
4846.5,38,0.0374112,0.0661472,0.0899813
4848,-17,0.0403783,0.0663642,0.0950092
4849.5,1,0.046219,0.0644545,0.0902687
4851,24,0.0395273,0.0637979,0.0936584
4852.5,29,0.0279622,0.0508868,0.0952361
4854,12,0.0418719,0.0483228,0.0960859
4855.5,8,0.0430801,0.0457413,0.081886
4857,47,0.0558443,0.0380324,0.0892546
4858.5,5,0.0636479,0.0614852,0.0991359
4860,-6,0.0643532,0.0666495,0.0909926
4861.5,7,0.0660249,0.0674478,0.0919351
4863,10,0.0541201,0.0636548,0.0790464
4864.5,9,0.0604869,0.0622113,0.0695602
4866,19,0.0581165,0.0544658,0.0748923
4867.5,4,0.0420631,0.0592917,0.0745531
4869,16,0.0392844,0.0545543,0.0770996
4870.5,11,0.039421,0.0584913,0.0846696
4872,-21,0.031585,0.0656559,0.0954678
4873.5,16,0.0413513,0.0686225,0.105962
4875,8,0.0542204,0.0792152,0.101849
4876.5,5,0.0594596,0.0820835,0.09873
4878,18,0.0449674,0.0866886,0.0885717
4879.5,6,0.0405485,0.0806383,0.100858
4881,9,0.0387469,0.0686393,0.116219
4882.5,4,0.0410135,0.0725622,0.125828
4884,2,0.0629068,0.0771777,0.132243
4885.5,22,0.0478696,0.0718933,0.120296
4887,13,0.0332395,0.0704308,0.103488
4888.5,8,0.0467198,0.0696395,0.100832
4890,8,0.0451767,0.0734381,0.113518
4891.5,8,0.0430273,0.0717424,0.102223
4893,15,0.0416931,0.0691737,0.112741
4894.5,18,0.0419739,0.0585964,0.114111
4896,9,0.0457138,0.0541117,0.116821
4897.5,20,0.0549176,0.0496148,0.0977869
4899,4,0.0470159,0.0454113,0.0958585
4900.5,9,0.0465693,0.0511391,0.0944189
4902,44,0.0458749,0.063827,0.10581
4903.5,6,0.0475345,0.0717046,0.105026
4905,18,0.0461655,0.0711889,0.10842
4906.5,16,0.02865,0.0653599,0.10921
4908,7,0.0212828,0.0618329,0.100289
4909.5,21,0.0322909,0.0589357,0.105867
4911,15,0.030311,0.0569587,0.104866
4912.5,21,0.0358538,0.0545439,0.101625
4914,23,0.0325835,0.0475365,0.0910937
4915.5,4,0.0222627,0.0409836,0.089095
4917,13,0.0298004,0.0504755,0.100864
4918.5,15,0.0377085,0.0583342,0.106224
4920,13,0.044035,0.059735,0.0987249
4921.5,12,0.0494333,0.0538862,0.0947532
4923,8,0.0522592,0.0525404,0.0949092
4924.5,7,0.0490785,0.0565014,0.0915289
4926,15,0.0476416,0.0483828,0.0920892
4927.5,5,0.0521741,0.0444636,0.101232
4929,23,0.0440025,0.0390556,0.0893016
4930.5,15,0.040836,0.0442363,0.09584
4932,-21,0.0410475,0.051146,0.0988715
4933.5,19,0.0399647,0.050121,0.103702
4935,5,0.0402542,0.0516114,0.10279
4936.5,8,0.0453493,0.0565537,0.0924727
4938,19,0.0504366,0.050167,0.0983426
4939.5,6,0.0568659,0.0567238,0.092901
4941,11,0.0536307,0.049091,0.0979979
4942.5,-2,0.0470939,0.0475679,0.104172
4944,2,0.0473058,0.0540385,0.0998323
4945.5,18,0.0356778,0.047814,0.0984914
4947,11,0.0508855,0.0362815,0.0894805
4948.5,9,0.0447533,0.0472442,0.0918938
4950,9,0.0433146,0.0451056,0.0814532
4951.5,12,0.0425488,0.0563867,0.0850253
4953,12,0.0531079,0.0565483,0.095718
4954.5,19,0.0511058,0.0407312,0.0936536
4956,5,0.0473372,0.0305396,0.0939951
4957.5,16,0.0525084,0.0349237,0.0937529
4959,4,0.0470147,0.0405142,0.0863083
4960.5,5,0.0583178,0.0409716,0.0976722
4962,41,0.0410684,0.0401633,0.102296
4963.5,6,0.0212497,0.0409182,0.108332
4965,17,0.0278343,0.0372419,0.109965
4966.5,17,0.0344985,0.0312708,0.103161
4968,5,0.0259134,0.0238045,0.100329
4969.5,17,0.0466855,0.0144605,0.100023
4971,13,0.0542503,0.0257723,0.105002
4972.5,25,0.0529828,0.0265646,0.109397
4974,20,0.0479239,0.024547,0.101641
4975.5,4,0.0485958,0.0313795,0.0953336
4977,13,0.0392619,0.0282096,0.0838958
4978.5,14,0.0327578,0.0319233,0.082615
4980,12,0.0407005,0.0307657,0.0702845
4981.5,15,0.0422392,0.0398013,0.0791487
4983,9,0.0488634,0.0374848,0.0766524
4984.5,9,0.060808,0.0525248,0.0675419
4986,20,0.052595,0.0501634,0.0789478
4987.5,4,0.0436651,0.0599026,0.0791721
4989,25,0.0365693,0.0555354,0.0742312
4990.5,13,0.0387898,0.052231,0.0675293
4992,-13,0.0208233,0.0557236,0.0614462
4993.5,17,0.0181514,0.0570026,0.0576794
4995,6,0.0228035,0.0493898,0.0654907
4996.5,4,0.0365412,0.0411406,0.0734236
4998,28,0.0303405,0.0409424,0.07355
4999.5,4,0.0356848,0.0427157,0.0695617
5001,10,0.0309555,0.0412556,0.0509758
5002.5,-15,0.0231753,0.027285,0.0501622
5004,-5,0.0208998,0.0217522,0.0447689
5005.5,25,0.0116156,0.0208486,0.0403169
5007,13,0.0154561,0.0188758,0.040501
5008.5,9,0.0329264,0.0121841,0.038174
5010,8,0.031927,0.00327026,0.0341819
5011.5,6,0.0307903,-0.000338217,0.0323971
5013,14,0.0302181,-0.0129594,0.0199039
5014.5,12,0.0333236,-0.0266926,0.0269885
5016,6,0.0228548,-0.0123393,0.0373984
5017.5,17,0.00923095,-0.0222952,0.0390941
5019,-1,0.00839598,0.000875192,0.0458802
5020.5,7,0.00787247,0.0101316,0.0475633
5022,33,0.0184327,0.0163246,0.0497002
5023.5,8,0.00593404,0.00802202,0.0503444
5025,18,0.0111998,0.00770545,0.0552241
5026.5,16,-0.00490838,-0.0038731,0.0484061
5028,5,-0.0246327,-0.0164691,0.058725
5029.5,16,-0.000829991,-0.018819,0.0663616
5031,10,0.0113262,-0.0105857,0.0867665
5032.5,24,0.0300559,-0.017294,0.080616
5034,21,0.0371907,-0.0100474,0.0795101
5035.5,11,0.0300896,-0.00224274,0.060962
5037,16,0.0132371,0.00377376,0.0598693
5038.5,15,0.00534098,0.000102462,0.0527752
5040,13,-0.00367255,-0.00291033,0.0636293
5041.5,14,0.0071742,-0.00437363,0.0585323
5043,12,0.00492075,-0.00368829,0.049575
5044.5,7,0.000951081,-0.0104503,0.0510003
5046,19,0.0211298,-0.00101208,0.052656
5047.5,6,0.0287978,0.00271292,0.0428808
5049,24,0.0325245,0.0153137,0.0531364
5050.5,46,0.0174964,0.0177811,0.0486604
5052,-72,0.00614809,0.0218003,0.0650797
5053.5,-24,0.000825422,0.0122889,0.0736103
5055,15,0.000467724,0.0127098,0.0653831
5056.5,47,0.00663414,0.00622862,0.0519628
5058,50,0.000925339,0.00229361,0.0582714
5059.5,-34,0.00435179,0.00941033,0.0653458
5061,-29,0.0071411,-0.00311523,0.0578093
5062.5,-8,0.00682041,-0.00525722,0.0514709
5064,46,-0.000803632,0.00416509,0.0523795
5065.5,-6,-0.0102736,-0.00291767,0.0566116
5067,74,-0.00181447,-0.00449314,0.0489663
5068.5,-105,0.00480839,0.000231089,0.0536749
5070,63,-0.0102623,0.0115859,0.047098
5071.5,4,-0.00618738,0.0028296,0.0454448
5073,46,-0.00466098,0.00525598,0.0660124
5074.5,-58,-0.0079663,0.00852279,0.0501295
5076,129,-0.000450151,0.012765,0.0570109
5077.5,-30,0.0121598,0.0101741,0.0669834
5079,-48,0.0319266,-0.00814793,0.0621091
5080.5,-5,0.0411912,-0.00148068,0.0591376
5082,39,0.0362756,0.00309558,0.0550421
5083.5,17,0.021653,0.000734115,0.0483292
5085,32,0.031335,0.00282205,0.0486978
5086.5,20,0.026609,0.00358334,0.0538037
5088,8,0.0263433,0.00108644,0.0436272
5089.5,16,0.0217969,0.00306603,0.036345
5091,5,0.0174375,-0.00216819,0.0384232
5092.5,33,0.0314779,-0.00177243,0.0373022
5094,-8,0.0173815,-0.0119099,0.0256836
5095.5,-19,0.0234877,-0.0164974,0.0273511
5097,133,0.00492196,-0.0221369,0.0309531
5098.5,-126,-0.0115679,-0.0165353,0.0208105
5100,79,-0.00607616,-0.0232657,0.0214251
5101.5,-20,0.00838129,-0.0139158,0.0157655
5103,129,0.0095461,-0.0138219,0.00996634
5104.5,20,0.0123559,-0.0260569,0.00467408
5106,-46,0.0146038,-0.0144822,0.0189627
5107.5,-19,0.00783075,-0.0173431,0.0234864
5109,32,0.0124283,-0.0129654,0.03848
5110.5,28,0.00633108,-0.0187811,0.0489628
5112,22,0.0122879,-0.0099493,0.0386548
5113.5,19,0.00568912,-0.00822458,0.0446009
5115,-17,0.0067182,-0.00998861,0.0497014
5116.5,9,0.00224458,-0.00397591,0.0360154
5118,22,0.00415519,-3.69E-05,0.035754
5119.5,112,0.020226,-0.0147259,0.0438954
5121,-127,0.0159401,-0.0167426,0.0404084
5122.5,-5,0.024646,-0.00869733,0.0532204
5124,-11,0.0119641,-0.0143439,0.0531262
5125.5,157,0.0166017,-0.00454361,0.0483429
5127,3,0.0153519,0.000569485,0.0451005
5128.5,-61,0.0229235,0.00136464,0.0472145
5130,-19,0.0211317,0.0017735,0.0589058
5131.5,0,0.0374669,0.000850644,0.0515233
5133,57,0.0151422,0.00939227,0.0569232
5134.5,-30,0.0248263,0.00603661,0.050487
5136,27,0.0256876,0.000132512,0.0503897
5137.5,14,0.0288807,-0.0126965,0.0414458
5139,4,0.00596188,-0.0153842,0.0615417
5140.5,39,0.0147373,-0.0130271,0.0531509
5142,-17,0.00244804,-0.00754298,0.0455448
5143.5,-19,0.0120707,0.000859266,0.0402503
5145,21,0.0121605,-0.00904703,0.0376986
5146.5,19,0.0350572,-0.0157221,0.0348324
5148,11,0.0160074,-0.0187517,0.0514743
5149.5,17,0.0207512,-0.0167437,0.0321073
5151,13,0.0129413,-0.00657706,0.0334178
5152.5,24,0.0182021,-0.0154127,0.0343288
5154,24,0.029393,-0.0155498,0.0459511
5155.5,9,0.0354564,-0.0164927,0.0514346
5157,48,0.0410777,-0.0148986,0.0479862
5158.5,-42,0.0466822,-0.0102902,0.0517911
5160,-49,0.0450985,-0.00804275,0.0443539
5161.5,46,0.0466244,0.00163365,0.0408439
5163,13,0.0321953,-0.0141849,0.0259741
5164.5,119,0.0324977,-0.019946,0.0229442
5166,-45,0.0375069,-0.0240247,0.0100735
5167.5,-43,0.0391065,-0.0434233,0.0197771
5169,16,0.0295035,-0.0421247,0.0141722
5170.5,22,0.0238436,-0.0472598,0.00824496
5172,21,0.0247088,-0.0395123,-0.00584398
5173.5,29,0.0264123,-0.0422912,-0.000620173
5175,3,0.0223818,-0.0365601,-0.00630374
5176.5,9,0.0267657,-0.0477322,0.0138575
5178,12,0.0295024,-0.0456476,0.0196084
5179.5,11,0.0219647,-0.0472373,0.0185046
5181,67,0.0185348,-0.0343051,0.0177934
5182.5,-74,0.0256142,-0.026232,0.027087
5184,-14,0.0258364,-0.031061,0.0158277
5185.5,-105,0.0257734,-0.0432192,0.0201192
5187,31,0.0181629,-0.0379843,0.0142397
5188.5,284,0.0114003,-0.0521669,0.00427831
5190,-76,0.0112872,-0.0490438,-0.00245368
5191.5,-57,0.0218386,-0.0382502,0.000545662
5193,-36,0.016893,-0.0562809,0.00868401
5194.5,23,0.0237711,-0.0500245,0.00835615
5196,32,0.0272512,-0.0413832,0.0109118
5197.5,-2,0.0265681,-0.0293567,0.0158772
5199,14,0.0140796,-0.00969807,0.0245919
5200.5,52,0.00298129,-0.0218109,0.0363059
5202,-5,0.00156642,-0.0283952,0.0223437
5203.5,-30,0.0114135,-0.0387382,0.0303836
5205,23,-0.00232971,-0.0285665,0.018946
5206.5,14,0.00930785,-0.0348981,0.0196929
5208,12,-0.00945561,-0.0424255,0.0198781
5209.5,11,-0.0118502,-0.0592045,0.0106103
5211,7,-0.0228668,-0.0584995,0.0123715
5212.5,18,-0.0193528,-0.0590339,0.0117872
5214,24,-0.0160601,-0.0474544,0.00743663
5215.5,13,-0.00379522,-0.0473949,0.0101761
5217,21,0.0113136,-0.0488246,0.010031
5218.5,8,0.00702842,-0.0547408,0.0167533
5220,12,-0.0016003,-0.0650418,0.0232309
5221.5,37,0.00705033,-0.0565787,0.0247016
5223,5,0.00212505,-0.049581,0.0106203
5224.5,9,-0.0116866,-0.0580352,0.0187713
5226,19,-0.00241521,-0.0627532,0.0149483
5227.5,8,-0.0137779,-0.0646717,0.0080067
5229,24,-0.0163192,-0.0670397,0.00929198
5230.5,14,-0.0143555,-0.0713205,0.00135107
5232,1,-0.0076803,-0.0647833,4.99E-05
5233.5,28,-0.0155823,-0.0617884,0.00103651
5235,9,-0.00591699,-0.0553395,0.0146781
5236.5,13,-0.0102712,-0.0616194,0.00902768
5238,10,-0.0231446,-0.0499773,0.0121706
5239.5,10,-0.0196232,-0.0560797,0.00695298
5241,13,-0.0121834,-0.0522877,0.00618095
5242.5,6,-0.0110468,-0.053269,0.0148417
5244,1,0.00377876,-0.0546223,0.013248
5245.5,38,0.00162656,-0.0567655,0.00479077
5247,-18,0.00385338,-0.0579119,0.00548211
5248.5,-17,0.000963951,-0.0666696,0.012049
5250,22,-0.00958185,-0.0576536,0.0206702
5251.5,26,0.00413214,-0.0560089,0.0148179
5253,-29,0.0122623,-0.0512462,0.00687149
5254.5,-15,0.0122175,-0.0455422,-0.00910772
5256,75,-0.00481653,-0.0496908,-0.00859203
5257.5,-15,-0.00187893,-0.0465706,-0.00130657
5259,51,0.0100056,-0.0404002,-0.000220512
5260.5,-16,-0.00523778,-0.0311839,-0.0119978
5262,-18,-0.0131949,-0.0392647,-0.00994188
5263.5,-3,-0.0150824,-0.0462217,-0.00255828
5265,30,-0.00999531,-0.0470149,-0.0109814
5266.5,21,-0.0103076,-0.0557172,-0.0126339
5268,16,-0.00174536,-0.0469979,-0.0191794
5269.5,11,0.00678981,-0.0447571,-0.0170274
5271,24,-0.00814745,-0.0453507,-0.0219381
5272.5,95,0.00667611,-0.0477195,-0.0229801
5274,-122,0.00124784,-0.0323804,-0.025635
5275.5,22,0.0027318,-0.0504866,-0.0188241
5277,-7,0.00589326,-0.06607,-0.0176023
5278.5,151,0.00673706,-0.069522,-0.0141505
5280,-24,0.00221151,-0.0753138,-0.0142758
5281.5,23,0.0108221,-0.0758185,-0.0125547
5283,-41,0.00470907,-0.076336,-0.0109372
5284.5,52,-0.00364839,-0.0861814,-0.00830302
5286,27,-0.0207837,-0.0805355,-0.0113504
5287.5,-14,-0.0191791,-0.0735947,-0.0355409
5289,17,-0.0147654,-0.0836475,-0.0350307
5290.5,21,-0.0212504,-0.084796,-0.0378872
5292,30,-0.0251383,-0.0740108,-0.028729
5293.5,52,-0.0267077,-0.0767458,-0.0394438
5295,-22,-0.0171768,-0.0771535,-0.0425173
5296.5,-24,-0.0190865,-0.0698664,-0.0393403
5298,20,-0.0149321,-0.0734303,-0.0417129
5299.5,31,-0.0223468,-0.0799176,-0.043714
5301,81,-0.0350683,-0.0838954,-0.0339747
5302.5,-117,-0.0409116,-0.0684799,-0.0328155
5304,54,-0.0284436,-0.0613745,-0.0380394
5305.5,102,-0.0282444,-0.0574326,-0.0339711
5307,-5,-0.0167208,-0.0626499,-0.0407852
5308.5,-34,-0.0080316,-0.052582,-0.0415629
5310,-6,-0.00430652,-0.047785,-0.050467
5311.5,-12,-0.0240549,-0.0424703,-0.0494802
5313,31,-0.0234333,-0.049165,-0.0521272
5314.5,14,-0.024814,-0.0464529,-0.0607053
5316,11,-0.0342491,-0.0419727,-0.0514852
5317.5,15,-0.0336592,-0.037025,-0.0453806
5319,3,-0.0255791,-0.0435967,-0.0301876
5320.5,8,-0.0264825,-0.0456345,-0.0433942
5322,-4,-0.0281682,-0.0339698,-0.0302824
5323.5,-3,-0.0195491,-0.044107,-0.02292
5325,16,-0.0120277,-0.0377476,-0.0220474
5326.5,9,-0.0115002,-0.0387204,-0.0291844
5328,10,-0.00799631,-0.0472636,-0.0300486
5329.5,11,-0.002304,-0.0500073,-0.0217021
5331,16,-0.0151817,-0.0534523,-0.0195954
5332.5,33,-0.0230762,-0.059049,-0.0140268
5334,-4,-0.0306438,-0.0581857,0.00389894
5335.5,-5,-0.0242743,-0.0564724,-0.00351319
5337,33,-0.0404625,-0.0574501,-0.0206457
5338.5,6,-0.0302031,-0.0643306,-0.01363
5340,0,-0.0263776,-0.0607822,-0.00970121
5341.5,42,-0.0195611,-0.0456714,-0.00150663
5343,24,-0.0220052,-0.0521804,0.000925292
5344.5,1,-0.0421625,-0.053865,-0.0164764
5346,7,-0.0342115,-0.0656668,-0.0345215
5347.5,6,-0.030114,-0.068707,-0.0185449
5349,24,-0.0139789,-0.0659879,-0.0148016
5350.5,29,-0.0113757,-0.0660473,-0.000707172
5352,41,-0.00606692,-0.0487093,-0.00279943
5353.5,-19,-0.0042757,-0.0409749,0.00755434
5355,-12,-0.0152663,-0.0424765,0.00985793
5356.5,33,-0.0305596,-0.036519,0.0190204
5358,39,-0.00687161,-0.0311848,0.0054912
5359.5,5,-0.00125977,-0.039076,0.0120906
5361,-24,-0.000285517,-0.0370182,-0.000774321
5362.5,49,-0.0113519,-0.024236,-0.0139185
5364,14,0.00661655,-0.0249567,-0.0148118
5365.5,-11,0.00495617,-0.0326921,-0.0173821
5367,-16,0.0116695,-0.0209645,-0.0129779
5368.5,56,0.0107802,-0.0268848,-0.0196263
5370,36,0.00409773,-0.0347649,-0.0259073
5371.5,-32,0.00337449,-0.0344404,-0.023097
5373,5,9.93E-05,-0.0426653,-0.0217079
5374.5,4,0.00099436,-0.037617,-0.028466
5376,11,0.00214379,-0.0210788,-0.0211577
5377.5,21,0.0215061,-0.025196,-0.0168231
5379,5,0.0068519,-0.0350047,-0.0249706
5380.5,10,0.00740766,-0.0297082,-0.0167118
5382,-3,0.0167607,-0.0152821,-0.00522507
5383.5,-1,0.0101341,-0.0205587,-0.00936909
5385,14,0.0170638,-0.0323932,-0.0107943
5386.5,6,0.00984694,-0.0392852,-0.00561134
5388,7,0.0213124,-0.0390415,-0.00850972
5389.5,10,0.0102603,-0.0374072,-0.00179056
5391,12,0.00570423,-0.0412132,0.0138941
5392.5,15,0.00128894,-0.0499774,0.00702592
5394,17,-0.00383236,-0.0462317,0.0167205
5395.5,4,-0.00797755,-0.0420987,0.0142355
5397,16,-0.00122961,-0.0367471,0.00637117
5398.5,-1,0.00768395,-0.0321248,0.0144784
5400,8,0.00340241,-0.0296769,0.0165656
5401.5,37,0.00108471,-0.0281732,0.0186821
5403,4,-0.0103039,-0.0261748,0.0192756
5404.5,18,-0.00410188,-0.0266593,0.0165545
5406,121,-0.0059781,-0.0331451,0.0248244
5407.5,-130,-0.00656416,-0.0175392,0.0197221
5409,33,0.000382634,-0.0195993,0.0133378
5410.5,77,-0.000656964,-0.0292774,0.00211348
5412,59,-0.0157421,-0.0331563,0.0128936
5413.5,-30,-0.0371038,-0.0380019,0.00873412
5415,-16,-0.03498,-0.0426737,0.00420377
5416.5,14,-0.0403113,-0.0262605,-0.00179166
5418,23,-0.0508844,-0.0468407,-0.000917859
5419.5,19,-0.0398408,-0.037321,0.00737573
5421,18,-0.0317282,-0.030728,0.0087872
5422.5,13,-0.0300053,-0.0349986,0.00349022
5424,9,-0.0215002,-0.0354986,0.0133764
5425.5,19,-0.0146962,-0.0442694,0.00987641
5427,7,-0.0080973,-0.0460969,0.020238
5428.5,18,-0.0290137,-0.0528617,0.00478137
5430,10,-0.0263409,-0.0469861,0.0117977
5431.5,2,-0.0312332,-0.0362253,0.0228059
5433,0,-0.0301871,-0.0300787,0.0174887
5434.5,-1,-0.0156265,-0.0368276,0.0140253
5436,21,-0.0153904,-0.0354088,0.00981132
5437.5,20,-0.0204503,-0.0338571,0.0072305
5439,0,-0.0209348,-0.0315931,0.00585313
5440.5,11,-0.00870621,-0.0295546,-0.000506536
5442,24,0.00791448,-0.029401,0.0113474
