time,value1,value2,value3,value4
3363,24,0.057563,0.0663424,0.0676119
3364.5,14,0.0580763,0.0647508,0.0658099
3366,14,0.075273,0.0656499,0.0810813
3367.5,6,0.0889803,0.0785892,0.0880226
3369,14,0.0661735,0.0746646,0.0821738
3370.5,9,0.0761387,0.0809129,0.0875864
3372,8,0.0676254,0.0784244,0.0793817
3373.5,12,0.0545513,0.0777527,0.0849986
3375,3,0.0472488,0.0641806,0.0830123
3376.5,8,0.0392021,0.0742326,0.0729605
3378,10,0.0514549,0.0738949,0.0817738
3379.5,15,0.0457237,0.0833619,0.0852481
3381,3,0.0537159,0.0803836,0.0745013
3382.5,15,0.0620638,0.0672164,0.0594594
3384,1,0.0782125,0.0770104,0.0649533
3385.5,15,0.0763497,0.0757292,0.0718625
3387,-1,0.069548,0.0751697,0.0675816
3388.5,16,0.0544358,0.0654117,0.0614658
3390,0,0.057178,0.068739,0.0672312
3391.5,15,0.0605242,0.0740776,0.0528289
3393,3,0.0538811,0.0689993,0.0581264
3394.5,10,0.0553813,0.079329,0.0562032
3396,7,0.0786289,0.0764202,0.0461664
3397.5,17,0.0794387,0.079214,0.0582494
3399,9,0.0734222,0.0642634,0.0669597
3400.5,15,0.062095,0.0635919,0.0616764
3402,10,0.0728258,0.0615029,0.052103
3403.5,6,0.0670797,0.0758923,0.0617239
3405,19,0.0645371,0.0657958,0.0627283
3406.5,15,0.0577429,0.0594643,0.0577956
3408,9,0.0609761,0.0592483,0.0348348
3409.5,7,0.0699264,0.0547306,0.0355516
3411,17,0.0636076,0.0603493,0.0413656
3412.5,6,0.0537422,0.0444777,0.0488495
3414,19,0.0533661,0.0370563,0.0711955
3415.5,10,0.0468519,0.0361624,0.0760419
3417,20,0.0545683,0.0441369,0.08261
3418.5,3,0.0525237,0.0390337,0.0862712
3420,23,0.0553978,0.033671,0.0674944
3421.5,8,0.0558931,0.0372171,0.0691151
3423,30,0.0548363,0.0245365,0.0607451
3424.5,-8,0.0445705,0.0157111,0.0539428
3426,-8,0.034504,0.0318104,0.0474742
3427.5,14,0.0384265,0.023819,0.0461942
3429,35,0.0456733,0.0225078,0.0322814
3430.5,16,0.0353361,0.0275107,0.0424673
3432,1,0.0328788,0.0232499,0.0436759
3433.5,10,0.0358235,0.0218974,0.0482545
3435,27,0.0308636,0.0248887,0.0614424
3436.5,5,0.0358148,0.031743,0.0616179
3438,-2,0.0369196,0.0282651,0.0608377
3439.5,12,0.0355988,0.027888,0.0563539
3441,-8,0.0241196,0.0314269,0.0472431
3442.5,19,0.0294676,0.0280122,0.0494794
3444,94,0.0205175,0.0311383,0.0497459
3445.5,-68,0.0278386,0.0245227,0.0559433
3447,-25,0.0353991,0.0266786,0.0550586
3448.5,24,0.0349335,0.0305369,0.0532178
3450,-11,0.0439813,0.0342443,0.0465047
3451.5,125,0.0451565,0.0211497,0.0475432
3453,-55,0.0498047,0.0325923,0.0384594
3454.5,-44,0.0424493,0.0421344,0.0404342
3456,-3,0.0403733,0.0553155,0.0389334
3457.5,27,0.0480325,0.0416144,0.0404593
3459,19,0.0606238,0.0562961,0.047912
3460.5,30,0.0634813,0.0520197,0.0490585
3462,-1,0.0638632,0.050771,0.0533042
3463.5,12,0.0379122,0.0363883,0.048238
3465,28,0.0319833,0.0386539,0.0224439
3466.5,17,0.0343555,0.045975,0.0305607
3468,4,0.0249289,0.0399223,0.0317074
3469.5,5,0.0365789,0.0340715,0.0166907
3471,101,0.031518,0.039128,0.0269496
3472.5,-88,0.0168464,0.032505,0.0327136
3474,-6,0.0144793,0.0264307,0.0401574
3475.5,15,0.0188992,0.0269636,0.0679598
3477,24,0.0210321,0.0173424,0.0828013
3478.5,116,0.030906,0.033775,0.0777136
3480,-33,0.0200647,0.0273303,0.0660304
3481.5,-49,0.0295809,0.0208944,0.0744947
3483,4,0.0242159,0.0242803,0.0760609
3484.5,23,0.0231308,0.0284243,0.0606363
3486,30,0.0142956,0.0320499,0.0630267
3487.5,17,0.0306278,0.0311486,0.0588841
3489,19,0.0185394,0.0298069,0.0505774
3490.5,6,0.0246527,0.0376172,0.0436133
3492,11,0.0362577,0.0468138,0.0429993
3493.5,14,0.0336662,0.0379941,0.0496607
3495,92,0.0503333,0.0302401,0.042278
3496.5,-99,0.0478831,0.0245412,0.0363719
3498,-6,0.0376049,0.0225425,0.0498472
3499.5,10,0.0512295,0.0223789,0.0419669
3501,18,0.0572686,0.0203083,0.0344587
3502.5,113,0.0461657,0.0247036,0.0402788
3504,-58,0.0397887,0.0243405,0.043908
3505.5,-37,0.0474646,0.0340976,0.0451118
3507,-9,0.0404771,0.0262694,0.0548562
3508.5,31,0.0496188,0.030132,0.0475321
3510,14,0.0472112,0.023291,0.0515519
3511.5,23,0.0424791,0.0240251,0.0512977
3513,4,0.0290226,0.0218968,0.0491822
3514.5,12,0.0271766,0.0144528,0.0408684
3516,9,0.0463943,0.0128036,0.0485933
3517.5,14,0.0436796,0.00872993,0.0497806
3519,1,0.0399545,0.0144711,0.0437195
3520.5,16,0.0270029,0.0316719,0.0446423
3522,10,0.0296196,0.0282858,0.0370239
3523.5,6,0.039179,0.0354305,0.036701
3525,21,0.0352516,0.0396333,0.046959
3526.5,16,0.0300553,0.0317067,0.056157
3528,11,0.0412813,0.0315335,0.0584518
3529.5,10,0.0396894,0.032326,0.0509751
3531,21,0.0202768,0.026016,0.0542709
3532.5,10,0.00960722,0.0225973,0.0597049
3534,19,0.0102413,0.0215693,0.0535002
3535.5,9,0.0163105,0.0231908,0.045562
3537,19,0.0299849,0.0279407,0.0334045
3538.5,4,0.0141166,0.0208784,0.0252718
3540,32,0.0120449,0.0239571,0.0266619
3541.5,19,0.0461145,0.0197476,0.0471073
3543,-23,0.0310289,0.034225,0.0452987
3544.5,-63,0.0211152,0.0330826,0.0493403
3546,49,0.0125829,0.035311,0.0377372
3547.5,-16,0.0202382,0.0237876,0.0469382
3549,182,0.00972664,0.0239956,0.0449511
3550.5,-9,0.01184,0.0142697,0.0464773
3552,-54,0.0179403,0.00866144,0.058923
3553.5,-14,0.0257267,0.0100714,0.0679235
3555,5,0.0314548,0.0175228,0.0696001
3556.5,22,0.0198524,0.012738,0.0689938
3558,30,0.0369773,0.0152336,0.0648617
3559.5,16,0.0491239,0.0202171,0.0594315
3561,-8,0.0510745,0.0230401,0.0603279
3562.5,15,0.0492777,0.0233589,0.0584955
3564,7,0.0475897,0.00929909,0.0581981
3565.5,14,0.0282507,0.00588753,0.054313
3567,-2,0.0201452,0.0123136,0.0529755
3568.5,15,0.0295451,0.0250191,0.0527906
3570,-1,0.0336576,0.0192006,0.0617783
3571.5,13,0.0191093,0.018464,0.0657462
3573,5,0.00406328,0.00798232,0.0538008
3574.5,14,0.019235,0.0132523,0.0606744
3576,15,0.0251089,0.0255374,0.0733258
3577.5,104,0.0383765,0.032611,0.0716203
3579,-102,0.0355617,0.0487055,0.076063
3580.5,18,0.0444839,0.0425334,0.0748016
3582,-24,0.047162,0.0448889,0.0752796
3583.5,69,0.0375793,0.0497992,0.0769721
3585,102,0.0323183,0.0318479,0.0774764
3586.5,-51,0.0485535,0.040763,0.0759322
3588,-42,0.0383417,0.0408346,0.0848593
3589.5,1,0.032828,0.036547,0.0750401
3591,29,0.0262624,0.0248152,0.0698404
3592.5,25,0.0336872,0.0273005,0.0831372
3594,29,0.0269999,0.0316939,0.07908
3595.5,9,0.0129814,0.0189542,0.068894
3597,22,0.0207574,0.0182281,0.0694913
3598.5,2,0.0176081,0.0103152,0.0599483
3600,18,0.0118817,0.0112392,0.0591125
3601.5,1,0.0083529,0.0166725,0.057594
3603,12,-0.01296,0.00926468,0.0557419
3604.5,6,0.00772097,0.00248497,0.048099
3606,12,0.00196771,0.000242268,0.0468711
3607.5,2,0.00247611,0.00131883,0.0623186
3609,17,-0.00338065,0.001443,0.0569721
3610.5,7,0.0159857,0.0131804,0.0509599
3612,14,0.0146426,0.0163245,0.0542587
3613.5,12,0.000790534,0.0150381,0.0550565
3615,4,-1.90E-05,0.0134271,0.0581026
3616.5,4,0.00254032,0.0124873,0.0540242
3618,16,0.0155614,0.00455879,0.0524611
3619.5,9,0.0107955,0.00663413,0.0240165
3621,27,0.00437727,0.00903148,0.0306857
3622.5,-16,0.0165299,0.0199495,0.0228844
3624,6,0.0139755,0.0122354,0.0274076
3625.5,33,0.0384892,0.0121547,0.033434
3627,-9,0.0375559,0.0131376,0.0422918
3628.5,12,0.0365587,-0.00136073,0.0462266
3630,4,0.045031,-0.00714038,0.0443109
3631.5,20,0.0461967,-0.013277,0.0588187
3633,0,0.0595059,-0.0140355,0.0564737
3634.5,14,0.072358,0.00180625,0.0556247
3636,79,0.0677075,0.00280278,0.0586633
3637.5,-75,0.0604295,-8.54E-05,0.0552872
3639,8,0.0666831,0.0070309,0.0524446
3640.5,-21,0.0575054,0.00760319,0.0394063
3642,100,0.0587317,0.00678084,0.0462552
3643.5,62,0.0476869,0.00647209,0.0397306
3645,-45,0.0551862,0.0191821,0.0511886
3646.5,-1,0.0280643,0.0262079,0.0518569
3648,-13,0.034778,0.0242638,0.0652804
3649.5,-11,0.0151952,0.0153765,0.0583855
3651,41,0.0122063,0.020603,0.0684141
3652.5,40,0.0104665,0.0252497,0.0642917
3654,9,-0.00260039,0.0178334,0.0657386
3655.5,-5,-0.00122848,0.0251677,0.0573711
3657,68,0.0149014,0.0147031,0.0412583
3658.5,-2,0.0222935,0.0150987,0.0488699
3660,-8,0.0228957,0.0183247,0.0468505
3661.5,-7,0.0318456,0.0278884,0.0427917
3663,20,0.0161063,0.0329013,0.0407841
3664.5,15,0.0245101,0.0215882,0.0614502
3666,17,0.02051,0.0182792,0.0569501
3667.5,9,0.0201661,0.0157484,0.0438605
3669,18,0.0164836,0.00472363,0.043197
3670.5,3,0.0086271,0.0151454,0.0428433
3672,11,0.0147185,0.0135129,0.0565469
3673.5,10,0.017437,0.0172112,0.0668725
3675,2,0.0294329,0.0263381,0.0711671
3676.5,4,0.0225943,0.0176566,0.0627761
3678,14,0.0391708,0.00753042,0.0539743
3679.5,12,0.0385522,0.0014467,0.040807
3681,2,0.0287873,0.00534706,0.0365052
3682.5,11,0.0296942,0.00955357,0.0494227
3684,2,0.0267117,0.00201779,0.0298007
3685.5,15,0.00302991,-0.00133407,0.0352068
3687,-7,0.00307533,-0.00351125,0.029334
3688.5,23,0.00531642,0.0037471,0.0286015
3690,7,0.00650799,0.0017175,0.0366553
3691.5,17,0.0121714,0.0097534,0.0322632
3693,5,0.0187565,0.0197123,0.0491805
3694.5,12,0.0122493,0.0230243,0.0563053
3696,9,0.0221761,0.028079,0.04338
3697.5,17,0.0065668,0.0194761,0.0455746
3699,7,0.02224,0.0236499,0.0459493
3700.5,20,0.0258093,0.0268726,0.046851
3702,6,0.0299675,0.019442,0.036631
3703.5,16,0.00964313,0.0198597,0.0463011
3705,19,0.0148298,0.0165085,0.0404047
3706.5,18,-0.00131451,0.00742654,0.0499221
3708,3,-0.00876822,0.000277375,0.0432661
3709.5,13,-0.0171865,-0.0069549,0.0416593
3711,20,-0.00197383,-0.00952086,0.0341064
3712.5,10,0.0032814,-0.00715117,0.042511
3714,18,-0.00985174,-0.0180185,0.0562103
3715.5,4,0.00564773,-0.00502675,0.0533247
3717,17,0.000810204,0.00400886,0.0634095
3718.5,0,0.0107699,0.00751317,0.077426
3720,19,0.0269554,0.00313981,0.0807784
3721.5,10,0.0253224,0.0113568,0.0735458
3723,12,0.0191055,0.00927939,0.0677597
3724.5,10,0.0377828,0.00191483,0.0647596
3726,-3,0.0332327,-0.00603287,0.0578981
3727.5,10,0.0172661,0.0011479,0.0529399
3729,30,0.00334035,-0.000129102,0.0513458
3730.5,6,0.00828436,0.00788818,0.0441927
3732,10,0.0127406,0.00693124,0.0353541
3733.5,5,0.0212162,0.00205358,0.0269024
3735,1,-1.36E-05,-0.0021589,0.0294889
3736.5,6,-0.0123875,0.00385914,0.0329745
3738,18,-8.89E-05,0.0134452,0.0252111
3739.5,10,0.00298549,0.0129286,0.0261176
3741,4,0.00910285,0.0194206,0.0356242
3742.5,12,0.0148987,0.00599324,0.0330671
3744,6,0.0106662,0.0130188,0.0296759
3745.5,15,0.025269,0.0109582,0.0240948
3747,5,0.00197595,0.021258,0.0144248
3748.5,14,0.00634101,0.0105667,0.024535
3750,2,0.00417087,0.00911286,0.0237708
3751.5,18,0.00183346,0.0186956,0.0318347
3753,5,-0.000988519,0.00917623,0.0440221
3754.5,16,0.00692579,0.0204532,0.0322787
3756,8,0.00869743,0.0126772,0.0284787
3757.5,21,0.00314975,0.00374081,0.0241639
3759,4,0.00141743,0.00477715,0.0391247
3760.5,20,0.0144626,0.0112313,0.0445074
3762,9,-0.00160826,0.00239013,0.0454142
3763.5,13,-0.00243909,0.00381298,0.0469895
3765,22,0.00691782,0.00766682,0.0356441
3766.5,36,0.0102945,0.00493085,0.0384652
3768,-19,0.00838592,-0.0027278,0.048158
3769.5,4,0.00440378,-0.00171672,0.0529378
3771,31,0.0139455,-9.32E-05,0.0497862
3772.5,22,0.0320012,-0.00251854,0.0478668
3774,39,0.0411845,0.00326108,0.049943
3775.5,-39,0.0296906,0.00388905,0.047886
3777,32,0.0347762,0.00175347,0.0381318
3778.5,14,0.0265683,0.0096658,0.0442087
3780,20,0.0162939,0.000400661,0.0317906
3781.5,-1,0.00902653,0.00548007,0.0343202
3783,-5,0.0196981,0.00143575,0.055146
3784.5,31,0.0160591,0.0177522,0.0520838
3786,4,0.0134486,0.0192449,0.0403923
3787.5,-3,0.00464571,0.0153572,0.0360672
3789,18,0.00872735,0.0145745,0.0260919
3790.5,-3,0.022365,0.0314055,0.0256537
3792,18,0.0230531,0.0309047,0.0321725
3793.5,41,0.0282636,0.0183228,0.0280042
3795,2,0.0318809,0.0127962,0.0314681
3796.5,-10,0.0310165,0.00127562,0.0241476
3798,8,0.0215562,0.000516179,0.0285244
3799.5,8,0.000709389,0.0130984,0.0262896
3801,11,0.00958693,0.0189357,0.0245726
3802.5,18,-0.00325397,0.0125494,0.0294664
3804,10,0.00320933,0.0107378,0.0295572
3805.5,19,0.00206639,0.0218576,0.0447141
3807,5,-0.00932051,0.0220637,0.0387103
3808.5,14,-0.0207851,0.0215303,0.020558
3810,2,-0.010565,0.00647847,0.0157382
3811.5,18,0.0116412,-0.00858892,0.00299471
3813,7,0.00224777,-0.0128065,-0.0192745
3814.5,20,0.00280038,-0.00632709,-0.0139325
3816,10,3.56E-05,9.79E-05,-0.0142974
3817.5,13,0.0161632,0.00232832,-0.00255023
3819,7,0.00972364,0.000194532,-0.0138668
3820.5,24,0.0045219,-7.71E-05,-0.0136429
3822,11,0.00477,-0.00948853,-0.0216786
3823.5,11,-0.020787,-0.00169421,-0.0254516
3825,18,-0.0221915,-0.00290711,-0.0296738
3826.5,16,-0.00823274,0.00896323,-0.00415789
3828,4,0.00383624,0.0114767,-0.00268895
3829.5,13,0.0287743,0.00173297,-0.0104723
3831,19,0.0346946,-0.000514504,0.000863931
3832.5,9,0.0131242,-0.00848065,0.0113138
3834,18,0.013105,-0.00441812,0.0184345
3835.5,4,0.0180001,-0.00807334,0.014181
3837,22,-0.000481921,-0.0106484,0.0278454
3838.5,14,-0.00484514,-0.00529883,0.0178148
3840,-4,0.00870096,-0.00850635,0.00993194
3841.5,-7,-0.00225907,-0.0168138,0.0182496
3843,22,0.00265234,-0.0113562,0.0206546
3844.5,13,-0.001536,-0.0151367,0.0212685
3846,9,0.0139038,-0.0147862,0.0230697
3847.5,-5,0.017637,-0.0133807,0.0276975
3849,37,0.0183688,-0.0269978,0.0281776
3850.5,11,0.0324332,-0.0235379,0.0227545
3852,-3,0.0282515,-0.0088604,0.0355894
3853.5,-6,0.0264595,0.000786761,0.0432725
3855,21,0.015305,0.0161856,0.0392212
3856.5,-1,0.0311347,0.0152761,0.0329703
3858,-50,0.0242563,0.0156347,0.037955
3859.5,34,0.00998479,0.0123914,0.0160588
3861,23,0.00127338,-0.00277237,0.0219471
3862.5,-10,0.0133452,-0.00962746,0.0289948
3864,100,-0.00400541,-0.00467607,0.023904
3865.5,9,0.00726821,-0.00280981,0.0286483
3867,-35,0.0188927,0.0046574,0.0360908
3868.5,-6,0.00839972,-0.000812925,0.04856
3870,6,0.0126325,0.00222038,0.0473108
3871.5,35,0.0156179,-0.00470221,0.0492857
3873,39,0.0238688,-0.00329625,0.053061
3874.5,-64,0.0300185,0.000388895,0.0366772
3876,-28,0.0368925,0.00426806,0.0258362
3877.5,65,0.0278605,0.00985417,0.0281403
3879,-31,0.029554,0.00361605,0.0342326
3880.5,81,0.0386756,0.00456096,0.0450906
3882,77,0.040962,0.0121445,0.0495633
3883.5,-64,0.0424404,0.013789,0.0493173
3885,-40,0.0460785,0.0169278,0.0619032
3886.5,13,0.0577076,0.0319304,0.0684663
3888,17,0.0520788,0.0376479,0.0740356
3889.5,-17,0.053238,0.0233294,0.082563
3891,55,0.0430915,0.0190903,0.0820907
3892.5,7,0.0577733,0.020005,0.0686115
3894,-2,0.0480727,0.0346249,0.0568013
3895.5,104,0.0472771,0.0309974,0.0547182
3897,-10,0.0464903,0.0312376,0.0560261
3898.5,-104,0.0436562,0.0180461,0.0551957
3900,7,0.0304152,0.036006,0.0586034
3901.5,11,0.0108031,0.0169728,0.0671721
3903,49,0.0246269,0.0230827,0.0666974
3904.5,59,0.0323788,0.0234317,0.0693628
3906,-27,0.0469984,0.0199092,0.0639884
3907.5,-36,0.0436117,0.0127075,0.0604679
3909,28,0.0636513,0.0180023,0.0681679
3910.5,-9,0.0536268,0.0149449,0.0786479
3912,-25,0.0610906,0.0135077,0.0818621
3913.5,29,0.0499749,0.00708197,0.0689952
3915,15,0.0541103,0.011407,0.0685099
3916.5,-11,0.0428373,0.0131213,0.0452121
3918,95,0.052008,0.0109238,0.0493418
3919.5,-25,0.068815,0.00947612,0.0450681
3921,-39,0.0770493,0.0108396,0.0312389
3922.5,4,0.0909526,0.0189907,0.0200692
3924,20,0.0712588,0.0271798,0.0213313
3925.5,7,0.0559548,0.0242654,0.0199332
3927,-42,0.0403042,0.0266279,0.0229575
3928.5,42,0.0504826,0.0366258,0.0180828
3930,12,0.0561701,0.0257704,0.0189277
3931.5,26,0.0507987,0.0223232,0.0254816
3933,89,0.0518631,0.0256949,0.0225098
3934.5,-10,0.0553203,0.0333578,0.0188223
3936,-74,0.0457093,0.0303328,0.0255035
3937.5,-54,0.0335109,0.0264775,0.0178179
3939,37,0.0437452,0.031695,0.0373764
3940.5,50,0.0394056,0.0320285,0.0187473
3942,9,0.0434001,0.0100278,0.0367744
3943.5,86,0.0464453,0.00612137,0.0509836
3945,9,0.0387597,0.0122679,0.0426281
3946.5,-31,0.0385239,0.0102798,0.0536837
3948,-16,0.0420433,0.0128791,0.0459921
3949.5,15,0.0376934,0.0263638,0.0413969
3951,19,0.0565114,0.0358326,0.0477768
3952.5,5,0.0632981,0.0265324,0.0535536
3954,56,0.0678255,0.0180061,0.0714533
3955.5,15,0.0538595,0.0123488,0.0703702
3957,69,0.0512051,0.0236119,0.0692559
3958.5,-71,0.0480293,0.0138464,0.0511202
3960,-19,0.0251949,0.019922,0.0402234
3961.5,29,0.033635,0.0252481,0.0391897
3963,0,0.044596,0.0285391,0.0300416
3964.5,102,0.0387835,0.03284,0.0343373
3966,4,0.0218571,0.0299186,0.0343392
3967.5,-42,0.0240999,0.020909,0.0401832
3969,16,0.0296021,0.0194427,0.043442
3970.5,-7,0.0330519,0.0465114,0.0316376
3972,-34,0.0362125,0.0587395,0.0290281
3973.5,20,0.0383903,0.047302,0.0255594
3975,25,0.0252004,0.0476951,0.0331948
3976.5,-7,0.0402536,0.0493286,0.0409673
3978,112,0.04483,0.0599459,0.0405992
3979.5,-3,0.0388204,0.0505171,0.0456515
3981,-31,0.0422304,0.0405688,0.0376897
3982.5,8,0.0408495,0.0393991,0.030081
3984,-14,0.0516705,0.0501014,0.0450269
3985.5,10,0.0516085,0.0490424,0.0402706
3987,25,0.054415,0.0520358,0.0473007
3988.5,31,0.0484426,0.0355768,0.0555451
3990,13,0.0516819,0.0359098,0.0593078
3991.5,10,0.0607874,0.0328012,0.0642656
3993,4,0.0517366,0.0329522,0.0603001
3994.5,42,0.0438947,0.0378059,0.0676088
3996,-9,0.0349654,0.0345508,0.0674362
3997.5,20,0.0373926,0.0385804,0.0643947
3999,-15,0.0499071,0.0587569,0.0667062
4000.5,-43,0.0659818,0.0548806,0.0534712
4002,28,0.056293,0.0676461,0.060269
4003.5,23,0.0551061,0.0628842,0.0599356
4005,14,0.0691388,0.0712947,0.0597043
4006.5,90,0.0678881,0.0607599,0.0624581
4008,-22,0.073602,0.0629615,0.0565526
4009.5,-27,0.0724608,0.0689125,0.0521822
4011,4,0.0706961,0.0733242,0.0590962
4012.5,53,0.0613672,0.0687069,0.0566249
4014,-40,0.0635749,0.0634613,0.063748
4015.5,2,0.0472522,0.0556182,0.0610192
4017,44,0.0591978,0.0552792,0.0514356
4018.5,-13,0.0489116,0.0597795,0.0483011
4020,77,0.0602247,0.0625652,0.0512465
4021.5,28,0.0373564,0.0582764,0.0435821
4023,-25,0.0464207,0.0583367,0.0449218
4024.5,-30,0.0475089,0.0487254,0.0477995
4026,8,0.0496322,0.0444114,0.0459941
4027.5,7,0.0462699,0.0263739,0.0551018
4029,28,0.0445321,0.0278492,0.0520839
4030.5,8,0.0474511,0.0207664,0.0440041
4032,19,0.0273881,0.0234796,0.0392753
4033.5,4,0.0360409,0.027551,0.0440258
4035,10,0.0496776,0.0307693,0.0443562
4036.5,6,0.0493628,0.0306673,0.0497902
4038,35,0.0542219,0.0461418,0.0538187
4039.5,-11,0.0514449,0.0411419,0.0573248
4041,-5,0.0505762,0.0282583,0.0420357
4042.5,4,0.0452713,0.0350206,0.0379838
4044,13,0.0496961,0.0459003,0.0444799
4045.5,30,0.0420618,0.0372633,0.0509514
4047,7,0.0364555,0.0539014,0.0438417
4048.5,7,0.0162366,0.0513066,0.0496619
4050,37,0.0227102,0.0436832,0.046528
4051.5,14,0.0397145,0.050464,0.0639562
4053,-5,0.0549214,0.0518153,0.0464202
4054.5,12,0.0495993,0.0544868,0.0511227
4056,12,0.0429365,0.0636069,0.0486527
4057.5,25,0.0339984,0.0594977,0.0434191
4059,9,0.0508497,0.0573741,0.0411797
4060.5,25,0.0620758,0.0531149,0.0397777
4062,4,0.0703552,0.0363625,0.0473313
4063.5,19,0.0552319,0.0481377,0.047213
4065,12,0.0668342,0.0591095,0.0498803
4066.5,11,0.0686501,0.0544256,0.0719494
4068,4,0.063739,0.0528121,0.0794069
4069.5,12,0.0600608,0.0568749,0.079672
4071,13,0.059373,0.0594656,0.0875679
4072.5,10,0.0512064,0.0564174,0.082058
4074,16,0.0472286,0.0553366,0.06639
4075.5,6,0.0490571,0.0564116,0.0689044
4077,9,0.0709139,0.0519182,0.0874519
4078.5,11,0.0615916,0.0420777,0.0902509
4080,14,0.0541838,0.0584512,0.0930566
4081.5,2,0.0534688,0.0435799,0.105995
4083,11,0.0395181,0.033351,0.0813257
4084.5,3,0.0378278,0.0404913,0.0957248
4086,14,0.0352229,0.0450397,0.09131
4087.5,-1,0.0359952,0.0565923,0.106687
4089,18,0.0422752,0.0519463,0.110065
4090.5,0,0.0487523,0.0531563,0.11737
4092,13,0.0549862,0.0559088,0.116452
4093.5,4,0.0705461,0.0493823,0.11253
4095,12,0.0639531,0.042299,0.110349
4096.5,7,0.0571253,0.0306969,0.103611
4098,18,0.051613,0.030105,0.108879
4099.5,8,0.0563227,0.0355669,0.104206
4101,14,0.0650011,0.0368329,0.104469
4102.5,9,0.0666324,0.0393587,0.101917
4104,6,0.0690398,0.0477802,0.100158
4105.5,19,0.0880525,0.0509097,0.097371
4107,19,0.0660826,0.0543442,0.0924853
4108.5,-4,0.0464022,0.0587213,0.0870187
4110,1,0.0506508,0.0574125,0.0788922
4111.5,28,0.0461328,0.0584215,0.0871919
4113,15,0.0438211,0.0584528,0.0900428
4114.5,20,0.0519933,0.0482364,0.0906948
4116,4,0.039891,0.0283089,0.0743971
4117.5,20,0.0238454,0.0360308,0.0691135
4119,1,0.0273943,0.0349541,0.0586547
4120.5,22,0.0335905,0.0264891,0.0503584
4122,8,0.0426063,0.0185145,0.0519363
4123.5,23,0.0469126,0.0297083,0.0530216
4125,12,0.0355759,0.0329607,0.0451083
4126.5,13,0.0331208,0.0297436,0.0579694
4128,6,0.0402262,0.0360149,0.064505
4129.5,20,0.0518733,0.0396741,0.0584025
4131,27,0.0675046,0.0397695,0.0603545
4132.5,-9,0.0525005,0.0435313,0.0606767
4134,0,0.0595381,0.0563942,0.0563668
4135.5,11,0.0617108,0.0463955,0.0554328
4137,14,0.0494188,0.0316466,0.0561375
4138.5,12,0.0470512,0.0383519,0.0560638
4140,6,0.0409982,0.0223409,0.0659902
4141.5,2,0.0108513,0.0146528,0.0627421
4143,33,0.0245652,0.0137007,0.0620911
4144.5,2,0.0387934,0.0187581,0.0594104
4146,-15,0.0490234,0.0157436,0.0692694
4147.5,-7,0.0466347,0.0165518,0.0588148
4149,29,0.0529915,0.0204958,0.0559749
4150.5,11,0.0583776,0.0352503,0.0655296
4152,19,0.0561224,0.026183,0.0678266
4153.5,1,0.0524141,0.0357655,0.0741257
4155,9,0.035317,0.0376125,0.0610356
4156.5,5,0.0276022,0.0442108,0.0616466
4158,16,0.0274433,0.0600414,0.0614625
4159.5,8,0.00837543,0.0603694,0.0568538
4161,14,0.0230355,0.0610198,0.0543353
4162.5,9,0.0276482,0.0472253,0.0574902
4164,7,0.0157549,0.0347156,0.0578188
4165.5,22,0.0151594,0.030682,0.0555322
4167,15,0.052314,0.0310629,0.0586956
4168.5,10,0.0448076,0.0256262,0.0564107
4170,10,0.0425605,0.0223242,0.0610626
4171.5,19,0.0662678,0.027519,0.0721492
4173,11,0.0632362,0.0258557,0.0850197
4174.5,18,0.0723358,0.0250295,0.0758412
4176,4,0.0757571,0.0286745,0.0716143
4177.5,23,0.0765901,0.0368277,0.0780411
4179,2,0.0814154,0.0362122,0.0736576
4180.5,22,0.077509,0.0381639,0.0693009
4182,8,0.0744339,0.0330915,0.0587692
4183.5,19,0.0778866,0.0200722,0.0509457
4185,9,0.0734834,0.0202475,0.0475905
4186.5,15,0.0670044,0.0337327,0.0480578
4188,6,0.066832,0.0299344,0.0503436
4189.5,16,0.0749619,0.0351589,0.0464361
4191,5,0.0793111,0.0339461,0.0600585
4192.5,10,0.0429047,0.0233551,0.0656097
4194,17,0.0402365,0.024154,0.0542582
4195.5,3,0.0234203,0.0154051,0.0550561
4197,5,0.022795,0.0131775,0.0583147
4198.5,12,0.0248001,0.012792,0.0546896
4200,13,0.0256025,0.0102336,0.0524977
4201.5,3,0.0226867,0.0145878,0.0487613
4203,14,0.0117857,0.022998,0.0589089
4204.5,3,0.0101802,0.0137432,0.060193
4206,17,0.0154098,0.0245723,0.054174
4207.5,1,0.0135805,0.0331192,0.0406481
4209,38,0.017178,0.0221117,0.0233121
4210.5,-31,0.00547461,0.0190083,0.0178707
4212,-56,0.00362807,0.0268447,0.020918
4213.5,29,-0.00616707,0.0160447,0.0330226
4215,-8,0.0174646,0.0105469,0.0317294
4216.5,178,0.0360692,0.0199204,0.0240734
4218,-8,0.0371232,0.00938023,0.032183
4219.5,-56,0.0519965,0.0184827,0.0333239
4221,-6,0.0466581,0.0111008,0.0391231
4222.5,14,0.0390302,0.0202472,0.0372472
4224,24,0.0462565,0.024228,0.0345426
4225.5,26,0.055946,0.016822,0.0326267
4227,23,0.0452077,0.0176861,0.0395922
4228.5,10,0.0609195,0.0141877,0.0533441
4230,14,0.0812556,0.0193804,0.0481283
4231.5,15,0.075026,0.0218665,0.033687
