time,value4,value1,value2,value3
19092,57,0.242595,0.166561,0.127312
19093.5,-10,0.248763,0.163905,0.133516
19095,-48,0.256837,0.165919,0.113606
19096.5,11,0.246946,0.161497,0.121538
19098,19,0.252692,0.159784,0.119975
19099.5,29,0.25679,0.168094,0.125315
19101,62,0.257676,0.168323,0.127627
19102.5,14,0.266311,0.172891,0.129848
19104,-30,0.260258,0.160621,0.139128
19105.5,-9,0.25721,0.158977,0.14956
19107,3,0.254124,0.153138,0.138405
19108.5,31,0.259282,0.146677,0.131846
19110,13,0.243468,0.153715,0.128492
19111.5,21,0.237048,0.15212,0.123477
19113,8,0.236199,0.152072,0.138154
19114.5,6,0.225151,0.140283,0.132525
19116,5,0.232814,0.135727,0.11893
19117.5,8,0.238894,0.147691,0.121674
19119,8,0.244755,0.142565,0.111669
19120.5,9,0.25069,0.140429,0.128268
19122,7,0.239535,0.136019,0.117823
19123.5,1,0.237142,0.125371,0.118591
19125,23,0.218179,0.137688,0.127824
19126.5,12,0.223248,0.134422,0.128722
19128,18,0.228499,0.134546,0.11021
19129.5,6,0.224475,0.133979,0.11801
19131,22,0.228833,0.140961,0.113773
19132.5,15,0.23187,0.131569,0.134278
19134,10,0.233303,0.140261,0.139799
19135.5,2,0.239435,0.139989,0.144824
19137,21,0.240153,0.148961,0.133264
19138.5,3,0.241275,0.158629,0.127903
19140,24,0.245015,0.154858,0.130441
19141.5,13,0.2503,0.152193,0.128078
19143,14,0.239522,0.149569,0.142274
19144.5,12,0.235686,0.146874,0.139673
19146,17,0.228031,0.143771,0.149692
19147.5,6,0.238956,0.162369,0.15605
19149,17,0.213797,0.157429,0.14309
19150.5,13,0.231756,0.158389,0.132959
19152,14,0.239244,0.148703,0.123265
19153.5,17,0.210787,0.132502,0.133355
19155,10,0.226358,0.13999,0.125643
19156.5,17,0.239761,0.145384,0.125997
19158,-2,0.241759,0.146683,0.133985
19159.5,12,0.248094,0.145161,0.140342
19161,12,0.244538,0.134894,0.154823
19162.5,19,0.24239,0.126506,0.146096
19164,5,0.250792,0.128283,0.141177
19165.5,10,0.256667,0.123742,0.135281
19167,8,0.255284,0.121372,0.128739
19168.5,14,0.25697,0.132839,0.123505
19170,-2,0.248946,0.139839,0.11479
19171.5,15,0.252797,0.122289,0.11772
19173,8,0.26505,0.119297,0.106816
19174.5,5,0.259996,0.123779,0.107116
19176,7,0.269813,0.121296,0.121314
19177.5,13,0.274026,0.120678,0.117363
19179,13,0.260448,0.130636,0.117176
19180.5,6,0.24116,0.136428,0.110267
19182,7,0.241583,0.139482,0.104402
19183.5,4,0.227115,0.14368,0.119954
19185,19,0.226907,0.143461,0.107623
19186.5,5,0.215275,0.15251,0.11567
19188,18,0.228153,0.144983,0.108724
19189.5,0,0.229183,0.131875,0.0911363
19191,16,0.227215,0.132754,0.0890298
19192.5,10,0.228782,0.11869,0.0742993
19194,14,0.217472,0.109789,0.0832995
19195.5,6,0.20015,0.108842,0.0754942
19197,18,0.206731,0.119097,0.0855397
19198.5,10,0.207957,0.118919,0.0905345
19200,14,0.21851,0.113024,0.0985858
19201.5,0,0.232685,0.127564,0.0903594
19203,23,0.231911,0.122851,0.0997638
19204.5,18,0.211103,0.120133,0.101103
19206,19,0.222572,0.120379,0.100653
19207.5,9,0.226812,0.122224,0.0796098
19209,8,0.22153,0.123314,0.0739619
19210.5,16,0.207134,0.110542,0.0823537
19212,14,0.214512,0.102113,0.0744334
19213.5,19,0.23492,0.108348,0.0927345
19215,7,0.217747,0.116668,0.086895
19216.5,20,0.219213,0.10975,0.0890502
19218,-3,0.233746,0.119894,0.093309
19219.5,17,0.214764,0.118223,0.101245
19221,8,0.230187,0.125761,0.0949875
19222.5,17,0.221837,0.128845,0.0976871
19224,10,0.215556,0.125244,0.0921751
19225.5,8,0.229574,0.125204,0.0986817
19227,5,0.208983,0.120542,0.0873944
19228.5,16,0.230847,0.11555,0.0840085
19230,1,0.232584,0.129129,0.0736957
19231.5,15,0.217822,0.138695,0.0690278
19233,8,0.217678,0.136035,0.0687745
19234.5,5,0.22195,0.135099,0.0644487
19236,4,0.227211,0.146487,0.0831584
19237.5,13,0.229576,0.154195,0.0812619
19239,12,0.217809,0.155625,0.0832932
19240.5,7,0.197528,0.152666,0.0789702
19242,12,0.187634,0.14872,0.0830145
19243.5,4,0.199061,0.131568,0.0726639
19245,16,0.21219,0.116233,0.08385
19246.5,1,0.225685,0.119434,0.0820855
19248,24,0.232294,0.111015,0.0855405
19249.5,0,0.228308,0.105193,0.0778954
19251,17,0.216695,0.102148,0.0758348
19252.5,7,0.240156,0.0968009,0.0753353
19254,12,0.232803,0.104238,0.0809515
19255.5,11,0.226871,0.124008,0.089669
19257,17,0.234888,0.120603,0.0905259
19258.5,4,0.236565,0.114687,0.0793151
19260,20,0.233021,0.114478,0.0848113
19261.5,7,0.222908,0.105157,0.0830573
19263,13,0.224987,0.107872,0.101391
19264.5,15,0.220668,0.101064,0.083242
19266,15,0.217013,0.0932682,0.101336
19267.5,11,0.229095,0.0905038,0.107362
19269,7,0.232479,0.0854863,0.104512
19270.5,19,0.239025,0.108972,0.094086
19272,10,0.249745,0.107346,0.0838193
19273.5,21,0.234093,0.106922,0.0972354
19275,3,0.240715,0.10511,0.106853
19276.5,19,0.237039,0.110851,0.108768
19278,-1,0.249303,0.105096,0.10594
19279.5,25,0.24715,0.103579,0.108578
19281,5,0.25136,0.114852,0.115792
19282.5,19,0.235136,0.110472,0.100001
19284,11,0.25795,0.111036,0.0968992
19285.5,11,0.261844,0.117942,0.106483
19287,7,0.257482,0.114908,0.11398
19288.5,11,0.272637,0.124511,0.13076
19290,3,0.286056,0.123426,0.115727
19291.5,16,0.292206,0.11484,0.124823
19293,12,0.301213,0.122669,0.123144
19294.5,13,0.291021,0.120443,0.118725
19296,-5,0.30191,0.114243,0.110425
19297.5,6,0.276075,0.119315,0.105171
19299,22,0.259844,0.120461,0.104076
19300.5,8,0.251345,0.115344,0.0883641
19302,21,0.239162,0.122195,0.0760987
19303.5,-2,0.234351,0.117328,0.0720655
19305,6,0.226714,0.107647,0.0775583
19306.5,3,0.213076,0.106041,0.0762749
19308,23,0.225098,0.105141,0.0798444
19309.5,5,0.228234,0.0982136,0.0837814
19311,14,0.196197,0.0943199,0.0770288
19312.5,5,0.192601,0.0963961,0.0712888
19314,8,0.208967,0.10409,0.0652097
19315.5,14,0.204462,0.101371,0.0752505
19317,15,0.215814,0.100178,0.0862911
19318.5,7,0.221455,0.108168,0.0697088
19320,19,0.226367,0.106983,0.0785794
19321.5,10,0.239718,0.104773,0.08037
19323,8,0.223331,0.10076,0.0890686
19324.5,18,0.213261,0.112176,0.098427
19326,12,0.202314,0.111067,0.085636
19327.5,12,0.206618,0.115827,0.0886851
19329,10,0.219133,0.117109,0.0834865
19330.5,19,0.205018,0.125606,0.0727373
19332,8,0.198212,0.120408,0.0678893
19333.5,19,0.200096,0.119055,0.0769887
19335,6,0.192031,0.130425,0.0910274
19336.5,21,0.200335,0.121492,0.0951612
19338,2,0.204137,0.118204,0.0887349
19339.5,24,0.227618,0.108734,0.0795722
19341,82,0.222573,0.112978,0.0859632
19342.5,-80,0.226115,0.114444,0.0800247
19344,13,0.235479,0.111268,0.0786197
19345.5,26,0.210567,0.120372,0.0737105
19347,-11,0.217806,0.117203,0.0748864
19348.5,139,0.218014,0.118315,0.0497703
19350,-44,0.209157,0.10749,0.0454602
19351.5,-35,0.211145,0.103986,0.0608704
19353,2,0.217371,0.0958859,0.0551852
19354.5,16,0.208643,0.101051,0.0578018
19356,25,0.217962,0.106832,0.0582053
19357.5,30,0.200741,0.109352,0.0576832
19359,13,0.216226,0.0918662,0.0512498
19360.5,-11,0.211217,0.0945383,0.0446498
19362,9,0.192952,0.0918006,0.0511647
19363.5,12,0.183873,0.0903118,0.0306239
19365,47,0.186182,0.082702,0.0316977
19366.5,-58,0.162854,0.0906444,0.0312725
19368,-42,0.15142,0.0839502,0.0194754
19369.5,39,0.148056,0.077297,0.0132822
19371,1,0.147906,0.0874078,0.0178919
19372.5,147,0.166431,0.0953561,0.0154626
19374,-10,0.167891,0.086562,0.0154118
19375.5,-56,0.162878,0.0923996,0.0176354
19377,-6,0.169036,0.0849685,0.0122495
19378.5,15,0.164891,0.0864947,0.0189922
19380,30,0.20305,0.0872247,0.0174243
19381.5,21,0.202271,0.0941924,0.0339468
19383,11,0.208278,0.0999069,0.0268195
19384.5,18,0.210591,0.105917,0.0254097
19386,8,0.209849,0.106971,0.016982
19387.5,22,0.21125,0.112901,0.0226091
19389,-1,0.213866,0.111261,0.0261984
19390.5,8,0.202,0.110615,0.0442443
19392,7,0.196247,0.103364,0.0405662
19393.5,17,0.204156,0.113348,0.0442141
19395,8,0.209288,0.118984,0.0408124
19396.5,24,0.230791,0.127246,0.0450531
19398,8,0.212849,0.118879,0.0617952
19399.5,27,0.224517,0.114675,0.0654555
19401,9,0.227819,0.114154,0.0659505
19402.5,18,0.229415,0.115174,0.0539433
19404,13,0.228298,0.116973,0.0438305
19405.5,11,0.230595,0.111011,0.0496306
19407,11,0.243699,0.11031,0.0587993
19408.5,14,0.232697,0.107926,0.050588
19410,12,0.222499,0.117523,0.0520625
19411.5,8,0.220522,0.129866,0.0508764
19413,20,0.217196,0.138898,0.064088
19414.5,4,0.221215,0.15577,0.0744546
19416,11,0.224131,0.140926,0.0673706
19417.5,3,0.205576,0.142134,0.068733
19419,20,0.212617,0.135454,0.0812122
19420.5,5,0.219347,0.116466,0.0883905
19422,14,0.213215,0.109343,0.0831156
19423.5,90,0.220273,0.101434,0.0633495
19425,-87,0.221134,0.0959493,0.0587568
19426.5,3,0.208214,0.0958406,0.0681281
19428,35,0.201866,0.0989104,0.06917
19429.5,12,0.219619,0.0959646,0.0593578
19431,105,0.187111,0.0947655,0.0526908
19432.5,-44,0.179998,0.101558,0.044755
19434,-28,0.187369,0.102993,0.0404002
19435.5,-29,0.186586,0.103686,0.0370855
19437,59,0.192639,0.0994691,0.0351095
19438.5,31,0.197332,0.0944473,0.0218353
19440,-11,0.208863,0.096463,0.0152715
19441.5,3,0.203931,0.0974441,-0.00211235
19443,7,0.211151,0.0886183,0.00486657
19444.5,23,0.201823,0.105584,0.00483955
19446,25,0.194659,0.104601,0.0191475
19447.5,5,0.201191,0.112513,0.0201171
19449,-1,0.22227,0.112704,0.005921
19450.5,21,0.228863,0.122047,-0.00171826
19452,8,0.229502,0.1217,-0.0121894
19453.5,17,0.205287,0.11153,0.00691
19455,5,0.191249,0.122757,0.0128618
19456.5,16,0.184056,0.133491,0.0177584
19458,4,0.190266,0.130329,0.0115368
19459.5,28,0.20007,0.123941,0.0177123
19461,9,0.210057,0.108833,0.030054
19462.5,17,0.211865,0.0980453,0.0498297
19464,18,0.191426,0.0883627,0.0430068
19465.5,16,0.19347,0.0857025,0.0507966
19467,11,0.188476,0.0844864,0.0497284
19468.5,30,0.187172,0.080076,0.0410332
19470,-8,0.172818,0.088263,0.0270812
19471.5,-3,0.180877,0.0873064,0.0228816
19473,26,0.178302,0.080438,0.0240507
19474.5,18,0.180827,0.0823793,0.0439117
19476,14,0.17886,0.0880712,0.0369544
19477.5,-4,0.17579,0.0742101,0.0443662
19479,21,0.212118,0.0771514,0.0438406
19480.5,5,0.218599,0.0744536,0.0309494
19482,13,0.203793,0.0668937,0.0315187
19483.5,7,0.203114,0.0752268,0.0297437
19485,10,0.200428,0.0749132,0.0270056
19486.5,4,0.216923,0.0793976,0.0302901
19488,18,0.201306,0.0800036,0.0312279
19489.5,5,0.195093,0.0815407,0.0459359
19491,15,0.206573,0.087681,0.0420209
19492.5,8,0.208629,0.0687768,0.0481153
19494,6,0.211819,0.0741728,0.0580602
19495.5,6,0.184909,0.0849785,0.0662189
19497,13,0.185216,0.0846788,0.0716644
19498.5,12,0.18925,0.0893497,0.0548644
19500,11,0.197462,0.0923147,0.0530841
19501.5,19,0.204431,0.0890044,0.0559182
19503,-13,0.194353,0.104981,0.063559
19504.5,5,0.192621,0.10724,0.0588907
19506,11,0.224038,0.106838,0.0628616
19507.5,32,0.212381,0.111075,0.0700262
19509,2,0.218011,0.116465,0.0721417
19510.5,9,0.221768,0.12246,0.0817763
19512,7,0.228262,0.120276,0.0739714
19513.5,37,0.243378,0.122633,0.0705665
19515,9,0.23224,0.127359,0.0625027
19516.5,3,0.23335,0.128615,0.0575049
19518,-3,0.225564,0.119939,0.0518845
19519.5,22,0.231449,0.111104,0.0578987
19521,12,0.236855,0.105404,0.0465217
19522.5,21,0.231708,0.104211,0.0491474
19524,18,0.235766,0.111043,0.0557767
19525.5,22,0.232083,0.118439,0.0598296
19527,6,0.216574,0.116007,0.0568873
19528.5,10,0.227347,0.120726,0.0660241
19530,16,0.222507,0.115872,0.0537656
19531.5,8,0.225314,0.117216,0.0504814
19533,15,0.221827,0.11594,0.0393712
19534.5,6,0.222776,0.12667,0.0537011
19536,19,0.229019,0.125994,0.0697274
19537.5,3,0.233415,0.121455,0.0839004
19539,21,0.229355,0.120805,0.0920619
19540.5,8,0.229746,0.123793,0.0821661
19542,16,0.223877,0.130602,0.0884439
19543.5,13,0.225912,0.13847,0.0880588
19545,13,0.204857,0.134066,0.0815322
19546.5,5,0.19245,0.128895,0.10132
19548,15,0.197829,0.123916,0.100556
19549.5,3,0.205522,0.122703,0.0903474
19551,16,0.212674,0.120927,0.0936709
19552.5,13,0.217797,0.133045,0.0965663
19554,-16,0.214966,0.142914,0.0803623
19555.5,10,0.210707,0.143269,0.0827425
19557,25,0.225246,0.156215,0.0780227
19558.5,17,0.247446,0.17513,0.0895227
19560,5,0.253939,0.165604,0.0889218
19561.5,11,0.249114,0.160193,0.0952341
19563,1,0.250439,0.151901,0.098459
19564.5,14,0.243273,0.144811,0.0953611
19566,1,0.24432,0.14212,0.0954175
19567.5,24,0.23748,0.138039,0.0918802
19569,0,0.232158,0.131932,0.0895912
19570.5,18,0.227003,0.135185,0.0823863
19572,6,0.211713,0.129509,0.0781771
19573.5,13,0.210796,0.131703,0.0896462
19575,10,0.220781,0.135071,0.0928058
19576.5,15,0.219098,0.134574,0.0922242
19578,8,0.198659,0.121304,0.0954765
19579.5,20,0.205588,0.11416,0.0948339
19581,13,0.188448,0.0990095,0.0933735
19582.5,5,0.19707,0.107654,0.0773687
19584,12,0.192153,0.111308,0.0762921
19585.5,26,0.213943,0.114546,0.0839137
19587,2,0.207645,0.130676,0.0718286
19588.5,13,0.207393,0.132917,0.0674666
19590,19,0.19742,0.124538,0.077732
19591.5,15,0.200609,0.121728,0.0661735
19593,15,0.206599,0.132563,0.0524319
19594.5,6,0.215479,0.131551,0.0414724
19596,19,0.21052,0.132494,0.046595
19597.5,3,0.213581,0.134512,0.0320376
19599,26,0.203716,0.136161,0.0302601
19600.5,7,0.211329,0.129588,0.0349891
19602,19,0.221207,0.129978,0.0305598
19603.5,14,0.219389,0.129482,0.0187701
19605,8,0.220327,0.129401,0.0282979
19606.5,7,0.207967,0.104258,0.036461
19608,98,0.238907,0.104031,0.0318387
19609.5,-85,0.232901,0.11802,0.0317908
19611,1,0.233131,0.10592,0.0210054
19612.5,33,0.225339,0.103818,0.02282
19614,-15,0.212525,0.105608,0.0352217
19615.5,146,0.209352,0.109811,0.0385528
19617,-31,0.197991,0.121767,0.0508834
19618.5,-43,0.218264,0.111549,0.0512173
19620,-8,0.226655,0.10818,0.0496594
19621.5,24,0.208144,0.102363,0.0417553
19623,12,0.202358,0.10262,0.0549662
19624.5,23,0.215377,0.0961966,0.0537401
19626,8,0.208493,0.106561,0.049143
19627.5,24,0.214253,0.110363,0.0386384
19629,1,0.217265,0.103303,0.0435167
19630.5,7,0.206814,0.102951,0.048805
19632,-9,0.193916,0.103582,0.0422208
19633.5,6,0.198653,0.0987897,0.0484104
19635,11,0.210518,0.118316,0.0497797
19636.5,17,0.203659,0.126151,0.0426964
19638,6,0.204852,0.124842,0.036996
19639.5,16,0.205956,0.116079,0.0257103
19641,6,0.202801,0.10321,0.0175265
19642.5,8,0.195791,0.109577,0.0136157
19644,17,0.201249,0.111478,0.0252559
19645.5,19,0.191159,0.122399,0.0413949
19647,13,0.199638,0.122297,0.0575506
19648.5,7,0.205324,0.121303,0.0401261
19650,19,0.200302,0.116088,0.0323375
19651.5,10,0.193941,0.119949,0.0329334
19653,15,0.204854,0.109393,0.0293546
19654.5,7,0.195339,0.10877,0.0379146
19656,20,0.218635,0.114796,0.040065
19657.5,2,0.22456,0.111514,0.0428668
19659,27,0.216039,0.105241,0.045311
19660.5,7,0.221386,0.103695,0.0502742
19662,17,0.225215,0.110315,0.0461675
19663.5,13,0.228478,0.10607,0.0364608
19665,19,0.233481,0.11439,0.0452218
19666.5,6,0.231651,0.125255,0.0526024
19668,12,0.209349,0.122512,0.0438055
19669.5,11,0.203272,0.112496,0.0424458
19671,15,0.215908,0.124125,0.0361872
19672.5,16,0.211411,0.139988,0.0416909
19674,2,0.217086,0.139911,0.0436268
19675.5,10,0.216889,0.142514,0.0545708
19677,8,0.225357,0.138179,0.0669084
19678.5,18,0.21563,0.143935,0.0607253
19680,6,0.205705,0.133247,0.0543256
19681.5,14,0.207984,0.124907,0.0476174
19683,6,0.212699,0.113009,0.0510716
19684.5,12,0.215025,0.126605,0.0531591
19686,3,0.227006,0.130362,0.0531393
19687.5,19,0.234846,0.126387,0.0551174
19689,-4,0.231347,0.129451,0.0487916
19690.5,13,0.227451,0.134708,0.0429536
19692,3,0.226428,0.139825,0.0424402
19693.5,12,0.244254,0.144235,0.0417929
19695,7,0.23997,0.148184,0.0297167
19696.5,16,0.227669,0.139628,0.0329659
19698,9,0.209404,0.135343,0.0316449
19699.5,13,0.235171,0.126829,0.0440728
19701,6,0.232953,0.132856,0.042592
19702.5,5,0.245236,0.145815,0.0208255
19704,17,0.265731,0.138539,0.0214257
19705.5,12,0.251718,0.145276,0.0300845
19707,16,0.235971,0.137862,0.0356259
19708.5,6,0.244211,0.130985,0.0460409
19710,16,0.252449,0.118116,0.0407531
19711.5,14,0.24508,0.115994,0.0397673
19713,14,0.252595,0.119348,0.03543
19714.5,11,0.225556,0.129607,0.0460194
19716,29,0.231293,0.146197,0.0557752
19717.5,-6,0.236231,0.150946,0.0513794
19719,15,0.253692,0.155482,0.0466799
19720.5,16,0.248019,0.151288,0.048936
19722,28,0.232064,0.156913,0.051045
19723.5,-4,0.252352,0.165482,0.0592211
19725,8,0.235631,0.160832,0.0606588
19726.5,19,0.243241,0.168055,0.0727251
19728,20,0.262989,0.171274,0.069975
19729.5,11,0.262435,0.152978,0.0670651
19731,17,0.240009,0.146304,0.0683196
19732.5,21,0.239316,0.145104,0.049958
19734,7,0.242699,0.143828,0.0437516
19735.5,14,0.229554,0.147472,0.0373332
19737,0,0.219635,0.150598,0.0372341
19738.5,15,0.221571,0.157448,0.0421905
19740,5,0.234985,0.136832,0.0443644
19741.5,17,0.227719,0.133773,0.0404934
19743,12,0.217021,0.138937,0.0379373
19744.5,17,0.225362,0.140684,0.0351151
19746,4,0.239114,0.14166,0.0366425
19747.5,13,0.242139,0.131988,0.043069
19749,0,0.246404,0.128495,0.0496635
19750.5,12,0.247024,0.12784,0.0580483
19752,5,0.250661,0.137242,0.0529951
19753.5,4,0.230639,0.138801,0.0468234
19755,6,0.204751,0.130403,0.0482397
19756.5,16,0.215496,0.135715,0.0320353
19758,11,0.210433,0.126811,0.0205926
19759.5,9,0.227869,0.127861,0.0337777
19761,7,0.203332,0.132279,0.0411828
19762.5,4,0.236794,0.140828,0.043761
19764,12,0.246365,0.13911,0.0474458
19765.5,12,0.223713,0.153238,0.0423501
19767,20,0.223986,0.144092,0.0380708
19768.5,3,0.244493,0.151752,0.0385677
19770,16,0.266732,0.160231,0.0467384
19771.5,9,0.270017,0.164593,0.0604735
19773,12,0.250062,0.148897,0.0564561
19774.5,12,0.236042,0.149037,0.0476996
19776,18,0.228315,0.154901,0.0389708
19777.5,6,0.231805,0.160645,0.0388484
19779,23,0.2339,0.15356,0.0346273
19780.5,8,0.215286,0.141333,0.0409161
19782,15,0.219088,0.142705,0.0446292
19783.5,23,0.203636,0.139314,0.0348246
19785,5,0.228064,0.158487,0.048543
19786.5,5,0.246111,0.15222,0.0475538
19788,19,0.250628,0.14938,0.0382458
19789.5,16,0.25145,0.144303,0.0380318
19791,12,0.254651,0.137364,0.0179884
19792.5,14,0.247789,0.134901,0.0199333
19794,8,0.242898,0.130264,0.0292624
19795.5,14,0.236492,0.128588,0.0253363
19797,2,0.256592,0.131457,0.0465286
19798.5,22,0.264896,0.125194,0.0389803
19800,6,0.261967,0.132951,0.0362199
19801.5,12,0.242226,0.133369,0.0216083
19803,8,0.261678,0.115499,0.033475
19804.5,13,0.255255,0.113445,0.0426642
19806,10,0.262131,0.117834,0.037173
19807.5,14,0.252726,0.129939,0.0325435
19809,0,0.258214,0.125032,0.0401954
19810.5,17,0.258416,0.127349,0.0370906
19812,8,0.25459,0.129484,0.0495108
19813.5,8,0.236823,0.127369,0.0592442
19815,6,0.215082,0.1322,0.0505046
19816.5,13,0.238716,0.122947,0.0462842
19818,13,0.238232,0.126909,0.0574403
19819.5,4,0.230267,0.115382,0.0517314
19821,9,0.230425,0.111843,0.0535179
19822.5,4,0.240523,0.113957,0.0385898
19824,17,0.224273,0.126522,0.0468574
19825.5,2,0.217305,0.119632,0.0627993
19827,22,0.220455,0.133623,0.0779185
19828.5,1,0.219635,0.151304,0.0680463
19830,17,0.200534,0.154575,0.061906
19831.5,2,0.205492,0.160209,0.0625026
19833,10,0.197644,0.149458,0.071902
19834.5,9,0.196351,0.138928,0.0739803
19836,31,0.196414,0.137941,0.0585421
19837.5,1,0.196762,0.134449,0.0579526
19839,14,0.203323,0.128289,0.0534593
19840.5,6,0.220884,0.123887,0.0471272
19842,12,0.196698,0.12019,0.0417235
19843.5,24,0.186172,0.121091,0.0382454
19845,15,0.190813,0.135772,0.051043
19846.5,12,0.202601,0.13082,0.0470191
19848,5,0.195431,0.138434,0.0546148
19849.5,23,0.215618,0.113588,0.0545066
19851,10,0.201308,0.109987,0.0588135
19852.5,20,0.208654,0.116331,0.051343
19854,7,0.211291,0.120108,0.0454003
19855.5,20,0.21694,0.123586,0.0398012
19857,0,0.235566,0.133909,0.0425544
19858.5,23,0.221405,0.130838,0.0529356
19860,7,0.209577,0.136975,0.0526225
19861.5,21,0.195179,0.127785,0.050716
19863,10,0.203452,0.1218,0.0539561
19864.5,8,0.199402,0.1208,0.0362029
19866,11,0.2002,0.111126,0.0229804
19867.5,17,0.20034,0.117944,0.0164579
19869,2,0.200003,0.125853,0.00519043
19870.5,13,0.19101,0.126428,0.0054366
19872,17,0.203357,0.121556,-0.00933817
19873.5,5,0.195687,0.121061,0.000370177
19875,8,0.205703,0.107337,-0.000278393
19876.5,15,0.205041,0.102039,-0.00515696
19878,10,0.214482,0.0958371,-0.00385519
19879.5,0,0.209223,0.0988726,-0.00845775
19881,12,0.204219,0.0928828,-0.0153504
19882.5,6,0.20505,0.0968599,-0.0112665
19884,17,0.195895,0.0908167,-0.00390994
19885.5,0,0.20228,0.0998019,0.00369887
19887,17,0.200409,0.0920128,0.000694755
19888.5,-1,0.235353,0.103495,0.00521968
19890,15,0.23265,0.112119,0.0247576
19891.5,4,0.232232,0.123157,0.0194681
19893,12,0.230801,0.137355,0.0161152
19894.5,11,0.215798,0.137102,0.021206
19896,16,0.217554,0.127185,0.0193644
19897.5,5,0.214971,0.122688,0.0393854
19899,20,0.202685,0.113584,0.0249856
19900.5,11,0.19166,0.111491,0.0196506
19902,3,0.184634,0.114272,0.0153487
19903.5,0,0.196262,0.117163,0.025527
19905,20,0.183979,0.108462,0.0361031
19906.5,21,0.187264,0.0965911,0.0382778
19908,11,0.189243,0.0983534,0.0335625
19909.5,18,0.201445,0.115933,0.0130612
19911,12,0.204776,0.115405,0.0160591
19912.5,17,0.209484,0.118596,0.0121038
19914,10,0.219083,0.125252,0.0153608
19915.5,22,0.222825,0.123527,0.00934834
19917,1,0.206326,0.115132,0.00055046
19918.5,24,0.216308,0.104172,0.00970052
19920,10,0.227783,0.0948771,2.11E-05
19921.5,16,0.229535,0.079304,-0.00495116
19923,14,0.221564,0.0801743,-0.0145729
19924.5,14,0.207711,0.0844833,-0.0133482
19926,9,0.185361,0.0745667,-0.0136188
19927.5,14,0.169127,0.0677909,-0.0141733
19929,7,0.19248,0.0694556,-0.0212747
19930.5,17,0.17562,0.0819414,-0.002386
19932,18,0.202461,0.067833,0.00458006
19933.5,2,0.195618,0.0794507,0.00288674
19935,10,0.194132,0.0889904,0.00285013
19936.5,8,0.203412,0.0996036,0.00434167
19938,21,0.209091,0.0975364,0.0337209
19939.5,1,0.20491,0.111281,0.0195754
19941,11,0.224148,0.0958644,0.0259343
19942.5,5,0.213267,0.0864777,0.0156442
19944,41,0.204712,0.102434,0.0197816
19945.5,-23,0.189543,0.0921541,0.0311687
19947,-40,0.202033,0.0944881,0.0391632
19948.5,9,0.201956,0.0949522,0.0533318
19950,43,0.193619,0.0974281,0.0514525
19951.5,-2,0.202254,0.10218,0.0408916
19953,0,0.20971,0.117766,0.0515378
19954.5,111,0.220161,0.116276,0.066138
19956,-55,0.223587,0.117959,0.0660571
19957.5,-37,0.229967,0.1185,0.0594697
19959,70,0.221213,0.112618,0.0471364
19960.5,-23,0.228815,0.113139,0.0605892
19962,-33,0.225824,0.114924,0.0549602
19963.5,37,0.223282,0.122806,0.0634685
19965,100,0.2208,0.115923,0.0505383
19966.5,-23,0.207049,0.12848,0.0412755
19968,-21,0.220924,0.11685,0.0372449
19969.5,24,0.210837,0.115297,0.0410839
19971,-12,0.207554,0.129172,0.0296565
19972.5,7,0.21405,0.125505,0.0187571
19974,7,0.235548,0.124536,0.0203793
19975.5,37,0.240183,0.133582,0.0361418
19977,10,0.235966,0.138013,0.0305356
19978.5,1,0.227357,0.147731,0.0356151
19980,8,0.238866,0.155014,0.0394082
19981.5,23,0.247424,0.148634,0.0342978
19983,38,0.252875,0.154439,0.0366308
19984.5,-6,0.250755,0.159223,0.0458986
19986,17,0.268302,0.157333,0.0537183
19987.5,8,0.270425,0.150981,0.0573718
19989,-11,0.274167,0.14204,0.0746918
19990.5,-25,0.279753,0.155092,0.0760432
19992,90,0.254212,0.15508,0.0898993
19993.5,14,0.263739,0.167733,0.0984494
19995,44,0.266625,0.169578,0.0881887
19996.5,-66,0.266691,0.174596,0.0959657
19998,-3,0.272875,0.166931,0.0815716
19999.5,32,0.272687,0.15915,0.0962484
20001,74,0.283704,0.152645,0.0883204
20002.5,-35,0.274322,0.1587,0.0895822
20004,27,0.26891,0.154494,0.0922476
20005.5,-7,0.277741,0.153094,0.099348
20007,-8,0.264466,0.139452,0.0995871
20008.5,-22,0.258782,0.13394,0.0859896
20010,78,0.251543,0.130723,0.0757875
20011.5,28,0.245651,0.12408,0.0753651
20013,-18,0.259234,0.128412,0.0923984
20014.5,-6,0.228075,0.136578,0.0975085
20016,41,0.223936,0.124029,0.0848336
20017.5,-34,0.223068,0.130651,0.0874011
20019,18,0.232244,0.129284,0.0890833
20020.5,27,0.234798,0.14629,0.102258
20022,-48,0.239784,0.173363,0.111209
20023.5,50,0.234599,0.176748,0.110901
20025,57,0.255527,0.162549,0.100178
20026.5,-23,0.244352,0.157468,0.0996424
20028,-36,0.243937,0.168662,0.096443
20029.5,66,0.244053,0.165831,0.0926331
20031,16,0.236818,0.162304,0.0941138
20032.5,-18,0.233224,0.159552,0.0979007
20034,1,0.230448,0.154755,0.114685
20035.5,22,0.226582,0.163825,0.123888
20037,17,0.229522,0.158595,0.129054
20038.5,38,0.247178,0.161951,0.126765
20040,27,0.243804,0.155552,0.126084
20041.5,-16,0.244745,0.15152,0.123747
